team_no,team_name,team_code,player_no,name,firstName,familyName,shirtNumber,starter,captain,active,position_raw,position_group,sMinutes,sFieldGoalsMade,sFieldGoalsAttempted,sFieldGoalsPercentage,sThreePointersMade,sThreePointersAttempted,sThreePointersPercentage,sTwoPointersMade,sTwoPointersAttempted,sTwoPointersPercentage,sFreeThrowsMade,sFreeThrowsAttempted,sFreeThrowsPercentage,sReboundsDefensive,sReboundsOffensive,sReboundsTotal,sAssists,sTurnovers,sSteals,sBlocks,sBlocksReceived,sFoulsPersonal,sFoulsOn,sPoints,sPointsSecondChance,sPointsFastBreak,sPlusMinusPoints,sPointsInThePaint,scoreboardName,pair_token
2,ONVO BÜYÜKÇEKMECE BASKETBOL,BÇB,5,J. Lecque,Jalen Evander,Lecque,0,1,,1,,,32:53,4,14,28,1,4,25,3,10,30,4,6,66,2,1,3,1,3,0,1,2,3,5,13,3,2,-16,6,J. Lecque,2:5
2,ONVO BÜYÜKÇEKMECE BASKETBOL,BÇB,13,K. Van Der Vuurst De Vries,Keye Jord,Van Der Vuurst De Vries,1,1,,0,,,27:09,3,7,42,2,5,40,1,2,50,5,5,100,2,0,2,6,2,0,0,1,5,4,13,2,0,7,0,K. Van Der Vuurst De Vries,2:13
2,ONVO BÜYÜKÇEKMECE BASKETBOL,BÇB,8,Y. Özkan,Yigit,Özkan,2,0,,0,,,3:02,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,Y. Özkan,2:8
2,ONVO BÜYÜKÇEKMECE BASKETBOL,BÇB,10,M. Türen,Metin,Türen,7,0,,0,,,11:34,1,1,100,1,1,100,0,0,0,0,0,0,3,0,3,2,1,1,1,0,3,0,3,0,0,14,0,M. Türen,2:10
2,ONVO BÜYÜKÇEKMECE BASKETBOL,BÇB,14,A. Varli,Aybars,Varli,8,0,,0,,,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A. Varli,2:14
2,ONVO BÜYÜKÇEKMECE BASKETBOL,BÇB,7,S. Pipes Jr,Shawn Oneal,Pipes Jr,11,0,,1,,,23:19,8,14,57,2,6,33,6,8,75,1,2,50,4,0,4,3,5,0,0,1,1,3,19,0,0,-14,10,S. Pipes Jr,2:7
2,ONVO BÜYÜKÇEKMECE BASKETBOL,BÇB,41,H. Senol,Halil Ertugrul,Senol,15,0,,0,,,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H. Senol,2:41
2,ONVO BÜYÜKÇEKMECE BASKETBOL,BÇB,9,C. Turgut,Can Kaan,Turgut,23,0,,0,,,3:39,1,4,25,0,0,0,1,4,25,1,1,100,0,3,3,0,0,0,0,0,0,1,3,3,0,-1,2,C. Turgut,2:9
2,ONVO BÜYÜKÇEKMECE BASKETBOL,BÇB,4,E. Bruinsma,Evan John,Bruinsma,33,1,,1,,,33:52,7,10,70,4,4,100,3,6,50,0,0,0,4,3,7,1,2,0,0,1,3,2,18,3,4,-27,6,E. Bruinsma,2:4
2,ONVO BÜYÜKÇEKMECE BASKETBOL,BÇB,12,A. Bandaogo,Abdou Aziz,Bandaogo,55,0,,0,,,7:07,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,9,0,A. Bandaogo,2:12
2,ONVO BÜYÜKÇEKMECE BASKETBOL,BÇB,11,M. Senli,Muhammed Dogan,Senli,65,1,1.0,1,,,27:28,1,5,20,0,1,0,1,4,25,2,2,100,1,2,3,0,0,0,2,0,4,2,4,0,0,-32,0,M. Senli,2:11
2,ONVO BÜYÜKÇEKMECE BASKETBOL,BÇB,6,J. Johnson,Jaron Tremel,Johnson,92,1,,1,,,29:58,1,7,14,1,6,16,0,1,0,0,0,0,3,0,3,2,0,0,0,0,3,0,3,0,0,-25,0,J. Johnson,2:6
