gt,clock,s1,s2,lead,tno,period,periodType,pno,player,success,actionType,actionNumber,previousAction,qualifier,subType,scoring,shirtNumber,firstName,familyName,internationalFirstName,internationalFamilyName,firstNameInitial,familyNameInitial,internationalFirstNameInitial,internationalFamilyNameInitial,scoreboardName,team_name,team_code,player_name_from_roster,player_shirt,player_pos_raw,player_pos_group,x,y,r,ev_code,ev_result,ev_text,assist_pno,assist_tno,assist_player,block_pno,block_tno,block_player,assist_pos_group,block_pos_group,points,possession_id,possession_owner_tno,possession_end_reason,pts_1,cum_1,pts_2,cum_2
10:00,10:00:00,0,0,0,0,1,REGULAR,0,,1,game,1,,[],start,0,,,,,,,,,,,,,,,,,,,,OTHER,,game start,,,,,,,,,0,0,,,0,0,0,0
10:00,10:00:00,0,0,0,0,1,REGULAR,0,,1,period,2,,[],start,0,,,,,,,,,,,,,,,,,,,,OTHER,,period start,,,,,,,,,0,0,,,0,0,0,0
10:00,10:00:00,0,0,0,0,1,REGULAR,0,,1,jumpball,4,,[],startperiod,0,,,,,,,,,,,,,,,,,,,,JUMP,,jump ball,,,,,,,,,0,0,,,0,0,0,0
09:56,09:56:00,0,0,0,1,1,REGULAR,88,M. BLAZEVIC,1,jumpball,5,4,[],won,0,22,Marek,Blazevic,Marek,Blazevic,M,B,M,B,M. Blazevic,TOFAS,TOF,M. Blazevic,22,,,,,,JUMP,,jump ball,,,,,,,,,0,0,,,0,0,0,0
09:56,09:56:00,0,0,0,2,1,REGULAR,12,A. BANDAOGO,1,jumpball,6,4,[],lost,0,55,Abdou Aziz,Bandaogo,Abdou Aziz,Bandaogo,A,B,A,B,A. Bandaogo,ONVO BÜYÜKÇEKMECE BASKETBOL,BÇB,A. Bandaogo,55,,,,,,JUMP,,jump ball,,,,,,,,,0,0,,,0,0,0,0
09:45,09:45:00,0,0,0,1,1,REGULAR,66,Y. SAYBIR,1,turnover,7,,[],badpass,0,3,Yigitcan,Saybir,Yigitcan,Saybir,Y,S,Y,S,Y. Saybir,TOFAS,TOF,Y. Saybir,3,,,,,,TO,,TOFAS Y. SAYBIR turnover badpass,,,,,,,,,0,1,1.0,turnover,0,0,0,0
09:45,09:45:00,0,0,0,2,1,REGULAR,12,A. BANDAOGO,1,steal,8,7,[],,0,55,Abdou Aziz,Bandaogo,Abdou Aziz,Bandaogo,A,B,A,B,A. Bandaogo,ONVO BÜYÜKÇEKMECE BASKETBOL,BÇB,A. Bandaogo,55,,,,,,ST,,ONVO BÜYÜKÇEKMECE BASKETBOL A. BANDAOGO steal,,,,,,,,,0,2,2.0,,0,0,0,0
09:38,09:38:00,0,0,0,2,1,REGULAR,8,Y. ÖZKAN,0,3pt,9,,['fromturnover'],jumpshot,1,2,Yigit,Özkan,Yigit,Özkan,Y,Ö,Y,Ö,Y. Özkan,ONVO BÜYÜKÇEKMECE BASKETBOL,BÇB,Y. Özkan,2,,,75.069999694824,85.98999786377,0.0,P3,missed,ONVO BÜYÜKÇEKMECE BASKETBOL Y. ÖZKAN 3Pt missed,,,,,,,,,0,2,2.0,def_reb,0,0,0,0
09:36,09:36:00,0,0,0,1,1,REGULAR,88,M. BLAZEVIC,1,rebound,10,9,[],defensive,0,22,Marek,Blazevic,Marek,Blazevic,M,B,M,B,M. Blazevic,TOFAS,TOF,M. Blazevic,22,,,,,,REB,,TOFAS rebound defensive,,,,,,,,,0,3,1.0,def_reb,0,0,0,0
09:25,09:25:00,0,0,0,1,1,REGULAR,91,M. LEWIS III,0,2pt,11,,['pointsinthepaint'],drivinglayup,1,21,Maxwell Robert ,Lewis Iii,Maxwell Robert ,Lewis Iii,M,L,M,L,M. Lewis Iii,TOFAS,TOF,M. Lewis Iii,21,,,11.420000076294,57.740001678467,0.0,P2,missed,TOFAS M. LEWIS III 2Pt missed,,,,,,,,,0,4,2.0,def_reb,0,0,0,0
09:21,09:21:00,0,0,0,2,1,REGULAR,5,J. LECQUE,1,rebound,12,11,[],defensive,0,0,Jalen Evander,Lecque,Jalen Evander,Lecque,J,L,J,L,J. Lecque,ONVO BÜYÜKÇEKMECE BASKETBOL,BÇB,J. Lecque,0,,,,,,REB,,ONVO BÜYÜKÇEKMECE BASKETBOL rebound defensive,,,,,,,,,0,5,1.0,def_reb,0,0,0,0
08:58,08:58:00,0,0,0,2,1,REGULAR,13,K. VAN DER VUURST DE VRIES,0,3pt,14,,[],jumpshot,1,1,Keye Jord,Van Der Vuurst De Vries,Keye Jord,Van Der Vuurst De Vries,K,V,K,V,K. Van Der Vuurst De Vries,ONVO BÜYÜKÇEKMECE BASKETBOL,BÇB,K. Van Der Vuurst De Vries,1,,,63.840000152588,61.130001068115,0.0,P3,missed,ONVO BÜYÜKÇEKMECE BASKETBOL K. VAN DER VUURST DE VRIES 3Pt missed,,,,,,,,,0,6,2.0,def_reb,0,0,0,0
08:57,08:57:00,0,0,0,1,1,REGULAR,0,,1,rebound,15,14,['team'],defensive,0,,,,,,,,,,,TOFAS,TOF,,,,,,,,TREB,,TOFAS team rebound defensive,,,,,,,,,0,7,1.0,def_reb,0,0,0,0
08:43,08:43:00,0,0,0,2,1,REGULAR,10,M. TÜREN,1,foul,20,,"['shooting', '2freethrow']",personal,0,7,Metin,Türen,Metin,Türen,M,T,M,T,M. Türen,ONVO BÜYÜKÇEKMECE BASKETBOL,BÇB,M. Türen,7,,,,,,FOUL,,ONVO BÜYÜKÇEKMECE BASKETBOL M. TÜREN foul personal,,,,,,,,,0,8,2.0,,0,0,0,0
08:43,08:43:00,0,0,0,1,1,REGULAR,66,Y. SAYBIR,1,foulon,21,20,[],,0,3,Yigitcan,Saybir,Yigitcan,Saybir,Y,S,Y,S,Y. Saybir,TOFAS,TOF,Y. Saybir,3,,,,,,OTHER,,TOFAS foulon,,,,,,,,,0,8,2.0,,0,0,0,0
08:43,08:43:00,1,0,1,1,1,REGULAR,66,Y. SAYBIR,1,freethrow,22,,[],1of2,1,3,Yigitcan,Saybir,Yigitcan,Saybir,Y,S,Y,S,Y. Saybir,TOFAS,TOF,Y. Saybir,3,,,,,,FT,made,TOFAS Y. SAYBIR FT 1of2 made,,,,,,,,,1,8,2.0,made_ft,1,1,0,0
