possession_id,period,start_action,end_action,owner_tno,end_reason,pts_owner,pts_against,owner_team_name,net_pts
0,1,1,6,,,0,0,,0
1,1,7,7,1.0,turnover,0,0,TOFAS,0
2,1,8,9,2.0,def_reb,0,0,ONVO BÜYÜKÇEKMECE BASKETBOL,0
3,1,10,10,1.0,def_reb,0,0,TOFAS,0
4,1,11,11,2.0,def_reb,0,0,ONVO BÜYÜKÇEKMECE BASKETBOL,0
5,1,12,12,1.0,def_reb,0,0,TOFAS,0
6,1,14,14,2.0,def_reb,0,0,ONVO BÜYÜKÇEKMECE BASKETBOL,0
7,1,15,15,1.0,def_reb,0,0,TOFAS,0
8,1,20,22,2.0,made_ft,1,1,ONVO BÜYÜKÇEKMECE BASKETBOL,0
9,1,23,23,1.0,made_ft_last,1,0,TOFAS,1
10,1,25,27,2.0,score,3,0,ONVO BÜYÜKÇEKMECE BASKETBOL,3
11,1,28,30,1.0,def_reb,0,0,TOFAS,0
12,1,31,31,2.0,def_reb,0,0,ONVO BÜYÜKÇEKMECE BASKETBOL,0
13,1,32,32,1.0,score,2,2,TOFAS,0
14,1,33,36,2.0,score,2,2,ONVO BÜYÜKÇEKMECE BASKETBOL,0
15,1,37,41,1.0,def_reb,0,0,TOFAS,0
16,1,42,42,2.0,def_reb,0,0,ONVO BÜYÜKÇEKMECE BASKETBOL,0
17,1,43,43,1.0,score,2,0,TOFAS,2
18,1,44,48,2.0,def_reb,0,0,ONVO BÜYÜKÇEKMECE BASKETBOL,0
19,1,49,49,1.0,def_reb,0,0,TOFAS,0
20,1,51,51,2.0,turnover,0,0,ONVO BÜYÜKÇEKMECE BASKETBOL,0
21,1,53,55,1.0,def_reb,0,0,TOFAS,0
22,1,56,56,2.0,turnover,0,0,ONVO BÜYÜKÇEKMECE BASKETBOL,0
23,1,57,66,1.0,score,2,0,TOFAS,2
24,1,67,67,2.0,def_reb,0,0,ONVO BÜYÜKÇEKMECE BASKETBOL,0
25,1,69,69,1.0,def_reb,0,0,TOFAS,0
26,1,74,77,2.0,def_reb,0,0,ONVO BÜYÜKÇEKMECE BASKETBOL,0
27,1,78,78,1.0,def_reb,0,0,TOFAS,0
28,1,80,80,2.0,def_reb,0,0,ONVO BÜYÜKÇEKMECE BASKETBOL,0
29,1,81,81,1.0,def_reb,0,0,TOFAS,0
30,1,82,88,2.0,score,3,3,ONVO BÜYÜKÇEKMECE BASKETBOL,0
31,1,89,89,1.0,def_reb,0,0,TOFAS,0
32,1,90,90,2.0,def_reb,0,0,ONVO BÜYÜKÇEKMECE BASKETBOL,0
33,1,91,91,1.0,def_reb,0,0,TOFAS,0
34,1,92,92,2.0,def_reb,0,0,ONVO BÜYÜKÇEKMECE BASKETBOL,0
35,1,93,96,1.0,def_reb,0,0,TOFAS,0
36,1,98,101,2.0,def_reb,0,0,ONVO BÜYÜKÇEKMECE BASKETBOL,0
37,1,102,102,1.0,def_reb,0,0,TOFAS,0
38,1,103,103,2.0,score,2,2,ONVO BÜYÜKÇEKMECE BASKETBOL,0
39,1,104,105,1.0,score,3,3,TOFAS,0
40,1,106,106,2.0,turnover,0,0,ONVO BÜYÜKÇEKMECE BASKETBOL,0
41,1,107,108,1.0,turnover,0,0,TOFAS,0
42,1,109,110,2.0,def_reb,0,0,ONVO BÜYÜKÇEKMECE BASKETBOL,0
43,1,111,111,1.0,def_reb,0,0,TOFAS,0
44,1,112,112,2.0,score,3,0,ONVO BÜYÜKÇEKMECE BASKETBOL,3
45,1,113,116,1.0,offensive_foul,0,0,TOFAS,0
46,1,117,117,2.0,turnover,0,0,ONVO BÜYÜKÇEKMECE BASKETBOL,0
47,1,118,130,1.0,offensive_foul,0,0,TOFAS,0
48,1,131,131,2.0,turnover,0,0,ONVO BÜYÜKÇEKMECE BASKETBOL,0
49,1,132,136,1.0,score,2,0,TOFAS,2
50,1,137,137,2.0,score,2,0,ONVO BÜYÜKÇEKMECE BASKETBOL,2
51,1,138,139,1.0,score,2,0,TOFAS,2
52,1,140,141,2.0,turnover,0,0,ONVO BÜYÜKÇEKMECE BASKETBOL,0
53,1,142,143,1.0,score,2,0,TOFAS,2
54,1,144,162,2.0,made_ft,1,0,ONVO BÜYÜKÇEKMECE BASKETBOL,1
55,1,163,164,1.0,made_ft_last,1,1,TOFAS,0
56,1,167,174,2.0,score,3,3,ONVO BÜYÜKÇEKMECE BASKETBOL,0
57,1,175,183,1.0,def_reb,0,0,TOFAS,0
58,2,184,184,2.0,def_reb,0,0,ONVO BÜYÜKÇEKMECE BASKETBOL,0
59,2,187,187,1.0,turnover,0,0,TOFAS,0
60,2,189,189,2.0,score,3,0,ONVO BÜYÜKÇEKMECE BASKETBOL,3
61,2,190,199,1.0,def_reb,0,0,TOFAS,0
62,2,200,200,2.0,def_reb,0,0,ONVO BÜYÜKÇEKMECE BASKETBOL,0
63,2,207,213,1.0,offensive_foul,0,0,TOFAS,0
64,2,214,214,2.0,turnover,0,0,ONVO BÜYÜKÇEKMECE BASKETBOL,0
65,2,215,221,1.0,score,2,0,TOFAS,2
66,2,222,222,2.0,score,2,0,ONVO BÜYÜKÇEKMECE BASKETBOL,2
67,2,223,227,1.0,score,2,0,TOFAS,2
68,2,228,233,2.0,def_reb,0,0,ONVO BÜYÜKÇEKMECE BASKETBOL,0
69,2,234,234,1.0,def_reb,0,0,TOFAS,0
70,2,235,235,2.0,score,2,2,ONVO BÜYÜKÇEKMECE BASKETBOL,0
71,2,236,237,1.0,def_reb,0,0,TOFAS,0
72,2,238,238,2.0,def_reb,0,0,ONVO BÜYÜKÇEKMECE BASKETBOL,0
73,2,239,239,1.0,def_reb,0,0,TOFAS,0
74,2,240,240,2.0,def_reb,0,0,ONVO BÜYÜKÇEKMECE BASKETBOL,0
75,2,244,254,1.0,turnover,0,0,TOFAS,0
76,2,256,256,2.0,def_reb,0,0,ONVO BÜYÜKÇEKMECE BASKETBOL,0
77,2,257,257,1.0,def_reb,0,0,TOFAS,0
78,2,258,260,2.0,def_reb,0,0,ONVO BÜYÜKÇEKMECE BASKETBOL,0
79,2,261,261,1.0,def_reb,0,0,TOFAS,0
80,2,262,262,2.0,def_reb,0,0,ONVO BÜYÜKÇEKMECE BASKETBOL,0
81,2,263,263,1.0,def_reb,0,0,TOFAS,0
82,2,264,266,2.0,def_reb,0,0,ONVO BÜYÜKÇEKMECE BASKETBOL,0
83,2,267,267,1.0,def_reb,0,0,TOFAS,0
84,2,268,268,2.0,def_reb,0,0,ONVO BÜYÜKÇEKMECE BASKETBOL,0
85,2,280,290,1.0,def_reb,0,0,TOFAS,0
86,2,291,291,2.0,def_reb,0,0,ONVO BÜYÜKÇEKMECE BASKETBOL,0
87,2,293,293,1.0,turnover,0,0,TOFAS,0
88,2,295,295,2.0,score,2,0,ONVO BÜYÜKÇEKMECE BASKETBOL,2
89,2,297,300,1.0,turnover,0,0,TOFAS,0
90,2,301,302,2.0,turnover,0,0,ONVO BÜYÜKÇEKMECE BASKETBOL,0
91,2,303,311,1.0,made_ft,1,0,TOFAS,1
92,2,312,312,2.0,made_ft_last,1,1,ONVO BÜYÜKÇEKMECE BASKETBOL,0
93,2,316,316,1.0,turnover,0,0,TOFAS,0
94,2,317,323,2.0,made_ft,1,1,ONVO BÜYÜKÇEKMECE BASKETBOL,0
95,2,324,324,1.0,made_ft_last,1,0,TOFAS,1
96,2,326,326,2.0,def_reb,0,0,ONVO BÜYÜKÇEKMECE BASKETBOL,0
97,2,327,327,1.0,def_reb,0,0,TOFAS,0
98,2,328,328,2.0,turnover,0,0,ONVO BÜYÜKÇEKMECE BASKETBOL,0
99,2,329,333,1.0,made_ft,1,1,TOFAS,0
100,2,334,335,2.0,made_ft_last,1,0,ONVO BÜYÜKÇEKMECE BASKETBOL,1
101,2,337,337,1.0,score,3,0,TOFAS,3
102,2,338,339,2.0,def_reb,0,0,ONVO BÜYÜKÇEKMECE BASKETBOL,0
103,2,340,340,1.0,def_reb,0,0,TOFAS,0
104,2,341,341,2.0,score,2,2,ONVO BÜYÜKÇEKMECE BASKETBOL,0
105,2,343,350,1.0,turnover,0,0,TOFAS,0
106,2,351,356,2.0,def_reb,0,0,ONVO BÜYÜKÇEKMECE BASKETBOL,0
107,2,357,357,1.0,def_reb,0,0,TOFAS,0
108,2,358,358,2.0,def_reb,0,0,ONVO BÜYÜKÇEKMECE BASKETBOL,0
109,2,359,359,1.0,score,3,0,TOFAS,3
110,2,360,361,2.0,score,3,0,ONVO BÜYÜKÇEKMECE BASKETBOL,3
111,2,362,365,1.0,score,2,0,TOFAS,2
112,2,369,373,2.0,def_reb,0,0,ONVO BÜYÜKÇEKMECE BASKETBOL,0
113,2,374,374,1.0,def_reb,0,0,TOFAS,0
114,2,375,375,2.0,made_ft_last,1,0,ONVO BÜYÜKÇEKMECE BASKETBOL,1
115,2,376,378,1.0,score,2,0,TOFAS,2
116,2,379,381,2.0,score,2,0,ONVO BÜYÜKÇEKMECE BASKETBOL,2
117,2,382,382,1.0,score,2,0,TOFAS,2
118,2,383,406,2.0,score,3,3,ONVO BÜYÜKÇEKMECE BASKETBOL,0
119,3,407,410,1.0,score,2,2,TOFAS,0
120,3,411,412,2.0,def_reb,0,0,ONVO BÜYÜKÇEKMECE BASKETBOL,0
121,3,413,413,1.0,def_reb,0,0,TOFAS,0
122,3,414,414,2.0,score,2,0,ONVO BÜYÜKÇEKMECE BASKETBOL,2
123,3,415,416,1.0,score,2,0,TOFAS,2
124,3,417,423,2.0,score,3,0,ONVO BÜYÜKÇEKMECE BASKETBOL,3
125,3,424,424,1.0,score,3,0,TOFAS,3
126,3,425,425,2.0,def_reb,0,0,ONVO BÜYÜKÇEKMECE BASKETBOL,0
127,3,426,426,1.0,def_reb,0,0,TOFAS,0
128,3,427,427,2.0,score,2,2,ONVO BÜYÜKÇEKMECE BASKETBOL,0
129,3,429,435,1.0,turnover,0,0,TOFAS,0
130,3,437,440,2.0,turnover,0,0,ONVO BÜYÜKÇEKMECE BASKETBOL,0
131,3,442,442,1.0,def_reb,0,0,TOFAS,0
132,3,443,443,2.0,def_reb,0,0,ONVO BÜYÜKÇEKMECE BASKETBOL,0
133,3,444,444,1.0,score,2,0,TOFAS,2
134,3,445,457,2.0,made_ft,1,0,ONVO BÜYÜKÇEKMECE BASKETBOL,1
135,3,458,458,1.0,made_ft_last,1,1,TOFAS,0
136,3,460,460,2.0,def_reb,0,0,ONVO BÜYÜKÇEKMECE BASKETBOL,0
137,3,462,462,1.0,def_reb,0,0,TOFAS,0
138,3,465,465,2.0,offensive_foul,0,0,ONVO BÜYÜKÇEKMECE BASKETBOL,0
139,3,466,466,1.0,turnover,0,0,TOFAS,0
140,3,467,469,2.0,score,3,0,ONVO BÜYÜKÇEKMECE BASKETBOL,3
141,3,470,471,1.0,def_reb,0,0,TOFAS,0
142,3,473,473,2.0,def_reb,0,0,ONVO BÜYÜKÇEKMECE BASKETBOL,0
143,3,474,484,1.0,made_ft,1,1,TOFAS,0
144,3,485,485,2.0,made_ft_last,1,0,ONVO BÜYÜKÇEKMECE BASKETBOL,1
145,3,487,487,1.0,score,2,0,TOFAS,2
146,3,488,489,2.0,def_reb,0,0,ONVO BÜYÜKÇEKMECE BASKETBOL,0
147,3,490,490,1.0,def_reb,0,0,TOFAS,0
148,3,491,491,2.0,def_reb,0,0,ONVO BÜYÜKÇEKMECE BASKETBOL,0
149,3,492,492,1.0,def_reb,0,0,TOFAS,0
150,3,493,493,2.0,def_reb,0,0,ONVO BÜYÜKÇEKMECE BASKETBOL,0
151,3,494,494,1.0,def_reb,0,0,TOFAS,0
152,3,495,501,2.0,score,2,2,ONVO BÜYÜKÇEKMECE BASKETBOL,0
153,3,502,502,1.0,score,2,2,TOFAS,0
154,3,503,504,2.0,def_reb,0,0,ONVO BÜYÜKÇEKMECE BASKETBOL,0
155,3,505,505,1.0,def_reb,0,0,TOFAS,0
156,3,507,510,2.0,def_reb,0,0,ONVO BÜYÜKÇEKMECE BASKETBOL,0
157,3,513,518,1.0,score,3,3,TOFAS,0
158,3,519,521,2.0,turnover,0,0,ONVO BÜYÜKÇEKMECE BASKETBOL,0
159,3,523,523,1.0,score,2,2,TOFAS,0
160,3,527,530,2.0,offensive_foul,0,0,ONVO BÜYÜKÇEKMECE BASKETBOL,0
161,3,531,531,1.0,turnover,0,0,TOFAS,0
162,3,532,537,2.0,turnover,0,0,ONVO BÜYÜKÇEKMECE BASKETBOL,0
163,3,539,539,1.0,score,2,0,TOFAS,2
164,3,540,541,2.0,def_reb,0,0,ONVO BÜYÜKÇEKMECE BASKETBOL,0
165,3,542,542,1.0,def_reb,0,0,TOFAS,0
166,3,543,543,2.0,score,3,3,ONVO BÜYÜKÇEKMECE BASKETBOL,0
167,3,544,546,1.0,turnover,0,0,TOFAS,0
168,3,547,553,2.0,turnover,0,0,ONVO BÜYÜKÇEKMECE BASKETBOL,0
169,4,554,564,1.0,def_reb,0,0,TOFAS,0
170,4,565,565,2.0,def_reb,0,0,ONVO BÜYÜKÇEKMECE BASKETBOL,0
171,4,566,566,1.0,made_ft_last,1,0,TOFAS,1
172,4,569,569,2.0,turnover,0,0,ONVO BÜYÜKÇEKMECE BASKETBOL,0
173,4,571,573,1.0,def_reb,0,0,TOFAS,0
174,4,574,574,2.0,def_reb,0,0,ONVO BÜYÜKÇEKMECE BASKETBOL,0
175,4,577,577,1.0,offensive_foul,0,0,TOFAS,0
176,4,578,578,2.0,turnover,0,0,ONVO BÜYÜKÇEKMECE BASKETBOL,0
177,4,579,581,1.0,def_reb,0,0,TOFAS,0
178,4,582,582,2.0,def_reb,0,0,ONVO BÜYÜKÇEKMECE BASKETBOL,0
179,4,584,584,1.0,turnover,0,0,TOFAS,0
180,4,585,594,2.0,def_reb,0,0,ONVO BÜYÜKÇEKMECE BASKETBOL,0
181,4,595,595,1.0,def_reb,0,0,TOFAS,0
182,4,596,596,2.0,score,2,2,ONVO BÜYÜKÇEKMECE BASKETBOL,0
183,4,597,600,1.0,def_reb,0,0,TOFAS,0
184,4,602,602,2.0,def_reb,0,0,ONVO BÜYÜKÇEKMECE BASKETBOL,0
185,4,603,611,1.0,score,3,0,TOFAS,3
186,4,612,615,2.0,score,2,0,ONVO BÜYÜKÇEKMECE BASKETBOL,2
187,4,616,624,1.0,def_reb,0,0,TOFAS,0
188,4,625,625,2.0,def_reb,0,0,ONVO BÜYÜKÇEKMECE BASKETBOL,0
189,4,626,626,1.0,turnover,0,0,TOFAS,0
190,4,627,628,2.0,score,2,2,ONVO BÜYÜKÇEKMECE BASKETBOL,0
191,4,630,634,1.0,turnover,0,0,TOFAS,0
192,4,636,636,2.0,def_reb,0,0,ONVO BÜYÜKÇEKMECE BASKETBOL,0
193,4,637,637,1.0,def_reb,0,0,TOFAS,0
194,4,639,640,2.0,turnover,0,0,ONVO BÜYÜKÇEKMECE BASKETBOL,0
195,4,641,645,1.0,score,3,0,TOFAS,3
196,4,646,647,2.0,score,3,0,ONVO BÜYÜKÇEKMECE BASKETBOL,3
197,4,648,648,1.0,score,3,0,TOFAS,3
198,4,649,650,2.0,def_reb,0,0,ONVO BÜYÜKÇEKMECE BASKETBOL,0
199,4,651,651,1.0,def_reb,0,0,TOFAS,0
200,4,655,662,2.0,turnover,0,0,ONVO BÜYÜKÇEKMECE BASKETBOL,0
201,4,663,665,1.0,turnover,0,0,TOFAS,0
202,4,666,669,2.0,score,2,2,ONVO BÜYÜKÇEKMECE BASKETBOL,0
203,4,670,673,1.0,def_reb,0,0,TOFAS,0
204,4,674,674,2.0,def_reb,0,0,ONVO BÜYÜKÇEKMECE BASKETBOL,0
