start_action,end_action,start_period,start_clock,end_period,end_clock,teamA_no,teamA_name,lineupA_players,lineupA_uid,lineupA_pos_mix,lineupA_tokens,lineupA_names,teamB_no,teamB_name,lineupB_players,lineupB_uid,lineupB_pos_mix,lineupB_tokens,lineupB_names,poss_A,pts_A_for,pts_A_against,net_A,ORtg_A,DRtg_A,poss_B,pts_B_for,pts_B_against,net_B,ORtg_B,DRtg_B,score_start_A,score_start_B,score_end_A,score_end_B
1.0,63.0,1,10:00:00,1,05:58:00,1,TOFAS,"[66, 88, 89, 91, 93]",66|88|89|91|93,Unknownx5,"['1:66', '1:88', '1:89', '1:91', '1:93']","['Y. Saybir', 'M. Blazevic', 'A. Perez', 'M. Lewis Iii', 'J. Thomasson Jr']",2,ONVO BÜYÜKÇEKMECE BASKETBOL,"[5, 8, 10, 12, 13]",5|8|10|12|13,Unknownx5,"['2:5', '2:8', '2:10', '2:12', '2:13']","['J. Lecque', 'Y. Özkan', 'M. Türen', 'A. Bandaogo', 'K. Van Der Vuurst De Vries']",11,5,6,-1,45.45454545454545,54.54545454545455,11,6,5,1,54.54545454545455,45.45454545454545,0,0,6,5
63.1,74.0,1,05:58:00,1,05:13:00,1,TOFAS,"[66, 88, 89, 91, 93]",66|88|89|91|93,Unknownx5,"['1:66', '1:88', '1:89', '1:91', '1:93']","['Y. Saybir', 'M. Blazevic', 'A. Perez', 'M. Lewis Iii', 'J. Thomasson Jr']",2,ONVO BÜYÜKÇEKMECE BASKETBOL,"[5, 6, 10, 12, 13]",5|6|10|12|13,Unknownx5,"['2:5', '2:6', '2:10', '2:12', '2:13']","['J. Lecque', 'J. Johnson', 'M. Türen', 'A. Bandaogo', 'K. Van Der Vuurst De Vries']",1,0,0,0,0.0,0.0,1,0,0,0,0.0,0.0,6,5,8,5
74.1,83.0,1,05:13:00,1,04:57:00,1,TOFAS,"[66, 88, 89, 91, 93]",66|88|89|91|93,Unknownx5,"['1:66', '1:88', '1:89', '1:91', '1:93']","['Y. Saybir', 'M. Blazevic', 'A. Perez', 'M. Lewis Iii', 'J. Thomasson Jr']",2,ONVO BÜYÜKÇEKMECE BASKETBOL,"[5, 6, 10, 11, 13]",5|6|10|11|13,Unknownx5,"['2:5', '2:6', '2:10', '2:11', '2:13']","['J. Lecque', 'J. Johnson', 'M. Türen', 'M. Senli', 'K. Van Der Vuurst De Vries']",2,0,0,0,0.0,0.0,1,0,0,0,0.0,0.0,8,5,8,5
83.1,98.0,1,04:57:00,1,03:56:00,1,TOFAS,"[66, 88, 89, 91, 93]",66|88|89|91|93,Unknownx5,"['1:66', '1:88', '1:89', '1:91', '1:93']","['Y. Saybir', 'M. Blazevic', 'A. Perez', 'M. Lewis Iii', 'J. Thomasson Jr']",2,ONVO BÜYÜKÇEKMECE BASKETBOL,"[6, 7, 10, 11, 13]",6|7|10|11|13,Unknownx5,"['2:6', '2:7', '2:10', '2:11', '2:13']","['J. Johnson', 'S. Pipes Jr', 'M. Türen', 'M. Senli', 'K. Van Der Vuurst De Vries']",3,0,0,0,0.0,0.0,2,0,0,0,0.0,0.0,8,5,11,5
98.1,119.0,1,03:56:00,1,02:16:00,1,TOFAS,"[66, 88, 89, 90, 93]",66|88|89|90|93,Unknownx5,"['1:66', '1:88', '1:89', '1:90', '1:93']","['Y. Saybir', 'M. Blazevic', 'A. Perez', 'H. Besson', 'J. Thomasson Jr']",2,ONVO BÜYÜKÇEKMECE BASKETBOL,"[6, 7, 10, 11, 13]",6|7|10|11|13,Unknownx5,"['2:6', '2:7', '2:10', '2:11', '2:13']","['J. Johnson', 'S. Pipes Jr', 'M. Türen', 'M. Senli', 'K. Van Der Vuurst De Vries']",5,3,5,-2,60.0,100.0,5,5,3,2,100.0,60.0,11,5,13,11
119.1,123.0,1,02:16:00,1,02:16:00,1,TOFAS,"[67, 88, 90, 92, 93]",67|88|90|92|93,Unknownx5,"['1:67', '1:88', '1:90', '1:92', '1:93']","['Ö. Cengiz', 'M. Blazevic', 'H. Besson', 'S. Whaley', 'J. Thomasson Jr']",2,ONVO BÜYÜKÇEKMECE BASKETBOL,"[6, 7, 10, 11, 13]",6|7|10|11|13,Unknownx5,"['2:6', '2:7', '2:10', '2:11', '2:13']","['J. Johnson', 'S. Pipes Jr', 'M. Türen', 'M. Senli', 'K. Van Der Vuurst De Vries']",0,0,0,0,,,0,0,0,0,,,13,11,13,11
123.1,133.0,1,02:16:00,1,01:50:00,1,TOFAS,"[67, 88, 90, 92, 93]",67|88|90|92|93,Unknownx5,"['1:67', '1:88', '1:90', '1:92', '1:93']","['Ö. Cengiz', 'M. Blazevic', 'H. Besson', 'S. Whaley', 'J. Thomasson Jr']",2,ONVO BÜYÜKÇEKMECE BASKETBOL,"[5, 6, 7, 11, 13]",5|6|7|11|13,Unknownx5,"['2:5', '2:6', '2:7', '2:11', '2:13']","['J. Lecque', 'J. Johnson', 'S. Pipes Jr', 'M. Senli', 'K. Van Der Vuurst De Vries']",0,0,0,0,,0.0,1,0,0,0,0.0,,13,11,13,11
133.1,158.0,1,01:50:00,1,00:20:30,1,TOFAS,"[55, 67, 88, 90, 92]",55|67|88|90|92,Unknownx5,"['1:55', '1:67', '1:88', '1:90', '1:92']","['T. Geçim', 'Ö. Cengiz', 'M. Blazevic', 'H. Besson', 'S. Whaley']",2,ONVO BÜYÜKÇEKMECE BASKETBOL,"[5, 6, 7, 11, 13]",5|6|7|11|13,Unknownx5,"['2:5', '2:6', '2:7', '2:11', '2:13']","['J. Lecque', 'J. Johnson', 'S. Pipes Jr', 'M. Senli', 'K. Van Der Vuurst De Vries']",2,4,2,2,200.0,100.0,2,2,4,-2,100.0,200.0,13,11,19,13
158.1,160.0,1,00:20:30,1,00:20:30,1,TOFAS,"[55, 67, 90, 92, 94]",55|67|90|92|94,Unknownx5,"['1:55', '1:67', '1:90', '1:92', '1:94']","['T. Geçim', 'Ö. Cengiz', 'H. Besson', 'S. Whaley', 'W. Kidd Jr']",2,ONVO BÜYÜKÇEKMECE BASKETBOL,"[5, 6, 7, 11, 13]",5|6|7|11|13,Unknownx5,"['2:5', '2:6', '2:7', '2:11', '2:13']","['J. Lecque', 'J. Johnson', 'S. Pipes Jr', 'M. Senli', 'K. Van Der Vuurst De Vries']",0,0,0,0,,,0,0,0,0,,,19,13,19,13
160.1,179.0,1,00:20:30,2,10:00:00,1,TOFAS,"[55, 67, 90, 92, 94]",55|67|90|92|94,Unknownx5,"['1:55', '1:67', '1:90', '1:92', '1:94']","['T. Geçim', 'Ö. Cengiz', 'H. Besson', 'S. Whaley', 'W. Kidd Jr']",2,ONVO BÜYÜKÇEKMECE BASKETBOL,"[5, 6, 7, 9, 11]",5|6|7|9|11,Unknownx5,"['2:5', '2:6', '2:7', '2:9', '2:11']","['J. Lecque', 'J. Johnson', 'S. Pipes Jr', 'C. Turgut', 'M. Senli']",1,1,3,-2,100.0,300.0,1,3,1,2,300.0,100.0,19,13,22,15
179.1,246.0,2,10:00:00,2,06:51:00,1,TOFAS,"[55, 67, 90, 92, 94]",55|67|90|92|94,Unknownx5,"['1:55', '1:67', '1:90', '1:92', '1:94']","['T. Geçim', 'Ö. Cengiz', 'H. Besson', 'S. Whaley', 'W. Kidd Jr']",2,ONVO BÜYÜKÇEKMECE BASKETBOL,"[5, 6, 9, 11, 13]",5|6|9|11|13,Unknownx5,"['2:5', '2:6', '2:9', '2:11', '2:13']","['J. Lecque', 'J. Johnson', 'C. Turgut', 'M. Senli', 'K. Van Der Vuurst De Vries']",8,4,7,-3,50.0,77.77777777777777,9,7,4,3,77.77777777777777,50.0,22,15,28,20
246.1,281.0,2,06:51:00,2,05:48:00,1,TOFAS,"[55, 67, 90, 92, 94]",55|67|90|92|94,Unknownx5,"['1:55', '1:67', '1:90', '1:92', '1:94']","['T. Geçim', 'Ö. Cengiz', 'H. Besson', 'S. Whaley', 'W. Kidd Jr']",2,ONVO BÜYÜKÇEKMECE BASKETBOL,"[5, 6, 7, 10, 12]",5|6|7|10|12,Unknownx5,"['2:5', '2:6', '2:7', '2:10', '2:12']","['J. Lecque', 'J. Johnson', 'S. Pipes Jr', 'M. Türen', 'A. Bandaogo']",4,0,0,0,0.0,0.0,5,0,0,0,0.0,0.0,28,20,28,20
281.1,307.0,2,05:48:00,2,04:27:00,1,TOFAS,"[55, 66, 88, 89, 93]",55|66|88|89|93,Unknownx5,"['1:55', '1:66', '1:88', '1:89', '1:93']","['T. Geçim', 'Y. Saybir', 'M. Blazevic', 'A. Perez', 'J. Thomasson Jr']",2,ONVO BÜYÜKÇEKMECE BASKETBOL,"[5, 6, 7, 10, 12]",5|6|7|10|12,Unknownx5,"['2:5', '2:6', '2:7', '2:10', '2:12']","['J. Lecque', 'J. Johnson', 'S. Pipes Jr', 'M. Türen', 'A. Bandaogo']",2,0,2,-2,0.0,66.66666666666667,3,2,0,2,66.66666666666667,0.0,28,20,28,22
307.1,309.0,2,04:27:00,2,04:27:00,1,TOFAS,"[55, 66, 88, 89, 93]",55|66|88|89|93,Unknownx5,"['1:55', '1:66', '1:88', '1:89', '1:93']","['T. Geçim', 'Y. Saybir', 'M. Blazevic', 'A. Perez', 'J. Thomasson Jr']",2,ONVO BÜYÜKÇEKMECE BASKETBOL,"[5, 6, 7, 10, 11]",5|6|7|10|11,Unknownx5,"['2:5', '2:6', '2:7', '2:10', '2:11']","['J. Lecque', 'J. Johnson', 'S. Pipes Jr', 'M. Türen', 'M. Senli']",0,0,0,0,,,0,0,0,0,,,28,22,28,22
309.1,345.0,2,04:27:00,2,03:03:00,1,TOFAS,"[66, 88, 89, 91, 93]",66|88|89|91|93,Unknownx5,"['1:66', '1:88', '1:89', '1:91', '1:93']","['Y. Saybir', 'M. Blazevic', 'A. Perez', 'M. Lewis Iii', 'J. Thomasson Jr']",2,ONVO BÜYÜKÇEKMECE BASKETBOL,"[5, 6, 7, 10, 11]",5|6|7|10|11,Unknownx5,"['2:5', '2:6', '2:7', '2:10', '2:11']","['J. Lecque', 'J. Johnson', 'S. Pipes Jr', 'M. Türen', 'M. Senli']",6,5,5,0,83.33333333333333,71.42857142857143,7,5,5,0,71.42857142857143,83.33333333333333,28,22,37,24
345.1,371.0,2,03:03:00,2,01:17:00,1,TOFAS,"[66, 88, 89, 91, 93]",66|88|89|91|93,Unknownx5,"['1:66', '1:88', '1:89', '1:91', '1:93']","['Y. Saybir', 'M. Blazevic', 'A. Perez', 'M. Lewis Iii', 'J. Thomasson Jr']",2,ONVO BÜYÜKÇEKMECE BASKETBOL,"[5, 7, 10, 12, 13]",5|7|10|12|13,Unknownx5,"['2:5', '2:7', '2:10', '2:12', '2:13']","['J. Lecque', 'S. Pipes Jr', 'M. Türen', 'A. Bandaogo', 'K. Van Der Vuurst De Vries']",3,5,3,2,166.66666666666666,100.0,3,3,5,-2,100.0,166.66666666666666,37,24,42,27
371.1,385.0,2,01:17:00,2,00:11:50,1,TOFAS,"[66, 88, 89, 91, 93]",66|88|89|91|93,Unknownx5,"['1:66', '1:88', '1:89', '1:91', '1:93']","['Y. Saybir', 'M. Blazevic', 'A. Perez', 'M. Lewis Iii', 'J. Thomasson Jr']",2,ONVO BÜYÜKÇEKMECE BASKETBOL,"[5, 6, 10, 12, 13]",5|6|10|12|13,Unknownx5,"['2:5', '2:6', '2:10', '2:12', '2:13']","['J. Lecque', 'J. Johnson', 'M. Türen', 'A. Bandaogo', 'K. Van Der Vuurst De Vries']",3,4,3,1,133.33333333333334,150.0,2,3,4,-1,150.0,133.33333333333334,42,27,46,30
385.1,394.0,2,00:11:50,3,10:00:00,1,TOFAS,"[66, 88, 89, 91, 93]",66|88|89|91|93,Unknownx5,"['1:66', '1:88', '1:89', '1:91', '1:93']","['Y. Saybir', 'M. Blazevic', 'A. Perez', 'M. Lewis Iii', 'J. Thomasson Jr']",2,ONVO BÜYÜKÇEKMECE BASKETBOL,"[6, 9, 10, 12, 13]",6|9|10|12|13,Unknownx5,"['2:6', '2:9', '2:10', '2:12', '2:13']","['J. Johnson', 'C. Turgut', 'M. Türen', 'A. Bandaogo', 'K. Van Der Vuurst De Vries']",0,0,0,0,,,0,0,0,0,,,46,30,46,30
