start_action,end_action,start_period,start_clock,end_period,end_clock,teamA_no,teamA_name,lineupA_players,lineupA_uid,lineupA_pos_mix,lineupA_tokens,lineupA_names,teamB_no,teamB_name,lineupB_players,lineupB_uid,lineupB_pos_mix,lineupB_tokens,lineupB_names,poss_A,pts_A_for,pts_A_against,net_A,ORtg_A,DRtg_A,poss_B,pts_B_for,pts_B_against,net_B,ORtg_B,DRtg_B,score_start_A,score_start_B,score_end_A,score_end_B
1.0,56.0,1,10:00:00,1,05:49:00,1,ONVO BÜYÜKÇEKMECE BASKETBOL,"[5, 6, 10, 11, 13]",5|6|10|11|13,Unknownx5,"['1:5', '1:6', '1:10', '1:11', '1:13']","['J. Lecque', 'J. Johnson', 'M. Türen', 'M. Senli', 'K. Van Der Vuurst De Vries']",2,BAHÇESEHIR KOLEJI,"[1, 75, 77, 80, 81]",1|75|77|80|81,Unknownx5,"['2:1', '2:75', '2:77', '2:80', '2:81']","['I. Akpinar', 'T. Cavanaugh', 'M. Mitchell Ii', 'T. Williams', 'M. Flynn']",10,11,8,3,110.0,72.72727272727273,11,8,11,-3,72.72727272727273,110.0,0,0,11,8
56.1,81.0,1,05:49:00,1,04:32:00,1,ONVO BÜYÜKÇEKMECE BASKETBOL,"[5, 6, 10, 11, 13]",5|6|10|11|13,Unknownx5,"['1:5', '1:6', '1:10', '1:11', '1:13']","['J. Lecque', 'J. Johnson', 'M. Türen', 'M. Senli', 'K. Van Der Vuurst De Vries']",2,BAHÇESEHIR KOLEJI,"[64, 74, 75, 79, 81]",64|74|75|79|81,Unknownx5,"['2:64', '2:74', '2:75', '2:79', '2:81']","['F. Haltali', 'M. Ponitka', 'T. Cavanaugh', 'H. Hale', 'M. Flynn']",4,2,3,-1,50.0,75.0,4,3,2,1,75.0,50.0,11,8,15,11
81.1,111.0,1,04:32:00,1,02:39:00,1,ONVO BÜYÜKÇEKMECE BASKETBOL,"[5, 6, 7, 11, 13]",5|6|7|11|13,Unknownx5,"['1:5', '1:6', '1:7', '1:11', '1:13']","['J. Lecque', 'J. Johnson', 'S. Pipes Jr', 'M. Senli', 'K. Van Der Vuurst De Vries']",2,BAHÇESEHIR KOLEJI,"[64, 74, 75, 79, 81]",64|74|75|79|81,Unknownx5,"['2:64', '2:74', '2:75', '2:79', '2:81']","['F. Haltali', 'M. Ponitka', 'T. Cavanaugh', 'H. Hale', 'M. Flynn']",4,2,6,-4,50.0,150.0,4,6,2,4,150.0,50.0,15,11,19,15
111.1,125.0,1,02:39:00,1,01:36:00,1,ONVO BÜYÜKÇEKMECE BASKETBOL,"[5, 6, 7, 11, 13]",5|6|7|11|13,Unknownx5,"['1:5', '1:6', '1:7', '1:11', '1:13']","['J. Lecque', 'J. Johnson', 'S. Pipes Jr', 'M. Senli', 'K. Van Der Vuurst De Vries']",2,BAHÇESEHIR KOLEJI,"[3, 64, 74, 76, 79]",3|64|74|76|79,Unknownx5,"['2:3', '2:64', '2:74', '2:76', '2:79']","['G. Bas', 'F. Haltali', 'M. Ponitka', 'C. Homesley', 'H. Hale']",3,5,3,2,166.66666666666666,100.0,3,3,5,-2,100.0,166.66666666666666,19,15,22,20
125.1,129.0,1,01:36:00,1,01:36:00,1,ONVO BÜYÜKÇEKMECE BASKETBOL,"[5, 7, 9, 12, 13]",5|7|9|12|13,Unknownx5,"['1:5', '1:7', '1:9', '1:12', '1:13']","['J. Lecque', 'S. Pipes Jr', 'C. Turgut', 'A. Bandaogo', 'K. Van Der Vuurst De Vries']",2,BAHÇESEHIR KOLEJI,"[3, 64, 74, 76, 79]",3|64|74|76|79,Unknownx5,"['2:3', '2:64', '2:74', '2:76', '2:79']","['G. Bas', 'F. Haltali', 'M. Ponitka', 'C. Homesley', 'H. Hale']",0,0,0,0,,,0,0,0,0,,,22,20,22,20
129.1,134.0,1,01:36:00,1,01:30:00,1,ONVO BÜYÜKÇEKMECE BASKETBOL,"[5, 7, 9, 12, 13]",5|7|9|12|13,Unknownx5,"['1:5', '1:7', '1:9', '1:12', '1:13']","['J. Lecque', 'S. Pipes Jr', 'C. Turgut', 'A. Bandaogo', 'K. Van Der Vuurst De Vries']",2,BAHÇESEHIR KOLEJI,"[3, 74, 76, 79, 80]",3|74|76|79|80,Unknownx5,"['2:3', '2:74', '2:76', '2:79', '2:80']","['G. Bas', 'M. Ponitka', 'C. Homesley', 'H. Hale', 'T. Williams']",0,0,0,0,,,0,0,0,0,,,22,20,22,20
134.1,158.0,1,01:30:00,2,10:00:00,1,ONVO BÜYÜKÇEKMECE BASKETBOL,"[7, 9, 10, 12, 13]",7|9|10|12|13,Unknownx5,"['1:7', '1:9', '1:10', '1:12', '1:13']","['S. Pipes Jr', 'C. Turgut', 'M. Türen', 'A. Bandaogo', 'K. Van Der Vuurst De Vries']",2,BAHÇESEHIR KOLEJI,"[3, 74, 76, 79, 80]",3|74|76|79|80,Unknownx5,"['2:3', '2:74', '2:76', '2:79', '2:80']","['G. Bas', 'M. Ponitka', 'C. Homesley', 'H. Hale', 'T. Williams']",3,2,3,-1,66.66666666666667,75.0,4,3,2,1,75.0,66.66666666666667,22,20,25,22
158.1,183.0,2,10:00:00,2,07:51:00,1,ONVO BÜYÜKÇEKMECE BASKETBOL,"[5, 7, 9, 10, 12]",5|7|9|10|12,Unknownx5,"['1:5', '1:7', '1:9', '1:10', '1:12']","['J. Lecque', 'S. Pipes Jr', 'C. Turgut', 'M. Türen', 'A. Bandaogo']",2,BAHÇESEHIR KOLEJI,"[3, 74, 76, 79, 80]",3|74|76|79|80,Unknownx5,"['2:3', '2:74', '2:76', '2:79', '2:80']","['G. Bas', 'M. Ponitka', 'C. Homesley', 'H. Hale', 'T. Williams']",4,2,7,-5,50.0,140.0,5,7,2,5,140.0,50.0,25,22,30,29
183.1,200.0,2,07:51:00,2,06:29:00,1,ONVO BÜYÜKÇEKMECE BASKETBOL,"[5, 6, 10, 12, 13]",5|6|10|12|13,Unknownx5,"['1:5', '1:6', '1:10', '1:12', '1:13']","['J. Lecque', 'J. Johnson', 'M. Türen', 'A. Bandaogo', 'K. Van Der Vuurst De Vries']",2,BAHÇESEHIR KOLEJI,"[3, 74, 76, 79, 80]",3|74|76|79|80,Unknownx5,"['2:3', '2:74', '2:76', '2:79', '2:80']","['G. Bas', 'M. Ponitka', 'C. Homesley', 'H. Hale', 'T. Williams']",1,0,2,-2,0.0,200.0,1,2,0,2,200.0,0.0,30,29,33,31
200.1,202.0,2,06:29:00,2,06:29:00,1,ONVO BÜYÜKÇEKMECE BASKETBOL,"[5, 6, 10, 12, 13]",5|6|10|12|13,Unknownx5,"['1:5', '1:6', '1:10', '1:12', '1:13']","['J. Lecque', 'J. Johnson', 'M. Türen', 'A. Bandaogo', 'K. Van Der Vuurst De Vries']",2,BAHÇESEHIR KOLEJI,"[3, 76, 77, 79, 80]",3|76|77|79|80,Unknownx5,"['2:3', '2:76', '2:77', '2:79', '2:80']","['G. Bas', 'C. Homesley', 'M. Mitchell Ii', 'H. Hale', 'T. Williams']",0,0,0,0,,,0,0,0,0,,,33,31,33,31
