possession_id,period,start_action,end_action,owner_tno,end_reason,pts_owner,pts_against,owner_team_name,net_pts
0,1,1,6,,,0,0,,0
1,1,7,7,2.0,def_reb,0,0,BAHÇESEHIR KOLEJI,0
2,1,8,8,1.0,def_reb,0,0,ONVO BÜYÜKÇEKMECE BASKETBOL,0
3,1,9,9,2.0,def_reb,0,0,BAHÇESEHIR KOLEJI,0
4,1,10,10,1.0,def_reb,0,0,ONVO BÜYÜKÇEKMECE BASKETBOL,0
5,1,11,14,2.0,def_reb,0,0,BAHÇESEHIR KOLEJI,0
6,1,16,16,1.0,score,2,2,ONVO BÜYÜKÇEKMECE BASKETBOL,0
7,1,17,18,2.0,def_reb,0,0,BAHÇESEHIR KOLEJI,0
8,1,19,19,1.0,def_reb,0,0,ONVO BÜYÜKÇEKMECE BASKETBOL,0
9,1,20,20,2.0,turnover,0,0,BAHÇESEHIR KOLEJI,0
10,1,21,22,1.0,score,3,0,ONVO BÜYÜKÇEKMECE BASKETBOL,3
11,1,23,23,2.0,def_reb,0,0,BAHÇESEHIR KOLEJI,0
12,1,24,24,1.0,def_reb,0,0,ONVO BÜYÜKÇEKMECE BASKETBOL,0
13,1,26,29,2.0,score,2,2,BAHÇESEHIR KOLEJI,0
14,1,30,31,1.0,score,2,2,ONVO BÜYÜKÇEKMECE BASKETBOL,0
15,1,32,33,2.0,score,2,2,BAHÇESEHIR KOLEJI,0
16,1,34,34,1.0,score,2,2,ONVO BÜYÜKÇEKMECE BASKETBOL,0
17,1,35,40,2.0,score,2,2,BAHÇESEHIR KOLEJI,0
18,1,42,45,1.0,score,2,2,ONVO BÜYÜKÇEKMECE BASKETBOL,0
19,1,46,48,2.0,def_reb,0,0,BAHÇESEHIR KOLEJI,0
20,1,49,49,1.0,def_reb,0,0,ONVO BÜYÜKÇEKMECE BASKETBOL,0
21,1,51,51,2.0,score,2,2,BAHÇESEHIR KOLEJI,0
22,1,53,63,1.0,score,2,2,ONVO BÜYÜKÇEKMECE BASKETBOL,0
23,1,65,67,2.0,made_ft,1,1,BAHÇESEHIR KOLEJI,0
24,1,68,69,1.0,made_ft_last,1,0,ONVO BÜYÜKÇEKMECE BASKETBOL,1
25,1,71,71,2.0,def_reb,0,0,BAHÇESEHIR KOLEJI,0
26,1,72,72,1.0,def_reb,0,0,ONVO BÜYÜKÇEKMECE BASKETBOL,0
27,1,73,73,2.0,score,2,2,BAHÇESEHIR KOLEJI,0
28,1,74,78,1.0,def_reb,0,0,ONVO BÜYÜKÇEKMECE BASKETBOL,0
29,1,79,79,2.0,def_reb,0,0,BAHÇESEHIR KOLEJI,0
30,1,80,80,1.0,made_ft_last,1,1,ONVO BÜYÜKÇEKMECE BASKETBOL,0
31,1,81,88,2.0,def_reb,0,0,BAHÇESEHIR KOLEJI,0
32,1,89,89,1.0,def_reb,0,0,ONVO BÜYÜKÇEKMECE BASKETBOL,0
33,1,90,90,2.0,score,2,0,BAHÇESEHIR KOLEJI,2
34,1,91,92,1.0,def_reb,0,0,ONVO BÜYÜKÇEKMECE BASKETBOL,0
35,1,93,93,2.0,def_reb,0,0,BAHÇESEHIR KOLEJI,0
36,1,95,98,1.0,turnover,0,0,ONVO BÜYÜKÇEKMECE BASKETBOL,0
37,1,101,101,2.0,score,2,2,BAHÇESEHIR KOLEJI,0
38,1,102,105,1.0,score,2,2,ONVO BÜYÜKÇEKMECE BASKETBOL,0
39,1,107,107,2.0,score,2,2,BAHÇESEHIR KOLEJI,0
40,1,108,115,1.0,def_reb,0,0,ONVO BÜYÜKÇEKMECE BASKETBOL,0
41,1,117,117,2.0,def_reb,0,0,BAHÇESEHIR KOLEJI,0
42,1,118,118,1.0,score,2,2,ONVO BÜYÜKÇEKMECE BASKETBOL,0
43,1,119,119,2.0,score,3,3,BAHÇESEHIR KOLEJI,0
44,1,120,121,1.0,score,3,3,ONVO BÜYÜKÇEKMECE BASKETBOL,0
45,1,122,122,2.0,def_reb,0,0,BAHÇESEHIR KOLEJI,0
46,1,124,124,1.0,def_reb,0,0,ONVO BÜYÜKÇEKMECE BASKETBOL,0
47,1,125,133,2.0,turnover,0,0,BAHÇESEHIR KOLEJI,0
48,1,134,137,1.0,def_reb,0,0,ONVO BÜYÜKÇEKMECE BASKETBOL,0
49,1,139,139,2.0,def_reb,0,0,BAHÇESEHIR KOLEJI,0
50,1,142,142,1.0,offensive_foul,0,0,ONVO BÜYÜKÇEKMECE BASKETBOL,0
51,1,143,143,2.0,turnover,0,0,BAHÇESEHIR KOLEJI,0
52,1,144,146,1.0,score,2,2,ONVO BÜYÜKÇEKMECE BASKETBOL,0
53,1,147,150,2.0,def_reb,0,0,BAHÇESEHIR KOLEJI,0
54,1,151,151,1.0,turnover,0,0,ONVO BÜYÜKÇEKMECE BASKETBOL,0
55,1,152,155,2.0,score,3,3,BAHÇESEHIR KOLEJI,0
56,1,157,166,1.0,score,3,0,ONVO BÜYÜKÇEKMECE BASKETBOL,3
57,2,167,167,2.0,score,2,0,BAHÇESEHIR KOLEJI,2
58,2,168,168,1.0,score,2,0,ONVO BÜYÜKÇEKMECE BASKETBOL,2
59,2,169,169,2.0,score,3,0,BAHÇESEHIR KOLEJI,3
60,2,170,171,1.0,def_reb,0,0,ONVO BÜYÜKÇEKMECE BASKETBOL,0
61,2,172,172,2.0,def_reb,0,0,BAHÇESEHIR KOLEJI,0
62,2,174,174,1.0,def_reb,0,0,ONVO BÜYÜKÇEKMECE BASKETBOL,0
63,2,175,175,2.0,def_reb,0,0,BAHÇESEHIR KOLEJI,0
64,2,177,177,1.0,turnover,0,0,ONVO BÜYÜKÇEKMECE BASKETBOL,0
65,2,178,180,2.0,score,2,0,BAHÇESEHIR KOLEJI,2
66,2,181,188,1.0,score,3,0,ONVO BÜYÜKÇEKMECE BASKETBOL,3
67,2,189,190,2.0,score,2,0,BAHÇESEHIR KOLEJI,2
68,2,191,196,1.0,def_reb,0,0,ONVO BÜYÜKÇEKMECE BASKETBOL,0
69,2,198,205,2.0,score,3,0,BAHÇESEHIR KOLEJI,3
70,2,206,206,1.0,def_reb,0,0,ONVO BÜYÜKÇEKMECE BASKETBOL,0
71,2,208,208,2.0,def_reb,0,0,BAHÇESEHIR KOLEJI,0
72,2,210,210,1.0,def_reb,0,0,ONVO BÜYÜKÇEKMECE BASKETBOL,0
73,2,211,211,2.0,def_reb,0,0,BAHÇESEHIR KOLEJI,0
74,2,213,217,1.0,made_ft,1,0,ONVO BÜYÜKÇEKMECE BASKETBOL,1
75,2,219,219,2.0,made_ft_last,1,1,BAHÇESEHIR KOLEJI,0
76,2,221,221,1.0,score,3,3,ONVO BÜYÜKÇEKMECE BASKETBOL,0
77,2,222,224,2.0,turnover,0,0,BAHÇESEHIR KOLEJI,0
