gt,clock,s1,s2,lead,tno,period,periodType,pno,player,success,actionType,actionNumber,previousAction,qualifier,subType,scoring,shirtNumber,firstName,familyName,internationalFirstName,internationalFamilyName,firstNameInitial,familyNameInitial,internationalFirstNameInitial,internationalFamilyNameInitial,scoreboardName,team_name,team_code,player_name_from_roster,player_shirt,player_pos_raw,player_pos_group,x,y,r,ev_code,ev_result,ev_text,assist_pno,assist_tno,assist_player,block_pno,block_tno,block_player,assist_pos_group,block_pos_group,points,possession_id,possession_owner_tno,possession_end_reason,pts_1,cum_1,pts_2,cum_2
10:00,10:00:00,0,0,0,0,1,REGULAR,0,,1,game,1,,[],start,0,,,,,,,,,,,,,,,,,,,,OTHER,,game start,,,,,,,,,0,0,,,0,0,0,0
10:00,10:00:00,0,0,0,0,1,REGULAR,0,,1,period,2,,[],start,0,,,,,,,,,,,,,,,,,,,,OTHER,,period start,,,,,,,,,0,0,,,0,0,0,0
10:00,10:00:00,0,0,0,0,1,REGULAR,0,,1,jumpball,4,,[],startperiod,0,,,,,,,,,,,,,,,,,,,,JUMP,,jump ball,,,,,,,,,0,0,,,0,0,0,0
09:58,09:58:00,0,0,0,2,1,REGULAR,80,T. WILLIAMS,1,jumpball,5,4,[],won,0,50,Trevion Lamon,Williams,Trevion Lamon,Williams,T,W,T,W,T. Williams,BAHÇESEHIR KOLEJI,BSK,T. Williams,50,,,,,,JUMP,,jump ball,,,,,,,,,0,0,,,0,0,0,0
09:58,09:58:00,0,0,0,1,1,REGULAR,10,M. TÜREN,1,jumpball,6,4,[],lost,0,7,Metin,Türen,Metin,Türen,M,T,M,T,M. Türen,ONVO BÜYÜKÇEKMECE BASKETBOL,BÇB,M. Türen,7,,,,,,JUMP,,jump ball,,,,,,,,,0,0,,,0,0,0,0
09:36,09:36:00,0,0,0,2,1,REGULAR,77,M. MITCHELL II,0,3pt,7,,[],jumpshot,1,11,Matthew Antonio,Mitchell Ii,Matthew Antonio,Mitchell Ii,M,M,M,M,M. Mitchell Ii,BAHÇESEHIR KOLEJI,BSK,M. Mitchell Ii,11,,,22.64999961853,8.8699998855591,0.0,P3,missed,BAHÇESEHIR KOLEJI M. MITCHELL II 3Pt missed,,,,,,,,,0,1,2.0,def_reb,0,0,0,0
09:33,09:33:00,0,0,0,1,1,REGULAR,13,K. VAN DER VUURST DE VRIES,1,rebound,8,7,[],defensive,0,1,Keye Jord,Van Der Vuurst De Vries,Keye Jord,Van Der Vuurst De Vries,K,V,K,V,K. Van Der Vuurst De Vries,ONVO BÜYÜKÇEKMECE BASKETBOL,BÇB,K. Van Der Vuurst De Vries,1,,,,,,REB,,ONVO BÜYÜKÇEKMECE BASKETBOL rebound defensive,,,,,,,,,0,2,1.0,def_reb,0,0,0,0
09:26,09:26:00,0,0,0,1,1,REGULAR,11,M. SENLI,0,2pt,9,,['pointsinthepaint'],layup,1,65,Muhammed Dogan,Senli,Muhammed Dogan,Senli,M,S,M,S,M. Senli,ONVO BÜYÜKÇEKMECE BASKETBOL,BÇB,M. Senli,65,,,94.730003356934,54.349998474121,0.0,P2,missed,ONVO BÜYÜKÇEKMECE BASKETBOL M. SENLI 2Pt missed,,,,,,,,,0,3,2.0,def_reb,0,0,0,0
09:24,09:24:00,0,0,0,2,1,REGULAR,80,T. WILLIAMS,1,rebound,10,9,[],defensive,0,50,Trevion Lamon,Williams,Trevion Lamon,Williams,T,W,T,W,T. Williams,BAHÇESEHIR KOLEJI,BSK,T. Williams,50,,,,,,REB,,BAHÇESEHIR KOLEJI rebound defensive,,,,,,,,,0,4,1.0,def_reb,0,0,0,0
09:15,09:15:00,0,0,0,2,1,REGULAR,1,I. AKPINAR,0,2pt,11,,"['pointsinthepaint', 'blocked']",layup,1,33,Ismet,Akpinar,Ismet,Akpinar,I,A,I,A,I. Akpinar,BAHÇESEHIR KOLEJI,BSK,I. Akpinar,33,,,6.9000000953674,59.150001525879,0.0,P2,missed,BAHÇESEHIR KOLEJI I. AKPINAR 2Pt missed,,,,10.0,1.0,M. TÜREN,,,0,5,2.0,,0,0,0,0
09:15,09:15:00,0,0,0,1,1,REGULAR,10,M. TÜREN,1,block,13,11,[],,0,7,Metin,Türen,Metin,Türen,M,T,M,T,M. Türen,ONVO BÜYÜKÇEKMECE BASKETBOL,BÇB,M. Türen,7,,,,,,BS,,ONVO BÜYÜKÇEKMECE BASKETBOL M. TÜREN block,,,,,,,,,0,5,2.0,,0,0,0,0
09:13,09:13:00,0,0,0,2,1,REGULAR,0,,1,rebound,14,11,['team'],offensive,0,,,,,,,,,,,BAHÇESEHIR KOLEJI,BSK,,,,,,,,TREB,,BAHÇESEHIR KOLEJI team rebound offensive,,,,,,,,,0,5,2.0,def_reb,0,0,0,0
09:10,09:10:00,0,2,-2,2,1,REGULAR,81,M. FLYNN,1,2pt,16,,['2ndchance'],jumpshot,1,22,Malachi Emmanuel,Flynn,Malachi Emmanuel,Flynn,M,F,M,F,M. Flynn,BAHÇESEHIR KOLEJI,BSK,M. Flynn,22,,,15.319999694824,82.599998474121,1.0,P2,made,BAHÇESEHIR KOLEJI M. FLYNN 2Pt made,77.0,2.0,M. MITCHELL II,,,,,,2,6,1.0,score,0,0,2,2
09:10,09:10:00,0,2,-2,2,1,REGULAR,77,M. MITCHELL II,1,assist,17,16,[],,0,11,Matthew Antonio,Mitchell Ii,Matthew Antonio,Mitchell Ii,M,M,M,M,M. Mitchell Ii,BAHÇESEHIR KOLEJI,BSK,M. Mitchell Ii,11,,,,,,ASS,,BAHÇESEHIR KOLEJI M. MITCHELL II assist,,,,,,,,,0,7,2.0,,0,0,0,2
08:42,08:42:00,0,2,-2,1,1,REGULAR,10,M. TÜREN,0,2pt,18,,[],turnaroundjumpshot,1,7,Metin,Türen,Metin,Türen,M,T,M,T,M. Türen,ONVO BÜYÜKÇEKMECE BASKETBOL,BÇB,M. Türen,7,,,84.430000305176,74.690002441406,0.0,P2,missed,ONVO BÜYÜKÇEKMECE BASKETBOL M. TÜREN 2Pt missed,,,,,,,,,0,7,2.0,def_reb,0,0,0,2
