team_no,team_name,start_action,end_action,players_on_court,lineup_uid,possessions,poss_for,poss_against,pts_for,pts_against,net,ORtg,DRtg,start_period,start_clock,end_period,end_clock,score_start_for,score_start_against,score_end_for,score_end_against,lineup_pos_mix,lineup_size,lineup_uid_st,lineup_uid_pair,players_on_court_st,players_on_court_tokens,players_on_court_names,team_name_st
1,BAHÇESEHIR KOLEJI,574.1,645.0,"[3, 74, 79, 80, 81]",3|74|79|80|81,11,11,11,8,6,2,72.72727272727273,54.54545454545455,4,08:49:00,4,05:36:00,67,68,75,74,Unknownx5,5,3|74|79|80|81,1:3|1:74|1:79|1:80|1:81,"[3, 74, 79, 80, 81]","['1:3', '1:74', '1:79', '1:80', '1:81']","['G. Bas', 'M. Ponitka', 'H. Hale', 'T. Williams', 'M. Flynn']",BAHÇESEHIR KOLEJI
1,BAHÇESEHIR KOLEJI,645.1,681.0,"[3, 76, 79, 80, 81]",3|76|79|80|81,5,5,5,5,1,4,100.0,20.0,4,05:36:00,4,03:29:00,75,74,80,75,Unknownx5,5,3|76|79|80|81,1:3|1:76|1:79|1:80|1:81,"[3, 76, 79, 80, 81]","['1:3', '1:76', '1:79', '1:80', '1:81']","['G. Bas', 'C. Homesley', 'H. Hale', 'T. Williams', 'M. Flynn']",BAHÇESEHIR KOLEJI
1,BAHÇESEHIR KOLEJI,681.1,707.0,"[62, 74, 76, 80, 81]",62|74|76|80|81,4,4,4,2,5,-3,50.0,125.0,4,03:29:00,4,02:10:00,80,75,82,80,Unknownx5,5,62|74|76|80|81,1:62|1:74|1:76|1:80|1:81,"[62, 74, 76, 80, 81]","['1:62', '1:74', '1:76', '1:80', '1:81']","['K. Sipahi', 'M. Ponitka', 'C. Homesley', 'T. Williams', 'M. Flynn']",BAHÇESEHIR KOLEJI
1,BAHÇESEHIR KOLEJI,707.1,722.0,"[62, 74, 79, 80, 81]",62|74|79|80|81,3,3,4,5,2,3,166.66666666666666,50.0,4,02:10:00,4,00:55:10,82,80,87,82,Unknownx5,5,62|74|79|80|81,1:62|1:74|1:79|1:80|1:81,"[62, 74, 79, 80, 81]","['1:62', '1:74', '1:79', '1:80', '1:81']","['K. Sipahi', 'M. Ponitka', 'H. Hale', 'T. Williams', 'M. Flynn']",BAHÇESEHIR KOLEJI
1,BAHÇESEHIR KOLEJI,722.1,728.0,"[62, 74, 77, 80, 81]",62|74|77|80|81,1,1,1,1,2,-1,100.0,200.0,4,00:55:10,4,00:54:10,87,82,88,84,Unknownx5,5,62|74|77|80|81,1:62|1:74|1:77|1:80|1:81,"[62, 74, 77, 80, 81]","['1:62', '1:74', '1:77', '1:80', '1:81']","['K. Sipahi', 'M. Ponitka', 'M. Mitchell Ii', 'T. Williams', 'M. Flynn']",BAHÇESEHIR KOLEJI
1,BAHÇESEHIR KOLEJI,728.1,738.0,"[62, 74, 79, 80, 81]",62|74|79|80|81,1,1,1,2,0,2,200.0,0.0,4,00:54:10,4,00:39:60,88,84,90,84,Unknownx5,5,62|74|79|80|81,1:62|1:74|1:79|1:80|1:81,"[62, 74, 79, 80, 81]","['1:62', '1:74', '1:79', '1:80', '1:81']","['K. Sipahi', 'M. Ponitka', 'H. Hale', 'T. Williams', 'M. Flynn']",BAHÇESEHIR KOLEJI
1,BAHÇESEHIR KOLEJI,738.1,746.0,"[62, 74, 77, 80, 81]",62|74|77|80|81,1,1,0,0,2,-2,0.0,,4,00:39:60,4,00:36:40,90,84,90,86,Unknownx5,5,62|74|77|80|81,1:62|1:74|1:77|1:80|1:81,"[62, 74, 77, 80, 81]","['1:62', '1:74', '1:77', '1:80', '1:81']","['K. Sipahi', 'M. Ponitka', 'M. Mitchell Ii', 'T. Williams', 'M. Flynn']",BAHÇESEHIR KOLEJI
1,BAHÇESEHIR KOLEJI,746.1,798.0,"[62, 74, 79, 80, 81]",62|74|79|80|81,5,5,5,3,0,3,60.0,0.0,4,00:36:40,4,00:00:00,90,86,93,86,Unknownx5,5,62|74|79|80|81,1:62|1:74|1:79|1:80|1:81,"[62, 74, 79, 80, 81]","['1:62', '1:74', '1:79', '1:80', '1:81']","['K. Sipahi', 'M. Ponitka', 'H. Hale', 'T. Williams', 'M. Flynn']",BAHÇESEHIR KOLEJI
2,GALATASARAY MCT TECHNIC,1.0,103.0,"[101, 103, 104, 108, 109]",101|103|104|108|109,13,13,14,17,11,6,130.76923076923077,78.57142857142857,1,10:00:00,1,04:00:00,0,0,17,11,Unknownx5,5,101|103|104|108|109,2:101|2:103|2:104|2:108|2:109,"[101, 103, 104, 108, 109]","['2:101', '2:103', '2:104', '2:108', '2:109']","['T. Görener', 'J. Palmer Jr', 'F. White Jr', 'C. Bishop', 'W. Cummings']",GALATASARAY MCT TECHNIC
2,GALATASARAY MCT TECHNIC,103.1,143.0,"[99, 102, 103, 107, 109]",99|102|103|107|109,6,6,7,7,6,1,116.66666666666667,85.71428571428571,1,04:00:00,1,01:55:00,17,11,24,17,Unknownx5,5,99|102|103|107|109,2:99|2:102|2:103|2:107|2:109,"[99, 102, 103, 107, 109]","['2:99', '2:102', '2:103', '2:107', '2:109']","['M. Yasar', 'E. Mc Collum', 'J. Palmer Jr', 'R. Meeks', 'W. Cummings']",GALATASARAY MCT TECHNIC
2,GALATASARAY MCT TECHNIC,143.1,160.0,"[70, 99, 102, 103, 107]",70|99|102|103|107,5,5,4,0,4,-4,0.0,100.0,1,01:55:00,1,00:30:10,24,17,24,21,Unknownx5,5,70|99|102|103|107,2:70|2:99|2:102|2:103|2:107,"[70, 99, 102, 103, 107]","['2:70', '2:99', '2:102', '2:103', '2:107']","['R. Öncel', 'M. Yasar', 'E. Mc Collum', 'J. Palmer Jr', 'R. Meeks']",GALATASARAY MCT TECHNIC
2,GALATASARAY MCT TECHNIC,160.1,171.0,"[70, 99, 101, 102, 107]",70|99|101|102|107,1,1,1,2,2,0,200.0,200.0,1,00:30:10,2,10:00:00,24,21,26,23,Unknownx5,5,70|99|101|102|107,2:70|2:99|2:101|2:102|2:107,"[70, 99, 101, 102, 107]","['2:70', '2:99', '2:101', '2:102', '2:107']","['R. Öncel', 'M. Yasar', 'T. Görener', 'E. Mc Collum', 'R. Meeks']",GALATASARAY MCT TECHNIC
2,GALATASARAY MCT TECHNIC,171.1,215.0,"[70, 99, 102, 104, 107]",70|99|102|104|107,5,5,6,2,3,-1,40.0,50.0,2,10:00:00,2,07:36:00,26,23,28,26,Unknownx5,5,70|99|102|104|107,2:70|2:99|2:102|2:104|2:107,"[70, 99, 102, 104, 107]","['2:70', '2:99', '2:102', '2:104', '2:107']","['R. Öncel', 'M. Yasar', 'E. Mc Collum', 'F. White Jr', 'R. Meeks']",GALATASARAY MCT TECHNIC
2,GALATASARAY MCT TECHNIC,215.1,221.0,"[70, 99, 102, 103, 104]",70|99|102|103|104,0,0,0,0,0,0,,,2,07:36:00,2,07:26:00,28,26,28,26,Unknownx5,5,70|99|102|103|104,2:70|2:99|2:102|2:103|2:104,"[70, 99, 102, 103, 104]","['2:70', '2:99', '2:102', '2:103', '2:104']","['R. Öncel', 'M. Yasar', 'E. Mc Collum', 'J. Palmer Jr', 'F. White Jr']",GALATASARAY MCT TECHNIC
2,GALATASARAY MCT TECHNIC,221.1,267.0,"[99, 102, 103, 104, 109]",99|102|103|104|109,7,7,7,8,4,4,114.28571428571429,57.142857142857146,2,07:26:00,2,04:45:00,28,26,36,30,Unknownx5,5,99|102|103|104|109,2:99|2:102|2:103|2:104|2:109,"[99, 102, 103, 104, 109]","['2:99', '2:102', '2:103', '2:104', '2:109']","['M. Yasar', 'E. Mc Collum', 'J. Palmer Jr', 'F. White Jr', 'W. Cummings']",GALATASARAY MCT TECHNIC
2,GALATASARAY MCT TECHNIC,267.1,276.0,"[38, 102, 104, 107, 109]",38|102|104|107|109,1,1,1,2,0,2,200.0,0.0,2,04:45:00,2,04:44:00,36,30,38,30,Unknownx5,5,38|102|104|107|109,2:38|2:102|2:104|2:107|2:109,"[38, 102, 104, 107, 109]","['2:38', '2:102', '2:104', '2:107', '2:109']","['A. Tuncer', 'E. Mc Collum', 'F. White Jr', 'R. Meeks', 'W. Cummings']",GALATASARAY MCT TECHNIC
2,GALATASARAY MCT TECHNIC,276.1,286.0,"[38, 102, 105, 107, 109]",38|102|105|107|109,1,1,1,0,2,-2,0.0,200.0,2,04:44:00,2,04:14:00,38,30,38,32,Unknownx5,5,38|102|105|107|109,2:38|2:102|2:105|2:107|2:109,"[38, 102, 105, 107, 109]","['2:38', '2:102', '2:105', '2:107', '2:109']","['A. Tuncer', 'E. Mc Collum', 'F. Gillespie Ii', 'R. Meeks', 'W. Cummings']",GALATASARAY MCT TECHNIC
2,GALATASARAY MCT TECHNIC,286.1,295.0,"[38, 102, 104, 105, 109]",38|102|104|105|109,2,2,1,0,2,-2,0.0,200.0,2,04:14:00,2,03:29:00,38,32,38,34,Unknownx5,5,38|102|104|105|109,2:38|2:102|2:104|2:105|2:109,"[38, 102, 104, 105, 109]","['2:38', '2:102', '2:104', '2:105', '2:109']","['A. Tuncer', 'E. Mc Collum', 'F. White Jr', 'F. Gillespie Ii', 'W. Cummings']",GALATASARAY MCT TECHNIC
2,GALATASARAY MCT TECHNIC,295.1,337.0,"[70, 103, 104, 105, 109]",70|103|104|105|109,7,7,8,5,6,-1,71.42857142857143,75.0,2,03:29:00,2,00:36:00,38,34,43,40,Unknownx5,5,70|103|104|105|109,2:70|2:103|2:104|2:105|2:109,"[70, 103, 104, 105, 109]","['2:70', '2:103', '2:104', '2:105', '2:109']","['R. Öncel', 'J. Palmer Jr', 'F. White Jr', 'F. Gillespie Ii', 'W. Cummings']",GALATASARAY MCT TECHNIC
2,GALATASARAY MCT TECHNIC,337.1,356.0,"[99, 102, 103, 104, 109]",99|102|103|104|109,2,2,1,3,2,1,150.0,200.0,2,00:36:00,2,00:24:10,43,40,46,42,Unknownx5,5,99|102|103|104|109,2:99|2:102|2:103|2:104|2:109,"[99, 102, 103, 104, 109]","['2:99', '2:102', '2:103', '2:104', '2:109']","['M. Yasar', 'E. Mc Collum', 'J. Palmer Jr', 'F. White Jr', 'W. Cummings']",GALATASARAY MCT TECHNIC
2,GALATASARAY MCT TECHNIC,356.1,374.0,"[70, 102, 105, 107, 109]",70|102|105|107|109,1,1,2,1,0,1,100.0,0.0,2,00:24:10,3,10:00:00,46,42,47,42,Unknownx5,5,70|102|105|107|109,2:70|2:102|2:105|2:107|2:109,"[70, 102, 105, 107, 109]","['2:70', '2:102', '2:105', '2:107', '2:109']","['R. Öncel', 'E. Mc Collum', 'F. Gillespie Ii', 'R. Meeks', 'W. Cummings']",GALATASARAY MCT TECHNIC
2,GALATASARAY MCT TECHNIC,374.1,423.0,"[101, 103, 104, 108, 109]",101|103|104|108|109,9,9,8,4,9,-5,44.44444444444444,112.5,3,10:00:00,3,07:02:00,47,42,51,51,Unknownx5,5,101|103|104|108|109,2:101|2:103|2:104|2:108|2:109,"[101, 103, 104, 108, 109]","['2:101', '2:103', '2:104', '2:108', '2:109']","['T. Görener', 'J. Palmer Jr', 'F. White Jr', 'C. Bishop', 'W. Cummings']",GALATASARAY MCT TECHNIC
2,GALATASARAY MCT TECHNIC,423.1,433.0,"[70, 103, 104, 108, 109]",70|103|104|108|109,2,2,2,0,0,0,0.0,0.0,3,07:02:00,3,06:45:00,51,51,51,51,Unknownx5,5,70|103|104|108|109,2:70|2:103|2:104|2:108|2:109,"[70, 103, 104, 108, 109]","['2:70', '2:103', '2:104', '2:108', '2:109']","['R. Öncel', 'J. Palmer Jr', 'F. White Jr', 'C. Bishop', 'W. Cummings']",GALATASARAY MCT TECHNIC
2,GALATASARAY MCT TECHNIC,433.1,470.0,"[70, 102, 104, 108, 109]",70|102|104|108|109,5,5,6,2,2,0,40.0,33.333333333333336,3,06:45:00,3,04:42:00,51,51,53,53,Unknownx5,5,70|102|104|108|109,2:70|2:102|2:104|2:108|2:109,"[70, 102, 104, 108, 109]","['2:70', '2:102', '2:104', '2:108', '2:109']","['R. Öncel', 'E. Mc Collum', 'F. White Jr', 'C. Bishop', 'W. Cummings']",GALATASARAY MCT TECHNIC
2,GALATASARAY MCT TECHNIC,470.1,491.0,"[99, 102, 104, 107, 109]",99|102|104|107|109,3,3,2,4,2,2,133.33333333333334,100.0,3,04:42:00,3,03:33:00,53,53,57,55,Unknownx5,5,99|102|104|107|109,2:99|2:102|2:104|2:107|2:109,"[99, 102, 104, 107, 109]","['2:99', '2:102', '2:104', '2:107', '2:109']","['M. Yasar', 'E. Mc Collum', 'F. White Jr', 'R. Meeks', 'W. Cummings']",GALATASARAY MCT TECHNIC
2,GALATASARAY MCT TECHNIC,491.1,543.0,"[38, 99, 102, 104, 107]",38|99|102|104|107,9,9,9,4,6,-2,44.44444444444444,66.66666666666667,3,03:33:00,3,00:55:00,57,55,61,61,Unknownx5,5,38|99|102|104|107,2:38|2:99|2:102|2:104|2:107,"[38, 99, 102, 104, 107]","['2:38', '2:99', '2:102', '2:104', '2:107']","['A. Tuncer', 'M. Yasar', 'E. Mc Collum', 'F. White Jr', 'R. Meeks']",GALATASARAY MCT TECHNIC
2,GALATASARAY MCT TECHNIC,543.1,564.0,"[38, 99, 101, 102, 107]",38|99|101|102|107,2,2,2,5,6,-1,250.0,300.0,3,00:55:00,4,10:00:00,61,61,66,67,Unknownx5,5,38|99|101|102|107,2:38|2:99|2:101|2:102|2:107,"[38, 99, 101, 102, 107]","['2:38', '2:99', '2:101', '2:102', '2:107']","['A. Tuncer', 'M. Yasar', 'T. Görener', 'E. Mc Collum', 'R. Meeks']",GALATASARAY MCT TECHNIC
2,GALATASARAY MCT TECHNIC,564.1,578.0,"[38, 99, 102, 104, 107]",38|99|102|104|107,2,2,3,2,0,2,100.0,0.0,4,10:00:00,4,08:49:00,66,67,68,67,Unknownx5,5,38|99|102|104|107,2:38|2:99|2:102|2:104|2:107,"[38, 99, 102, 104, 107]","['2:38', '2:99', '2:102', '2:104', '2:107']","['A. Tuncer', 'M. Yasar', 'E. Mc Collum', 'F. White Jr', 'R. Meeks']",GALATASARAY MCT TECHNIC
2,GALATASARAY MCT TECHNIC,578.1,604.0,"[99, 102, 104, 107, 109]",99|102|104|107|109,2,2,2,2,2,0,100.0,100.0,4,08:49:00,4,08:08:00,68,67,70,69,Unknownx5,5,99|102|104|107|109,2:99|2:102|2:104|2:107|2:109,"[99, 102, 104, 107, 109]","['2:99', '2:102', '2:104', '2:107', '2:109']","['M. Yasar', 'E. Mc Collum', 'F. White Jr', 'R. Meeks', 'W. Cummings']",GALATASARAY MCT TECHNIC
2,GALATASARAY MCT TECHNIC,604.1,616.0,"[99, 102, 103, 104, 109]",99|102|103|104|109,3,3,3,2,2,0,66.66666666666667,66.66666666666667,4,08:08:00,4,07:14:00,70,69,72,71,Unknownx5,5,99|102|103|104|109,2:99|2:102|2:103|2:104|2:109,"[99, 102, 103, 104, 109]","['2:99', '2:102', '2:103', '2:104', '2:109']","['M. Yasar', 'E. Mc Collum', 'J. Palmer Jr', 'F. White Jr', 'W. Cummings']",GALATASARAY MCT TECHNIC
2,GALATASARAY MCT TECHNIC,616.1,656.0,"[70, 102, 103, 104, 108]",70|102|103|104|108,8,8,8,2,7,-5,25.0,87.5,4,07:14:00,4,04:57:00,72,71,74,78,Unknownx5,5,70|102|103|104|108,2:70|2:102|2:103|2:104|2:108,"[70, 102, 103, 104, 108]","['2:70', '2:102', '2:103', '2:104', '2:108']","['R. Öncel', 'E. Mc Collum', 'J. Palmer Jr', 'F. White Jr', 'C. Bishop']",GALATASARAY MCT TECHNIC
2,GALATASARAY MCT TECHNIC,656.1,740.0,"[99, 102, 103, 104, 109]",99|102|103|104|109,13,13,12,10,12,-2,76.92307692307692,100.0,4,04:57:00,4,00:39:60,74,78,84,90,Unknownx5,5,99|102|103|104|109,2:99|2:102|2:103|2:104|2:109,"[99, 102, 103, 104, 109]","['2:99', '2:102', '2:103', '2:104', '2:109']","['M. Yasar', 'E. Mc Collum', 'J. Palmer Jr', 'F. White Jr', 'W. Cummings']",GALATASARAY MCT TECHNIC
2,GALATASARAY MCT TECHNIC,740.1,748.0,"[101, 102, 103, 104, 109]",101|102|103|104|109,0,0,1,2,0,2,,0.0,4,00:39:60,4,00:36:40,84,90,86,90,Unknownx5,5,101|102|103|104|109,2:101|2:102|2:103|2:104|2:109,"[101, 102, 103, 104, 109]","['2:101', '2:102', '2:103', '2:104', '2:109']","['T. Görener', 'E. Mc Collum', 'J. Palmer Jr', 'F. White Jr', 'W. Cummings']",GALATASARAY MCT TECHNIC
2,GALATASARAY MCT TECHNIC,748.1,756.0,"[70, 102, 103, 104, 107]",70|102|103|104|107,0,0,0,0,0,0,,,4,00:36:40,4,00:22:70,86,90,86,90,Unknownx5,5,70|102|103|104|107,2:70|2:102|2:103|2:104|2:107,"[70, 102, 103, 104, 107]","['2:70', '2:102', '2:103', '2:104', '2:107']","['R. Öncel', 'E. Mc Collum', 'J. Palmer Jr', 'F. White Jr', 'R. Meeks']",GALATASARAY MCT TECHNIC
2,GALATASARAY MCT TECHNIC,756.1,775.0,"[101, 102, 103, 104, 109]",101|102|103|104|109,3,3,2,0,2,-2,0.0,100.0,4,00:22:70,4,00:09:80,86,90,86,92,Unknownx5,5,101|102|103|104|109,2:101|2:102|2:103|2:104|2:109,"[101, 102, 103, 104, 109]","['2:101', '2:102', '2:103', '2:104', '2:109']","['T. Görener', 'E. Mc Collum', 'J. Palmer Jr', 'F. White Jr', 'W. Cummings']",GALATASARAY MCT TECHNIC
2,GALATASARAY MCT TECHNIC,775.1,781.0,"[70, 102, 103, 104, 109]",70|102|103|104|109,0,0,0,0,0,0,,,4,00:09:80,4,00:07:60,86,92,86,92,Unknownx5,5,70|102|103|104|109,2:70|2:102|2:103|2:104|2:109,"[70, 102, 103, 104, 109]","['2:70', '2:102', '2:103', '2:104', '2:109']","['R. Öncel', 'E. Mc Collum', 'J. Palmer Jr', 'F. White Jr', 'W. Cummings']",GALATASARAY MCT TECHNIC
