gt,clock,s1,s2,lead,tno,period,periodType,pno,player,success,actionType,actionNumber,previousAction,qualifier,subType,scoring,shirtNumber,firstName,familyName,internationalFirstName,internationalFamilyName,firstNameInitial,familyNameInitial,internationalFirstNameInitial,internationalFamilyNameInitial,scoreboardName,team_name,team_code,player_name_from_roster,player_shirt,player_pos_raw,player_pos_group,x,y,r,ev_code,ev_result,ev_text,assist_pno,assist_tno,assist_player,block_pno,block_tno,block_player,assist_pos_group,block_pos_group,points,possession_id,possession_owner_tno,possession_end_reason,pts_1,cum_1,pts_2,cum_2
10:00,10:00:00,0,0,0,0,1,REGULAR,0,,1,game,1,,[],start,0,,,,,,,,,,,,,,,,,,,,OTHER,,game start,,,,,,,,,0,0,,,0,0,0,0
10:00,10:00:00,0,0,0,0,1,REGULAR,0,,1,period,2,,[],start,0,,,,,,,,,,,,,,,,,,,,OTHER,,period start,,,,,,,,,0,0,,,0,0,0,0
10:00,10:00:00,0,0,0,0,1,REGULAR,0,,1,jumpball,4,,[],startperiod,0,,,,,,,,,,,,,,,,,,,,JUMP,,jump ball,,,,,,,,,0,0,,,0,0,0,0
09:59,09:59:00,0,0,0,1,1,REGULAR,66,J. FLOYD,1,jumpball,5,4,[],won,0,20,Jehyve Jamal,Floyd,Jehyve Jamal,Floyd,J,F,J,F,J. Floyd,ALIAGA PETKIM SPOR,PTK,J. Floyd,20,,,,,,JUMP,,jump ball,,,,,,,,,0,0,,,0,0,0,0
09:59,09:59:00,0,0,0,2,1,REGULAR,9,J. WHITE,1,jumpball,6,4,[],lost,0,14,Jackson Thomas,White,Jackson Thomas,White,J,W,J,W,J. White,MERSIN SPOR,MSK,J. White,14,,,,,,JUMP,,jump ball,,,,,,,,,0,0,,,0,0,0,0
09:48,09:48:00,0,0,0,1,1,REGULAR,44,T. SAV,0,3pt,7,,[],jumpshot,1,15,Troy Selim,Sav,Troy Selim,Sav,T,S,T,S,T. Sav,ALIAGA PETKIM SPOR,PTK,T. Sav,15,,,26.079999923706,78.930000305176,0.0,P3,missed,ALIAGA PETKIM SPOR T. SAV 3Pt missed,,,,,,,,,0,1,1.0,,0,0,0,0
09:44,09:44:00,0,0,0,1,1,REGULAR,66,J. FLOYD,1,rebound,8,7,[],offensive,0,20,Jehyve Jamal,Floyd,Jehyve Jamal,Floyd,J,F,J,F,J. Floyd,ALIAGA PETKIM SPOR,PTK,J. Floyd,20,,,,,,REB,,ALIAGA PETKIM SPOR rebound offensive,,,,,,,,,0,1,1.0,,0,0,0,0
09:39,09:39:00,2,0,2,1,1,REGULAR,44,T. SAV,1,2pt,10,,"['2ndchance', 'pointsinthepaint']",jumpshot,1,15,Troy Selim,Sav,Troy Selim,Sav,T,S,T,S,T. Sav,ALIAGA PETKIM SPOR,PTK,T. Sav,15,,,7.0500001907349,60.0,1.0,P2,made,ALIAGA PETKIM SPOR T. SAV 2Pt made,66.0,1.0,J. FLOYD,,,,,,2,1,1.0,score,2,2,0,0
09:39,09:39:00,2,0,2,1,1,REGULAR,66,J. FLOYD,1,assist,11,10,[],,0,20,Jehyve Jamal,Floyd,Jehyve Jamal,Floyd,J,F,J,F,J. Floyd,ALIAGA PETKIM SPOR,PTK,J. Floyd,20,,,,,,ASS,,ALIAGA PETKIM SPOR J. FLOYD assist,,,,,,,,,0,2,2.0,,0,2,0,0
09:39,09:39:00,2,0,2,2,1,REGULAR,4,E. TIRPANCI,1,foul,12,,"['shooting', '1freethrow']",personal,0,10,Efe Ergi,Tirpanci,Efe Ergi,Tirpanci,E,T,E,T,E. Tirpanci,MERSIN SPOR,MSK,E. Tirpanci,10,,,,,,FOUL,,MERSIN SPOR E. TIRPANCI foul personal,,,,,,,,,0,2,2.0,,0,2,0,0
09:39,09:39:00,2,0,2,1,1,REGULAR,44,T. SAV,1,foulon,13,12,[],,0,15,Troy Selim,Sav,Troy Selim,Sav,T,S,T,S,T. Sav,ALIAGA PETKIM SPOR,PTK,T. Sav,15,,,,,,OTHER,,ALIAGA PETKIM SPOR foulon,,,,,,,,,0,2,2.0,,0,2,0,0
09:39,09:39:00,2,0,2,1,1,REGULAR,44,T. SAV,0,freethrow,14,,['2ndchance'],1of1,1,15,Troy Selim,Sav,Troy Selim,Sav,T,S,T,S,T. Sav,ALIAGA PETKIM SPOR,PTK,T. Sav,15,,,,,,FT,missed,ALIAGA PETKIM SPOR T. SAV FT 1of1 missed,,,,,,,,,0,2,2.0,def_reb,0,2,0,0
09:39,09:39:00,2,0,2,2,1,REGULAR,4,E. TIRPANCI,1,rebound,16,14,[],defensive,0,10,Efe Ergi,Tirpanci,Efe Ergi,Tirpanci,E,T,E,T,E. Tirpanci,MERSIN SPOR,MSK,E. Tirpanci,10,,,,,,REB,,MERSIN SPOR rebound defensive,,,,,,,,,0,3,1.0,def_reb,0,2,0,0
09:24,09:24:00,2,0,2,1,1,REGULAR,70,U. UTOMI,1,foul,18,,[],personal,0,8,Uzodinma,Utomi,Uzodinma,Utomi,U,U,U,U,U. Utomi,ALIAGA PETKIM SPOR,PTK,U. Utomi,8,,,,,,FOUL,,ALIAGA PETKIM SPOR U. UTOMI foul personal,,,,,,,,,0,4,2.0,,0,2,0,0
09:24,09:24:00,2,0,2,2,1,REGULAR,5,J. COBBS,1,foulon,19,18,[],,0,1,Justin,Cobbs,Justin,Cobbs,J,C,J,C,J. Cobbs,MERSIN SPOR,MSK,J. Cobbs,1,,,,,,OTHER,,MERSIN SPOR foulon,,,,,,,,,0,4,2.0,,0,2,0,0
09:12,09:12:00,2,0,2,2,1,REGULAR,4,E. TIRPANCI,1,turnover,23,,[],badpass,0,10,Efe Ergi,Tirpanci,Efe Ergi,Tirpanci,E,T,E,T,E. Tirpanci,MERSIN SPOR,MSK,E. Tirpanci,10,,,,,,TO,,MERSIN SPOR E. TIRPANCI turnover badpass,,,,,,,,,0,4,2.0,turnover,0,2,0,0
09:12,09:12:00,2,0,2,1,1,REGULAR,44,T. SAV,1,steal,24,23,[],,0,15,Troy Selim,Sav,Troy Selim,Sav,T,S,T,S,T. Sav,ALIAGA PETKIM SPOR,PTK,T. Sav,15,,,,,,ST,,ALIAGA PETKIM SPOR T. SAV steal,,,,,,,,,0,5,1.0,,0,2,0,0
