start_action,end_action,start_period,start_clock,end_period,end_clock,teamA_no,teamA_name,lineupA_players,lineupA_uid,lineupA_pos_mix,lineupA_tokens,lineupA_names,teamB_no,teamB_name,lineupB_players,lineupB_uid,lineupB_pos_mix,lineupB_tokens,lineupB_names,poss_A,pts_A_for,pts_A_against,net_A,ORtg_A,DRtg_A,poss_B,pts_B_for,pts_B_against,net_B,ORtg_B,DRtg_B,score_start_A,score_start_B,score_end_A,score_end_B
1.0,76.0,1,10:00:00,1,04:31:00,1,GLINT MANISA BASKET,"[16, 24, 29, 33, 34]",16|24|29|33|34,Unknownx5,"['1:16', '1:24', '1:29', '1:33', '1:34']","['A. Çamoglu', 'Y. Onan', 'E. Mobley', 'J. Mintz', 'K. Zemaitis']",2,ESENLER EROKSPOR,"[19, 20, 24, 26, 28]",19|20|24|26|28,Unknownx5,"['2:19', '2:20', '2:24', '2:26', '2:28']","['A. Duverioglu', 'E. Arna', 'P. Cornelie', 'J. Crawford', 'J. Love']",16,9,9,0,56.25,52.94117647058823,17,9,9,0,52.94117647058823,56.25,0,0,11,7
76.1,78.0,1,04:31:00,1,04:31:00,1,GLINT MANISA BASKET,"[16, 24, 29, 31, 34]",16|24|29|31|34,Unknownx5,"['1:16', '1:24', '1:29', '1:31', '1:34']","['A. Çamoglu', 'Y. Onan', 'E. Mobley', 'D. Smith', 'K. Zemaitis']",2,ESENLER EROKSPOR,"[19, 20, 24, 26, 28]",19|20|24|26|28,Unknownx5,"['2:19', '2:20', '2:24', '2:26', '2:28']","['A. Duverioglu', 'E. Arna', 'P. Cornelie', 'J. Crawford', 'J. Love']",0,0,0,0,,,0,0,0,0,,,11,7,11,7
78.1,94.0,1,04:31:00,1,03:16:00,1,GLINT MANISA BASKET,"[16, 24, 29, 31, 34]",16|24|29|31|34,Unknownx5,"['1:16', '1:24', '1:29', '1:31', '1:34']","['A. Çamoglu', 'Y. Onan', 'E. Mobley', 'D. Smith', 'K. Zemaitis']",2,ESENLER EROKSPOR,"[20, 24, 25, 26, 27]",20|24|25|26|27,Unknownx5,"['2:20', '2:24', '2:25', '2:26', '2:27']","['E. Arna', 'P. Cornelie', 'L. Galloway', 'J. Crawford', 'J. Simmons']",1,0,4,-4,0.0,200.0,2,4,0,4,200.0,0.0,11,7,14,11
94.1,119.0,1,03:16:00,1,00:57:90,1,GLINT MANISA BASKET,"[24, 28, 31, 32, 34]",24|28|31|32|34,Unknownx5,"['1:24', '1:28', '1:31', '1:32', '1:34']","['Y. Onan', 'J. Johnson', 'D. Smith', 'J. Scrubb', 'K. Zemaitis']",2,ESENLER EROKSPOR,"[20, 24, 25, 26, 27]",20|24|25|26|27,Unknownx5,"['2:20', '2:24', '2:25', '2:26', '2:27']","['E. Arna', 'P. Cornelie', 'L. Galloway', 'J. Crawford', 'J. Simmons']",4,6,3,3,150.0,75.0,4,3,6,-3,75.0,150.0,14,11,20,15
119.1,133.0,1,00:57:90,1,00:07:30,1,GLINT MANISA BASKET,"[24, 28, 31, 32, 33]",24|28|31|32|33,Unknownx5,"['1:24', '1:28', '1:31', '1:32', '1:33']","['Y. Onan', 'J. Johnson', 'D. Smith', 'J. Scrubb', 'J. Mintz']",2,ESENLER EROKSPOR,"[20, 24, 25, 26, 27]",20|24|25|26|27,Unknownx5,"['2:20', '2:24', '2:25', '2:26', '2:27']","['E. Arna', 'P. Cornelie', 'L. Galloway', 'J. Crawford', 'J. Simmons']",3,3,0,3,100.0,0.0,2,0,3,-3,0.0,100.0,20,15,20,19
133.1,139.0,1,00:07:30,1,00:07:30,1,GLINT MANISA BASKET,"[24, 28, 31, 32, 33]",24|28|31|32|33,Unknownx5,"['1:24', '1:28', '1:31', '1:32', '1:33']","['Y. Onan', 'J. Johnson', 'D. Smith', 'J. Scrubb', 'J. Mintz']",2,ESENLER EROKSPOR,"[20, 21, 23, 25, 26]",20|21|23|25|26,Unknownx5,"['2:20', '2:21', '2:23', '2:25', '2:26']","['E. Arna', 'E. Gazi', 'J. Gant', 'L. Galloway', 'J. Crawford']",1,0,1,-1,0.0,100.0,1,1,0,1,100.0,0.0,20,19,21,19
139.1,147.0,1,00:07:30,2,10:00:00,1,GLINT MANISA BASKET,"[22, 24, 31, 32, 33]",22|24|31|32|33,Unknownx5,"['1:22', '1:24', '1:31', '1:32', '1:33']","['B. Çal', 'Y. Onan', 'D. Smith', 'J. Scrubb', 'J. Mintz']",2,ESENLER EROKSPOR,"[20, 21, 23, 25, 26]",20|21|23|25|26,Unknownx5,"['2:20', '2:21', '2:23', '2:25', '2:26']","['E. Arna', 'E. Gazi', 'J. Gant', 'L. Galloway', 'J. Crawford']",0,0,0,0,,,0,0,0,0,,,21,19,21,21
147.1,149.0,2,10:00:00,2,10:00:00,1,GLINT MANISA BASKET,"[22, 28, 31, 32, 33]",22|28|31|32|33,Unknownx5,"['1:22', '1:28', '1:31', '1:32', '1:33']","['B. Çal', 'J. Johnson', 'D. Smith', 'J. Scrubb', 'J. Mintz']",2,ESENLER EROKSPOR,"[20, 21, 23, 25, 26]",20|21|23|25|26,Unknownx5,"['2:20', '2:21', '2:23', '2:25', '2:26']","['E. Arna', 'E. Gazi', 'J. Gant', 'L. Galloway', 'J. Crawford']",0,0,0,0,,,0,0,0,0,,,21,21,21,21
149.1,177.0,2,10:00:00,2,07:45:00,1,GLINT MANISA BASKET,"[22, 28, 31, 32, 33]",22|28|31|32|33,Unknownx5,"['1:22', '1:28', '1:31', '1:32', '1:33']","['B. Çal', 'J. Johnson', 'D. Smith', 'J. Scrubb', 'J. Mintz']",2,ESENLER EROKSPOR,"[20, 21, 23, 25, 27]",20|21|23|25|27,Unknownx5,"['2:20', '2:21', '2:23', '2:25', '2:27']","['E. Arna', 'E. Gazi', 'J. Gant', 'L. Galloway', 'J. Simmons']",5,6,5,1,120.0,125.0,4,5,6,-1,125.0,120.0,21,21,26,27
177.1,197.0,2,07:45:00,2,06:38:00,1,GLINT MANISA BASKET,"[22, 29, 31, 32, 33]",22|29|31|32|33,Unknownx5,"['1:22', '1:29', '1:31', '1:32', '1:33']","['B. Çal', 'E. Mobley', 'D. Smith', 'J. Scrubb', 'J. Mintz']",2,ESENLER EROKSPOR,"[20, 21, 23, 25, 27]",20|21|23|25|27,Unknownx5,"['2:20', '2:21', '2:23', '2:25', '2:27']","['E. Arna', 'E. Gazi', 'J. Gant', 'L. Galloway', 'J. Simmons']",2,3,0,3,150.0,0.0,1,0,3,-3,0.0,150.0,26,27,27,30
