possession_id,period,start_action,end_action,owner_tno,end_reason,pts_owner,pts_against,owner_team_name,net_pts
0,1,1,7,,,0,0,,0
1,1,9,9,2.0,score,2,0,ESENLER EROKSPOR,2
2,1,10,11,1.0,def_reb,0,0,GLINT MANISA BASKET,0
3,1,12,12,2.0,def_reb,0,0,ESENLER EROKSPOR,0
4,1,13,13,1.0,def_reb,0,0,GLINT MANISA BASKET,0
5,1,14,14,2.0,def_reb,0,0,ESENLER EROKSPOR,0
6,1,15,15,1.0,score,3,0,GLINT MANISA BASKET,3
7,1,16,17,2.0,def_reb,0,0,ESENLER EROKSPOR,0
8,1,18,18,1.0,def_reb,0,0,GLINT MANISA BASKET,0
9,1,19,19,2.0,turnover,0,0,ESENLER EROKSPOR,0
10,1,20,25,1.0,def_reb,0,0,GLINT MANISA BASKET,0
11,1,26,26,2.0,def_reb,0,0,ESENLER EROKSPOR,0
12,1,28,31,1.0,score,2,0,GLINT MANISA BASKET,2
13,1,32,32,2.0,score,3,0,ESENLER EROKSPOR,3
14,1,33,33,1.0,score,2,0,GLINT MANISA BASKET,2
15,1,35,35,2.0,offensive_foul,0,0,ESENLER EROKSPOR,0
16,1,36,36,1.0,turnover,0,0,GLINT MANISA BASKET,0
17,1,37,39,2.0,def_reb,0,0,ESENLER EROKSPOR,0
18,1,40,40,1.0,def_reb,0,0,GLINT MANISA BASKET,0
19,1,41,41,2.0,score,2,0,ESENLER EROKSPOR,2
20,1,42,43,1.0,def_reb,0,0,GLINT MANISA BASKET,0
21,1,44,44,2.0,def_reb,0,0,ESENLER EROKSPOR,0
22,1,45,45,1.0,def_reb,0,0,GLINT MANISA BASKET,0
23,1,47,47,2.0,def_reb,0,0,ESENLER EROKSPOR,0
24,1,48,52,1.0,def_reb,0,0,GLINT MANISA BASKET,0
25,1,53,53,2.0,def_reb,0,0,ESENLER EROKSPOR,0
26,1,54,58,1.0,def_reb,0,0,GLINT MANISA BASKET,0
27,1,59,59,2.0,def_reb,0,0,ESENLER EROKSPOR,0
28,1,63,66,1.0,score,2,0,GLINT MANISA BASKET,2
29,1,67,67,2.0,def_reb,0,0,ESENLER EROKSPOR,0
30,1,68,68,1.0,def_reb,0,0,GLINT MANISA BASKET,0
