team_no,team_name,start_action,end_action,players_on_court,lineup_uid,possessions,poss_for,poss_against,pts_for,pts_against,net,ORtg,DRtg,start_period,start_clock,end_period,end_clock,score_start_for,score_start_against,score_end_for,score_end_against,lineup_pos_mix,lineup_size,lineup_uid_st,lineup_uid_pair,players_on_court_st,players_on_court_tokens,players_on_court_names,team_name_st
1,GLINT MANISA BASKET,513.1,565.0,"[24, 29, 31, 33, 34]",24|29|31|33|34,10,10,9,5,4,1,50.0,44.44444444444444,4,07:38:00,4,04:44:00,61,80,66,84,Unknownx5,5,24|29|31|33|34,1:24|1:29|1:31|1:33|1:34,"[24, 29, 31, 33, 34]","['1:24', '1:29', '1:31', '1:33', '1:34']","['Y. Onan', 'E. Mobley', 'D. Smith', 'J. Mintz', 'K. Zemaitis']",GLINT MANISA BASKET
1,GLINT MANISA BASKET,565.1,616.0,"[22, 29, 31, 33, 34]",22|29|31|33|34,10,10,11,9,11,-2,90.0,100.0,4,04:44:00,4,00:19:20,66,84,75,95,Unknownx5,5,22|29|31|33|34,1:22|1:29|1:31|1:33|1:34,"[22, 29, 31, 33, 34]","['1:22', '1:29', '1:31', '1:33', '1:34']","['B. Çal', 'E. Mobley', 'D. Smith', 'J. Mintz', 'K. Zemaitis']",GLINT MANISA BASKET
1,GLINT MANISA BASKET,616.1,621.0,"[16, 22, 29, 31, 34]",16|22|29|31|34,1,1,0,0,0,0,0.0,,4,00:19:20,4,00:00:00,75,95,75,95,Unknownx5,5,16|22|29|31|34,1:16|1:22|1:29|1:31|1:34,"[16, 22, 29, 31, 34]","['1:16', '1:22', '1:29', '1:31', '1:34']","['A. Çamoglu', 'B. Çal', 'E. Mobley', 'D. Smith', 'K. Zemaitis']",GLINT MANISA BASKET
2,ESENLER EROKSPOR,1.0,78.0,"[19, 20, 24, 26, 28]",19|20|24|26|28,17,17,17,7,11,-4,41.1764705882353,64.70588235294117,1,10:00:00,1,04:31:00,0,0,7,11,Unknownx5,5,19|20|24|26|28,2:19|2:20|2:24|2:26|2:28,"[19, 20, 24, 26, 28]","['2:19', '2:20', '2:24', '2:26', '2:28']","['A. Duverioglu', 'E. Arna', 'P. Cornelie', 'J. Crawford', 'J. Love']",ESENLER EROKSPOR
2,ESENLER EROKSPOR,78.1,133.0,"[20, 24, 25, 26, 27]",20|24|25|26|27,9,9,10,12,9,3,133.33333333333334,90.0,1,04:31:00,1,00:07:30,7,11,19,20,Unknownx5,5,20|24|25|26|27,2:20|2:24|2:25|2:26|2:27,"[20, 24, 25, 26, 27]","['2:20', '2:24', '2:25', '2:26', '2:27']","['E. Arna', 'P. Cornelie', 'L. Galloway', 'J. Crawford', 'J. Simmons']",ESENLER EROKSPOR
2,ESENLER EROKSPOR,133.1,149.0,"[20, 21, 23, 25, 26]",20|21|23|25|26,2,2,2,2,1,1,100.0,50.0,1,00:07:30,2,10:00:00,19,20,21,21,Unknownx5,5,20|21|23|25|26,2:20|2:21|2:23|2:25|2:26,"[20, 21, 23, 25, 26]","['2:20', '2:21', '2:23', '2:25', '2:26']","['E. Arna', 'E. Gazi', 'J. Gant', 'L. Galloway', 'J. Crawford']",ESENLER EROKSPOR
2,ESENLER EROKSPOR,149.1,197.0,"[20, 21, 23, 25, 27]",20|21|23|25|27,7,7,7,9,6,3,128.57142857142858,85.71428571428571,2,10:00:00,2,06:38:00,21,21,30,27,Unknownx5,5,20|21|23|25|27,2:20|2:21|2:23|2:25|2:27,"[20, 21, 23, 25, 27]","['2:20', '2:21', '2:23', '2:25', '2:27']","['E. Arna', 'E. Gazi', 'J. Gant', 'L. Galloway', 'J. Simmons']",ESENLER EROKSPOR
2,ESENLER EROKSPOR,197.1,215.0,"[20, 21, 22, 25, 27]",20|21|22|25|27,2,2,2,0,4,-4,0.0,200.0,2,06:38:00,2,05:39:00,30,27,30,31,Unknownx5,5,20|21|22|25|27,2:20|2:21|2:22|2:25|2:27,"[20, 21, 22, 25, 27]","['2:20', '2:21', '2:22', '2:25', '2:27']","['E. Arna', 'E. Gazi', 'T. Thurman', 'L. Galloway', 'J. Simmons']",ESENLER EROKSPOR
2,ESENLER EROKSPOR,215.1,232.0,"[20, 22, 25, 26, 27]",20|22|25|26|27,3,3,2,2,0,2,66.66666666666667,0.0,2,05:39:00,2,04:59:00,30,31,32,31,Unknownx5,5,20|22|25|26|27,2:20|2:22|2:25|2:26|2:27,"[20, 22, 25, 26, 27]","['2:20', '2:22', '2:25', '2:26', '2:27']","['E. Arna', 'T. Thurman', 'L. Galloway', 'J. Crawford', 'J. Simmons']",ESENLER EROKSPOR
2,ESENLER EROKSPOR,232.1,244.0,"[20, 22, 26, 27, 28]",20|22|26|27|28,1,1,2,3,3,0,300.0,150.0,2,04:59:00,2,04:31:00,32,31,35,34,Unknownx5,5,20|22|26|27|28,2:20|2:22|2:26|2:27|2:28,"[20, 22, 26, 27, 28]","['2:20', '2:22', '2:26', '2:27', '2:28']","['E. Arna', 'T. Thurman', 'J. Crawford', 'J. Simmons', 'J. Love']",ESENLER EROKSPOR
2,ESENLER EROKSPOR,244.1,310.0,"[21, 22, 26, 27, 28]",21|22|26|27|28,12,12,11,8,2,6,66.66666666666667,18.181818181818183,2,04:31:00,2,01:14:00,35,34,43,36,Unknownx5,5,21|22|26|27|28,2:21|2:22|2:26|2:27|2:28,"[21, 22, 26, 27, 28]","['2:21', '2:22', '2:26', '2:27', '2:28']","['E. Gazi', 'T. Thurman', 'J. Crawford', 'J. Simmons', 'J. Love']",ESENLER EROKSPOR
2,ESENLER EROKSPOR,310.1,317.0,"[20, 21, 22, 27, 28]",20|21|22|27|28,0,0,1,0,3,-3,,300.0,2,01:14:00,2,00:56:60,43,36,43,39,Unknownx5,5,20|21|22|27|28,2:20|2:21|2:22|2:27|2:28,"[20, 21, 22, 27, 28]","['2:20', '2:21', '2:22', '2:27', '2:28']","['E. Arna', 'E. Gazi', 'T. Thurman', 'J. Simmons', 'J. Love']",ESENLER EROKSPOR
2,ESENLER EROKSPOR,317.1,332.0,"[20, 22, 25, 27, 28]",20|22|25|27|28,2,2,1,3,2,1,150.0,200.0,2,00:56:60,3,10:00:00,43,39,46,41,Unknownx5,5,20|22|25|27|28,2:20|2:22|2:25|2:27|2:28,"[20, 22, 25, 27, 28]","['2:20', '2:22', '2:25', '2:27', '2:28']","['E. Arna', 'T. Thurman', 'L. Galloway', 'J. Simmons', 'J. Love']",ESENLER EROKSPOR
2,ESENLER EROKSPOR,332.1,415.0,"[20, 24, 26, 27, 28]",20|24|26|27|28,14,14,14,14,7,7,100.0,50.0,3,10:00:00,3,04:41:00,46,41,60,48,Unknownx5,5,20|24|26|27|28,2:20|2:24|2:26|2:27|2:28,"[20, 24, 26, 27, 28]","['2:20', '2:24', '2:26', '2:27', '2:28']","['E. Arna', 'P. Cornelie', 'J. Crawford', 'J. Simmons', 'J. Love']",ESENLER EROKSPOR
2,ESENLER EROKSPOR,415.1,448.0,"[20, 22, 24, 25, 26]",20|22|24|25|26,9,9,9,14,4,10,155.55555555555554,44.44444444444444,3,04:41:00,3,00:41:00,60,48,74,52,Unknownx5,5,20|22|24|25|26,2:20|2:22|2:24|2:25|2:26,"[20, 22, 24, 25, 26]","['2:20', '2:22', '2:24', '2:25', '2:26']","['E. Arna', 'T. Thurman', 'P. Cornelie', 'L. Galloway', 'J. Crawford']",ESENLER EROKSPOR
2,ESENLER EROKSPOR,448.1,467.0,"[19, 21, 22, 25, 28]",19|21|22|25|28,1,1,2,0,1,-1,0.0,50.0,3,00:41:00,3,00:14:20,74,52,74,53,Unknownx5,5,19|21|22|25|28,2:19|2:21|2:22|2:25|2:28,"[19, 21, 22, 25, 28]","['2:19', '2:21', '2:22', '2:25', '2:28']","['A. Duverioglu', 'E. Gazi', 'T. Thurman', 'L. Galloway', 'J. Love']",ESENLER EROKSPOR
2,ESENLER EROKSPOR,467.1,474.0,"[19, 22, 25, 26, 28]",19|22|25|26|28,1,1,1,0,0,0,0.0,0.0,3,00:14:20,4,10:00:00,74,53,74,53,Unknownx5,5,19|22|25|26|28,2:19|2:22|2:25|2:26|2:28,"[19, 22, 25, 26, 28]","['2:19', '2:22', '2:25', '2:26', '2:28']","['A. Duverioglu', 'T. Thurman', 'L. Galloway', 'J. Crawford', 'J. Love']",ESENLER EROKSPOR
2,ESENLER EROKSPOR,474.1,498.0,"[19, 21, 22, 25, 28]",19|21|22|25|28,5,5,4,3,7,-4,60.0,175.0,4,10:00:00,4,08:16:00,74,53,77,60,Unknownx5,5,19|21|22|25|28,2:19|2:21|2:22|2:25|2:28,"[19, 21, 22, 25, 28]","['2:19', '2:21', '2:22', '2:25', '2:28']","['A. Duverioglu', 'E. Gazi', 'T. Thurman', 'L. Galloway', 'J. Love']",ESENLER EROKSPOR
2,ESENLER EROKSPOR,498.1,538.0,"[21, 22, 25, 27, 28]",21|22|25|27|28,7,7,8,3,5,-2,42.857142857142854,62.5,4,08:16:00,4,06:05:00,77,60,80,65,Unknownx5,5,21|22|25|27|28,2:21|2:22|2:25|2:27|2:28,"[21, 22, 25, 27, 28]","['2:21', '2:22', '2:25', '2:27', '2:28']","['E. Gazi', 'T. Thurman', 'L. Galloway', 'J. Simmons', 'J. Love']",ESENLER EROKSPOR
2,ESENLER EROKSPOR,538.1,614.0,"[20, 24, 25, 26, 27]",20|24|25|26|27,16,16,15,15,10,5,93.75,66.66666666666667,4,06:05:00,4,00:19:20,80,65,95,75,Unknownx5,5,20|24|25|26|27,2:20|2:24|2:25|2:26|2:27,"[20, 24, 25, 26, 27]","['2:20', '2:24', '2:25', '2:26', '2:27']","['E. Arna', 'P. Cornelie', 'L. Galloway', 'J. Crawford', 'J. Simmons']",ESENLER EROKSPOR
2,ESENLER EROKSPOR,614.1,621.0,"[21, 24, 25, 26, 27]",21|24|25|26|27,0,0,1,0,0,0,,0.0,4,00:19:20,4,00:00:00,95,75,95,75,Unknownx5,5,21|24|25|26|27,2:21|2:24|2:25|2:26|2:27,"[21, 24, 25, 26, 27]","['2:21', '2:24', '2:25', '2:26', '2:27']","['E. Gazi', 'P. Cornelie', 'L. Galloway', 'J. Crawford', 'J. Simmons']",ESENLER EROKSPOR
