team_no,team_name,start_action,end_action,players_on_court,lineup_size,lineup_uid,players_on_court_tokens,players_on_court_names,lineup_uid_pair,lineup_pos_mix,start_period,start_clock,end_period,end_clock,score_start_for,score_start_against,score_end_for,score_end_against
1,ONVO BÜYÜKÇEKMECE BASKETBOL,314.1,347.0,"[4, 5, 6, 8, 13]",5,4|5|6|8|13,"['1:4', '1:5', '1:6', '1:8', '1:13']","['E. Bruinsma', 'J. Lecque', 'J. Johnson', 'Y. Özkan', 'K. Van Der Vuurst De Vries']",1:4|1:5|1:6|1:8|1:13,Unknownx5,2,02:01:00,2,00:22:30,24,42,33,44
1,ONVO BÜYÜKÇEKMECE BASKETBOL,347.1,359.0,"[4, 5, 8, 9, 13]",5,4|5|8|9|13,"['1:4', '1:5', '1:8', '1:9', '1:13']","['E. Bruinsma', 'J. Lecque', 'Y. Özkan', 'C. Turgut', 'K. Van Der Vuurst De Vries']",1:4|1:5|1:8|1:9|1:13,Unknownx5,2,00:22:30,3,10:00:00,33,44,33,44
1,ONVO BÜYÜKÇEKMECE BASKETBOL,359.1,397.0,"[4, 5, 6, 8, 13]",5,4|5|6|8|13,"['1:4', '1:5', '1:6', '1:8', '1:13']","['E. Bruinsma', 'J. Lecque', 'J. Johnson', 'Y. Özkan', 'K. Van Der Vuurst De Vries']",1:4|1:5|1:6|1:8|1:13,Unknownx5,3,10:00:00,3,08:11:00,33,44,36,48
1,ONVO BÜYÜKÇEKMECE BASKETBOL,397.1,477.0,"[4, 6, 7, 11, 13]",5,4|6|7|11|13,"['1:4', '1:6', '1:7', '1:11', '1:13']","['E. Bruinsma', 'J. Johnson', 'S. Pipes Jr', 'M. Senli', 'K. Van Der Vuurst De Vries']",1:4|1:6|1:7|1:11|1:13,Unknownx5,3,08:11:00,3,03:56:00,36,48,45,58
1,ONVO BÜYÜKÇEKMECE BASKETBOL,477.1,489.0,"[4, 5, 7, 10, 13]",5,4|5|7|10|13,"['1:4', '1:5', '1:7', '1:10', '1:13']","['E. Bruinsma', 'J. Lecque', 'S. Pipes Jr', 'M. Türen', 'K. Van Der Vuurst De Vries']",1:4|1:5|1:7|1:10|1:13,Unknownx5,3,03:56:00,3,03:22:00,45,58,45,58
1,ONVO BÜYÜKÇEKMECE BASKETBOL,489.1,521.0,"[4, 5, 7, 8, 10]",5,4|5|7|8|10,"['1:4', '1:5', '1:7', '1:8', '1:10']","['E. Bruinsma', 'J. Lecque', 'S. Pipes Jr', 'Y. Özkan', 'M. Türen']",1:4|1:5|1:7|1:8|1:10,Unknownx5,3,03:22:00,3,01:22:00,45,58,51,62
1,ONVO BÜYÜKÇEKMECE BASKETBOL,521.1,582.0,"[5, 6, 7, 8, 10]",5,5|6|7|8|10,"['1:5', '1:6', '1:7', '1:8', '1:10']","['J. Lecque', 'J. Johnson', 'S. Pipes Jr', 'Y. Özkan', 'M. Türen']",1:5|1:6|1:7|1:8|1:10,Unknownx5,3,01:22:00,4,08:23:00,51,62,56,67
1,ONVO BÜYÜKÇEKMECE BASKETBOL,582.1,592.0,"[4, 5, 7, 8, 10]",5,4|5|7|8|10,"['1:4', '1:5', '1:7', '1:8', '1:10']","['E. Bruinsma', 'J. Lecque', 'S. Pipes Jr', 'Y. Özkan', 'M. Türen']",1:4|1:5|1:7|1:8|1:10,Unknownx5,4,08:23:00,4,08:18:00,56,67,56,70
1,ONVO BÜYÜKÇEKMECE BASKETBOL,592.1,604.0,"[4, 5, 7, 10, 13]",5,4|5|7|10|13,"['1:4', '1:5', '1:7', '1:10', '1:13']","['E. Bruinsma', 'J. Lecque', 'S. Pipes Jr', 'M. Türen', 'K. Van Der Vuurst De Vries']",1:4|1:5|1:7|1:10|1:13,Unknownx5,4,08:18:00,4,07:49:00,56,70,56,70
1,ONVO BÜYÜKÇEKMECE BASKETBOL,604.1,643.0,"[4, 5, 7, 8, 12]",5,4|5|7|8|12,"['1:4', '1:5', '1:7', '1:8', '1:12']","['E. Bruinsma', 'J. Lecque', 'S. Pipes Jr', 'Y. Özkan', 'A. Bandaogo']",1:4|1:5|1:7|1:8|1:12,Unknownx5,4,07:49:00,4,06:41:00,56,70,58,72
1,ONVO BÜYÜKÇEKMECE BASKETBOL,643.1,661.0,"[4, 5, 6, 8, 12]",5,4|5|6|8|12,"['1:4', '1:5', '1:6', '1:8', '1:12']","['E. Bruinsma', 'J. Lecque', 'J. Johnson', 'Y. Özkan', 'A. Bandaogo']",1:4|1:5|1:6|1:8|1:12,Unknownx5,4,06:20:00,4,05:12:00,58,72,58,77
1,ONVO BÜYÜKÇEKMECE BASKETBOL,661.1,684.0,"[4, 5, 6, 7, 11]",5,4|5|6|7|11,"['1:4', '1:5', '1:6', '1:7', '1:11']","['E. Bruinsma', 'J. Lecque', 'J. Johnson', 'S. Pipes Jr', 'M. Senli']",1:4|1:5|1:6|1:7|1:11,Unknownx5,4,05:12:00,4,04:27:00,58,77,60,79
1,ONVO BÜYÜKÇEKMECE BASKETBOL,684.1,698.0,"[4, 6, 7, 9, 11]",5,4|6|7|9|11,"['1:4', '1:6', '1:7', '1:9', '1:11']","['E. Bruinsma', 'J. Johnson', 'S. Pipes Jr', 'C. Turgut', 'M. Senli']",1:4|1:6|1:7|1:9|1:11,Unknownx5,4,04:27:00,4,04:14:00,60,79,60,79
1,ONVO BÜYÜKÇEKMECE BASKETBOL,698.1,798.0,"[4, 5, 7, 9, 11]",5,4|5|7|9|11,"['1:4', '1:5', '1:7', '1:9', '1:11']","['E. Bruinsma', 'J. Lecque', 'S. Pipes Jr', 'C. Turgut', 'M. Senli']",1:4|1:5|1:7|1:9|1:11,Unknownx5,4,04:14:00,4,00:00:00,60,79,69,89
2,GLINT MANISA BASKET,1.0,87.0,"[24, 28, 30, 31, 34]",5,24|28|30|31|34,"['2:24', '2:28', '2:30', '2:31', '2:34']","['Y. Onan', 'J. Johnson', 'J. Cardoso Pereira', 'D. Smith', 'K. Zemaitis']",2:24|2:28|2:30|2:31|2:34,Unknownx5,1,10:00:00,1,04:27:00,0,0,18,4
2,GLINT MANISA BASKET,87.1,112.0,"[24, 28, 30, 31, 33]",5,24|28|30|31|33,"['2:24', '2:28', '2:30', '2:31', '2:33']","['Y. Onan', 'J. Johnson', 'J. Cardoso Pereira', 'D. Smith', 'J. Mintz']",2:24|2:28|2:30|2:31|2:33,Unknownx5,1,04:27:00,1,03:20:00,18,4,19,6
2,GLINT MANISA BASKET,112.1,128.0,"[24, 29, 30, 31, 33]",5,24|29|30|31|33,"['2:24', '2:29', '2:30', '2:31', '2:33']","['Y. Onan', 'E. Mobley', 'J. Cardoso Pereira', 'D. Smith', 'J. Mintz']",2:24|2:29|2:30|2:31|2:33,Unknownx5,1,03:20:00,1,02:26:00,19,6,21,6
2,GLINT MANISA BASKET,128.1,160.0,"[22, 29, 31, 32, 33]",5,22|29|31|32|33,"['2:22', '2:29', '2:31', '2:32', '2:33']","['B. Çal', 'E. Mobley', 'D. Smith', 'J. Scrubb', 'J. Mintz']",2:22|2:29|2:31|2:32|2:33,Unknownx5,1,02:26:00,1,00:17:90,21,6,23,15
2,GLINT MANISA BASKET,160.1,217.0,"[22, 29, 32, 33, 34]",5,22|29|32|33|34,"['2:22', '2:29', '2:32', '2:33', '2:34']","['B. Çal', 'E. Mobley', 'J. Scrubb', 'J. Mintz', 'K. Zemaitis']",2:22|2:29|2:32|2:33|2:34,Unknownx5,1,00:17:90,2,07:26:00,23,15,30,21
2,GLINT MANISA BASKET,217.1,279.0,"[24, 29, 31, 32, 33]",5,24|29|31|32|33,"['2:24', '2:29', '2:31', '2:32', '2:33']","['Y. Onan', 'E. Mobley', 'D. Smith', 'J. Scrubb', 'J. Mintz']",2:24|2:29|2:31|2:32|2:33,Unknownx5,2,07:26:00,2,03:47:00,30,21,41,24
2,GLINT MANISA BASKET,279.1,308.0,"[24, 28, 32, 33, 34]",5,24|28|32|33|34,"['2:24', '2:28', '2:32', '2:33', '2:34']","['Y. Onan', 'J. Johnson', 'J. Scrubb', 'J. Mintz', 'K. Zemaitis']",2:24|2:28|2:32|2:33|2:34,Unknownx5,2,03:47:00,2,02:16:00,41,24,42,24
2,GLINT MANISA BASKET,308.1,329.0,"[24, 29, 32, 33, 34]",5,24|29|32|33|34,"['2:24', '2:29', '2:32', '2:33', '2:34']","['Y. Onan', 'E. Mobley', 'J. Scrubb', 'J. Mintz', 'K. Zemaitis']",2:24|2:29|2:32|2:33|2:34,Unknownx5,2,02:16:00,2,01:34:00,42,24,42,27
2,GLINT MANISA BASKET,329.1,361.0,"[24, 29, 31, 32, 34]",5,24|29|31|32|34,"['2:24', '2:29', '2:31', '2:32', '2:34']","['Y. Onan', 'E. Mobley', 'D. Smith', 'J. Scrubb', 'K. Zemaitis']",2:24|2:29|2:31|2:32|2:34,Unknownx5,2,01:34:00,3,10:00:00,42,27,44,33
2,GLINT MANISA BASKET,361.1,410.0,"[24, 29, 30, 31, 34]",5,24|29|30|31|34,"['2:24', '2:29', '2:30', '2:31', '2:34']","['Y. Onan', 'E. Mobley', 'J. Cardoso Pereira', 'D. Smith', 'K. Zemaitis']",2:24|2:29|2:30|2:31|2:34,Unknownx5,3,10:00:00,3,07:21:00,44,33,48,41
2,GLINT MANISA BASKET,410.1,437.0,"[24, 28, 30, 31, 34]",5,24|28|30|31|34,"['2:24', '2:28', '2:30', '2:31', '2:34']","['Y. Onan', 'J. Johnson', 'J. Cardoso Pereira', 'D. Smith', 'K. Zemaitis']",2:24|2:28|2:30|2:31|2:34,Unknownx5,3,07:21:00,3,06:18:00,48,41,50,41
2,GLINT MANISA BASKET,437.1,481.0,"[24, 28, 31, 32, 34]",5,24|28|31|32|34,"['2:24', '2:28', '2:31', '2:32', '2:34']","['Y. Onan', 'J. Johnson', 'D. Smith', 'J. Scrubb', 'K. Zemaitis']",2:24|2:28|2:31|2:32|2:34,Unknownx5,3,06:18:00,3,03:56:00,50,41,58,45
2,GLINT MANISA BASKET,481.1,499.0,"[24, 28, 31, 32, 33]",5,24|28|31|32|33,"['2:24', '2:28', '2:31', '2:32', '2:33']","['Y. Onan', 'J. Johnson', 'D. Smith', 'J. Scrubb', 'J. Mintz']",2:24|2:28|2:31|2:32|2:33,Unknownx5,3,03:56:00,3,02:11:00,58,45,62,47
2,GLINT MANISA BASKET,499.1,545.0,"[22, 28, 32, 33, 34]",5,22|28|32|33|34,"['2:22', '2:28', '2:32', '2:33', '2:34']","['B. Çal', 'J. Johnson', 'J. Scrubb', 'J. Mintz', 'K. Zemaitis']",2:22|2:28|2:32|2:33|2:34,Unknownx5,3,02:11:00,4,10:00:00,62,47,65,53
2,GLINT MANISA BASKET,545.1,556.0,"[22, 29, 31, 32, 33]",5,22|29|31|32|33,"['2:22', '2:29', '2:31', '2:32', '2:33']","['B. Çal', 'E. Mobley', 'D. Smith', 'J. Scrubb', 'J. Mintz']",2:22|2:29|2:31|2:32|2:33,Unknownx5,4,10:00:00,4,09:45:00,65,53,65,53
2,GLINT MANISA BASKET,556.1,608.0,"[24, 29, 31, 32, 33]",5,24|29|31|32|33,"['2:24', '2:29', '2:31', '2:32', '2:33']","['Y. Onan', 'E. Mobley', 'D. Smith', 'J. Scrubb', 'J. Mintz']",2:24|2:29|2:31|2:32|2:33,Unknownx5,4,09:45:00,4,07:49:00,65,53,70,56
2,GLINT MANISA BASKET,608.1,618.0,"[24, 28, 31, 32, 33]",5,24|28|31|32|33,"['2:24', '2:28', '2:31', '2:32', '2:33']","['Y. Onan', 'J. Johnson', 'D. Smith', 'J. Scrubb', 'J. Mintz']",2:24|2:28|2:31|2:32|2:33,Unknownx5,4,07:49:00,4,07:34:00,70,56,70,56
2,GLINT MANISA BASKET,618.1,679.0,"[24, 28, 32, 33, 34]",5,24|28|32|33|34,"['2:24', '2:28', '2:32', '2:33', '2:34']","['Y. Onan', 'J. Johnson', 'J. Scrubb', 'J. Mintz', 'K. Zemaitis']",2:24|2:28|2:32|2:33|2:34,Unknownx5,4,07:34:00,4,04:27:00,70,56,77,60
2,GLINT MANISA BASKET,679.1,724.0,"[24, 28, 31, 32, 33]",5,24|28|31|32|33,"['2:24', '2:28', '2:31', '2:32', '2:33']","['Y. Onan', 'J. Johnson', 'D. Smith', 'J. Scrubb', 'J. Mintz']",2:24|2:28|2:31|2:32|2:33,Unknownx5,4,04:27:00,4,03:03:00,77,60,79,64
2,GLINT MANISA BASKET,724.1,798.0,"[24, 29, 31, 33, 34]",5,24|29|31|33|34,"['2:24', '2:29', '2:31', '2:33', '2:34']","['Y. Onan', 'E. Mobley', 'D. Smith', 'J. Mintz', 'K. Zemaitis']",2:24|2:29|2:31|2:33|2:34,Unknownx5,4,03:03:00,4,00:00:00,79,64,89,69
