possession_id,period,start_action,end_action,owner_tno,end_reason,pts_owner,pts_against,owner_team_name,net_pts
0,1,1,7,,,0,0,,0
1,1,9,9,2.0,turnover,0,0,GLINT MANISA BASKET,0
2,1,10,11,1.0,def_reb,0,0,ONVO BÜYÜKÇEKMECE BASKETBOL,0
3,1,12,12,2.0,def_reb,0,0,GLINT MANISA BASKET,0
4,1,13,13,1.0,score,2,2,ONVO BÜYÜKÇEKMECE BASKETBOL,0
5,1,14,24,2.0,made_ft,1,1,GLINT MANISA BASKET,0
6,1,25,26,1.0,def_reb,0,0,ONVO BÜYÜKÇEKMECE BASKETBOL,0
7,1,28,28,2.0,def_reb,0,0,GLINT MANISA BASKET,0
8,1,29,29,1.0,score,2,2,ONVO BÜYÜKÇEKMECE BASKETBOL,0
9,1,30,30,2.0,def_reb,0,0,GLINT MANISA BASKET,0
10,1,31,31,1.0,def_reb,0,0,ONVO BÜYÜKÇEKMECE BASKETBOL,0
11,1,32,32,2.0,def_reb,0,0,GLINT MANISA BASKET,0
12,1,33,33,1.0,def_reb,0,0,ONVO BÜYÜKÇEKMECE BASKETBOL,0
13,1,35,38,2.0,score,3,3,GLINT MANISA BASKET,0
14,1,39,39,1.0,score,3,3,ONVO BÜYÜKÇEKMECE BASKETBOL,0
15,1,40,42,2.0,turnover,0,0,GLINT MANISA BASKET,0
16,1,44,44,1.0,score,2,2,ONVO BÜYÜKÇEKMECE BASKETBOL,0
17,1,48,48,2.0,turnover,0,0,GLINT MANISA BASKET,0
18,1,49,52,1.0,score,2,2,ONVO BÜYÜKÇEKMECE BASKETBOL,0
19,1,54,57,2.0,def_reb,0,0,GLINT MANISA BASKET,0
20,1,58,58,1.0,def_reb,0,0,ONVO BÜYÜKÇEKMECE BASKETBOL,0
21,1,60,60,2.0,score,2,0,GLINT MANISA BASKET,2
22,1,61,63,1.0,made_ft_last,1,1,ONVO BÜYÜKÇEKMECE BASKETBOL,0
23,1,67,67,2.0,def_reb,0,0,GLINT MANISA BASKET,0
24,1,68,68,1.0,def_reb,0,0,ONVO BÜYÜKÇEKMECE BASKETBOL,0
25,1,69,69,2.0,score,2,0,GLINT MANISA BASKET,2
26,1,70,71,1.0,turnover,0,0,ONVO BÜYÜKÇEKMECE BASKETBOL,0
27,1,72,73,2.0,score,2,0,GLINT MANISA BASKET,2
28,1,77,90,1.0,def_reb,0,0,ONVO BÜYÜKÇEKMECE BASKETBOL,0
29,1,91,91,2.0,def_reb,0,0,GLINT MANISA BASKET,0
30,1,95,98,1.0,turnover,0,0,ONVO BÜYÜKÇEKMECE BASKETBOL,0
31,1,99,100,2.0,score,2,2,GLINT MANISA BASKET,0
32,1,101,109,1.0,def_reb,0,0,ONVO BÜYÜKÇEKMECE BASKETBOL,0
33,1,110,110,2.0,def_reb,0,0,GLINT MANISA BASKET,0
34,1,111,111,1.0,made_ft_last,1,1,ONVO BÜYÜKÇEKMECE BASKETBOL,0
35,1,112,115,2.0,def_reb,0,0,GLINT MANISA BASKET,0
36,1,116,116,1.0,def_reb,0,0,ONVO BÜYÜKÇEKMECE BASKETBOL,0
37,1,117,117,2.0,turnover,0,0,GLINT MANISA BASKET,0
38,1,118,119,1.0,turnover,0,0,ONVO BÜYÜKÇEKMECE BASKETBOL,0
39,1,120,121,2.0,score,2,0,GLINT MANISA BASKET,2
40,1,122,132,1.0,made_ft,1,0,ONVO BÜYÜKÇEKMECE BASKETBOL,1
41,1,133,133,2.0,made_ft_last,1,1,GLINT MANISA BASKET,0
42,1,135,138,1.0,turnover,0,0,ONVO BÜYÜKÇEKMECE BASKETBOL,0
43,1,140,140,2.0,score,3,3,GLINT MANISA BASKET,0
44,1,141,142,1.0,def_reb,0,0,ONVO BÜYÜKÇEKMECE BASKETBOL,0
45,1,143,143,2.0,def_reb,0,0,GLINT MANISA BASKET,0
46,1,144,144,1.0,def_reb,0,0,ONVO BÜYÜKÇEKMECE BASKETBOL,0
47,1,145,145,2.0,def_reb,0,0,GLINT MANISA BASKET,0
48,1,146,146,1.0,score,2,2,ONVO BÜYÜKÇEKMECE BASKETBOL,0
49,1,147,147,2.0,score,2,2,GLINT MANISA BASKET,0
50,1,148,149,1.0,turnover,0,0,ONVO BÜYÜKÇEKMECE BASKETBOL,0
51,1,150,151,2.0,score,2,2,GLINT MANISA BASKET,0
52,1,152,162,1.0,made_ft,1,1,ONVO BÜYÜKÇEKMECE BASKETBOL,0
53,1,163,164,2.0,made_ft_last,1,0,GLINT MANISA BASKET,1
54,1,171,175,1.0,made_ft,1,0,ONVO BÜYÜKÇEKMECE BASKETBOL,1
55,1,176,176,2.0,made_ft_last,1,1,GLINT MANISA BASKET,0
56,1,177,187,1.0,def_reb,0,0,ONVO BÜYÜKÇEKMECE BASKETBOL,0
57,2,188,188,2.0,def_reb,0,0,GLINT MANISA BASKET,0
58,2,189,189,1.0,turnover,0,0,ONVO BÜYÜKÇEKMECE BASKETBOL,0
59,2,190,191,2.0,score,2,2,GLINT MANISA BASKET,0
60,2,192,193,1.0,def_reb,0,0,ONVO BÜYÜKÇEKMECE BASKETBOL,0
61,2,194,194,2.0,def_reb,0,0,GLINT MANISA BASKET,0
62,2,196,196,1.0,turnover,0,0,ONVO BÜYÜKÇEKMECE BASKETBOL,0
63,2,197,204,2.0,turnover,0,0,GLINT MANISA BASKET,0
64,2,205,205,1.0,turnover,0,0,ONVO BÜYÜKÇEKMECE BASKETBOL,0
65,2,206,208,2.0,score,2,0,GLINT MANISA BASKET,2
66,2,209,209,1.0,score,2,0,ONVO BÜYÜKÇEKMECE BASKETBOL,2
67,2,210,211,2.0,score,3,0,GLINT MANISA BASKET,3
68,2,213,221,1.0,def_reb,0,0,ONVO BÜYÜKÇEKMECE BASKETBOL,0
69,2,222,222,2.0,def_reb,0,0,GLINT MANISA BASKET,0
70,2,223,223,1.0,made_ft_last,1,0,ONVO BÜYÜKÇEKMECE BASKETBOL,1
71,2,228,232,2.0,made_ft,1,0,GLINT MANISA BASKET,1
72,2,233,233,1.0,def_reb,0,0,ONVO BÜYÜKÇEKMECE BASKETBOL,0
73,2,235,235,2.0,def_reb,0,0,GLINT MANISA BASKET,0
74,2,236,240,1.0,turnover,0,0,ONVO BÜYÜKÇEKMECE BASKETBOL,0
75,2,243,245,2.0,made_ft,1,0,GLINT MANISA BASKET,1
76,2,246,246,1.0,made_ft_last,1,1,ONVO BÜYÜKÇEKMECE BASKETBOL,0
77,2,248,248,2.0,turnover,0,0,GLINT MANISA BASKET,0
78,2,249,250,1.0,score,2,2,ONVO BÜYÜKÇEKMECE BASKETBOL,0
79,2,252,260,2.0,def_reb,0,0,GLINT MANISA BASKET,0
80,2,261,261,1.0,def_reb,0,0,ONVO BÜYÜKÇEKMECE BASKETBOL,0
81,2,262,262,2.0,score,2,0,GLINT MANISA BASKET,2
82,2,263,267,1.0,turnover,0,0,ONVO BÜYÜKÇEKMECE BASKETBOL,0
83,2,269,269,2.0,score,2,0,GLINT MANISA BASKET,2
84,2,270,270,1.0,score,2,0,ONVO BÜYÜKÇEKMECE BASKETBOL,2
85,2,271,271,2.0,score,2,0,GLINT MANISA BASKET,2
86,2,272,275,1.0,def_reb,0,0,ONVO BÜYÜKÇEKMECE BASKETBOL,0
87,2,276,276,2.0,def_reb,0,0,GLINT MANISA BASKET,0
88,2,278,278,1.0,turnover,0,0,ONVO BÜYÜKÇEKMECE BASKETBOL,0
89,2,279,284,2.0,def_reb,0,0,GLINT MANISA BASKET,0
90,2,285,285,1.0,def_reb,0,0,ONVO BÜYÜKÇEKMECE BASKETBOL,0
91,2,289,293,2.0,made_ft,1,0,GLINT MANISA BASKET,1
92,2,294,295,1.0,def_reb,0,0,ONVO BÜYÜKÇEKMECE BASKETBOL,0
93,2,297,297,2.0,def_reb,0,0,GLINT MANISA BASKET,0
94,2,298,298,1.0,turnover,0,0,ONVO BÜYÜKÇEKMECE BASKETBOL,0
95,2,301,301,2.0,def_reb,0,0,GLINT MANISA BASKET,0
96,2,305,305,1.0,def_reb,0,0,ONVO BÜYÜKÇEKMECE BASKETBOL,0
97,2,306,318,2.0,def_reb,0,0,GLINT MANISA BASKET,0
98,2,319,319,1.0,def_reb,0,0,ONVO BÜYÜKÇEKMECE BASKETBOL,0
99,2,320,320,2.0,made_ft_last,1,1,GLINT MANISA BASKET,0
100,2,322,322,1.0,def_reb,0,0,ONVO BÜYÜKÇEKMECE BASKETBOL,0
101,2,323,323,2.0,def_reb,0,0,GLINT MANISA BASKET,0
102,2,327,327,1.0,score,2,0,ONVO BÜYÜKÇEKMECE BASKETBOL,2
103,2,328,332,2.0,score,2,0,GLINT MANISA BASKET,2
104,2,333,334,1.0,score,3,0,ONVO BÜYÜKÇEKMECE BASKETBOL,3
105,2,335,336,2.0,def_reb,0,0,GLINT MANISA BASKET,0
106,2,337,337,1.0,def_reb,0,0,ONVO BÜYÜKÇEKMECE BASKETBOL,0
107,2,341,341,2.0,score,2,2,GLINT MANISA BASKET,0
108,2,342,345,1.0,made_ft_last,1,0,ONVO BÜYÜKÇEKMECE BASKETBOL,1
109,2,346,365,2.0,turnover,0,0,GLINT MANISA BASKET,0
110,3,366,367,1.0,score,3,0,ONVO BÜYÜKÇEKMECE BASKETBOL,3
111,3,368,375,2.0,def_reb,0,0,GLINT MANISA BASKET,0
112,3,376,376,1.0,def_reb,0,0,ONVO BÜYÜKÇEKMECE BASKETBOL,0
113,3,378,379,2.0,turnover,0,0,GLINT MANISA BASKET,0
114,3,381,381,1.0,score,2,2,ONVO BÜYÜKÇEKMECE BASKETBOL,0
115,3,382,386,2.0,def_reb,0,0,GLINT MANISA BASKET,0
116,3,387,387,1.0,def_reb,0,0,ONVO BÜYÜKÇEKMECE BASKETBOL,0
117,3,388,388,2.0,def_reb,0,0,GLINT MANISA BASKET,0
118,3,390,390,1.0,def_reb,0,0,ONVO BÜYÜKÇEKMECE BASKETBOL,0
119,3,391,391,2.0,score,2,0,GLINT MANISA BASKET,2
120,3,395,402,1.0,score,2,0,ONVO BÜYÜKÇEKMECE BASKETBOL,2
121,3,403,403,2.0,turnover,0,0,GLINT MANISA BASKET,0
122,3,404,405,1.0,score,3,0,ONVO BÜYÜKÇEKMECE BASKETBOL,3
123,3,406,413,2.0,turnover,0,0,GLINT MANISA BASKET,0
124,3,414,415,1.0,def_reb,0,0,ONVO BÜYÜKÇEKMECE BASKETBOL,0
125,3,416,416,2.0,def_reb,0,0,GLINT MANISA BASKET,0
126,3,420,422,1.0,made_ft,1,1,ONVO BÜYÜKÇEKMECE BASKETBOL,0
127,3,423,423,2.0,made_ft,1,0,GLINT MANISA BASKET,1
128,3,424,424,1.0,def_reb,0,0,ONVO BÜYÜKÇEKMECE BASKETBOL,0
129,3,426,426,2.0,def_reb,0,0,GLINT MANISA BASKET,0
130,3,427,427,1.0,def_reb,0,0,ONVO BÜYÜKÇEKMECE BASKETBOL,0
131,3,428,428,2.0,def_reb,0,0,GLINT MANISA BASKET,0
132,3,429,432,1.0,def_reb,0,0,ONVO BÜYÜKÇEKMECE BASKETBOL,0
133,3,433,433,2.0,def_reb,0,0,GLINT MANISA BASKET,0
134,3,435,439,1.0,made_ft_last,1,1,ONVO BÜYÜKÇEKMECE BASKETBOL,0
135,3,441,446,2.0,made_ft,1,1,GLINT MANISA BASKET,0
136,3,447,447,1.0,made_ft_last,1,0,ONVO BÜYÜKÇEKMECE BASKETBOL,1
137,3,449,449,2.0,score,3,0,GLINT MANISA BASKET,3
138,3,450,460,1.0,made_ft,1,0,ONVO BÜYÜKÇEKMECE BASKETBOL,1
139,3,461,462,2.0,made_ft_last,1,1,GLINT MANISA BASKET,0
140,3,464,464,1.0,score,2,2,ONVO BÜYÜKÇEKMECE BASKETBOL,0
141,3,465,465,2.0,def_reb,0,0,GLINT MANISA BASKET,0
142,3,466,466,1.0,def_reb,0,0,ONVO BÜYÜKÇEKMECE BASKETBOL,0
143,3,467,467,2.0,def_reb,0,0,GLINT MANISA BASKET,0
144,3,468,468,1.0,def_reb,0,0,ONVO BÜYÜKÇEKMECE BASKETBOL,0
145,3,469,469,2.0,def_reb,0,0,GLINT MANISA BASKET,0
146,3,470,470,1.0,def_reb,0,0,ONVO BÜYÜKÇEKMECE BASKETBOL,0
147,3,471,471,2.0,score,2,0,GLINT MANISA BASKET,2
148,3,474,484,1.0,def_reb,0,0,ONVO BÜYÜKÇEKMECE BASKETBOL,0
149,3,485,485,2.0,def_reb,0,0,GLINT MANISA BASKET,0
150,3,487,491,1.0,made_ft,1,1,ONVO BÜYÜKÇEKMECE BASKETBOL,0
151,3,492,492,2.0,made_ft_last,1,0,GLINT MANISA BASKET,1
152,3,494,494,1.0,score,2,0,ONVO BÜYÜKÇEKMECE BASKETBOL,2
153,3,495,495,2.0,score,2,0,GLINT MANISA BASKET,2
154,3,497,503,1.0,def_reb,0,0,ONVO BÜYÜKÇEKMECE BASKETBOL,0
155,3,504,504,2.0,def_reb,0,0,GLINT MANISA BASKET,0
156,3,505,505,1.0,def_reb,0,0,ONVO BÜYÜKÇEKMECE BASKETBOL,0
157,3,507,507,2.0,def_reb,0,0,GLINT MANISA BASKET,0
158,3,508,508,1.0,turnover,0,0,ONVO BÜYÜKÇEKMECE BASKETBOL,0
159,3,509,510,2.0,score,2,2,GLINT MANISA BASKET,0
160,3,511,512,1.0,turnover,0,0,ONVO BÜYÜKÇEKMECE BASKETBOL,0
161,3,513,519,2.0,made_ft,1,1,GLINT MANISA BASKET,0
162,3,520,520,1.0,made_ft_last,1,0,ONVO BÜYÜKÇEKMECE BASKETBOL,1
163,3,521,526,2.0,def_reb,0,0,GLINT MANISA BASKET,0
164,3,527,527,1.0,def_reb,0,0,ONVO BÜYÜKÇEKMECE BASKETBOL,0
165,3,531,531,2.0,turnover,0,0,GLINT MANISA BASKET,0
166,3,533,533,1.0,def_reb,0,0,ONVO BÜYÜKÇEKMECE BASKETBOL,0
167,3,537,537,2.0,def_reb,0,0,GLINT MANISA BASKET,0
168,3,539,539,1.0,score,2,0,ONVO BÜYÜKÇEKMECE BASKETBOL,2
169,3,542,542,2.0,score,3,0,GLINT MANISA BASKET,3
170,3,544,558,1.0,def_reb,0,0,ONVO BÜYÜKÇEKMECE BASKETBOL,0
171,4,559,559,2.0,def_reb,0,0,GLINT MANISA BASKET,0
172,4,560,560,1.0,made_ft_last,1,0,ONVO BÜYÜKÇEKMECE BASKETBOL,1
173,4,562,562,2.0,score,2,0,GLINT MANISA BASKET,2
174,4,563,569,1.0,made_ft,1,0,ONVO BÜYÜKÇEKMECE BASKETBOL,1
175,4,570,571,2.0,made_ft_last,1,1,GLINT MANISA BASKET,0
176,4,573,573,1.0,turnover,0,0,ONVO BÜYÜKÇEKMECE BASKETBOL,0
177,4,574,575,2.0,def_reb,0,0,GLINT MANISA BASKET,0
178,4,576,576,1.0,def_reb,0,0,ONVO BÜYÜKÇEKMECE BASKETBOL,0
179,4,577,588,2.0,score,2,0,GLINT MANISA BASKET,2
180,4,589,591,1.0,made_ft_last,1,1,ONVO BÜYÜKÇEKMECE BASKETBOL,0
181,4,592,595,2.0,turnover,0,0,GLINT MANISA BASKET,0
182,4,596,611,1.0,def_reb,0,0,ONVO BÜYÜKÇEKMECE BASKETBOL,0
183,4,615,615,2.0,def_reb,0,0,GLINT MANISA BASKET,0
184,4,616,624,1.0,score,2,2,ONVO BÜYÜKÇEKMECE BASKETBOL,0
185,4,625,627,2.0,def_reb,0,0,GLINT MANISA BASKET,0
186,4,629,629,1.0,def_reb,0,0,ONVO BÜYÜKÇEKMECE BASKETBOL,0
187,4,630,630,2.0,def_reb,0,0,GLINT MANISA BASKET,0
188,4,631,631,1.0,def_reb,0,0,ONVO BÜYÜKÇEKMECE BASKETBOL,0
189,4,632,634,2.0,turnover,0,0,GLINT MANISA BASKET,0
190,4,635,638,1.0,score,2,0,ONVO BÜYÜKÇEKMECE BASKETBOL,2
191,4,640,645,2.0,score,3,0,GLINT MANISA BASKET,3
192,4,646,648,1.0,turnover,0,0,ONVO BÜYÜKÇEKMECE BASKETBOL,0
193,4,653,655,2.0,score,2,0,GLINT MANISA BASKET,2
194,4,659,663,1.0,made_ft,1,0,ONVO BÜYÜKÇEKMECE BASKETBOL,1
195,4,664,664,2.0,def_reb,0,0,GLINT MANISA BASKET,0
196,4,665,665,1.0,def_reb,0,0,ONVO BÜYÜKÇEKMECE BASKETBOL,0
197,4,666,666,2.0,made_ft_last,1,1,GLINT MANISA BASKET,0
198,4,668,668,1.0,def_reb,0,0,ONVO BÜYÜKÇEKMECE BASKETBOL,0
199,4,669,669,2.0,def_reb,0,0,GLINT MANISA BASKET,0
200,4,670,672,1.0,turnover,0,0,ONVO BÜYÜKÇEKMECE BASKETBOL,0
201,4,673,681,2.0,made_ft,1,0,GLINT MANISA BASKET,1
202,4,682,683,1.0,made_ft_last,1,1,ONVO BÜYÜKÇEKMECE BASKETBOL,0
203,4,684,695,2.0,offensive_foul,0,0,GLINT MANISA BASKET,0
204,4,696,696,1.0,turnover,0,0,ONVO BÜYÜKÇEKMECE BASKETBOL,0
205,4,697,703,2.0,def_reb,0,0,GLINT MANISA BASKET,0
206,4,704,704,1.0,def_reb,0,0,ONVO BÜYÜKÇEKMECE BASKETBOL,0
207,4,707,707,2.0,score,2,2,GLINT MANISA BASKET,0
208,4,711,716,1.0,score,2,0,ONVO BÜYÜKÇEKMECE BASKETBOL,2
209,4,717,719,2.0,turnover,0,0,GLINT MANISA BASKET,0
210,4,720,728,1.0,def_reb,0,0,ONVO BÜYÜKÇEKMECE BASKETBOL,0
211,4,729,729,2.0,def_reb,0,0,GLINT MANISA BASKET,0
212,4,730,730,1.0,made_ft_last,1,0,ONVO BÜYÜKÇEKMECE BASKETBOL,1
213,4,734,734,2.0,score,2,0,GLINT MANISA BASKET,2
