gt,clock,s1,s2,lead,tno,period,periodType,pno,player,success,actionType,actionNumber,previousAction,qualifier,subType,scoring,shirtNumber,firstName,familyName,internationalFirstName,internationalFamilyName,firstNameInitial,familyNameInitial,internationalFirstNameInitial,internationalFamilyNameInitial,scoreboardName,team_name,team_code,player_name_from_roster,player_shirt,player_pos_raw,player_pos_group,x,y,r,ev_code,ev_result,ev_text,assist_pno,assist_tno,assist_player,block_pno,block_tno,block_player,assist_pos_group,block_pos_group,points,possession_id,possession_owner_tno,possession_end_reason,pts_1,cum_1,pts_2,cum_2
08:36,08:36:00,2,4,-2,2,1,REGULAR,92,N. MELLI,1,foul,22,,[],personal,0,4,Nicolo,Melli,Nicolo,Melli,N,M,N,M,N. Melli,FENERBAHÇE BEKO,FBB,N. Melli,4,,,,,,FOUL,,FENERBAHÇE BEKO N. MELLI foul personal,,,,,,,,,0,7,2.0,,0,2,0,4
08:36,08:36:00,2,4,-2,1,1,REGULAR,4,E. TIRPANCI,1,foulon,23,22,[],,0,10,Efe Ergi,Tirpanci,Efe Ergi,Tirpanci,E,T,E,T,E. Tirpanci,MERSİN SPOR,MSK,E. Tirpanci,10,,,,,,OTHER,,MERSİN SPOR foulon,,,,,,,,,0,7,2.0,,0,2,0,4
08:36,08:36:00,2,4,-2,2,1,REGULAR,79,T. BIBEROVIÇ,1,substitution,24,,[],out,0,13,Tarik,Biberoviç,Tarik,Biberoviç,T,B,T,B,T. Biberoviç,FENERBAHÇE BEKO,FBB,T. Biberoviç,13,,,,,,SUB,out,FENERBAHÇE BEKO substitution out,,,,,,,,,0,7,2.0,,0,2,0,4
08:36,08:36:00,2,4,-2,2,1,REGULAR,89,O. BITIM,1,substitution,25,,[],in,0,17,Onuralp,Bitim,Onuralp,Bitim,O,B,O,B,O. Bitim,FENERBAHÇE BEKO,FBB,O. Bitim,17,,,,,,SUB,in,FENERBAHÇE BEKO substitution in,,,,,,,,,0,7,2.0,,0,2,0,4
08:25,08:25:00,2,4,-2,1,1,REGULAR,6,F. CRUZ SALDIVAR,0,2pt,27,,"['fromturnover', 'pointsinthepaint']",jumpshot,1,9,Francisco Javier,Cruz Saldivar,Francisco Javier,Cruz Saldivar,F,C,F,C,F. Cruz Saldivar,MERSİN SPOR,MSK,F. Cruz Saldivar,9,,,16.85000038147,42.939998626709,0.0,P2,missed,MERSİN SPOR F. CRUZ SALDIVAR 2Pt missed,,,,,,,,,0,7,2.0,,0,2,0,4
08:23,08:23:00,2,4,-2,1,1,REGULAR,56,A. OLASENI,1,rebound,28,27,[],offensive,0,0,Abodunrin Gabriel,Olaseni,Abodunrin Gabriel,Olaseni,A,O,A,O,A. Olaseni,MERSİN SPOR,MSK,A. Olaseni,0,,,,,,REB,,MERSİN SPOR rebound offensive,,,,,,,,,0,7,2.0,,0,2,0,4
08:19,08:19:00,2,4,-2,2,1,REGULAR,95,D. HALL,1,foul,30,,"['shooting', '2freethrow']",personal,0,20,Devon Howard,Hall,Devon Howard,Hall,D,H,D,H,D. Hall,FENERBAHÇE BEKO,FBB,D. Hall,20,,,,,,FOUL,,FENERBAHÇE BEKO D. HALL foul personal,,,,,,,,,0,7,2.0,,0,2,0,4
08:19,08:19:00,2,4,-2,1,1,REGULAR,5,J. COBBS,1,foulon,31,30,[],,0,1,Justin,Cobbs,Justin,Cobbs,J,C,J,C,J. Cobbs,MERSİN SPOR,MSK,J. Cobbs,1,,,,,,OTHER,,MERSİN SPOR foulon,,,,,,,,,0,7,2.0,,0,2,0,4
08:19,08:19:00,3,4,-1,1,1,REGULAR,5,J. COBBS,1,freethrow,32,,"['2ndchance', 'fromturnover']",1of2,1,1,Justin,Cobbs,Justin,Cobbs,J,C,J,C,J. Cobbs,MERSİN SPOR,MSK,J. Cobbs,1,,,,,,FT,made,MERSİN SPOR J. COBBS FT 1of2 made,,,,,,,,,1,7,2.0,made_ft,1,3,0,4
08:19,08:19:00,4,4,0,1,1,REGULAR,5,J. COBBS,1,freethrow,33,,"['2ndchance', 'fromturnover']",2of2,1,1,Justin,Cobbs,Justin,Cobbs,J,C,J,C,J. Cobbs,MERSİN SPOR,MSK,J. Cobbs,1,,,,,,FT,made,MERSİN SPOR J. COBBS FT 2of2 made,,,,,,,,,1,8,1.0,made_ft_last,1,4,0,4
08:12,08:12:00,4,6,-2,2,1,REGULAR,95,D. HALL,1,2pt,35,,['pointsinthepaint'],drivinglayup,1,20,Devon Howard,Hall,Devon Howard,Hall,D,H,D,H,D. Hall,FENERBAHÇE BEKO,FBB,D. Hall,20,,,93.139999389648,35.880001068115,1.0,P2,made,FENERBAHÇE BEKO D. HALL 2Pt made,,,,,,,,,2,9,2.0,score,0,4,2,6
07:57,07:57:00,6,6,0,1,1,REGULAR,9,J. WHITE,1,2pt,36,,['pointsinthepaint'],dunk,1,14,Jackson Thomas,White,Jackson Thomas,White,J,W,J,W,J. White,MERSİN SPOR,MSK,J. White,14,,,7.8000001907349,51.979999542236,1.0,P2,made,MERSİN SPOR J. WHITE 2Pt made,56.0,1.0,A. OLASENI,,,,,,2,10,1.0,score,2,6,0,6
