start_action,end_action,start_period,start_clock,end_period,end_clock,teamA_no,teamA_name,lineupA_players,lineupA_uid,lineupA_pos_mix,lineupA_tokens,lineupA_names,teamB_no,teamB_name,lineupB_players,lineupB_uid,lineupB_pos_mix,lineupB_tokens,lineupB_names,poss_A,pts_A_for,pts_A_against,net_A,ORtg_A,DRtg_A,poss_B,pts_B_for,pts_B_against,net_B,ORtg_B,DRtg_B,score_start_A,score_start_B,score_end_A,score_end_B
1.0,59.0,1,10:00:00,1,06:26:00,1,ONVO BÜYÜKÇEKMECE BASKETBOL,"[4, 5, 8, 12, 13]",4|5|8|12|13,Unknownx5,"['1:4', '1:5', '1:8', '1:12', '1:13']","['E. Bruinsma', 'J. Lecque', 'Y. Özkan', 'A. Bandaogo', 'K. Van Der Vuurst De Vries']",2,ALİAĞA PETKİM SPOR,"[44, 66, 67, 70, 98]",44|66|67|70|98,Unknownx5,"['2:44', '2:66', '2:67', '2:70', '2:98']","['T. Sav', 'J. Floyd', 'D. Efianayi Jr', 'U. Utomi', 'P. Scrubb']",11,6,6,0,54.54545454545455,50.0,12,6,6,0,50.0,54.54545454545455,0,0,4,8
59.1,90.0,1,06:26:00,1,05:19:00,1,ONVO BÜYÜKÇEKMECE BASKETBOL,"[4, 5, 8, 12, 13]",4|5|8|12|13,Unknownx5,"['1:4', '1:5', '1:8', '1:12', '1:13']","['E. Bruinsma', 'J. Lecque', 'Y. Özkan', 'A. Bandaogo', 'K. Van Der Vuurst De Vries']",2,ALİAĞA PETKİM SPOR,"[44, 64, 67, 70, 98]",44|64|67|70|98,Unknownx5,"['2:44', '2:64', '2:67', '2:70', '2:98']","['T. Sav', 'M. Sajus', 'D. Efianayi Jr', 'U. Utomi', 'P. Scrubb']",3,1,3,-2,33.333333333333336,75.0,4,3,1,2,75.0,33.333333333333336,4,8,6,11
90.1,92.0,1,05:19:00,1,05:19:00,1,ONVO BÜYÜKÇEKMECE BASKETBOL,"[4, 5, 8, 11, 13]",4|5|8|11|13,Unknownx5,"['1:4', '1:5', '1:8', '1:11', '1:13']","['E. Bruinsma', 'J. Lecque', 'Y. Özkan', 'M. Senli', 'K. Van Der Vuurst De Vries']",2,ALİAĞA PETKİM SPOR,"[44, 64, 67, 70, 98]",44|64|67|70|98,Unknownx5,"['2:44', '2:64', '2:67', '2:70', '2:98']","['T. Sav', 'M. Sajus', 'D. Efianayi Jr', 'U. Utomi', 'P. Scrubb']",0,0,0,0,,,0,0,0,0,,,6,11,6,11
92.1,117.0,1,05:19:00,1,02:49:00,1,ONVO BÜYÜKÇEKMECE BASKETBOL,"[4, 5, 8, 11, 13]",4|5|8|11|13,Unknownx5,"['1:4', '1:5', '1:8', '1:11', '1:13']","['E. Bruinsma', 'J. Lecque', 'Y. Özkan', 'M. Senli', 'K. Van Der Vuurst De Vries']",2,ALİAĞA PETKİM SPOR,"[42, 64, 65, 67, 70]",42|64|65|67|70,Unknownx5,"['2:42', '2:64', '2:65', '2:67', '2:70']","['Y. Sonsirma', 'M. Sajus', 'R. Blumbergs', 'D. Efianayi Jr', 'U. Utomi']",5,6,4,2,120.0,66.66666666666667,6,4,6,-2,66.66666666666667,120.0,6,11,13,14
117.1,132.0,1,02:49:00,1,01:43:00,1,ONVO BÜYÜKÇEKMECE BASKETBOL,"[4, 5, 8, 11, 13]",4|5|8|11|13,Unknownx5,"['1:4', '1:5', '1:8', '1:11', '1:13']","['E. Bruinsma', 'J. Lecque', 'Y. Özkan', 'M. Senli', 'K. Van Der Vuurst De Vries']",2,ALİAĞA PETKİM SPOR,"[42, 64, 65, 68, 98]",42|64|65|68|98,Unknownx5,"['2:42', '2:64', '2:65', '2:68', '2:98']","['Y. Sonsirma', 'M. Sajus', 'R. Blumbergs', 'Y. Franke', 'P. Scrubb']",2,0,0,0,0.0,0.0,2,0,0,0,0.0,0.0,13,14,16,14
132.1,147.0,1,01:43:00,1,00:49:50,1,ONVO BÜYÜKÇEKMECE BASKETBOL,"[4, 5, 6, 11, 13]",4|5|6|11|13,Unknownx5,"['1:4', '1:5', '1:6', '1:11', '1:13']","['E. Bruinsma', 'J. Lecque', 'J. Johnson', 'M. Senli', 'K. Van Der Vuurst De Vries']",2,ALİAĞA PETKİM SPOR,"[42, 64, 65, 68, 98]",42|64|65|68|98,Unknownx5,"['2:42', '2:64', '2:65', '2:68', '2:98']","['Y. Sonsirma', 'M. Sajus', 'R. Blumbergs', 'Y. Franke', 'P. Scrubb']",2,0,0,0,0.0,0.0,1,0,0,0,0.0,0.0,16,14,16,16
147.1,162.0,1,00:49:50,1,00:04:60,1,ONVO BÜYÜKÇEKMECE BASKETBOL,"[4, 5, 6, 11, 13]",4|5|6|11|13,Unknownx5,"['1:4', '1:5', '1:6', '1:11', '1:13']","['E. Bruinsma', 'J. Lecque', 'J. Johnson', 'M. Senli', 'K. Van Der Vuurst De Vries']",2,ALİAĞA PETKİM SPOR,"[42, 65, 66, 68, 98]",42|65|66|68|98,Unknownx5,"['2:42', '2:65', '2:66', '2:68', '2:98']","['Y. Sonsirma', 'R. Blumbergs', 'J. Floyd', 'Y. Franke', 'P. Scrubb']",3,3,0,3,100.0,0.0,2,0,3,-3,0.0,100.0,16,16,16,19
162.1,193.0,1,00:04:60,2,08:37:00,1,ONVO BÜYÜKÇEKMECE BASKETBOL,"[5, 6, 10, 11, 13]",5|6|10|11|13,Unknownx5,"['1:5', '1:6', '1:10', '1:11', '1:13']","['J. Lecque', 'J. Johnson', 'M. Türen', 'M. Senli', 'K. Van Der Vuurst De Vries']",2,ALİAĞA PETKİM SPOR,"[42, 65, 66, 68, 98]",42|65|66|68|98,Unknownx5,"['2:42', '2:65', '2:66', '2:68', '2:98']","['Y. Sonsirma', 'R. Blumbergs', 'J. Floyd', 'Y. Franke', 'P. Scrubb']",5,1,3,-2,20.0,75.0,4,3,1,2,75.0,20.0,16,19,18,22
193.1,215.0,2,08:37:00,2,07:41:00,1,ONVO BÜYÜKÇEKMECE BASKETBOL,"[5, 6, 7, 10, 11]",5|6|7|10|11,Unknownx5,"['1:5', '1:6', '1:7', '1:10', '1:11']","['J. Lecque', 'J. Johnson', 'S. Pipes Jr', 'M. Türen', 'M. Senli']",2,ALİAĞA PETKİM SPOR,"[42, 65, 66, 68, 98]",42|65|66|68|98,Unknownx5,"['2:42', '2:65', '2:66', '2:68', '2:98']","['Y. Sonsirma', 'R. Blumbergs', 'J. Floyd', 'Y. Franke', 'P. Scrubb']",2,2,1,1,100.0,50.0,2,1,2,-1,50.0,100.0,18,22,21,25
215.1,217.0,2,07:41:00,2,07:41:00,1,ONVO BÜYÜKÇEKMECE BASKETBOL,"[6, 7, 8, 10, 12]",6|7|8|10|12,Unknownx5,"['1:6', '1:7', '1:8', '1:10', '1:12']","['J. Johnson', 'S. Pipes Jr', 'Y. Özkan', 'M. Türen', 'A. Bandaogo']",2,ALİAĞA PETKİM SPOR,"[42, 65, 66, 68, 98]",42|65|66|68|98,Unknownx5,"['2:42', '2:65', '2:66', '2:68', '2:98']","['Y. Sonsirma', 'R. Blumbergs', 'J. Floyd', 'Y. Franke', 'P. Scrubb']",0,0,0,0,,,0,0,0,0,,,21,25,21,25
