gt,clock,s1,s2,lead,tno,period,periodType,pno,player,success,actionType,actionNumber,previousAction,qualifier,subType,scoring,shirtNumber,firstName,familyName,internationalFirstName,internationalFamilyName,firstNameInitial,familyNameInitial,internationalFirstNameInitial,internationalFamilyNameInitial,scoreboardName,team_name,team_code,player_name_from_roster,player_shirt,player_pos_raw,player_pos_group,x,y,r,ev_code,ev_result,ev_text,assist_pno,assist_tno,assist_player,block_pno,block_tno,block_player,assist_pos_group,block_pos_group,points,possession_id,possession_owner_tno,possession_end_reason,pts_1,cum_1,pts_2,cum_2
10:00,10:00:00,0,0,0,0,1,REGULAR,0,,1,game,1,,[],start,0,,,,,,,,,,,,,,,,,,,,OTHER,,game start,,,,,,,,,0,0,,,0,0,0,0
10:00,10:00:00,0,0,0,0,1,REGULAR,0,,1,period,2,,[],start,0,,,,,,,,,,,,,,,,,,,,OTHER,,period start,,,,,,,,,0,0,,,0,0,0,0
10:00,10:00:00,0,0,0,0,1,REGULAR,0,,1,jumpball,4,,[],startperiod,0,,,,,,,,,,,,,,,,,,,,JUMP,,jump ball,,,,,,,,,0,0,,,0,0,0,0
09:59,09:59:00,0,0,0,2,1,REGULAR,66,J. FLOYD,1,jumpball,5,4,[],won,0,20,Jehyve Jamal,Floyd,Jehyve Jamal,Floyd,J,F,J,F,J. Floyd,ALİAĞA PETKİM SPOR,PTK,J. Floyd,20,,,,,,JUMP,,jump ball,,,,,,,,,0,0,,,0,0,0,0
09:59,09:59:00,0,0,0,1,1,REGULAR,12,A. BANDAOGO,1,jumpball,6,4,[],lost,0,55,Abdou Aziz,Bandaogo,Abdou Aziz,Bandaogo,A,B,A,B,A. Bandaogo,ONVO BÜYÜKÇEKMECE BASKETBOL,BÇB,A. Bandaogo,55,,,,,,JUMP,,jump ball,,,,,,,,,0,0,,,0,0,0,0
09:49,09:49:00,0,0,0,2,1,REGULAR,98,P. SCRUBB,0,2pt,7,,"['pointsinthepaint', 'blocked']",layup,1,23,Philip Alexander,Scrubb,Philip Alexander,Scrubb,P,S,P,S,P. Scrubb,ALİAĞA PETKİM SPOR,PTK,P. Scrubb,23,,,92.849998474121,39.939998626709,0.0,P2,missed,ALİAĞA PETKİM SPOR P. SCRUBB 2Pt missed,,,,12.0,1.0,A. BANDAOGO,,,0,1,2.0,,0,0,0,0
09:49,09:49:00,0,0,0,1,1,REGULAR,12,A. BANDAOGO,1,block,9,7,[],,0,55,Abdou Aziz,Bandaogo,Abdou Aziz,Bandaogo,A,B,A,B,A. Bandaogo,ONVO BÜYÜKÇEKMECE BASKETBOL,BÇB,A. Bandaogo,55,,,,,,BS,,ONVO BÜYÜKÇEKMECE BASKETBOL A. BANDAOGO block,,,,,,,,,0,1,2.0,,0,0,0,0
09:47,09:47:00,0,0,0,2,1,REGULAR,0,,1,rebound,10,7,['team'],offensive,0,,,,,,,,,,,ALİAĞA PETKİM SPOR,PTK,,,,,,,,TREB,,ALİAĞA PETKİM SPOR team rebound offensive,,,,,,,,,0,1,2.0,def_reb,0,0,0,0
09:43,09:43:00,0,0,0,2,1,REGULAR,70,U. UTOMI,0,3pt,12,,['2ndchance'],jumpshot,1,8,Uzodinma,Utomi,Uzodinma,Utomi,U,U,U,U,U. Utomi,ALİAĞA PETKİM SPOR,PTK,U. Utomi,8,,,94.569999694824,96.160003662109,0.0,P3,missed,ALİAĞA PETKİM SPOR U. UTOMI 3Pt missed,,,,,,,,,0,2,1.0,def_reb,0,0,0,0
09:40,09:40:00,0,0,0,1,1,REGULAR,0,,1,rebound,16,12,['team'],defensive,0,,,,,,,,,,,ONVO BÜYÜKÇEKMECE BASKETBOL,BÇB,,,,,,,,TREB,,ONVO BÜYÜKÇEKMECE BASKETBOL team rebound defensive,,,,,,,,,0,3,2.0,def_reb,0,0,0,0
09:24,09:24:00,0,0,0,1,1,REGULAR,13,K. VAN DER VUURST DE VRIES,0,3pt,18,,[],jumpshot,1,1,Keye Jord,Van Der Vuurst De Vries,Keye Jord,Van Der Vuurst De Vries,K,V,K,V,K. Van Der Vuurst De Vries,ONVO BÜYÜKÇEKMECE BASKETBOL,BÇB,K. Van Der Vuurst De Vries,1,,,27.639999389648,79.209999084473,0.0,P3,missed,ONVO BÜYÜKÇEKMECE BASKETBOL K. VAN DER VUURST DE VRIES 3Pt missed,,,,,,,,,0,4,1.0,,0,0,0,0
09:21,09:21:00,0,0,0,1,1,REGULAR,12,A. BANDAOGO,1,rebound,19,18,[],offensive,0,55,Abdou Aziz,Bandaogo,Abdou Aziz,Bandaogo,A,B,A,B,A. Bandaogo,ONVO BÜYÜKÇEKMECE BASKETBOL,BÇB,A. Bandaogo,55,,,,,,REB,,ONVO BÜYÜKÇEKMECE BASKETBOL rebound offensive,,,,,,,,,0,4,1.0,,0,0,0,0
09:19,09:19:00,0,0,0,1,1,REGULAR,12,A. BANDAOGO,0,2pt,20,,"['2ndchance', 'pointsinthepaint']",hookshot,1,55,Abdou Aziz,Bandaogo,Abdou Aziz,Bandaogo,A,B,A,B,A. Bandaogo,ONVO BÜYÜKÇEKMECE BASKETBOL,BÇB,A. Bandaogo,55,,,6.2699999809265,41.360000610352,0.0,P2,missed,ONVO BÜYÜKÇEKMECE BASKETBOL A. BANDAOGO 2Pt missed,,,,,,,,,0,4,1.0,def_reb,0,0,0,0
09:15,09:15:00,0,0,0,2,1,REGULAR,66,J. FLOYD,1,rebound,21,20,[],defensive,0,20,Jehyve Jamal,Floyd,Jehyve Jamal,Floyd,J,F,J,F,J. Floyd,ALİAĞA PETKİM SPOR,PTK,J. Floyd,20,,,,,,REB,,ALİAĞA PETKİM SPOR rebound defensive,,,,,,,,,0,5,2.0,def_reb,0,0,0,0
09:05,09:05:00,0,0,0,2,1,REGULAR,98,P. SCRUBB,0,3pt,22,,[],jumpshot,1,23,Philip Alexander,Scrubb,Philip Alexander,Scrubb,P,S,P,S,P. Scrubb,ALİAĞA PETKİM SPOR,PTK,P. Scrubb,23,,,76.319999694824,87.680000305176,0.0,P3,missed,ALİAĞA PETKİM SPOR P. SCRUBB 3Pt missed,,,,,,,,,0,6,1.0,def_reb,0,0,0,0
