gt,clock,s1,s2,lead,tno,period,periodType,pno,player,success,actionType,actionNumber,previousAction,qualifier,subType,scoring,shirtNumber,firstName,familyName,internationalFirstName,internationalFamilyName,firstNameInitial,familyNameInitial,internationalFirstNameInitial,internationalFamilyNameInitial,scoreboardName,team_name,team_code,player_name_from_roster,player_shirt,player_pos_raw,player_pos_group,x,y,r,ev_code,ev_result,ev_text,assist_pno,assist_tno,assist_player,block_pno,block_tno,block_player,assist_pos_group,block_pos_group,points,possession_id,possession_owner_tno,possession_end_reason,pts_1,cum_1,pts_2,cum_2
10:00,10:00:00,0,0,0,0,1,REGULAR,0,,1,game,1,,[],start,0,,,,,,,,,,,,,,,,,,,,OTHER,,game start,,,,,,,,,0,0,,,0,0,0,0
10:00,10:00:00,0,0,0,0,1,REGULAR,0,,1,period,2,,[],start,0,,,,,,,,,,,,,,,,,,,,OTHER,,period start,,,,,,,,,0,0,,,0,0,0,0
10:00,10:00:00,0,0,0,0,1,REGULAR,0,,1,jumpball,4,,[],startperiod,0,,,,,,,,,,,,,,,,,,,,JUMP,,jump ball,,,,,,,,,0,0,,,0,0,0,0
09:59,09:59:00,0,0,0,2,1,REGULAR,62,A. ZIZIC,1,jumpball,5,4,[],won,0,41,Ante Toni,Zizic,Ante Toni,Zizic,A,Z,A,Z,A. Zizic,BESIKTAS GAIN,BJK,A. Zizic,41,,,,,,JUMP,,jump ball,,,,,,,,,0,0,,,0,0,0,0
09:59,09:59:00,0,0,0,1,1,REGULAR,24,P. CORNELIE,1,jumpball,6,4,[],lost,0,12,Petr  Willlam,Cornelie,Petr  Willlam,Cornelie,P,C,P,C,P. Cornelie,ESENLER EROKSPOR,ERK,P. Cornelie,12,,,,,,JUMP,,jump ball,,,,,,,,,0,0,,,0,0,0,0
09:38,09:38:00,0,3,-3,2,1,REGULAR,70,J. MATHEWS,1,3pt,7,,[],jumpshot,1,0,Jonah,Mathews,Jonah,Mathews,J,M,J,M,J. Mathews,BESIKTAS GAIN,BJK,J. Mathews,0,,,73.169998168945,85.309997558594,1.0,P3,made,BESIKTAS GAIN J. MATHEWS 3Pt made,,,,,,,,,3,1,2.0,score,0,0,3,3
09:20,09:20:00,0,3,-3,1,1,REGULAR,19,A. DUVERIOGLU,0,2pt,8,,['pointsinthepaint'],layup,1,44,Ahmet,Duverioglu,Ahmet,Duverioglu,A,D,A,D,A. Duverioglu,ESENLER EROKSPOR,ERK,A. Duverioglu,44,,,10.760000228882,44.630001068115,0.0,P2,missed,ESENLER EROKSPOR A. DUVERIOGLU 2Pt missed,,,,,,,,,0,2,1.0,def_reb,0,0,0,3
09:18,09:18:00,0,3,-3,2,1,REGULAR,69,C. MORGAN,1,rebound,9,8,[],defensive,0,9,Conor,Morgan,Conor,Morgan,C,M,C,M,C. Morgan,BESIKTAS GAIN,BJK,C. Morgan,9,,,,,,REB,,BESIKTAS GAIN rebound defensive,,,,,,,,,0,3,2.0,def_reb,0,0,0,3
09:14,09:14:00,0,3,-3,1,1,REGULAR,28,J. LOVE,1,foul,11,,"['shooting', '2freethrow']",personal,0,22,Jermaine,Love,Jermaine,Love,J,L,J,L,J. Love,ESENLER EROKSPOR,ERK,J. Love,22,,,,,,FOUL,,ESENLER EROKSPOR J. LOVE foul personal,,,,,,,,,0,4,1.0,,0,0,0,3
09:14,09:14:00,0,3,-3,2,1,REGULAR,67,A. BROWN,1,foulon,12,11,[],,0,21,Anthony,Brown,Anthony,Brown,A,B,A,B,A. Brown,BESIKTAS GAIN,BJK,A. Brown,21,,,,,,OTHER,,BESIKTAS GAIN foulon,,,,,,,,,0,4,1.0,,0,0,0,3
09:14,09:14:00,0,4,-4,2,1,REGULAR,67,A. BROWN,1,freethrow,13,,['fastbreak'],1of2,1,21,Anthony,Brown,Anthony,Brown,A,B,A,B,A. Brown,BESIKTAS GAIN,BJK,A. Brown,21,,,,,,FT,made,BESIKTAS GAIN A. BROWN FT 1of2 made,,,,,,,,,1,4,1.0,made_ft,0,0,1,4
09:14,09:14:00,0,4,-4,2,1,REGULAR,69,C. MORGAN,1,assist,14,13,[],,0,9,Conor,Morgan,Conor,Morgan,C,M,C,M,C. Morgan,BESIKTAS GAIN,BJK,C. Morgan,9,,,,,,ASS,,BESIKTAS GAIN C. MORGAN assist,,,,,,,,,0,5,2.0,,0,0,0,4
09:14,09:14:00,0,5,-5,2,1,REGULAR,67,A. BROWN,1,freethrow,15,,['fastbreak'],2of2,1,21,Anthony,Brown,Anthony,Brown,A,B,A,B,A. Brown,BESIKTAS GAIN,BJK,A. Brown,21,,,,,,FT,made,BESIKTAS GAIN A. BROWN FT 2of2 made,,,,,,,,,1,5,2.0,made_ft_last,0,0,1,5
08:59,08:59:00,2,5,-3,1,1,REGULAR,19,A. DUVERIOGLU,1,2pt,17,,['pointsinthepaint'],dunk,1,44,Ahmet,Duverioglu,Ahmet,Duverioglu,A,D,A,D,A. Duverioglu,ESENLER EROKSPOR,ERK,A. Duverioglu,44,,,4.5199999809265,50.560001373291,1.0,P2,made,ESENLER EROKSPOR A. DUVERIOGLU 2Pt made,26.0,1.0,J. CRAWFORD,,,,,,2,6,1.0,score,2,2,0,5
08:59,08:59:00,2,5,-3,1,1,REGULAR,26,J. CRAWFORD,1,assist,19,17,[],,0,1,Jordon,Crawford,Jordon,Crawford,J,C,J,C,J. Crawford,ESENLER EROKSPOR,ERK,J. Crawford,1,,,,,,ASS,,ESENLER EROKSPOR J. CRAWFORD assist,,,,,,,,,0,7,2.0,,0,2,0,5
08:41,08:41:00,2,5,-3,2,1,REGULAR,67,A. BROWN,1,turnover,21,,[],badpass,0,21,Anthony,Brown,Anthony,Brown,A,B,A,B,A. Brown,BESIKTAS GAIN,BJK,A. Brown,21,,,,,,TO,,BESIKTAS GAIN A. BROWN turnover badpass,,,,,,,,,0,7,2.0,turnover,0,2,0,5
