possession_id,period,start_action,end_action,owner_tno,end_reason,pts_owner,pts_against,owner_team_name,net_pts
0,1,1,6,,,0,0,,0
1,1,7,7,2.0,score,3,0,BESIKTAS GAIN,3
2,1,8,8,1.0,def_reb,0,0,ESENLER EROKSPOR,0
3,1,9,9,2.0,def_reb,0,0,BESIKTAS GAIN,0
4,1,11,13,1.0,made_ft,1,1,ESENLER EROKSPOR,0
5,1,14,15,2.0,made_ft_last,1,0,BESIKTAS GAIN,1
6,1,17,17,1.0,score,2,0,ESENLER EROKSPOR,2
7,1,19,21,2.0,turnover,0,0,BESIKTAS GAIN,0
8,1,22,26,1.0,made_ft,1,0,ESENLER EROKSPOR,1
9,1,27,28,2.0,made_ft_last,1,1,BESIKTAS GAIN,0
10,1,30,30,1.0,def_reb,0,0,ESENLER EROKSPOR,0
11,1,31,31,2.0,def_reb,0,0,BESIKTAS GAIN,0
12,1,33,36,1.0,score,2,0,ESENLER EROKSPOR,2
13,1,37,38,2.0,def_reb,0,0,BESIKTAS GAIN,0
14,1,39,39,1.0,def_reb,0,0,ESENLER EROKSPOR,0
15,1,40,40,2.0,def_reb,0,0,BESIKTAS GAIN,0
16,1,41,41,1.0,def_reb,0,0,ESENLER EROKSPOR,0
17,1,43,46,2.0,score,2,0,BESIKTAS GAIN,2
18,1,47,48,1.0,score,2,0,ESENLER EROKSPOR,2
19,1,49,49,2.0,score,3,0,BESIKTAS GAIN,3
20,1,50,60,1.0,made_ft,1,0,ESENLER EROKSPOR,1
21,1,61,61,2.0,made_ft_last,1,1,BESIKTAS GAIN,0
22,1,63,63,1.0,score,2,2,ESENLER EROKSPOR,0
23,1,64,68,2.0,def_reb,0,0,BESIKTAS GAIN,0
24,1,69,69,1.0,def_reb,0,0,ESENLER EROKSPOR,0
25,1,70,70,2.0,def_reb,0,0,BESIKTAS GAIN,0
26,1,71,73,1.0,def_reb,0,0,ESENLER EROKSPOR,0
27,1,74,74,2.0,def_reb,0,0,BESIKTAS GAIN,0
28,1,77,87,1.0,def_reb,0,0,ESENLER EROKSPOR,0
29,1,88,88,2.0,def_reb,0,0,BESIKTAS GAIN,0
30,1,89,89,1.0,made_ft,1,1,ESENLER EROKSPOR,0
31,1,90,90,2.0,made_ft_last,1,0,BESIKTAS GAIN,1
32,1,93,93,1.0,offensive_foul,0,0,ESENLER EROKSPOR,0
33,1,94,94,2.0,turnover,0,0,BESIKTAS GAIN,0
34,1,95,97,1.0,def_reb,0,0,ESENLER EROKSPOR,0
35,1,98,98,2.0,def_reb,0,0,BESIKTAS GAIN,0
36,1,100,102,1.0,def_reb,0,0,ESENLER EROKSPOR,0
37,1,103,106,2.0,def_reb,0,0,BESIKTAS GAIN,0
38,1,107,107,1.0,def_reb,0,0,ESENLER EROKSPOR,0
39,1,108,108,2.0,score,2,0,BESIKTAS GAIN,2
40,1,109,111,1.0,score,3,0,ESENLER EROKSPOR,3
41,1,112,113,2.0,score,2,0,BESIKTAS GAIN,2
42,1,114,115,1.0,def_reb,0,0,ESENLER EROKSPOR,0
43,1,116,116,2.0,def_reb,0,0,BESIKTAS GAIN,0
44,1,117,117,1.0,score,2,2,ESENLER EROKSPOR,0
45,1,119,129,2.0,score,3,3,BESIKTAS GAIN,0
46,1,130,133,1.0,score,2,2,ESENLER EROKSPOR,0
47,1,134,134,2.0,def_reb,0,0,BESIKTAS GAIN,0
48,1,135,135,1.0,def_reb,0,0,ESENLER EROKSPOR,0
49,1,136,138,2.0,def_reb,0,0,BESIKTAS GAIN,0
50,1,139,139,1.0,def_reb,0,0,ESENLER EROKSPOR,0
51,1,140,140,2.0,def_reb,0,0,BESIKTAS GAIN,0
52,1,141,141,1.0,def_reb,0,0,ESENLER EROKSPOR,0
53,1,142,142,2.0,score,3,0,BESIKTAS GAIN,3
54,1,144,151,1.0,def_reb,0,0,ESENLER EROKSPOR,0
55,1,152,152,2.0,def_reb,0,0,BESIKTAS GAIN,0
56,1,153,153,1.0,def_reb,0,0,ESENLER EROKSPOR,0
57,1,156,156,2.0,def_reb,0,0,BESIKTAS GAIN,0
58,1,160,164,1.0,made_ft,1,0,ESENLER EROKSPOR,1
59,1,165,166,2.0,made_ft,1,1,BESIKTAS GAIN,0
60,1,167,167,1.0,made_ft_last,1,0,ESENLER EROKSPOR,1
61,1,174,178,2.0,made_ft,1,0,BESIKTAS GAIN,1
62,1,179,180,1.0,made_ft_last,1,1,ESENLER EROKSPOR,0
63,1,182,182,2.0,def_reb,0,0,BESIKTAS GAIN,0
64,1,183,183,1.0,def_reb,0,0,ESENLER EROKSPOR,0
65,1,185,185,2.0,def_reb,0,0,BESIKTAS GAIN,0
66,1,187,187,1.0,def_reb,0,0,ESENLER EROKSPOR,0
67,1,189,194,2.0,def_reb,0,0,BESIKTAS GAIN,0
68,2,195,195,1.0,def_reb,0,0,ESENLER EROKSPOR,0
69,2,197,199,2.0,made_ft,1,0,BESIKTAS GAIN,1
70,2,200,201,1.0,made_ft_last,1,1,ESENLER EROKSPOR,0
71,2,204,204,2.0,score,2,2,BESIKTAS GAIN,0
72,2,205,207,1.0,made_ft_last,1,0,ESENLER EROKSPOR,1
73,2,209,209,2.0,score,2,0,BESIKTAS GAIN,2
74,2,210,211,1.0,def_reb,0,0,ESENLER EROKSPOR,0
75,2,212,212,2.0,def_reb,0,0,BESIKTAS GAIN,0
76,2,213,213,1.0,def_reb,0,0,ESENLER EROKSPOR,0
77,2,214,214,2.0,def_reb,0,0,BESIKTAS GAIN,0
78,2,218,220,1.0,made_ft,1,0,ESENLER EROKSPOR,1
79,2,221,223,2.0,def_reb,0,0,BESIKTAS GAIN,0
80,2,224,224,1.0,def_reb,0,0,ESENLER EROKSPOR,0
81,2,226,226,2.0,offensive_foul,0,0,BESIKTAS GAIN,0
82,2,227,227,1.0,turnover,0,0,ESENLER EROKSPOR,0
83,2,228,232,2.0,def_reb,0,0,BESIKTAS GAIN,0
84,2,233,233,1.0,def_reb,0,0,ESENLER EROKSPOR,0
85,2,234,234,2.0,def_reb,0,0,BESIKTAS GAIN,0
86,2,235,235,1.0,def_reb,0,0,ESENLER EROKSPOR,0
87,2,239,239,2.0,score,2,2,BESIKTAS GAIN,0
88,2,240,248,1.0,made_ft_last,1,0,ESENLER EROKSPOR,1
89,2,250,253,2.0,score,2,0,BESIKTAS GAIN,2
90,2,255,262,1.0,turnover,0,0,ESENLER EROKSPOR,0
91,2,264,267,2.0,def_reb,0,0,BESIKTAS GAIN,0
92,2,268,268,1.0,def_reb,0,0,ESENLER EROKSPOR,0
93,2,270,270,2.0,def_reb,0,0,BESIKTAS GAIN,0
94,2,271,271,1.0,def_reb,0,0,ESENLER EROKSPOR,0
95,2,274,278,2.0,def_reb,0,0,BESIKTAS GAIN,0
96,2,279,279,1.0,def_reb,0,0,ESENLER EROKSPOR,0
97,2,280,280,2.0,def_reb,0,0,BESIKTAS GAIN,0
98,2,282,282,1.0,def_reb,0,0,ESENLER EROKSPOR,0
99,2,283,283,2.0,score,2,0,BESIKTAS GAIN,2
100,2,284,284,1.0,score,2,0,ESENLER EROKSPOR,2
101,2,285,294,2.0,def_reb,0,0,BESIKTAS GAIN,0
102,2,295,295,1.0,def_reb,0,0,ESENLER EROKSPOR,0
103,2,297,299,2.0,def_reb,0,0,BESIKTAS GAIN,0
104,2,300,300,1.0,def_reb,0,0,ESENLER EROKSPOR,0
105,2,301,301,2.0,made_ft_last,1,1,BESIKTAS GAIN,0
106,2,302,305,1.0,score,2,2,ESENLER EROKSPOR,0
107,2,306,306,2.0,def_reb,0,0,BESIKTAS GAIN,0
108,2,307,307,1.0,def_reb,0,0,ESENLER EROKSPOR,0
109,2,308,308,2.0,turnover,0,0,BESIKTAS GAIN,0
110,2,309,310,1.0,def_reb,0,0,ESENLER EROKSPOR,0
111,2,311,311,2.0,def_reb,0,0,BESIKTAS GAIN,0
112,2,313,320,1.0,made_ft,1,1,ESENLER EROKSPOR,0
113,2,321,321,2.0,made_ft_last,1,0,BESIKTAS GAIN,1
114,2,323,323,1.0,score,3,0,ESENLER EROKSPOR,3
115,2,324,325,2.0,def_reb,0,0,BESIKTAS GAIN,0
116,2,326,326,1.0,def_reb,0,0,ESENLER EROKSPOR,0
117,2,328,334,2.0,made_ft,1,1,BESIKTAS GAIN,0
118,2,335,335,1.0,made_ft_last,1,0,ESENLER EROKSPOR,1
119,2,337,337,2.0,def_reb,0,0,BESIKTAS GAIN,0
120,2,338,338,1.0,def_reb,0,0,ESENLER EROKSPOR,0
121,2,339,339,2.0,def_reb,0,0,BESIKTAS GAIN,0
122,2,340,340,1.0,def_reb,0,0,ESENLER EROKSPOR,0
123,2,342,342,2.0,def_reb,0,0,BESIKTAS GAIN,0
124,2,345,345,1.0,def_reb,0,0,ESENLER EROKSPOR,0
125,2,346,353,2.0,def_reb,0,0,BESIKTAS GAIN,0
126,2,354,354,1.0,def_reb,0,0,ESENLER EROKSPOR,0
127,2,355,355,2.0,made_ft_last,1,0,BESIKTAS GAIN,1
128,2,356,360,1.0,score,2,0,ESENLER EROKSPOR,2
129,2,362,371,2.0,def_reb,0,0,BESIKTAS GAIN,0
130,2,372,372,1.0,def_reb,0,0,ESENLER EROKSPOR,0
131,2,375,386,2.0,score,2,0,BESIKTAS GAIN,2
132,3,387,390,1.0,def_reb,0,0,ESENLER EROKSPOR,0
133,3,391,391,2.0,def_reb,0,0,BESIKTAS GAIN,0
134,3,393,393,1.0,turnover,0,0,ESENLER EROKSPOR,0
135,3,395,395,2.0,def_reb,0,0,BESIKTAS GAIN,0
136,3,396,396,1.0,def_reb,0,0,ESENLER EROKSPOR,0
137,3,397,397,2.0,def_reb,0,0,BESIKTAS GAIN,0
138,3,398,398,1.0,def_reb,0,0,ESENLER EROKSPOR,0
139,3,399,399,2.0,score,2,2,BESIKTAS GAIN,0
140,3,400,410,1.0,made_ft,1,1,ESENLER EROKSPOR,0
141,3,411,411,2.0,def_reb,0,0,BESIKTAS GAIN,0
142,3,413,413,1.0,def_reb,0,0,ESENLER EROKSPOR,0
143,3,414,414,2.0,score,2,2,BESIKTAS GAIN,0
144,3,416,416,1.0,turnover,0,0,ESENLER EROKSPOR,0
145,3,418,418,2.0,def_reb,0,0,BESIKTAS GAIN,0
146,3,419,419,1.0,def_reb,0,0,ESENLER EROKSPOR,0
147,3,422,427,2.0,score,2,0,BESIKTAS GAIN,2
148,3,428,428,1.0,score,3,0,ESENLER EROKSPOR,3
149,3,431,438,2.0,score,2,0,BESIKTAS GAIN,2
150,3,439,440,1.0,def_reb,0,0,ESENLER EROKSPOR,0
151,3,441,441,2.0,def_reb,0,0,BESIKTAS GAIN,0
152,3,442,442,1.0,def_reb,0,0,ESENLER EROKSPOR,0
153,3,443,443,2.0,def_reb,0,0,BESIKTAS GAIN,0
154,3,445,455,1.0,score,2,0,ESENLER EROKSPOR,2
155,3,456,457,2.0,score,2,0,BESIKTAS GAIN,2
156,3,458,459,1.0,score,3,0,ESENLER EROKSPOR,3
157,3,460,461,2.0,score,3,0,BESIKTAS GAIN,3
158,3,462,462,1.0,def_reb,0,0,ESENLER EROKSPOR,0
159,3,463,463,2.0,def_reb,0,0,BESIKTAS GAIN,0
160,3,464,464,1.0,def_reb,0,0,ESENLER EROKSPOR,0
161,3,466,466,2.0,def_reb,0,0,BESIKTAS GAIN,0
162,3,470,480,1.0,score,2,0,ESENLER EROKSPOR,2
163,3,481,483,2.0,score,2,0,BESIKTAS GAIN,2
164,3,485,485,1.0,score,2,0,ESENLER EROKSPOR,2
165,3,486,489,2.0,def_reb,0,0,BESIKTAS GAIN,0
166,3,490,490,1.0,def_reb,0,0,ESENLER EROKSPOR,0
167,3,491,491,2.0,score,2,2,BESIKTAS GAIN,0
168,3,492,495,1.0,def_reb,0,0,ESENLER EROKSPOR,0
169,3,497,497,2.0,def_reb,0,0,BESIKTAS GAIN,0
170,3,498,503,1.0,def_reb,0,0,ESENLER EROKSPOR,0
171,3,505,505,2.0,def_reb,0,0,BESIKTAS GAIN,0
172,3,506,508,1.0,made_ft,1,1,ESENLER EROKSPOR,0
173,3,509,509,2.0,made_ft_last,1,0,BESIKTAS GAIN,1
174,3,512,514,1.0,def_reb,0,0,ESENLER EROKSPOR,0
175,3,515,515,2.0,def_reb,0,0,BESIKTAS GAIN,0
176,3,516,516,1.0,made_ft_last,1,0,ESENLER EROKSPOR,1
177,3,518,520,2.0,def_reb,0,0,BESIKTAS GAIN,0
178,3,521,521,1.0,def_reb,0,0,ESENLER EROKSPOR,0
179,3,522,522,2.0,def_reb,0,0,BESIKTAS GAIN,0
180,3,523,523,1.0,score,2,2,ESENLER EROKSPOR,0
181,3,525,531,2.0,def_reb,0,0,BESIKTAS GAIN,0
182,3,532,532,1.0,def_reb,0,0,ESENLER EROKSPOR,0
183,3,534,534,2.0,score,3,0,BESIKTAS GAIN,3
184,3,537,547,1.0,made_ft,1,0,ESENLER EROKSPOR,1
185,4,548,549,2.0,made_ft,1,1,BESIKTAS GAIN,0
186,4,550,550,1.0,made_ft_last,1,0,ESENLER EROKSPOR,1
187,4,552,552,2.0,score,3,0,BESIKTAS GAIN,3
188,4,553,554,1.0,def_reb,0,0,ESENLER EROKSPOR,0
189,4,555,555,2.0,def_reb,0,0,BESIKTAS GAIN,0
190,4,556,560,1.0,turnover,0,0,ESENLER EROKSPOR,0
191,4,564,565,2.0,made_ft_last,1,1,BESIKTAS GAIN,0
192,4,566,573,1.0,def_reb,0,0,ESENLER EROKSPOR,0
193,4,574,574,2.0,def_reb,0,0,BESIKTAS GAIN,0
194,4,577,579,1.0,made_ft,1,1,ESENLER EROKSPOR,0
195,4,580,581,2.0,def_reb,0,0,BESIKTAS GAIN,0
196,4,582,582,1.0,def_reb,0,0,ESENLER EROKSPOR,0
197,4,583,583,2.0,made_ft_last,1,0,BESIKTAS GAIN,1
198,4,585,585,1.0,def_reb,0,0,ESENLER EROKSPOR,0
199,4,586,586,2.0,def_reb,0,0,BESIKTAS GAIN,0
200,4,587,587,1.0,def_reb,0,0,ESENLER EROKSPOR,0
201,4,588,588,2.0,def_reb,0,0,BESIKTAS GAIN,0
202,4,589,589,1.0,def_reb,0,0,ESENLER EROKSPOR,0
203,4,590,590,2.0,def_reb,0,0,BESIKTAS GAIN,0
204,4,591,591,1.0,def_reb,0,0,ESENLER EROKSPOR,0
205,4,592,592,2.0,def_reb,0,0,BESIKTAS GAIN,0
206,4,593,593,1.0,turnover,0,0,ESENLER EROKSPOR,0
207,4,594,606,2.0,made_ft,1,0,BESIKTAS GAIN,1
208,4,607,607,1.0,made_ft_last,1,1,ESENLER EROKSPOR,0
209,4,609,609,2.0,def_reb,0,0,BESIKTAS GAIN,0
210,4,610,610,1.0,def_reb,0,0,ESENLER EROKSPOR,0
211,4,613,613,2.0,score,3,0,BESIKTAS GAIN,3
212,4,614,617,1.0,def_reb,0,0,ESENLER EROKSPOR,0
213,4,618,618,2.0,def_reb,0,0,BESIKTAS GAIN,0
214,4,619,619,1.0,score,3,3,ESENLER EROKSPOR,0
215,4,620,620,2.0,score,2,2,BESIKTAS GAIN,0
216,4,622,622,1.0,turnover,0,0,ESENLER EROKSPOR,0
217,4,623,635,2.0,score,2,2,BESIKTAS GAIN,0
218,4,636,638,1.0,made_ft_last,1,0,ESENLER EROKSPOR,1
219,4,640,640,2.0,turnover,0,0,BESIKTAS GAIN,0
220,4,642,649,1.0,made_ft,1,0,ESENLER EROKSPOR,1
221,4,650,651,2.0,made_ft_last,1,1,BESIKTAS GAIN,0
222,4,652,666,1.0,made_ft,1,1,ESENLER EROKSPOR,0
223,4,667,667,2.0,made_ft_last,1,0,BESIKTAS GAIN,1
224,4,668,671,1.0,def_reb,0,0,ESENLER EROKSPOR,0
225,4,672,672,2.0,def_reb,0,0,BESIKTAS GAIN,0
226,4,673,673,1.0,turnover,0,0,ESENLER EROKSPOR,0
227,4,674,675,2.0,score,2,2,BESIKTAS GAIN,0
228,4,677,679,1.0,made_ft,1,1,ESENLER EROKSPOR,0
229,4,680,680,2.0,made_ft_last,1,0,BESIKTAS GAIN,1
230,4,684,684,1.0,score,2,0,ESENLER EROKSPOR,2
231,4,685,687,2.0,made_ft_last,1,1,BESIKTAS GAIN,0
232,4,689,691,1.0,score,2,2,ESENLER EROKSPOR,0
233,4,692,692,2.0,score,3,3,BESIKTAS GAIN,0
234,4,693,693,1.0,def_reb,0,0,ESENLER EROKSPOR,0
235,4,694,694,2.0,def_reb,0,0,BESIKTAS GAIN,0
236,4,698,704,1.0,made_ft,1,0,ESENLER EROKSPOR,1
237,4,705,705,2.0,made_ft_last,1,1,BESIKTAS GAIN,0
238,4,706,709,1.0,def_reb,0,0,ESENLER EROKSPOR,0
239,4,711,711,2.0,def_reb,0,0,BESIKTAS GAIN,0
240,4,712,716,1.0,made_ft,1,0,ESENLER EROKSPOR,1
241,4,717,717,2.0,def_reb,0,0,BESIKTAS GAIN,0
242,4,719,719,1.0,def_reb,0,0,ESENLER EROKSPOR,0
243,4,720,724,2.0,def_reb,0,0,BESIKTAS GAIN,0
244,4,726,731,1.0,def_reb,0,0,ESENLER EROKSPOR,0
245,4,732,737,2.0,def_reb,0,0,BESIKTAS GAIN,0
246,4,739,739,1.0,def_reb,0,0,ESENLER EROKSPOR,0
247,4,740,740,2.0,def_reb,0,0,BESIKTAS GAIN,0
248,4,746,751,1.0,made_ft,1,1,ESENLER EROKSPOR,0
249,4,752,752,2.0,made_ft_last,1,0,BESIKTAS GAIN,1
250,4,755,758,1.0,score,3,0,ESENLER EROKSPOR,3
251,4,760,772,2.0,made_ft,1,0,BESIKTAS GAIN,1
252,4,773,773,1.0,def_reb,0,0,ESENLER EROKSPOR,0
253,4,774,774,2.0,def_reb,0,0,BESIKTAS GAIN,0
254,4,775,775,1.0,made_ft_last,1,1,ESENLER EROKSPOR,0
255,4,780,784,2.0,,0,0,BESIKTAS GAIN,0
