team_no,team_name,start_action,end_action,players_on_court,lineup_uid,possessions,poss_for,poss_against,pts_for,pts_against,net,ORtg,DRtg,start_period,start_clock,end_period,end_clock,score_start_for,score_start_against,score_end_for,score_end_against,lineup_pos_mix,lineup_size,lineup_uid_st,lineup_uid_pair,players_on_court_st,players_on_court_tokens,players_on_court_names,team_name_st
2,BESIKTAS GAIN,124.1,162.0,"[67, 68, 71, 72, 76]",67|68|71|72|76,7,7,6,5,3,2,71.42857142857143,50.0,1,03:02:00,1,00:49:60,20,13,25,16,Unknownx5,5,67|68|71|72|76,2:67|2:68|2:71|2:72|2:76,"[67, 68, 71, 72, 76]","['2:67', '2:68', '2:71', '2:72', '2:76']","['A. Brown', 'V. Brown', 'D. Dotson', 'I. Kamagate', 'C. Kus']",BESIKTAS GAIN
2,BESIKTAS GAIN,162.1,176.0,"[67, 68, 71, 72, 75]",67|68|71|72|75,1,1,2,0,3,-3,0.0,150.0,1,00:49:60,1,00:38:20,25,16,25,19,Unknownx5,5,67|68|71|72|75,2:67|2:68|2:71|2:72|2:75,"[67, 68, 71, 72, 75]","['2:67', '2:68', '2:71', '2:72', '2:75']","['A. Brown', 'V. Brown', 'D. Dotson', 'I. Kamagate', 'B. Ugurlu']",BESIKTAS GAIN
2,BESIKTAS GAIN,176.1,190.0,"[62, 67, 68, 71, 75]",62|67|68|71|75,3,3,3,2,0,2,66.66666666666667,0.0,1,00:38:20,2,10:00:00,25,19,27,19,Unknownx5,5,62|67|68|71|75,2:62|2:67|2:68|2:71|2:75,"[62, 67, 68, 71, 75]","['2:62', '2:67', '2:68', '2:71', '2:75']","['A. Zizic', 'A. Brown', 'V. Brown', 'D. Dotson', 'B. Ugurlu']",BESIKTAS GAIN
2,BESIKTAS GAIN,190.1,244.0,"[62, 67, 68, 70, 75]",62|67|68|70|75,11,11,10,4,6,-2,36.36363636363637,60.0,2,10:00:00,2,06:50:00,27,19,31,25,Unknownx5,5,62|67|68|70|75,2:62|2:67|2:68|2:70|2:75,"[62, 67, 68, 70, 75]","['2:62', '2:67', '2:68', '2:70', '2:75']","['A. Zizic', 'A. Brown', 'V. Brown', 'J. Mathews', 'B. Ugurlu']",BESIKTAS GAIN
2,BESIKTAS GAIN,244.1,255.0,"[62, 67, 69, 71, 75]",62|67|69|71|75,1,1,1,2,1,1,200.0,100.0,2,06:50:00,2,06:29:00,31,25,33,26,Unknownx5,5,62|67|69|71|75,2:62|2:67|2:69|2:71|2:75,"[62, 67, 69, 71, 75]","['2:62', '2:67', '2:69', '2:71', '2:75']","['A. Zizic', 'A. Brown', 'C. Morgan', 'D. Dotson', 'B. Ugurlu']",BESIKTAS GAIN
2,BESIKTAS GAIN,255.1,276.0,"[67, 69, 71, 72, 75]",67|69|71|72|75,2,2,3,0,0,0,0.0,0.0,2,06:29:00,2,05:33:00,33,26,33,26,Unknownx5,5,67|69|71|72|75,2:67|2:69|2:71|2:72|2:75,"[67, 69, 71, 72, 75]","['2:67', '2:69', '2:71', '2:72', '2:75']","['A. Brown', 'C. Morgan', 'D. Dotson', 'I. Kamagate', 'B. Ugurlu']",BESIKTAS GAIN
2,BESIKTAS GAIN,276.1,302.0,"[67, 68, 71, 72, 75]",67|68|71|72|75,6,6,5,2,3,-1,33.333333333333336,60.0,2,05:33:00,2,04:13:00,33,26,35,29,Unknownx5,5,67|68|71|72|75,2:67|2:68|2:71|2:72|2:75,"[67, 68, 71, 72, 75]","['2:67', '2:68', '2:71', '2:72', '2:75']","['A. Brown', 'V. Brown', 'D. Dotson', 'I. Kamagate', 'B. Ugurlu']",BESIKTAS GAIN
2,BESIKTAS GAIN,302.1,330.0,"[67, 68, 71, 72, 76]",67|68|71|72|76,5,5,6,4,3,1,80.0,50.0,2,04:13:00,2,01:48:00,35,29,39,32,Unknownx5,5,67|68|71|72|76,2:67|2:68|2:71|2:72|2:76,"[67, 68, 71, 72, 76]","['2:67', '2:68', '2:71', '2:72', '2:76']","['A. Brown', 'V. Brown', 'D. Dotson', 'I. Kamagate', 'C. Kus']",BESIKTAS GAIN
2,BESIKTAS GAIN,330.1,357.0,"[62, 67, 71, 75, 76]",62|67|71|75|76,6,6,5,1,2,-1,16.666666666666668,40.0,2,01:48:00,2,00:57:30,39,32,40,34,Unknownx5,5,62|67|71|75|76,2:62|2:67|2:71|2:75|2:76,"[62, 67, 71, 75, 76]","['2:62', '2:67', '2:71', '2:75', '2:76']","['A. Zizic', 'A. Brown', 'D. Dotson', 'B. Ugurlu', 'C. Kus']",BESIKTAS GAIN
2,BESIKTAS GAIN,357.1,382.0,"[62, 67, 68, 75, 76]",62|67|68|75|76,1,1,2,0,2,-2,0.0,100.0,2,00:57:30,3,10:00:00,40,34,40,36,Unknownx5,5,62|67|68|75|76,2:62|2:67|2:68|2:75|2:76,"[62, 67, 68, 75, 76]","['2:62', '2:67', '2:68', '2:75', '2:76']","['A. Zizic', 'A. Brown', 'V. Brown', 'B. Ugurlu', 'C. Kus']",BESIKTAS GAIN
2,BESIKTAS GAIN,382.1,433.0,"[62, 67, 68, 70, 75]",62|67|68|70|75,9,9,9,5,7,-2,55.55555555555556,77.77777777777777,3,10:00:00,3,06:25:00,40,36,45,43,Unknownx5,5,62|67|68|70|75,2:62|2:67|2:68|2:70|2:75,"[62, 67, 68, 70, 75]","['2:62', '2:67', '2:68', '2:70', '2:75']","['A. Zizic', 'A. Brown', 'V. Brown', 'J. Mathews', 'B. Ugurlu']",BESIKTAS GAIN
2,BESIKTAS GAIN,433.1,475.0,"[67, 69, 70, 72, 75]",67|69|70|72|75,7,7,6,7,5,2,100.0,83.33333333333333,3,06:25:00,3,03:31:00,45,43,52,48,Unknownx5,5,67|69|70|72|75,2:67|2:69|2:70|2:72|2:75,"[67, 69, 70, 72, 75]","['2:67', '2:69', '2:70', '2:72', '2:75']","['A. Brown', 'C. Morgan', 'J. Mathews', 'I. Kamagate', 'B. Ugurlu']",BESIKTAS GAIN
2,BESIKTAS GAIN,475.1,498.0,"[69, 70, 71, 72, 76]",69|70|71|72|76,4,4,4,2,6,-4,50.0,150.0,3,03:31:00,3,01:29:00,52,48,54,54,Unknownx5,5,69|70|71|72|76,2:69|2:70|2:71|2:72|2:76,"[69, 70, 71, 72, 76]","['2:69', '2:70', '2:71', '2:72', '2:76']","['C. Morgan', 'J. Mathews', 'D. Dotson', 'I. Kamagate', 'C. Kus']",BESIKTAS GAIN
2,BESIKTAS GAIN,498.1,528.0,"[62, 69, 70, 71, 76]",62|69|70|71|76,5,5,6,4,1,3,80.0,16.666666666666668,3,01:29:00,3,00:29:60,54,54,58,55,Unknownx5,5,62|69|70|71|76,2:62|2:69|2:70|2:71|2:76,"[62, 69, 70, 71, 76]","['2:62', '2:69', '2:70', '2:71', '2:76']","['A. Zizic', 'C. Morgan', 'J. Mathews', 'D. Dotson', 'C. Kus']",BESIKTAS GAIN
2,BESIKTAS GAIN,528.1,538.0,"[62, 68, 70, 71, 76]",62|68|70|71|76,2,2,1,3,0,3,150.0,0.0,3,00:29:60,4,10:00:00,58,55,61,55,Unknownx5,5,62|68|70|71|76,2:62|2:68|2:70|2:71|2:76,"[62, 68, 70, 71, 76]","['2:62', '2:68', '2:70', '2:71', '2:76']","['A. Zizic', 'V. Brown', 'J. Mathews', 'D. Dotson', 'C. Kus']",BESIKTAS GAIN
2,BESIKTAS GAIN,538.1,629.0,"[62, 69, 70, 71, 76]",62|69|70|71|76,16,16,17,13,6,7,81.25,35.294117647058826,4,10:00:00,4,04:58:00,61,55,74,61,Unknownx5,5,62|69|70|71|76,2:62|2:69|2:70|2:71|2:76,"[62, 69, 70, 71, 76]","['2:62', '2:69', '2:70', '2:71', '2:76']","['A. Zizic', 'C. Morgan', 'J. Mathews', 'D. Dotson', 'C. Kus']",BESIKTAS GAIN
2,BESIKTAS GAIN,629.1,647.0,"[62, 67, 69, 75, 76]",62|67|69|75|76,2,2,1,0,3,-3,0.0,300.0,4,04:58:00,4,04:23:00,74,61,74,64,Unknownx5,5,62|67|69|75|76,2:62|2:67|2:69|2:75|2:76,"[62, 67, 69, 75, 76]","['2:62', '2:67', '2:69', '2:75', '2:76']","['A. Zizic', 'A. Brown', 'C. Morgan', 'B. Ugurlu', 'C. Kus']",BESIKTAS GAIN
2,BESIKTAS GAIN,647.1,700.0,"[62, 67, 68, 70, 75]",62|67|68|70|75,8,8,8,6,10,-4,75.0,125.0,4,04:23:00,4,01:47:00,74,64,80,74,Unknownx5,5,62|67|68|70|75,2:62|2:67|2:68|2:70|2:75,"[62, 67, 68, 70, 75]","['2:62', '2:67', '2:68', '2:70', '2:75']","['A. Zizic', 'A. Brown', 'V. Brown', 'J. Mathews', 'B. Ugurlu']",BESIKTAS GAIN
2,BESIKTAS GAIN,700.1,714.0,"[62, 67, 70, 71, 76]",62|67|70|71|76,2,2,2,0,2,-2,0.0,100.0,4,01:47:00,4,01:28:00,80,74,80,76,Unknownx5,5,62|67|70|71|76,2:62|2:67|2:70|2:71|2:76,"[62, 67, 70, 71, 76]","['2:62', '2:67', '2:70', '2:71', '2:76']","['A. Zizic', 'A. Brown', 'J. Mathews', 'D. Dotson', 'C. Kus']",BESIKTAS GAIN
2,BESIKTAS GAIN,714.1,784.0,"[62, 67, 70, 75, 76]",62|67|70|75|76,8,8,8,4,4,0,50.0,50.0,4,01:28:00,4,00:00:00,80,76,84,80,Unknownx5,5,62|67|70|75|76,2:62|2:67|2:70|2:75|2:76,"[62, 67, 70, 75, 76]","['2:62', '2:67', '2:70', '2:75', '2:76']","['A. Zizic', 'A. Brown', 'J. Mathews', 'B. Ugurlu', 'C. Kus']",BESIKTAS GAIN
