start_action,end_action,start_period,start_clock,end_period,end_clock,teamA_no,teamA_name,lineupA_players,lineupA_uid,lineupA_pos_mix,lineupA_tokens,lineupA_names,teamB_no,teamB_name,lineupB_players,lineupB_uid,lineupB_pos_mix,lineupB_tokens,lineupB_names,poss_A,pts_A_for,pts_A_against,net_A,ORtg_A,DRtg_A,poss_B,pts_B_for,pts_B_against,net_B,ORtg_B,DRtg_B,score_start_A,score_start_B,score_end_A,score_end_B
1.0,81.0,1,10:00:00,1,04:44:00,1,GLINT MANISA BASKET,"[24, 28, 30, 31, 33]",24|28|30|31|33,Unknownx5,"['1:24', '1:28', '1:30', '1:31', '1:33']","['Y. Onan', 'J. Johnson', 'J. Cardoso Pereira', 'D. Smith', 'J. Mintz']",2,YUKATEL MERKEZEFENDI BELEDIYESI BASKET,"[5, 8, 12, 13, 21]",5|8|12|13|21,Unknownx5,"['2:5', '2:8', '2:12', '2:13', '2:21']","['M. Agva', 'H. Vanwijn', 'M. Cazalon', 'J. Hawkins', 'K. Smith Jr']",13,15,14,1,115.38461538461539,116.66666666666667,12,14,15,-1,116.66666666666667,115.38461538461539,0,0,15,14
81.1,83.0,1,04:44:00,1,04:44:00,1,GLINT MANISA BASKET,"[24, 29, 30, 31, 33]",24|29|30|31|33,Unknownx5,"['1:24', '1:29', '1:30', '1:31', '1:33']","['Y. Onan', 'E. Mobley', 'J. Cardoso Pereira', 'D. Smith', 'J. Mintz']",2,YUKATEL MERKEZEFENDI BELEDIYESI BASKET,"[5, 8, 12, 13, 21]",5|8|12|13|21,Unknownx5,"['2:5', '2:8', '2:12', '2:13', '2:21']","['M. Agva', 'H. Vanwijn', 'M. Cazalon', 'J. Hawkins', 'K. Smith Jr']",0,0,0,0,,,0,0,0,0,,,15,14,15,14
83.1,93.0,1,04:44:00,1,04:18:00,1,GLINT MANISA BASKET,"[24, 29, 30, 31, 33]",24|29|30|31|33,Unknownx5,"['1:24', '1:29', '1:30', '1:31', '1:33']","['Y. Onan', 'E. Mobley', 'J. Cardoso Pereira', 'D. Smith', 'J. Mintz']",2,YUKATEL MERKEZEFENDI BELEDIYESI BASKET,"[7, 8, 12, 13, 79]",7|8|12|13|79,Unknownx5,"['2:7', '2:8', '2:12', '2:13', '2:79']","['Ö. Ilyasoglu', 'H. Vanwijn', 'M. Cazalon', 'J. Hawkins', 'A. Omic']",1,0,0,0,0.0,,0,0,0,0,,0.0,15,14,15,14
93.1,101.0,1,04:18:00,1,04:08:00,1,GLINT MANISA BASKET,"[24, 29, 30, 33, 34]",24|29|30|33|34,Unknownx5,"['1:24', '1:29', '1:30', '1:33', '1:34']","['Y. Onan', 'E. Mobley', 'J. Cardoso Pereira', 'J. Mintz', 'K. Zemaitis']",2,YUKATEL MERKEZEFENDI BELEDIYESI BASKET,"[7, 8, 12, 13, 79]",7|8|12|13|79,Unknownx5,"['2:7', '2:8', '2:12', '2:13', '2:79']","['Ö. Ilyasoglu', 'H. Vanwijn', 'M. Cazalon', 'J. Hawkins', 'A. Omic']",1,1,0,1,100.0,,0,0,1,-1,,100.0,15,14,15,16
101.1,115.0,1,04:08:00,1,03:03:00,1,GLINT MANISA BASKET,"[24, 29, 30, 33, 34]",24|29|30|33|34,Unknownx5,"['1:24', '1:29', '1:30', '1:33', '1:34']","['Y. Onan', 'E. Mobley', 'J. Cardoso Pereira', 'J. Mintz', 'K. Zemaitis']",2,YUKATEL MERKEZEFENDI BELEDIYESI BASKET,"[7, 8, 11, 13, 79]",7|8|11|13|79,Unknownx5,"['2:7', '2:8', '2:11', '2:13', '2:79']","['Ö. Ilyasoglu', 'H. Vanwijn', 'S. Griffin', 'J. Hawkins', 'A. Omic']",3,1,2,-1,33.333333333333336,66.66666666666667,3,2,1,1,66.66666666666667,33.333333333333336,15,16,17,18
115.1,119.0,1,03:03:00,1,03:03:00,1,GLINT MANISA BASKET,"[22, 24, 29, 33, 34]",22|24|29|33|34,Unknownx5,"['1:22', '1:24', '1:29', '1:33', '1:34']","['B. Çal', 'Y. Onan', 'E. Mobley', 'J. Mintz', 'K. Zemaitis']",2,YUKATEL MERKEZEFENDI BELEDIYESI BASKET,"[7, 8, 11, 13, 79]",7|8|11|13|79,Unknownx5,"['2:7', '2:8', '2:11', '2:13', '2:79']","['Ö. Ilyasoglu', 'H. Vanwijn', 'S. Griffin', 'J. Hawkins', 'A. Omic']",0,0,1,-1,,100.0,1,1,0,1,100.0,,17,18,19,18
119.1,133.0,1,03:03:00,1,02:29:00,1,GLINT MANISA BASKET,"[22, 24, 29, 33, 34]",22|24|29|33|34,Unknownx5,"['1:22', '1:24', '1:29', '1:33', '1:34']","['B. Çal', 'Y. Onan', 'E. Mobley', 'J. Mintz', 'K. Zemaitis']",2,YUKATEL MERKEZEFENDI BELEDIYESI BASKET,"[3, 7, 11, 13, 79]",3|7|11|13|79,Unknownx5,"['2:3', '2:7', '2:11', '2:13', '2:79']","['E. Tanisan', 'Ö. Ilyasoglu', 'S. Griffin', 'J. Hawkins', 'A. Omic']",1,0,0,0,0.0,0.0,1,0,0,0,0.0,0.0,19,18,19,18
133.1,171.0,1,02:29:00,1,00:05:90,1,GLINT MANISA BASKET,"[16, 22, 29, 33, 34]",16|22|29|33|34,Unknownx5,"['1:16', '1:22', '1:29', '1:33', '1:34']","['A. Çamoglu', 'B. Çal', 'E. Mobley', 'J. Mintz', 'K. Zemaitis']",2,YUKATEL MERKEZEFENDI BELEDIYESI BASKET,"[3, 7, 11, 13, 79]",3|7|11|13|79,Unknownx5,"['2:3', '2:7', '2:11', '2:13', '2:79']","['E. Tanisan', 'Ö. Ilyasoglu', 'S. Griffin', 'J. Hawkins', 'A. Omic']",6,5,3,2,83.33333333333333,50.0,6,3,5,-2,50.0,83.33333333333333,19,18,21,24
171.1,173.0,1,00:05:90,1,00:05:90,1,GLINT MANISA BASKET,"[16, 22, 24, 31, 34]",16|22|24|31|34,Unknownx5,"['1:16', '1:22', '1:24', '1:31', '1:34']","['A. Çamoglu', 'B. Çal', 'Y. Onan', 'D. Smith', 'K. Zemaitis']",2,YUKATEL MERKEZEFENDI BELEDIYESI BASKET,"[3, 7, 11, 13, 79]",3|7|11|13|79,Unknownx5,"['2:3', '2:7', '2:11', '2:13', '2:79']","['E. Tanisan', 'Ö. Ilyasoglu', 'S. Griffin', 'J. Hawkins', 'A. Omic']",0,0,0,0,,,0,0,0,0,,,21,24,21,24
173.1,182.0,1,00:05:90,2,10:00:00,1,GLINT MANISA BASKET,"[16, 22, 24, 31, 34]",16|22|24|31|34,Unknownx5,"['1:16', '1:22', '1:24', '1:31', '1:34']","['A. Çamoglu', 'B. Çal', 'Y. Onan', 'D. Smith', 'K. Zemaitis']",2,YUKATEL MERKEZEFENDI BELEDIYESI BASKET,"[3, 7, 9, 11, 79]",3|7|9|11|79,Unknownx5,"['2:3', '2:7', '2:9', '2:11', '2:79']","['E. Tanisan', 'Ö. Ilyasoglu', 'R. Badzim', 'S. Griffin', 'A. Omic']",0,0,1,-1,,100.0,1,1,0,1,100.0,,21,24,23,24
182.1,184.0,2,10:00:00,2,10:00:00,1,GLINT MANISA BASKET,"[16, 22, 28, 31, 34]",16|22|28|31|34,Unknownx5,"['1:16', '1:22', '1:28', '1:31', '1:34']","['A. Çamoglu', 'B. Çal', 'J. Johnson', 'D. Smith', 'K. Zemaitis']",2,YUKATEL MERKEZEFENDI BELEDIYESI BASKET,"[3, 7, 9, 11, 79]",3|7|9|11|79,Unknownx5,"['2:3', '2:7', '2:9', '2:11', '2:79']","['E. Tanisan', 'Ö. Ilyasoglu', 'R. Badzim', 'S. Griffin', 'A. Omic']",0,0,0,0,,,0,0,0,0,,,23,24,23,24
184.1,244.0,2,10:00:00,2,06:28:00,1,GLINT MANISA BASKET,"[16, 22, 28, 31, 34]",16|22|28|31|34,Unknownx5,"['1:16', '1:22', '1:28', '1:31', '1:34']","['A. Çamoglu', 'B. Çal', 'J. Johnson', 'D. Smith', 'K. Zemaitis']",2,YUKATEL MERKEZEFENDI BELEDIYESI BASKET,"[3, 9, 11, 21, 79]",3|9|11|21|79,Unknownx5,"['2:3', '2:9', '2:11', '2:21', '2:79']","['E. Tanisan', 'R. Badzim', 'S. Griffin', 'K. Smith Jr', 'A. Omic']",6,4,8,-4,66.66666666666667,114.28571428571429,7,8,4,4,114.28571428571429,66.66666666666667,23,24,30,29
244.1,246.0,2,06:28:00,2,06:28:00,1,GLINT MANISA BASKET,"[16, 24, 28, 31, 34]",16|24|28|31|34,Unknownx5,"['1:16', '1:24', '1:28', '1:31', '1:34']","['A. Çamoglu', 'Y. Onan', 'J. Johnson', 'D. Smith', 'K. Zemaitis']",2,YUKATEL MERKEZEFENDI BELEDIYESI BASKET,"[3, 9, 11, 21, 79]",3|9|11|21|79,Unknownx5,"['2:3', '2:9', '2:11', '2:21', '2:79']","['E. Tanisan', 'R. Badzim', 'S. Griffin', 'K. Smith Jr', 'A. Omic']",0,0,0,0,,,0,0,0,0,,,30,29,30,29
246.1,264.0,2,06:28:00,2,05:31:00,1,GLINT MANISA BASKET,"[16, 24, 28, 31, 34]",16|24|28|31|34,Unknownx5,"['1:16', '1:24', '1:28', '1:31', '1:34']","['A. Çamoglu', 'Y. Onan', 'J. Johnson', 'D. Smith', 'K. Zemaitis']",2,YUKATEL MERKEZEFENDI BELEDIYESI BASKET,"[5, 8, 9, 11, 21]",5|8|9|11|21,Unknownx5,"['2:5', '2:8', '2:9', '2:11', '2:21']","['M. Agva', 'H. Vanwijn', 'R. Badzim', 'S. Griffin', 'K. Smith Jr']",2,3,1,2,150.0,50.0,2,1,3,-2,50.0,150.0,30,29,33,32
264.1,279.0,2,05:31:00,2,04:58:00,1,GLINT MANISA BASKET,"[16, 24, 28, 31, 33]",16|24|28|31|33,Unknownx5,"['1:16', '1:24', '1:28', '1:31', '1:33']","['A. Çamoglu', 'Y. Onan', 'J. Johnson', 'D. Smith', 'J. Mintz']",2,YUKATEL MERKEZEFENDI BELEDIYESI BASKET,"[5, 8, 9, 11, 21]",5|8|9|11|21,Unknownx5,"['2:5', '2:8', '2:9', '2:11', '2:21']","['M. Agva', 'H. Vanwijn', 'R. Badzim', 'S. Griffin', 'K. Smith Jr']",3,0,0,0,0.0,0.0,2,0,0,0,0.0,0.0,33,32,33,32
279.1,299.0,2,04:58:00,2,03:48:00,1,GLINT MANISA BASKET,"[16, 24, 28, 31, 33]",16|24|28|31|33,Unknownx5,"['1:16', '1:24', '1:28', '1:31', '1:33']","['A. Çamoglu', 'Y. Onan', 'J. Johnson', 'D. Smith', 'J. Mintz']",2,YUKATEL MERKEZEFENDI BELEDIYESI BASKET,"[5, 8, 11, 12, 21]",5|8|11|12|21,Unknownx5,"['2:5', '2:8', '2:11', '2:12', '2:21']","['M. Agva', 'H. Vanwijn', 'S. Griffin', 'M. Cazalon', 'K. Smith Jr']",2,1,0,1,50.0,0.0,2,0,1,-1,0.0,50.0,33,32,33,35
299.1,337.0,2,03:48:00,2,00:27:20,1,GLINT MANISA BASKET,"[16, 24, 28, 31, 34]",16|24|28|31|34,Unknownx5,"['1:16', '1:24', '1:28', '1:31', '1:34']","['A. Çamoglu', 'Y. Onan', 'J. Johnson', 'D. Smith', 'K. Zemaitis']",2,YUKATEL MERKEZEFENDI BELEDIYESI BASKET,"[5, 8, 11, 12, 21]",5|8|11|12|21,Unknownx5,"['2:5', '2:8', '2:11', '2:12', '2:21']","['M. Agva', 'H. Vanwijn', 'S. Griffin', 'M. Cazalon', 'K. Smith Jr']",8,8,11,-3,100.0,122.22222222222223,9,11,8,3,122.22222222222223,100.0,33,35,43,45
337.1,339.0,2,00:27:20,2,00:27:20,1,GLINT MANISA BASKET,"[16, 24, 30, 31, 34]",16|24|30|31|34,Unknownx5,"['1:16', '1:24', '1:30', '1:31', '1:34']","['A. Çamoglu', 'Y. Onan', 'J. Cardoso Pereira', 'D. Smith', 'K. Zemaitis']",2,YUKATEL MERKEZEFENDI BELEDIYESI BASKET,"[5, 8, 11, 12, 21]",5|8|11|12|21,Unknownx5,"['2:5', '2:8', '2:11', '2:12', '2:21']","['M. Agva', 'H. Vanwijn', 'S. Griffin', 'M. Cazalon', 'K. Smith Jr']",0,0,0,0,,,0,0,0,0,,,43,45,43,45
