gt,clock,s1,s2,lead,tno,period,periodType,pno,player,success,actionType,actionNumber,previousAction,qualifier,subType,scoring,shirtNumber,firstName,familyName,internationalFirstName,internationalFamilyName,firstNameInitial,familyNameInitial,internationalFirstNameInitial,internationalFamilyNameInitial,scoreboardName,team_name,team_code,player_name_from_roster,player_shirt,player_pos_raw,player_pos_group,x,y,r,ev_code,ev_result,ev_text,assist_pno,assist_tno,assist_player,block_pno,block_tno,block_player,assist_pos_group,block_pos_group,points,possession_id,possession_owner_tno,possession_end_reason,pts_1,cum_1,pts_2,cum_2
10:00,10:00:00,0,0,0,0,1,REGULAR,0,,1,game,1,,[],start,0,,,,,,,,,,,,,,,,,,,,OTHER,,game start,,,,,,,,,0,0,,,0,0,0,0
10:00,10:00:00,0,0,0,0,1,REGULAR,0,,1,period,2,,[],start,0,,,,,,,,,,,,,,,,,,,,OTHER,,period start,,,,,,,,,0,0,,,0,0,0,0
10:00,10:00:00,0,0,0,0,1,REGULAR,0,,1,jumpball,4,,[],startperiod,0,,,,,,,,,,,,,,,,,,,,JUMP,,jump ball,,,,,,,,,0,0,,,0,0,0,0
09:59,09:59:00,0,0,0,1,1,REGULAR,105,F. GILLESPIE ,1,jumpball,5,4,[],won,0,33,Frederick ,Gillespie ,Frederick ,Gillespie ,F,G,F,G,F. Gillespie ,GALATASARAY MCT TECHNIC,GSM,F. Gillespie ,33,,,,,,JUMP,,jump ball,,,,,,,,,0,0,,,0,0,0,0
09:59,09:59:00,0,0,0,2,1,REGULAR,99,A. BACOT JR,1,jumpball,6,4,[],lost,0,00,Armando,Bacot Jr,Armando,Bacot Jr,A,B,A,B,A. Bacot Jr,FENERBAHÇE BEKO,FBB,A. Bacot Jr,00,,,,,,JUMP,,jump ball,,,,,,,,,0,0,,,0,0,0,0
09:41,09:41:00,2,0,2,1,1,REGULAR,105,F. GILLESPIE ,1,2pt,7,,['pointsinthepaint'],layup,1,33,Frederick ,Gillespie ,Frederick ,Gillespie ,F,G,F,G,F. Gillespie ,GALATASARAY MCT TECHNIC,GSM,F. Gillespie ,33,,,10.640000343323,52.090000152588,1.0,P2,made,GALATASARAY MCT TECHNIC F. GILLESPIE  2Pt made,103.0,1.0,J. PALMER JR,,,,,,2,1,1.0,score,2,2,0,0
09:41,09:41:00,2,0,2,1,1,REGULAR,103,J. PALMER JR,1,assist,8,7,[],,0,12,James Alfred,Palmer Jr,James Alfred,Palmer Jr,J,P,J,P,J. Palmer Jr,GALATASARAY MCT TECHNIC,GSM,J. Palmer Jr,12,,,,,,ASS,,GALATASARAY MCT TECHNIC J. PALMER JR assist,,,,,,,,,0,2,2.0,,0,2,0,0
09:16,09:16:00,2,3,-1,2,1,REGULAR,79,T. BIBEROVIÇ,1,3pt,9,,[],jumpshot,1,13,Tarik,Biberoviç,Tarik,Biberoviç,T,B,T,B,T. Biberoviç,FENERBAHÇE BEKO,FBB,T. Biberoviç,13,,,71.169998168945,81.470001220703,1.0,P3,made,FENERBAHÇE BEKO T. BIBEROVIÇ 3Pt made,76.0,2.0,M. MAHMUTOGLU,,,,,,3,2,2.0,score,0,2,3,3
09:16,09:16:00,2,3,-1,2,1,REGULAR,76,M. MAHMUTOGLU,1,assist,10,9,[],,0,10,Melih,Mahmutoglu,Melih,Mahmutoglu,M,M,M,M,M. Mahmutoglu,FENERBAHÇE BEKO,FBB,M. Mahmutoglu,10,,,,,,ASS,,FENERBAHÇE BEKO M. MAHMUTOGLU assist,,,,,,,,,0,3,1.0,,0,2,0,3
08:55,08:55:00,2,3,-1,1,1,REGULAR,104,F. WHITE JR,0,2pt,11,,['pointsinthepaint'],floatingjumpshot,1,35,Fabian,White Jr,Fabian,White Jr,F,W,F,W,F. White Jr,GALATASARAY MCT TECHNIC,GSM,F. White Jr,35,,,11.579999923706,64.519996643066,0.0,P2,missed,GALATASARAY MCT TECHNIC F. WHITE JR 2Pt missed,,,,,,,,,0,3,1.0,,0,2,0,3
08:51,08:51:00,2,3,-1,1,1,REGULAR,105,F. GILLESPIE ,1,rebound,12,11,[],offensive,0,33,Frederick ,Gillespie ,Frederick ,Gillespie ,F,G,F,G,F. Gillespie ,GALATASARAY MCT TECHNIC,GSM,F. Gillespie ,33,,,,,,REB,,GALATASARAY MCT TECHNIC rebound offensive,,,,,,,,,0,3,1.0,,0,2,0,3
08:47,08:47:00,2,3,-1,2,1,REGULAR,76,M. MAHMUTOGLU,1,foul,14,,[],personal,0,10,Melih,Mahmutoglu,Melih,Mahmutoglu,M,M,M,M,M. Mahmutoglu,FENERBAHÇE BEKO,FBB,M. Mahmutoglu,10,,,,,,FOUL,,FENERBAHÇE BEKO M. MAHMUTOGLU foul personal,,,,,,,,,0,3,1.0,,0,2,0,3
08:47,08:47:00,2,3,-1,1,1,REGULAR,70,R. ÖNCEL,1,foulon,15,14,[],,0,10,Ridvan,Öncel,Ridvan,Öncel,R,Ö,R,Ö,R. Öncel,GALATASARAY MCT TECHNIC,GSM,R. Öncel,10,,,,,,OTHER,,GALATASARAY MCT TECHNIC foulon,,,,,,,,,0,3,1.0,,0,2,0,3
08:38,08:38:00,4,3,1,1,1,REGULAR,103,J. PALMER JR,1,2pt,19,,['2ndchance'],jumpshot,1,12,James Alfred,Palmer Jr,James Alfred,Palmer Jr,J,P,J,P,J. Palmer Jr,GALATASARAY MCT TECHNIC,GSM,J. Palmer Jr,12,,,19.690000534058,82.029998779297,1.0,P2,made,GALATASARAY MCT TECHNIC J. PALMER JR 2Pt made,,,,,,,,,2,3,1.0,score,2,4,0,3
08:10,08:10:00,4,3,1,2,1,REGULAR,0,,1,turnover,21,,['team'],24sec,0,,,,,,,,,,,FENERBAHÇE BEKO,FBB,,,,,,,,TO,,FENERBAHÇE BEKO  turnover 24sec,,,,,,,,,0,4,2.0,turnover,0,4,0,3
07:57,07:57:00,4,3,1,1,1,REGULAR,109,W. CUMMINGS,1,turnover,25,,[],badpass,0,7,William,Cummings,William,Cummings,W,C,W,C,W. Cummings,GALATASARAY MCT TECHNIC,GSM,W. Cummings,7,,,,,,TO,,GALATASARAY MCT TECHNIC W. CUMMINGS turnover badpass,,,,,,,,,0,5,1.0,turnover,0,4,0,3
