possession_id,period,start_action,end_action,owner_tno,end_reason,pts_owner,pts_against,owner_team_name,net_pts
0,1,1,6,,,0,0,,0
1,1,7,7,1.0,score,2,0,GALATASARAY MCT TECHNIC,2
2,1,8,9,2.0,score,3,0,FENERBAHÇE BEKO,3
3,1,10,19,1.0,score,2,0,GALATASARAY MCT TECHNIC,2
4,1,21,21,2.0,turnover,0,0,FENERBAHÇE BEKO,0
5,1,25,25,1.0,turnover,0,0,GALATASARAY MCT TECHNIC,0
6,1,26,27,2.0,def_reb,0,0,FENERBAHÇE BEKO,0
7,1,28,28,1.0,def_reb,0,0,GALATASARAY MCT TECHNIC,0
8,1,29,29,2.0,def_reb,0,0,FENERBAHÇE BEKO,0
9,1,30,30,1.0,def_reb,0,0,GALATASARAY MCT TECHNIC,0
10,1,31,31,2.0,score,3,0,FENERBAHÇE BEKO,3
11,1,32,33,1.0,def_reb,0,0,GALATASARAY MCT TECHNIC,0
12,1,34,34,2.0,def_reb,0,0,FENERBAHÇE BEKO,0
13,1,35,35,1.0,score,2,2,GALATASARAY MCT TECHNIC,0
14,1,36,42,2.0,turnover,0,0,FENERBAHÇE BEKO,0
15,1,44,44,1.0,def_reb,0,0,GALATASARAY MCT TECHNIC,0
16,1,45,45,2.0,def_reb,0,0,FENERBAHÇE BEKO,0
17,1,55,62,1.0,score,3,0,GALATASARAY MCT TECHNIC,3
18,1,63,64,2.0,score,3,0,FENERBAHÇE BEKO,3
19,1,65,66,1.0,turnover,0,0,GALATASARAY MCT TECHNIC,0
20,1,67,69,2.0,offensive_foul,0,0,FENERBAHÇE BEKO,0
21,1,70,70,1.0,turnover,0,0,GALATASARAY MCT TECHNIC,0
22,1,71,73,2.0,turnover,0,0,FENERBAHÇE BEKO,0
23,1,82,84,1.0,made_ft,1,1,GALATASARAY MCT TECHNIC,0
24,1,85,85,2.0,made_ft_last,1,0,FENERBAHÇE BEKO,1
25,1,87,87,1.0,def_reb,0,0,GALATASARAY MCT TECHNIC,0
26,1,88,88,2.0,def_reb,0,0,FENERBAHÇE BEKO,0
27,1,89,89,1.0,score,2,2,GALATASARAY MCT TECHNIC,0
28,1,93,98,2.0,def_reb,0,0,FENERBAHÇE BEKO,0
29,1,99,99,1.0,def_reb,0,0,GALATASARAY MCT TECHNIC,0
30,1,100,100,2.0,made_ft_last,1,1,FENERBAHÇE BEKO,0
31,1,101,105,1.0,def_reb,0,0,GALATASARAY MCT TECHNIC,0
32,1,106,106,2.0,def_reb,0,0,FENERBAHÇE BEKO,0
33,1,109,111,1.0,made_ft,1,0,GALATASARAY MCT TECHNIC,1
34,1,112,113,2.0,made_ft_last,1,1,FENERBAHÇE BEKO,0
35,1,114,121,1.0,def_reb,0,0,GALATASARAY MCT TECHNIC,0
36,1,122,122,2.0,def_reb,0,0,FENERBAHÇE BEKO,0
37,1,123,123,1.0,score,2,0,GALATASARAY MCT TECHNIC,2
38,1,124,125,2.0,score,3,0,FENERBAHÇE BEKO,3
39,1,126,127,1.0,score,2,0,GALATASARAY MCT TECHNIC,2
40,1,128,128,2.0,score,2,0,FENERBAHÇE BEKO,2
41,1,129,130,1.0,def_reb,0,0,GALATASARAY MCT TECHNIC,0
42,1,131,131,2.0,def_reb,0,0,FENERBAHÇE BEKO,0
43,1,133,146,1.0,score,2,2,GALATASARAY MCT TECHNIC,0
44,1,147,150,2.0,made_ft_last,1,0,FENERBAHÇE BEKO,1
45,1,151,156,1.0,def_reb,0,0,GALATASARAY MCT TECHNIC,0
46,1,157,162,2.0,turnover,0,0,FENERBAHÇE BEKO,0
47,1,163,168,1.0,score,2,0,GALATASARAY MCT TECHNIC,2
48,1,169,171,2.0,def_reb,0,0,FENERBAHÇE BEKO,0
49,1,172,172,1.0,def_reb,0,0,GALATASARAY MCT TECHNIC,0
50,1,175,182,2.0,score,3,0,FENERBAHÇE BEKO,3
51,2,183,190,1.0,score,2,0,GALATASARAY MCT TECHNIC,2
52,2,194,194,2.0,offensive_foul,0,0,FENERBAHÇE BEKO,0
53,2,195,195,1.0,turnover,0,0,GALATASARAY MCT TECHNIC,0
54,2,196,202,2.0,score,2,2,FENERBAHÇE BEKO,0
55,2,203,204,1.0,def_reb,0,0,GALATASARAY MCT TECHNIC,0
56,2,205,205,2.0,def_reb,0,0,FENERBAHÇE BEKO,0
57,2,206,206,1.0,score,2,0,GALATASARAY MCT TECHNIC,2
58,2,209,218,2.0,score,2,0,FENERBAHÇE BEKO,2
59,2,219,219,1.0,def_reb,0,0,GALATASARAY MCT TECHNIC,0
60,2,222,222,2.0,def_reb,0,0,FENERBAHÇE BEKO,0
61,2,224,227,1.0,def_reb,0,0,GALATASARAY MCT TECHNIC,0
62,2,228,228,2.0,def_reb,0,0,FENERBAHÇE BEKO,0
63,2,230,234,1.0,def_reb,0,0,GALATASARAY MCT TECHNIC,0
64,2,235,235,2.0,def_reb,0,0,FENERBAHÇE BEKO,0
65,2,236,236,1.0,made_ft_last,1,0,GALATASARAY MCT TECHNIC,1
66,2,237,244,2.0,score,2,0,FENERBAHÇE BEKO,2
67,2,245,245,1.0,score,2,0,GALATASARAY MCT TECHNIC,2
68,2,246,258,2.0,made_ft,1,0,FENERBAHÇE BEKO,1
69,2,259,259,1.0,made_ft_last,1,1,GALATASARAY MCT TECHNIC,0
70,2,260,265,2.0,score,2,2,FENERBAHÇE BEKO,0
71,2,269,269,1.0,turnover,0,0,GALATASARAY MCT TECHNIC,0
72,2,274,274,2.0,def_reb,0,0,FENERBAHÇE BEKO,0
73,2,275,275,1.0,def_reb,0,0,GALATASARAY MCT TECHNIC,0
74,2,280,288,2.0,made_ft,1,1,FENERBAHÇE BEKO,0
75,2,289,289,1.0,made_ft_last,1,0,GALATASARAY MCT TECHNIC,1
76,2,291,291,2.0,def_reb,0,0,FENERBAHÇE BEKO,0
77,2,292,292,1.0,def_reb,0,0,GALATASARAY MCT TECHNIC,0
78,2,293,293,2.0,def_reb,0,0,FENERBAHÇE BEKO,0
79,2,294,294,1.0,def_reb,0,0,GALATASARAY MCT TECHNIC,0
80,2,295,295,2.0,score,3,0,FENERBAHÇE BEKO,3
81,2,296,299,1.0,offensive_foul,0,0,GALATASARAY MCT TECHNIC,0
82,2,300,300,2.0,turnover,0,0,FENERBAHÇE BEKO,0
83,2,301,304,1.0,turnover,0,0,GALATASARAY MCT TECHNIC,0
84,2,305,308,2.0,score,2,2,FENERBAHÇE BEKO,0
85,2,310,312,1.0,made_ft,1,1,GALATASARAY MCT TECHNIC,0
86,2,313,314,2.0,made_ft_last,1,0,FENERBAHÇE BEKO,1
87,2,315,323,1.0,made_ft,1,0,GALATASARAY MCT TECHNIC,1
88,2,324,324,2.0,made_ft_last,1,1,FENERBAHÇE BEKO,0
89,2,325,330,1.0,score,3,3,GALATASARAY MCT TECHNIC,0
90,2,331,332,2.0,def_reb,0,0,FENERBAHÇE BEKO,0
91,2,334,334,1.0,def_reb,0,0,GALATASARAY MCT TECHNIC,0
92,2,335,337,2.0,made_ft,1,1,FENERBAHÇE BEKO,0
93,2,338,338,1.0,made_ft_last,1,0,GALATASARAY MCT TECHNIC,1
94,2,339,353,2.0,made_ft,1,0,FENERBAHÇE BEKO,1
95,2,354,354,1.0,made_ft_last,1,1,GALATASARAY MCT TECHNIC,0
96,2,356,356,2.0,score,3,3,FENERBAHÇE BEKO,0
97,2,357,359,1.0,offensive_foul,0,0,GALATASARAY MCT TECHNIC,0
98,2,360,360,2.0,turnover,0,0,FENERBAHÇE BEKO,0
99,2,361,370,1.0,def_reb,0,0,GALATASARAY MCT TECHNIC,0
100,2,371,371,2.0,def_reb,0,0,FENERBAHÇE BEKO,0
101,2,372,372,1.0,def_reb,0,0,GALATASARAY MCT TECHNIC,0
102,2,374,374,2.0,def_reb,0,0,FENERBAHÇE BEKO,0
103,2,375,380,1.0,turnover,0,0,GALATASARAY MCT TECHNIC,0
104,2,381,387,2.0,score,2,2,FENERBAHÇE BEKO,0
105,2,388,391,1.0,def_reb,0,0,GALATASARAY MCT TECHNIC,0
106,2,392,392,2.0,def_reb,0,0,FENERBAHÇE BEKO,0
107,2,393,393,1.0,score,2,0,GALATASARAY MCT TECHNIC,2
108,2,401,408,2.0,made_ft,1,0,FENERBAHÇE BEKO,1
109,2,409,409,1.0,made_ft_last,1,1,GALATASARAY MCT TECHNIC,0
110,2,415,415,2.0,def_reb,0,0,FENERBAHÇE BEKO,0
111,2,417,417,1.0,def_reb,0,0,GALATASARAY MCT TECHNIC,0
112,2,421,436,2.0,turnover,0,0,FENERBAHÇE BEKO,0
113,3,437,438,1.0,turnover,0,0,GALATASARAY MCT TECHNIC,0
114,3,439,446,2.0,turnover,0,0,FENERBAHÇE BEKO,0
115,3,448,448,1.0,score,2,2,GALATASARAY MCT TECHNIC,0
116,3,449,457,2.0,def_reb,0,0,FENERBAHÇE BEKO,0
117,3,458,458,1.0,def_reb,0,0,GALATASARAY MCT TECHNIC,0
118,3,460,463,2.0,turnover,0,0,FENERBAHÇE BEKO,0
119,3,464,465,1.0,score,3,0,GALATASARAY MCT TECHNIC,3
120,3,466,467,2.0,def_reb,0,0,FENERBAHÇE BEKO,0
121,3,468,468,1.0,def_reb,0,0,GALATASARAY MCT TECHNIC,0
122,3,470,470,2.0,score,2,2,FENERBAHÇE BEKO,0
123,3,471,477,1.0,def_reb,0,0,GALATASARAY MCT TECHNIC,0
124,3,479,479,2.0,def_reb,0,0,FENERBAHÇE BEKO,0
125,3,480,480,1.0,def_reb,0,0,GALATASARAY MCT TECHNIC,0
126,3,481,481,2.0,def_reb,0,0,FENERBAHÇE BEKO,0
127,3,482,482,1.0,def_reb,0,0,GALATASARAY MCT TECHNIC,0
128,3,483,483,2.0,def_reb,0,0,FENERBAHÇE BEKO,0
129,3,484,484,1.0,score,2,2,GALATASARAY MCT TECHNIC,0
130,3,488,492,2.0,def_reb,0,0,FENERBAHÇE BEKO,0
131,3,493,493,1.0,def_reb,0,0,GALATASARAY MCT TECHNIC,0
132,3,494,494,2.0,def_reb,0,0,FENERBAHÇE BEKO,0
133,3,495,495,1.0,def_reb,0,0,GALATASARAY MCT TECHNIC,0
134,3,521,528,2.0,def_reb,0,0,FENERBAHÇE BEKO,0
135,3,529,529,1.0,def_reb,0,0,GALATASARAY MCT TECHNIC,0
136,3,532,532,2.0,turnover,0,0,FENERBAHÇE BEKO,0
137,3,533,536,1.0,def_reb,0,0,GALATASARAY MCT TECHNIC,0
138,3,538,538,2.0,def_reb,0,0,FENERBAHÇE BEKO,0
139,3,540,540,1.0,score,2,0,GALATASARAY MCT TECHNIC,2
140,3,541,558,2.0,made_ft_last,1,0,FENERBAHÇE BEKO,1
141,3,565,565,1.0,def_reb,0,0,GALATASARAY MCT TECHNIC,0
142,3,568,568,2.0,def_reb,0,0,FENERBAHÇE BEKO,0
143,3,573,576,1.0,made_ft,1,0,GALATASARAY MCT TECHNIC,1
144,3,577,577,2.0,made_ft_last,1,1,FENERBAHÇE BEKO,0
145,3,582,586,1.0,def_reb,0,0,GALATASARAY MCT TECHNIC,0
146,3,587,587,2.0,def_reb,0,0,FENERBAHÇE BEKO,0
147,3,588,588,1.0,made_ft_last,1,1,GALATASARAY MCT TECHNIC,0
148,3,590,590,2.0,score,2,2,FENERBAHÇE BEKO,0
149,3,591,597,1.0,made_ft_last,1,0,GALATASARAY MCT TECHNIC,1
150,3,617,622,2.0,score,2,0,FENERBAHÇE BEKO,2
151,3,623,624,1.0,def_reb,0,0,GALATASARAY MCT TECHNIC,0
152,3,625,625,2.0,def_reb,0,0,FENERBAHÇE BEKO,0
153,3,628,637,1.0,def_reb,0,0,GALATASARAY MCT TECHNIC,0
154,3,638,638,2.0,def_reb,0,0,FENERBAHÇE BEKO,0
155,3,639,639,1.0,made_ft_last,1,1,GALATASARAY MCT TECHNIC,0
156,3,641,641,2.0,def_reb,0,0,FENERBAHÇE BEKO,0
157,3,642,642,1.0,def_reb,0,0,GALATASARAY MCT TECHNIC,0
158,3,645,645,2.0,def_reb,0,0,FENERBAHÇE BEKO,0
159,3,646,646,1.0,def_reb,0,0,GALATASARAY MCT TECHNIC,0
160,3,647,651,2.0,turnover,0,0,FENERBAHÇE BEKO,0
161,3,652,653,1.0,score,3,3,GALATASARAY MCT TECHNIC,0
162,3,654,656,2.0,score,2,2,FENERBAHÇE BEKO,0
163,3,657,665,1.0,def_reb,0,0,GALATASARAY MCT TECHNIC,0
164,3,667,667,2.0,def_reb,0,0,FENERBAHÇE BEKO,0
165,3,668,668,1.0,def_reb,0,0,GALATASARAY MCT TECHNIC,0
166,3,669,669,2.0,def_reb,0,0,FENERBAHÇE BEKO,0
167,3,670,670,1.0,def_reb,0,0,GALATASARAY MCT TECHNIC,0
168,3,671,671,2.0,def_reb,0,0,FENERBAHÇE BEKO,0
169,3,672,672,1.0,score,2,2,GALATASARAY MCT TECHNIC,0
170,3,674,683,2.0,def_reb,0,0,FENERBAHÇE BEKO,0
171,4,684,684,1.0,def_reb,0,0,GALATASARAY MCT TECHNIC,0
172,4,686,691,2.0,def_reb,0,0,FENERBAHÇE BEKO,0
173,4,692,692,1.0,def_reb,0,0,GALATASARAY MCT TECHNIC,0
174,4,697,701,2.0,score,2,0,FENERBAHÇE BEKO,2
175,4,702,704,1.0,made_ft_last,1,1,GALATASARAY MCT TECHNIC,0
176,4,705,710,2.0,def_reb,0,0,FENERBAHÇE BEKO,0
