team_no,team_name,start_action,end_action,players_on_court,lineup_uid,possessions,poss_for,poss_against,pts_for,pts_against,net,ORtg,DRtg,start_period,start_clock,end_period,end_clock,score_start_for,score_start_against,score_end_for,score_end_against,lineup_pos_mix,lineup_size,lineup_uid_st,lineup_uid_pair,players_on_court_st,players_on_court_tokens,players_on_court_names,team_name_st
1,GALATASARAY MCT TECHNIC,404.1,424.0,"[38, 99, 103, 104, 109]",38|99|103|104|109,2,2,2,0,2,-2,0.0,100.0,2,00:23:10,3,10:00:00,42,42,42,44,Unknownx5,5,38|99|103|104|109,1:38|1:99|1:103|1:104|1:109,"[38, 99, 103, 104, 109]","['1:38', '1:99', '1:103', '1:104', '1:109']","['A. Tuncer', 'M. Yasar', 'J. Palmer Jr', 'F. White Jr', 'W. Cummings']",GALATASARAY MCT TECHNIC
1,GALATASARAY MCT TECHNIC,424.1,490.0,"[70, 103, 104, 105, 109]",70|103|104|105|109,9,9,9,5,4,1,55.55555555555556,44.44444444444444,3,10:00:00,3,06:02:00,42,44,47,48,Unknownx5,5,70|103|104|105|109,1:70|1:103|1:104|1:105|1:109,"[70, 103, 104, 105, 109]","['1:70', '1:103', '1:104', '1:105', '1:109']","['R. Öncel', 'J. Palmer Jr', 'F. White Jr', 'F. Gillespie ', 'W. Cummings']",GALATASARAY MCT TECHNIC
1,GALATASARAY MCT TECHNIC,490.1,619.0,"[38, 103, 104, 105, 109]",38|103|104|105|109,10,10,10,7,2,5,70.0,20.0,3,06:02:00,3,03:31:00,47,48,54,50,Unknownx5,5,38|103|104|105|109,1:38|1:103|1:104|1:105|1:109,"[38, 103, 104, 105, 109]","['1:38', '1:103', '1:104', '1:105', '1:109']","['A. Tuncer', 'J. Palmer Jr', 'F. White Jr', 'F. Gillespie ', 'W. Cummings']",GALATASARAY MCT TECHNIC
1,GALATASARAY MCT TECHNIC,619.1,648.0,"[38, 103, 104, 108, 109]",38|103|104|108|109,5,5,5,0,3,-3,0.0,60.0,3,03:31:00,3,01:58:00,54,50,54,53,Unknownx5,5,38|103|104|108|109,1:38|1:103|1:104|1:108|1:109,"[38, 103, 104, 108, 109]","['1:38', '1:103', '1:104', '1:108', '1:109']","['A. Tuncer', 'J. Palmer Jr', 'F. White Jr', 'C. Bishop', 'W. Cummings']",GALATASARAY MCT TECHNIC
1,GALATASARAY MCT TECHNIC,648.1,659.0,"[70, 103, 104, 108, 109]",70|103|104|108|109,1,1,2,2,3,-1,200.0,150.0,3,01:58:00,3,01:07:00,54,53,56,56,Unknownx5,5,70|103|104|108|109,1:70|1:103|1:104|1:108|1:109,"[70, 103, 104, 108, 109]","['1:70', '1:103', '1:104', '1:108', '1:109']","['R. Öncel', 'J. Palmer Jr', 'F. White Jr', 'C. Bishop', 'W. Cummings']",GALATASARAY MCT TECHNIC
1,GALATASARAY MCT TECHNIC,659.1,675.0,"[70, 103, 107, 108, 109]",70|103|107|108|109,4,4,3,0,2,-2,0.0,66.66666666666667,3,01:07:00,4,10:00:00,56,56,56,58,Unknownx5,5,70|103|107|108|109,1:70|1:103|1:107|1:108|1:109,"[70, 103, 107, 108, 109]","['1:70', '1:103', '1:107', '1:108', '1:109']","['R. Öncel', 'J. Palmer Jr', 'R. Meeks', 'C. Bishop', 'W. Cummings']",GALATASARAY MCT TECHNIC
1,GALATASARAY MCT TECHNIC,675.1,705.0,"[70, 103, 106, 107, 108]",70|103|106|107|108,3,3,3,0,3,-3,0.0,100.0,4,10:00:00,4,09:05:00,56,58,56,61,Unknownx5,5,70|103|106|107|108,1:70|1:103|1:106|1:107|1:108,"[70, 103, 106, 107, 108]","['1:70', '1:103', '1:106', '1:107', '1:108']","['R. Öncel', 'J. Palmer Jr', 'J. Robinson Jr', 'R. Meeks', 'C. Bishop']",GALATASARAY MCT TECHNIC
1,GALATASARAY MCT TECHNIC,705.1,724.0,"[70, 105, 106, 107, 109]",70|105|106|107|109,2,2,3,0,2,-2,0.0,66.66666666666667,4,09:05:00,4,08:27:00,56,61,56,63,Unknownx5,5,70|105|106|107|109,1:70|1:105|1:106|1:107|1:109,"[70, 105, 106, 107, 109]","['1:70', '1:105', '1:106', '1:107', '1:109']","['R. Öncel', 'F. Gillespie ', 'J. Robinson Jr', 'R. Meeks', 'W. Cummings']",GALATASARAY MCT TECHNIC
1,GALATASARAY MCT TECHNIC,724.1,761.0,"[38, 105, 106, 107, 109]",38|105|106|107|109,4,4,4,4,0,4,100.0,0.0,4,08:27:00,4,06:31:00,56,63,60,63,Unknownx5,5,38|105|106|107|109,1:38|1:105|1:106|1:107|1:109,"[38, 105, 106, 107, 109]","['1:38', '1:105', '1:106', '1:107', '1:109']","['A. Tuncer', 'F. Gillespie ', 'J. Robinson Jr', 'R. Meeks', 'W. Cummings']",GALATASARAY MCT TECHNIC
1,GALATASARAY MCT TECHNIC,761.1,783.0,"[38, 103, 105, 107, 109]",38|103|105|107|109,2,2,2,0,6,-6,0.0,300.0,4,06:31:00,4,05:41:00,60,63,60,69,Unknownx5,5,38|103|105|107|109,1:38|1:103|1:105|1:107|1:109,"[38, 103, 105, 107, 109]","['1:38', '1:103', '1:105', '1:107', '1:109']","['A. Tuncer', 'J. Palmer Jr', 'F. Gillespie ', 'R. Meeks', 'W. Cummings']",GALATASARAY MCT TECHNIC
1,GALATASARAY MCT TECHNIC,783.1,816.0,"[38, 103, 104, 105, 109]",38|103|104|105|109,5,5,5,7,3,4,140.0,60.0,4,05:41:00,4,03:41:00,60,69,67,72,Unknownx5,5,38|103|104|105|109,1:38|1:103|1:104|1:105|1:109,"[38, 103, 104, 105, 109]","['1:38', '1:103', '1:104', '1:105', '1:109']","['A. Tuncer', 'J. Palmer Jr', 'F. White Jr', 'F. Gillespie ', 'W. Cummings']",GALATASARAY MCT TECHNIC
1,GALATASARAY MCT TECHNIC,816.1,908.0,"[38, 103, 104, 107, 109]",38|103|104|107|109,15,15,15,9,13,-4,60.0,86.66666666666667,4,03:41:00,4,00:00:00,67,72,76,85,Unknownx5,5,38|103|104|107|109,1:38|1:103|1:104|1:107|1:109,"[38, 103, 104, 107, 109]","['1:38', '1:103', '1:104', '1:107', '1:109']","['A. Tuncer', 'J. Palmer Jr', 'F. White Jr', 'R. Meeks', 'W. Cummings']",GALATASARAY MCT TECHNIC
2,FENERBAHÇE BEKO,1.0,55.0,"[76, 79, 95, 98, 99]",76|79|95|98|99,8,8,9,8,4,4,100.0,44.44444444444444,1,10:00:00,1,06:18:00,0,0,8,4,Unknownx5,5,76|79|95|98|99,2:76|2:79|2:95|2:98|2:99,"[76, 79, 95, 98, 99]","['2:76', '2:79', '2:95', '2:98', '2:99']","['M. Mahmutoglu', 'T. Biberoviç', 'D. Hall', 'M. Jantunen', 'A. Bacot Jr']",FENERBAHÇE BEKO
2,FENERBAHÇE BEKO,55.1,96.0,"[76, 89, 91, 95, 98]",76|89|91|95|98,5,5,6,7,3,4,140.0,50.0,1,06:18:00,1,04:32:00,8,4,15,7,Unknownx5,5,76|89|91|95|98,2:76|2:89|2:91|2:95|2:98,"[76, 89, 91, 95, 98]","['2:76', '2:89', '2:91', '2:95', '2:98']","['M. Mahmutoglu', 'O. Bitim', 'K. Birch', 'D. Hall', 'M. Jantunen']",FENERBAHÇE BEKO
2,FENERBAHÇE BEKO,96.1,114.0,"[76, 89, 91, 94, 98]",76|89|91|94|98,4,4,3,0,3,-3,0.0,100.0,1,04:32:00,1,04:06:00,15,7,15,10,Unknownx5,5,76|89|91|94|98,2:76|2:89|2:91|2:94|2:98,"[76, 89, 91, 94, 98]","['2:76', '2:89', '2:91', '2:94', '2:98']","['M. Mahmutoglu', 'O. Bitim', 'K. Birch', 'W. Baldwin Iv', 'M. Jantunen']",FENERBAHÇE BEKO
2,FENERBAHÇE BEKO,114.1,139.0,"[89, 92, 94, 99, 100]",89|92|94|99|100,4,4,4,5,4,1,125.0,100.0,1,04:06:00,1,01:57:00,15,10,20,14,Unknownx5,5,89|92|94|99|100,2:89|2:92|2:94|2:99|2:100,"[89, 92, 94, 99, 100]","['2:89', '2:92', '2:94', '2:99', '2:100']","['O. Bitim', 'N. Melli', 'W. Baldwin Iv', 'A. Bacot Jr', 'S. Vilbekin']",FENERBAHÇE BEKO
2,FENERBAHÇE BEKO,139.1,151.0,"[89, 92, 93, 94, 100]",89|92|93|94|100,1,1,1,3,0,3,300.0,0.0,1,01:57:00,1,01:52:00,20,14,23,14,Unknownx5,5,89|92|93|94|100,2:89|2:92|2:93|2:94|2:100,"[89, 92, 93, 94, 100]","['2:89', '2:92', '2:93', '2:94', '2:100']","['O. Bitim', 'N. Melli', 'B. Colson ', 'W. Baldwin Iv', 'S. Vilbekin']",FENERBAHÇE BEKO
2,FENERBAHÇE BEKO,151.1,197.0,"[77, 92, 93, 94, 100]",77|92|93|94|100,4,4,5,3,4,-1,75.0,80.0,1,01:52:00,2,09:00:00,23,14,26,18,Unknownx5,5,77|92|93|94|100,2:77|2:92|2:93|2:94|2:100,"[77, 92, 93, 94, 100]","['2:77', '2:92', '2:93', '2:94', '2:100']","['J. Birsen', 'N. Melli', 'B. Colson ', 'W. Baldwin Iv', 'S. Vilbekin']",FENERBAHÇE BEKO
2,FENERBAHÇE BEKO,197.1,215.0,"[77, 79, 92, 93, 95]",77|79|92|93|95,2,2,2,0,4,-4,0.0,200.0,2,09:00:00,2,08:21:00,26,18,26,22,Unknownx5,5,77|79|92|93|95,2:77|2:79|2:92|2:93|2:95,"[77, 79, 92, 93, 95]","['2:77', '2:79', '2:92', '2:93', '2:95']","['J. Birsen', 'T. Biberoviç', 'N. Melli', 'B. Colson ', 'D. Hall']",FENERBAHÇE BEKO
2,FENERBAHÇE BEKO,215.1,232.0,"[79, 92, 93, 95, 99]",79|92|93|95|99,3,3,2,2,0,2,66.66666666666667,0.0,2,08:21:00,2,07:04:00,26,22,28,22,Unknownx5,5,79|92|93|95|99,2:79|2:92|2:93|2:95|2:99,"[79, 92, 93, 95, 99]","['2:79', '2:92', '2:93', '2:95', '2:99']","['T. Biberoviç', 'N. Melli', 'B. Colson ', 'D. Hall', 'A. Bacot Jr']",FENERBAHÇE BEKO
2,FENERBAHÇE BEKO,232.1,252.0,"[79, 93, 95, 98, 99]",79|93|95|98|99,2,2,3,2,3,-1,100.0,100.0,2,07:04:00,2,06:08:00,28,22,30,25,Unknownx5,5,79|93|95|98|99,2:79|2:93|2:95|2:98|2:99,"[79, 93, 95, 98, 99]","['2:79', '2:93', '2:95', '2:98', '2:99']","['T. Biberoviç', 'B. Colson ', 'D. Hall', 'M. Jantunen', 'A. Bacot Jr']",FENERBAHÇE BEKO
2,FENERBAHÇE BEKO,252.1,305.0,"[76, 79, 94, 95, 98]",76|79|94|95|98,8,8,8,5,4,1,62.5,50.0,2,06:08:00,2,04:05:00,30,25,35,29,Unknownx5,5,76|79|94|95|98,2:76|2:79|2:94|2:95|2:98,"[76, 79, 94, 95, 98]","['2:76', '2:79', '2:94', '2:95', '2:98']","['M. Mahmutoglu', 'T. Biberoviç', 'W. Baldwin Iv', 'D. Hall', 'M. Jantunen']",FENERBAHÇE BEKO
2,FENERBAHÇE BEKO,305.1,317.0,"[76, 79, 91, 94, 95]",76|79|91|94|95,2,2,1,2,2,0,100.0,200.0,2,04:05:00,2,03:30:00,35,29,37,31,Unknownx5,5,76|79|91|94|95,2:76|2:79|2:91|2:94|2:95,"[76, 79, 91, 94, 95]","['2:76', '2:79', '2:91', '2:94', '2:95']","['M. Mahmutoglu', 'T. Biberoviç', 'K. Birch', 'W. Baldwin Iv', 'D. Hall']",FENERBAHÇE BEKO
2,FENERBAHÇE BEKO,317.1,325.0,"[76, 79, 89, 91, 94]",76|79|89|91|94,1,1,1,0,2,-2,0.0,200.0,2,03:30:00,2,03:20:00,37,31,37,33,Unknownx5,5,76|79|89|91|94,2:76|2:79|2:89|2:91|2:94,"[76, 79, 89, 91, 94]","['2:76', '2:79', '2:89', '2:91', '2:94']","['M. Mahmutoglu', 'T. Biberoviç', 'O. Bitim', 'K. Birch', 'W. Baldwin Iv']",FENERBAHÇE BEKO
2,FENERBAHÇE BEKO,325.1,351.0,"[79, 89, 92, 94, 100]",79|89|92|94|100,2,2,3,3,2,1,150.0,66.66666666666667,2,03:20:00,2,02:29:00,37,33,40,35,Unknownx5,5,79|89|92|94|100,2:79|2:89|2:92|2:94|2:100,"[79, 89, 92, 94, 100]","['2:79', '2:89', '2:92', '2:94', '2:100']","['T. Biberoviç', 'O. Bitim', 'N. Melli', 'W. Baldwin Iv', 'S. Vilbekin']",FENERBAHÇE BEKO
2,FENERBAHÇE BEKO,351.1,362.0,"[79, 89, 92, 94, 95]",79|89|92|94|95,3,3,2,2,3,-1,66.66666666666667,150.0,2,02:29:00,2,01:54:00,40,35,42,38,Unknownx5,5,79|89|92|94|95,2:79|2:89|2:92|2:94|2:95,"[79, 89, 92, 94, 95]","['2:79', '2:89', '2:92', '2:94', '2:95']","['T. Biberoviç', 'O. Bitim', 'N. Melli', 'W. Baldwin Iv', 'D. Hall']",FENERBAHÇE BEKO
2,FENERBAHÇE BEKO,362.1,384.0,"[76, 79, 89, 92, 95]",76|79|89|92|95,2,2,3,0,0,0,0.0,0.0,2,01:54:00,2,01:10:00,42,38,42,38,Unknownx5,5,76|79|89|92|95,2:76|2:79|2:89|2:92|2:95,"[76, 79, 89, 92, 95]","['2:76', '2:79', '2:89', '2:92', '2:95']","['M. Mahmutoglu', 'T. Biberoviç', 'O. Bitim', 'N. Melli', 'D. Hall']",FENERBAHÇE BEKO
2,FENERBAHÇE BEKO,384.1,406.0,"[76, 77, 79, 92, 95]",76|77|79|92|95,2,2,2,0,4,-4,0.0,200.0,2,01:10:00,2,00:23:10,42,38,42,42,Unknownx5,5,76|77|79|92|95,2:76|2:77|2:79|2:92|2:95,"[76, 77, 79, 92, 95]","['2:76', '2:77', '2:79', '2:92', '2:95']","['M. Mahmutoglu', 'J. Birsen', 'T. Biberoviç', 'N. Melli', 'D. Hall']",FENERBAHÇE BEKO
2,FENERBAHÇE BEKO,406.1,428.0,"[77, 79, 89, 92, 95]",77|79|89|92|95,2,2,2,2,0,2,100.0,0.0,2,00:23:10,3,10:00:00,42,42,44,42,Unknownx5,5,77|79|89|92|95,2:77|2:79|2:89|2:92|2:95,"[77, 79, 89, 92, 95]","['2:77', '2:79', '2:89', '2:92', '2:95']","['J. Birsen', 'T. Biberoviç', 'O. Bitim', 'N. Melli', 'D. Hall']",FENERBAHÇE BEKO
2,FENERBAHÇE BEKO,428.1,473.0,"[76, 79, 95, 98, 99]",76|79|95|98|99,6,6,5,2,5,-3,33.333333333333336,100.0,3,10:00:00,3,07:00:00,44,42,46,47,Unknownx5,5,76|79|95|98|99,2:76|2:79|2:95|2:98|2:99,"[76, 79, 95, 98, 99]","['2:76', '2:79', '2:95', '2:98', '2:99']","['M. Mahmutoglu', 'T. Biberoviç', 'D. Hall', 'M. Jantunen', 'A. Bacot Jr']",FENERBAHÇE BEKO
2,FENERBAHÇE BEKO,473.1,525.0,"[76, 77, 79, 92, 95]",76|77|79|92|95,5,5,6,2,0,2,40.0,0.0,3,07:00:00,3,05:33:00,46,47,48,47,Unknownx5,5,76|77|79|92|95,2:76|2:77|2:79|2:92|2:95,"[76, 77, 79, 92, 95]","['2:76', '2:77', '2:79', '2:92', '2:95']","['M. Mahmutoglu', 'J. Birsen', 'T. Biberoviç', 'N. Melli', 'D. Hall']",FENERBAHÇE BEKO
2,FENERBAHÇE BEKO,525.1,533.0,"[77, 79, 92, 95, 100]",77|79|92|95|100,2,2,1,0,0,0,0.0,0.0,3,05:33:00,3,05:16:00,48,47,48,47,Unknownx5,5,77|79|92|95|100,2:77|2:79|2:92|2:95|2:100,"[77, 79, 92, 95, 100]","['2:77', '2:79', '2:92', '2:95', '2:100']","['J. Birsen', 'T. Biberoviç', 'N. Melli', 'D. Hall', 'S. Vilbekin']",FENERBAHÇE BEKO
2,FENERBAHÇE BEKO,533.1,550.0,"[77, 79, 92, 94, 100]",77|79|92|94|100,1,1,2,0,2,-2,0.0,100.0,3,05:16:00,3,04:33:00,48,47,48,49,Unknownx5,5,77|79|92|94|100,2:77|2:79|2:92|2:94|2:100,"[77, 79, 92, 94, 100]","['2:77', '2:79', '2:92', '2:94', '2:100']","['J. Birsen', 'T. Biberoviç', 'N. Melli', 'W. Baldwin Iv', 'S. Vilbekin']",FENERBAHÇE BEKO
2,FENERBAHÇE BEKO,550.1,584.0,"[77, 89, 92, 94, 100]",77|89|92|94|100,3,3,2,1,2,-1,33.333333333333336,100.0,3,04:33:00,3,04:04:00,48,49,49,51,Unknownx5,5,77|89|92|94|100,2:77|2:89|2:92|2:94|2:100,"[77, 89, 92, 94, 100]","['2:77', '2:89', '2:92', '2:94', '2:100']","['J. Birsen', 'O. Bitim', 'N. Melli', 'W. Baldwin Iv', 'S. Vilbekin']",FENERBAHÇE BEKO
2,FENERBAHÇE BEKO,584.1,595.0,"[77, 89, 92, 95, 100]",77|89|92|95|100,2,2,2,1,2,-1,50.0,100.0,3,04:04:00,3,03:50:00,49,51,50,53,Unknownx5,5,77|89|92|95|100,2:77|2:89|2:92|2:95|2:100,"[77, 89, 92, 95, 100]","['2:77', '2:89', '2:92', '2:95', '2:100']","['J. Birsen', 'O. Bitim', 'N. Melli', 'D. Hall', 'S. Vilbekin']",FENERBAHÇE BEKO
2,FENERBAHÇE BEKO,595.1,633.0,"[89, 92, 95, 98, 100]",89|92|95|98|100,2,2,2,2,1,1,100.0,50.0,3,03:50:00,3,02:38:00,50,53,52,54,Unknownx5,5,89|92|95|98|100,2:89|2:92|2:95|2:98|2:100,"[89, 92, 95, 98, 100]","['2:89', '2:92', '2:95', '2:98', '2:100']","['O. Bitim', 'N. Melli', 'D. Hall', 'M. Jantunen', 'S. Vilbekin']",FENERBAHÇE BEKO
2,FENERBAHÇE BEKO,633.1,661.0,"[89, 92, 94, 95, 98]",89|92|94|95|98,5,5,5,4,2,2,80.0,40.0,3,02:38:00,3,01:07:00,52,54,56,56,Unknownx5,5,89|92|94|95|98,2:89|2:92|2:94|2:95|2:98,"[89, 92, 94, 95, 98]","['2:89', '2:92', '2:94', '2:95', '2:98']","['O. Bitim', 'N. Melli', 'W. Baldwin Iv', 'D. Hall', 'M. Jantunen']",FENERBAHÇE BEKO
2,FENERBAHÇE BEKO,661.1,677.0,"[89, 91, 93, 94, 98]",89|91|93|94|98,3,3,4,2,0,2,66.66666666666667,0.0,3,01:07:00,4,10:00:00,56,56,58,56,Unknownx5,5,89|91|93|94|98,2:89|2:91|2:93|2:94|2:98,"[89, 91, 93, 94, 98]","['2:89', '2:91', '2:93', '2:94', '2:98']","['O. Bitim', 'K. Birch', 'B. Colson ', 'W. Baldwin Iv', 'M. Jantunen']",FENERBAHÇE BEKO
2,FENERBAHÇE BEKO,677.1,688.0,"[79, 91, 94, 95, 98]",79|91|94|95|98,1,1,1,0,0,0,0.0,0.0,4,10:00:00,4,09:35:00,58,56,58,56,Unknownx5,5,79|91|94|95|98,2:79|2:91|2:94|2:95|2:98,"[79, 91, 94, 95, 98]","['2:79', '2:91', '2:94', '2:95', '2:98']","['T. Biberoviç', 'K. Birch', 'W. Baldwin Iv', 'D. Hall', 'M. Jantunen']",FENERBAHÇE BEKO
2,FENERBAHÇE BEKO,688.1,726.0,"[77, 79, 91, 94, 95]",77|79|91|94|95,5,5,4,5,0,5,100.0,0.0,4,09:35:00,4,08:27:00,58,56,63,56,Unknownx5,5,77|79|91|94|95,2:77|2:79|2:91|2:94|2:95,"[77, 79, 91, 94, 95]","['2:77', '2:79', '2:91', '2:94', '2:95']","['J. Birsen', 'T. Biberoviç', 'K. Birch', 'W. Baldwin Iv', 'D. Hall']",FENERBAHÇE BEKO
2,FENERBAHÇE BEKO,726.1,769.0,"[77, 79, 91, 94, 100]",77|79|91|94|100,4,4,5,3,4,-1,75.0,80.0,4,08:27:00,4,06:14:00,63,56,66,60,Unknownx5,5,77|79|91|94|100,2:77|2:79|2:91|2:94|2:100,"[77, 79, 91, 94, 100]","['2:77', '2:79', '2:91', '2:94', '2:100']","['J. Birsen', 'T. Biberoviç', 'K. Birch', 'W. Baldwin Iv', 'S. Vilbekin']",FENERBAHÇE BEKO
2,FENERBAHÇE BEKO,769.1,785.0,"[77, 79, 91, 94, 95]",77|79|91|94|95,2,2,1,3,0,3,150.0,0.0,4,06:14:00,4,05:41:00,66,60,69,60,Unknownx5,5,77|79|91|94|95,2:77|2:79|2:91|2:94|2:95,"[77, 79, 91, 94, 95]","['2:77', '2:79', '2:91', '2:94', '2:95']","['J. Birsen', 'T. Biberoviç', 'K. Birch', 'W. Baldwin Iv', 'D. Hall']",FENERBAHÇE BEKO
2,FENERBAHÇE BEKO,785.1,804.0,"[77, 79, 92, 94, 95]",77|79|92|94|95,3,3,4,3,4,-1,100.0,100.0,4,05:41:00,4,04:20:00,69,60,72,64,Unknownx5,5,77|79|92|94|95,2:77|2:79|2:92|2:94|2:95,"[77, 79, 92, 94, 95]","['2:77', '2:79', '2:92', '2:94', '2:95']","['J. Birsen', 'T. Biberoviç', 'N. Melli', 'W. Baldwin Iv', 'D. Hall']",FENERBAHÇE BEKO
2,FENERBAHÇE BEKO,804.1,818.0,"[79, 91, 92, 94, 95]",79|91|92|94|95,2,2,1,0,3,-3,0.0,300.0,4,04:20:00,4,03:41:00,72,64,72,67,Unknownx5,5,79|91|92|94|95,2:79|2:91|2:92|2:94|2:95,"[79, 91, 92, 94, 95]","['2:79', '2:91', '2:92', '2:94', '2:95']","['T. Biberoviç', 'K. Birch', 'N. Melli', 'W. Baldwin Iv', 'D. Hall']",FENERBAHÇE BEKO
