possession_id,period,start_action,end_action,owner_tno,end_reason,pts_owner,pts_against,owner_team_name,net_pts
0,1,1,6,,,0,0,,0
1,1,7,9,2.0,score,2,0,FENERBAHÇE BEKO,2
2,1,10,10,1.0,score,2,0,MERSİN SPOR,2
3,1,11,14,2.0,score,2,0,FENERBAHÇE BEKO,2
4,1,15,16,1.0,def_reb,0,0,MERSİN SPOR,0
5,1,17,17,2.0,def_reb,0,0,FENERBAHÇE BEKO,0
6,1,19,19,1.0,turnover,0,0,MERSİN SPOR,0
7,1,20,32,2.0,made_ft,1,1,FENERBAHÇE BEKO,0
8,1,33,33,1.0,made_ft_last,1,0,MERSİN SPOR,1
9,1,35,35,2.0,score,2,0,FENERBAHÇE BEKO,2
10,1,36,36,1.0,score,2,0,MERSİN SPOR,2
11,1,37,38,2.0,def_reb,0,0,FENERBAHÇE BEKO,0
12,1,39,39,1.0,def_reb,0,0,MERSİN SPOR,0
13,1,40,40,2.0,score,3,3,FENERBAHÇE BEKO,0
14,1,41,43,1.0,def_reb,0,0,MERSİN SPOR,0
15,1,44,44,2.0,def_reb,0,0,FENERBAHÇE BEKO,0
16,1,47,47,1.0,turnover,0,0,MERSİN SPOR,0
17,1,50,53,2.0,def_reb,0,0,FENERBAHÇE BEKO,0
18,1,54,54,1.0,def_reb,0,0,MERSİN SPOR,0
19,1,55,55,2.0,def_reb,0,0,FENERBAHÇE BEKO,0
20,1,56,56,1.0,def_reb,0,0,MERSİN SPOR,0
21,1,58,58,2.0,offensive_foul,0,0,FENERBAHÇE BEKO,0
22,1,59,59,1.0,turnover,0,0,MERSİN SPOR,0
23,1,60,68,2.0,score,2,2,FENERBAHÇE BEKO,0
24,1,69,70,1.0,score,3,3,MERSİN SPOR,0
25,1,71,72,2.0,def_reb,0,0,FENERBAHÇE BEKO,0
26,1,73,73,1.0,def_reb,0,0,MERSİN SPOR,0
27,1,75,78,2.0,score,3,0,FENERBAHÇE BEKO,3
28,1,79,92,1.0,made_ft,1,0,MERSİN SPOR,1
29,1,93,93,2.0,made_ft_last,1,1,FENERBAHÇE BEKO,0
30,1,94,107,1.0,def_reb,0,0,MERSİN SPOR,0
31,1,108,108,2.0,def_reb,0,0,FENERBAHÇE BEKO,0
32,1,109,109,1.0,score,2,0,MERSİN SPOR,2
33,1,110,112,2.0,score,2,0,FENERBAHÇE BEKO,2
34,1,113,120,1.0,def_reb,0,0,MERSİN SPOR,0
35,1,122,122,2.0,def_reb,0,0,FENERBAHÇE BEKO,0
36,1,124,124,1.0,turnover,0,0,MERSİN SPOR,0
