start_action,end_action,start_period,start_clock,end_period,end_clock,teamA_no,teamA_name,lineupA_players,lineupA_uid,lineupA_pos_mix,lineupA_tokens,lineupA_names,teamB_no,teamB_name,lineupB_players,lineupB_uid,lineupB_pos_mix,lineupB_tokens,lineupB_names,poss_A,pts_A_for,pts_A_against,net_A,ORtg_A,DRtg_A,poss_B,pts_B_for,pts_B_against,net_B,ORtg_B,DRtg_B,score_start_A,score_start_B,score_end_A,score_end_B
146.1,163.0,1,00:39:30,2,10:00:00,1,FENERBAHÇE BEKO,"[76, 77, 93, 94, 96]",76|77|93|94|96,Unknownx5,"['1:76', '1:77', '1:93', '1:94', '1:96']","['M. Mahmutoglu', 'J. Birsen', 'B. Colson Ii', 'W. Baldwin Iv', 'T. Tucker']",2,ALIAGA PETKIM SPOR,"[43, 66, 68, 69, 70]",43|66|68|69|70,Unknownx5,"['2:43', '2:66', '2:68', '2:69', '2:70']","['M. Kurtuldum', 'J. Floyd', 'Y. Franke', 'S. Whittaker Jr', 'U. Utomi']",3,4,4,0,133.33333333333334,200.0,2,4,4,0,200.0,133.33333333333334,27,22,31,27
163.1,179.0,2,10:00:00,2,08:29:00,1,FENERBAHÇE BEKO,"[76, 77, 89, 93, 94]",76|77|89|93|94,Unknownx5,"['1:76', '1:77', '1:89', '1:93', '1:94']","['M. Mahmutoglu', 'J. Birsen', 'O. Bitim', 'B. Colson Ii', 'W. Baldwin Iv']",2,ALIAGA PETKIM SPOR,"[43, 66, 68, 69, 70]",43|66|68|69|70,Unknownx5,"['2:43', '2:66', '2:68', '2:69', '2:70']","['M. Kurtuldum', 'J. Floyd', 'Y. Franke', 'S. Whittaker Jr', 'U. Utomi']",3,0,2,-2,0.0,66.66666666666667,3,2,0,2,66.66666666666667,0.0,31,27,31,31
179.1,195.0,2,08:29:00,2,07:30:00,1,FENERBAHÇE BEKO,"[77, 79, 93, 95, 96]",77|79|93|95|96,Unknownx5,"['1:77', '1:79', '1:93', '1:95', '1:96']","['J. Birsen', 'T. Biberoviç', 'B. Colson Ii', 'D. Hall', 'T. Tucker']",2,ALIAGA PETKIM SPOR,"[43, 66, 68, 69, 70]",43|66|68|69|70,Unknownx5,"['2:43', '2:66', '2:68', '2:69', '2:70']","['M. Kurtuldum', 'J. Floyd', 'Y. Franke', 'S. Whittaker Jr', 'U. Utomi']",2,2,2,0,100.0,100.0,2,2,2,0,100.0,100.0,31,31,35,33
195.1,201.0,2,07:30:00,2,07:30:00,1,FENERBAHÇE BEKO,"[79, 92, 95, 96, 98]",79|92|95|96|98,Unknownx5,"['1:79', '1:92', '1:95', '1:96', '1:98']","['T. Biberoviç', 'N. Melli', 'D. Hall', 'T. Tucker', 'M. Jantunen']",2,ALIAGA PETKIM SPOR,"[43, 66, 68, 69, 70]",43|66|68|69|70,Unknownx5,"['2:43', '2:66', '2:68', '2:69', '2:70']","['M. Kurtuldum', 'J. Floyd', 'Y. Franke', 'S. Whittaker Jr', 'U. Utomi']",1,1,0,1,100.0,,0,0,1,-1,,100.0,35,33,37,33
201.1,222.0,2,07:30:00,2,06:30:00,1,FENERBAHÇE BEKO,"[79, 92, 95, 96, 98]",79|92|95|96|98,Unknownx5,"['1:79', '1:92', '1:95', '1:96', '1:98']","['T. Biberoviç', 'N. Melli', 'D. Hall', 'T. Tucker', 'M. Jantunen']",2,ALIAGA PETKIM SPOR,"[42, 66, 67, 69, 70]",42|66|67|69|70,Unknownx5,"['2:42', '2:66', '2:67', '2:69', '2:70']","['Y. Sonsirma', 'J. Floyd', 'D. Efianayi', 'S. Whittaker Jr', 'U. Utomi']",2,2,0,2,100.0,0.0,1,0,2,-2,0.0,100.0,37,33,39,35
222.1,236.0,2,06:30:00,2,05:36:00,1,FENERBAHÇE BEKO,"[79, 92, 95, 96, 98]",79|92|95|96|98,Unknownx5,"['1:79', '1:92', '1:95', '1:96', '1:98']","['T. Biberoviç', 'N. Melli', 'D. Hall', 'T. Tucker', 'M. Jantunen']",2,ALIAGA PETKIM SPOR,"[42, 64, 67, 69, 70]",42|64|67|69|70,Unknownx5,"['2:42', '2:64', '2:67', '2:69', '2:70']","['Y. Sonsirma', 'M. Sajus', 'D. Efianayi', 'S. Whittaker Jr', 'U. Utomi']",3,2,0,2,66.66666666666667,0.0,2,0,2,-2,0.0,66.66666666666667,39,35,42,35
236.1,250.0,2,05:36:00,2,03:57:00,1,FENERBAHÇE BEKO,"[76, 79, 92, 95, 98]",76|79|92|95|98,Unknownx5,"['1:76', '1:79', '1:92', '1:95', '1:98']","['M. Mahmutoglu', 'T. Biberoviç', 'N. Melli', 'D. Hall', 'M. Jantunen']",2,ALIAGA PETKIM SPOR,"[42, 64, 67, 69, 70]",42|64|67|69|70,Unknownx5,"['2:42', '2:64', '2:67', '2:69', '2:70']","['Y. Sonsirma', 'M. Sajus', 'D. Efianayi', 'S. Whittaker Jr', 'U. Utomi']",2,3,2,1,150.0,100.0,2,2,3,-1,100.0,150.0,42,35,47,37
250.1,267.0,2,03:57:00,2,03:19:00,1,FENERBAHÇE BEKO,"[76, 77, 79, 93, 94]",76|77|79|93|94,Unknownx5,"['1:76', '1:77', '1:79', '1:93', '1:94']","['M. Mahmutoglu', 'J. Birsen', 'T. Biberoviç', 'B. Colson Ii', 'W. Baldwin Iv']",2,ALIAGA PETKIM SPOR,"[42, 64, 67, 69, 70]",42|64|67|69|70,Unknownx5,"['2:42', '2:64', '2:67', '2:69', '2:70']","['Y. Sonsirma', 'M. Sajus', 'D. Efianayi', 'S. Whittaker Jr', 'U. Utomi']",2,2,2,0,100.0,100.0,2,2,2,0,100.0,100.0,47,37,49,39
267.1,277.0,2,03:19:00,2,02:36:00,1,FENERBAHÇE BEKO,"[76, 77, 79, 93, 94]",76|77|79|93|94,Unknownx5,"['1:76', '1:77', '1:79', '1:93', '1:94']","['M. Mahmutoglu', 'J. Birsen', 'T. Biberoviç', 'B. Colson Ii', 'W. Baldwin Iv']",2,ALIAGA PETKIM SPOR,"[42, 64, 67, 68, 70]",42|64|67|68|70,Unknownx5,"['2:42', '2:64', '2:67', '2:68', '2:70']","['Y. Sonsirma', 'M. Sajus', 'D. Efianayi', 'Y. Franke', 'U. Utomi']",2,3,0,3,150.0,0.0,1,0,3,-3,0.0,150.0,49,39,52,39
277.1,294.0,2,02:36:00,2,01:54:00,1,FENERBAHÇE BEKO,"[76, 77, 79, 93, 94]",76|77|79|93|94,Unknownx5,"['1:76', '1:77', '1:79', '1:93', '1:94']","['M. Mahmutoglu', 'J. Birsen', 'T. Biberoviç', 'B. Colson Ii', 'W. Baldwin Iv']",2,ALIAGA PETKIM SPOR,"[42, 66, 67, 68, 70]",42|66|67|68|70,Unknownx5,"['2:42', '2:66', '2:67', '2:68', '2:70']","['Y. Sonsirma', 'J. Floyd', 'D. Efianayi', 'Y. Franke', 'U. Utomi']",1,2,3,-1,200.0,300.0,1,3,2,1,300.0,200.0,52,39,55,41
294.1,321.0,2,01:54:00,2,00:47:80,1,FENERBAHÇE BEKO,"[77, 78, 89, 93, 94]",77|78|89|93|94,Unknownx5,"['1:77', '1:78', '1:89', '1:93', '1:94']","['J. Birsen', 'M. Eksioglu', 'O. Bitim', 'B. Colson Ii', 'W. Baldwin Iv']",2,ALIAGA PETKIM SPOR,"[42, 66, 67, 68, 70]",42|66|67|68|70,Unknownx5,"['2:42', '2:66', '2:67', '2:68', '2:70']","['Y. Sonsirma', 'J. Floyd', 'D. Efianayi', 'Y. Franke', 'U. Utomi']",2,2,0,2,100.0,0.0,2,0,2,-2,0.0,100.0,55,41,57,41
321.1,334.0,2,00:47:80,2,00:13:70,1,FENERBAHÇE BEKO,"[77, 78, 89, 93, 94]",77|78|89|93|94,Unknownx5,"['1:77', '1:78', '1:89', '1:93', '1:94']","['J. Birsen', 'M. Eksioglu', 'O. Bitim', 'B. Colson Ii', 'W. Baldwin Iv']",2,ALIAGA PETKIM SPOR,"[42, 64, 67, 68, 70]",42|64|67|68|70,Unknownx5,"['2:42', '2:64', '2:67', '2:68', '2:70']","['Y. Sonsirma', 'M. Sajus', 'D. Efianayi', 'Y. Franke', 'U. Utomi']",2,0,3,-3,0.0,150.0,2,3,0,3,150.0,0.0,57,41,60,41
334.1,336.0,2,00:13:70,2,00:13:70,1,FENERBAHÇE BEKO,"[78, 89, 93, 94, 96]",78|89|93|94|96,Unknownx5,"['1:78', '1:89', '1:93', '1:94', '1:96']","['M. Eksioglu', 'O. Bitim', 'B. Colson Ii', 'W. Baldwin Iv', 'T. Tucker']",2,ALIAGA PETKIM SPOR,"[42, 64, 67, 68, 70]",42|64|67|68|70,Unknownx5,"['2:42', '2:64', '2:67', '2:68', '2:70']","['Y. Sonsirma', 'M. Sajus', 'D. Efianayi', 'Y. Franke', 'U. Utomi']",0,0,0,0,,,0,0,0,0,,,60,41,60,41
336.1,345.0,2,00:13:70,3,10:00:00,1,FENERBAHÇE BEKO,"[78, 89, 93, 94, 96]",78|89|93|94|96,Unknownx5,"['1:78', '1:89', '1:93', '1:94', '1:96']","['M. Eksioglu', 'O. Bitim', 'B. Colson Ii', 'W. Baldwin Iv', 'T. Tucker']",2,ALIAGA PETKIM SPOR,"[42, 65, 67, 68, 70]",42|65|67|68|70,Unknownx5,"['2:42', '2:65', '2:67', '2:68', '2:70']","['Y. Sonsirma', 'R. Blumbergs', 'D. Efianayi', 'Y. Franke', 'U. Utomi']",0,0,0,0,,0.0,1,0,0,0,0.0,,60,41,60,41
345.1,353.0,3,10:00:00,3,10:00:00,1,FENERBAHÇE BEKO,"[79, 92, 95, 96, 98]",79|92|95|96|98,Unknownx5,"['1:79', '1:92', '1:95', '1:96', '1:98']","['T. Biberoviç', 'N. Melli', 'D. Hall', 'T. Tucker', 'M. Jantunen']",2,ALIAGA PETKIM SPOR,"[42, 65, 67, 68, 70]",42|65|67|68|70,Unknownx5,"['2:42', '2:65', '2:67', '2:68', '2:70']","['Y. Sonsirma', 'R. Blumbergs', 'D. Efianayi', 'Y. Franke', 'U. Utomi']",0,0,0,0,,,0,0,0,0,,,60,41,60,41
353.1,382.0,3,10:00:00,3,07:47:00,1,FENERBAHÇE BEKO,"[79, 92, 95, 96, 98]",79|92|95|96|98,Unknownx5,"['1:79', '1:92', '1:95', '1:96', '1:98']","['T. Biberoviç', 'N. Melli', 'D. Hall', 'T. Tucker', 'M. Jantunen']",2,ALIAGA PETKIM SPOR,"[42, 64, 65, 67, 68]",42|64|65|67|68,Unknownx5,"['2:42', '2:64', '2:65', '2:67', '2:68']","['Y. Sonsirma', 'M. Sajus', 'R. Blumbergs', 'D. Efianayi', 'Y. Franke']",4,1,3,-2,25.0,60.0,5,3,1,2,60.0,25.0,60,41,66,41
382.1,411.0,3,07:47:00,3,06:05:00,1,FENERBAHÇE BEKO,"[79, 92, 95, 96, 98]",79|92|95|96|98,Unknownx5,"['1:79', '1:92', '1:95', '1:96', '1:98']","['T. Biberoviç', 'N. Melli', 'D. Hall', 'T. Tucker', 'M. Jantunen']",2,ALIAGA PETKIM SPOR,"[44, 65, 67, 68, 69]",44|65|67|68|69,Unknownx5,"['2:44', '2:65', '2:67', '2:68', '2:69']","['T. Sav', 'R. Blumbergs', 'D. Efianayi', 'Y. Franke', 'S. Whittaker Jr']",4,6,8,-2,150.0,160.0,5,8,6,2,160.0,150.0,66,41,74,48
411.1,419.0,3,06:05:00,3,05:26:00,1,FENERBAHÇE BEKO,"[77, 79, 95, 96, 98]",77|79|95|96|98,Unknownx5,"['1:77', '1:79', '1:95', '1:96', '1:98']","['J. Birsen', 'T. Biberoviç', 'D. Hall', 'T. Tucker', 'M. Jantunen']",2,ALIAGA PETKIM SPOR,"[44, 65, 67, 68, 69]",44|65|67|68|69,Unknownx5,"['2:44', '2:65', '2:67', '2:68', '2:69']","['T. Sav', 'R. Blumbergs', 'D. Efianayi', 'Y. Franke', 'S. Whittaker Jr']",1,0,0,0,0.0,0.0,1,0,0,0,0.0,0.0,74,48,74,50
419.1,432.0,3,05:26:00,3,04:50:00,1,FENERBAHÇE BEKO,"[79, 93, 94, 96, 98]",79|93|94|96|98,Unknownx5,"['1:79', '1:93', '1:94', '1:96', '1:98']","['T. Biberoviç', 'B. Colson Ii', 'W. Baldwin Iv', 'T. Tucker', 'M. Jantunen']",2,ALIAGA PETKIM SPOR,"[44, 65, 67, 68, 69]",44|65|67|68|69,Unknownx5,"['2:44', '2:65', '2:67', '2:68', '2:69']","['T. Sav', 'R. Blumbergs', 'D. Efianayi', 'Y. Franke', 'S. Whittaker Jr']",1,0,3,-3,0.0,300.0,1,3,0,3,300.0,0.0,74,50,77,50
432.1,458.0,3,04:50:00,3,02:52:00,1,FENERBAHÇE BEKO,"[79, 93, 94, 96, 98]",79|93|94|96|98,Unknownx5,"['1:79', '1:93', '1:94', '1:96', '1:98']","['T. Biberoviç', 'B. Colson Ii', 'W. Baldwin Iv', 'T. Tucker', 'M. Jantunen']",2,ALIAGA PETKIM SPOR,"[42, 65, 66, 68, 69]",42|65|66|68|69,Unknownx5,"['2:42', '2:65', '2:66', '2:68', '2:69']","['Y. Sonsirma', 'R. Blumbergs', 'J. Floyd', 'Y. Franke', 'S. Whittaker Jr']",4,5,3,2,125.0,75.0,4,3,5,-2,75.0,125.0,77,50,79,57
458.1,479.0,3,02:52:00,3,02:17:00,1,FENERBAHÇE BEKO,"[76, 89, 92, 93, 94]",76|89|92|93|94,Unknownx5,"['1:76', '1:89', '1:92', '1:93', '1:94']","['M. Mahmutoglu', 'O. Bitim', 'N. Melli', 'B. Colson Ii', 'W. Baldwin Iv']",2,ALIAGA PETKIM SPOR,"[42, 65, 66, 68, 69]",42|65|66|68|69,Unknownx5,"['2:42', '2:65', '2:66', '2:68', '2:69']","['Y. Sonsirma', 'R. Blumbergs', 'J. Floyd', 'Y. Franke', 'S. Whittaker Jr']",2,0,2,-2,0.0,200.0,1,2,0,2,200.0,0.0,79,57,79,59
479.1,510.0,3,02:17:00,3,00:04:70,1,FENERBAHÇE BEKO,"[76, 89, 92, 93, 94]",76|89|92|93|94,Unknownx5,"['1:76', '1:89', '1:92', '1:93', '1:94']","['M. Mahmutoglu', 'O. Bitim', 'N. Melli', 'B. Colson Ii', 'W. Baldwin Iv']",2,ALIAGA PETKIM SPOR,"[42, 65, 66, 67, 68]",42|65|66|67|68,Unknownx5,"['2:42', '2:65', '2:66', '2:67', '2:68']","['Y. Sonsirma', 'R. Blumbergs', 'J. Floyd', 'D. Efianayi', 'Y. Franke']",3,5,2,3,166.66666666666666,66.66666666666667,3,2,5,-3,66.66666666666667,166.66666666666666,79,59,82,66
510.1,512.0,3,00:04:70,3,00:04:70,1,FENERBAHÇE BEKO,"[78, 89, 92, 93, 94]",78|89|92|93|94,Unknownx5,"['1:78', '1:89', '1:92', '1:93', '1:94']","['M. Eksioglu', 'O. Bitim', 'N. Melli', 'B. Colson Ii', 'W. Baldwin Iv']",2,ALIAGA PETKIM SPOR,"[42, 65, 66, 67, 68]",42|65|66|67|68,Unknownx5,"['2:42', '2:65', '2:66', '2:67', '2:68']","['Y. Sonsirma', 'R. Blumbergs', 'J. Floyd', 'D. Efianayi', 'Y. Franke']",0,0,0,0,,,0,0,0,0,,,82,66,82,66
512.1,521.0,3,00:04:70,4,10:00:00,1,FENERBAHÇE BEKO,"[78, 89, 92, 93, 94]",78|89|92|93|94,Unknownx5,"['1:78', '1:89', '1:92', '1:93', '1:94']","['M. Eksioglu', 'O. Bitim', 'N. Melli', 'B. Colson Ii', 'W. Baldwin Iv']",2,ALIAGA PETKIM SPOR,"[42, 65, 67, 68, 70]",42|65|67|68|70,Unknownx5,"['2:42', '2:65', '2:67', '2:68', '2:70']","['Y. Sonsirma', 'R. Blumbergs', 'D. Efianayi', 'Y. Franke', 'U. Utomi']",0,0,0,0,,0.0,1,0,0,0,0.0,,82,66,82,66
521.1,529.0,4,10:00:00,4,10:00:00,1,FENERBAHÇE BEKO,"[76, 77, 78, 95, 98]",76|77|78|95|98,Unknownx5,"['1:76', '1:77', '1:78', '1:95', '1:98']","['M. Mahmutoglu', 'J. Birsen', 'M. Eksioglu', 'D. Hall', 'M. Jantunen']",2,ALIAGA PETKIM SPOR,"[42, 65, 67, 68, 70]",42|65|67|68|70,Unknownx5,"['2:42', '2:65', '2:67', '2:68', '2:70']","['Y. Sonsirma', 'R. Blumbergs', 'D. Efianayi', 'Y. Franke', 'U. Utomi']",0,0,0,0,,,0,0,0,0,,,82,66,82,66
529.1,578.0,4,10:00:00,4,06:34:00,1,FENERBAHÇE BEKO,"[76, 77, 78, 95, 98]",76|77|78|95|98,Unknownx5,"['1:76', '1:77', '1:78', '1:95', '1:98']","['M. Mahmutoglu', 'J. Birsen', 'M. Eksioglu', 'D. Hall', 'M. Jantunen']",2,ALIAGA PETKIM SPOR,"[42, 65, 66, 67, 70]",42|65|66|67|70,Unknownx5,"['2:42', '2:65', '2:66', '2:67', '2:70']","['Y. Sonsirma', 'R. Blumbergs', 'J. Floyd', 'D. Efianayi', 'U. Utomi']",8,4,2,2,50.0,25.0,8,2,4,-2,25.0,50.0,82,66,86,68
578.1,582.0,4,06:34:00,4,06:34:00,1,FENERBAHÇE BEKO,"[76, 77, 78, 79, 96]",76|77|78|79|96,Unknownx5,"['1:76', '1:77', '1:78', '1:79', '1:96']","['M. Mahmutoglu', 'J. Birsen', 'M. Eksioglu', 'T. Biberoviç', 'T. Tucker']",2,ALIAGA PETKIM SPOR,"[42, 65, 66, 67, 70]",42|65|66|67|70,Unknownx5,"['2:42', '2:65', '2:66', '2:67', '2:70']","['Y. Sonsirma', 'R. Blumbergs', 'J. Floyd', 'D. Efianayi', 'U. Utomi']",0,0,0,0,,,0,0,0,0,,,86,68,86,68
582.1,616.0,4,06:34:00,4,04:31:00,1,FENERBAHÇE BEKO,"[76, 77, 78, 79, 96]",76|77|78|79|96,Unknownx5,"['1:76', '1:77', '1:78', '1:79', '1:96']","['M. Mahmutoglu', 'J. Birsen', 'M. Eksioglu', 'T. Biberoviç', 'T. Tucker']",2,ALIAGA PETKIM SPOR,"[44, 67, 68, 69, 70]",44|67|68|69|70,Unknownx5,"['2:44', '2:67', '2:68', '2:69', '2:70']","['T. Sav', 'D. Efianayi', 'Y. Franke', 'S. Whittaker Jr', 'U. Utomi']",8,5,4,1,62.5,57.142857142857146,7,4,5,-1,57.142857142857146,62.5,86,68,90,74
616.1,633.0,4,04:31:00,4,03:39:00,1,FENERBAHÇE BEKO,"[76, 77, 78, 79, 96]",76|77|78|79|96,Unknownx5,"['1:76', '1:77', '1:78', '1:79', '1:96']","['M. Mahmutoglu', 'J. Birsen', 'M. Eksioglu', 'T. Biberoviç', 'T. Tucker']",2,ALIAGA PETKIM SPOR,"[42, 44, 68, 69, 70]",42|44|68|69|70,Unknownx5,"['2:42', '2:44', '2:68', '2:69', '2:70']","['Y. Sonsirma', 'T. Sav', 'Y. Franke', 'S. Whittaker Jr', 'U. Utomi']",3,1,0,1,33.333333333333336,0.0,2,0,1,-1,0.0,33.333333333333336,90,74,91,77
633.1,635.0,4,03:39:00,4,03:39:00,1,FENERBAHÇE BEKO,"[76, 77, 78, 93, 96]",76|77|78|93|96,Unknownx5,"['1:76', '1:77', '1:78', '1:93', '1:96']","['M. Mahmutoglu', 'J. Birsen', 'M. Eksioglu', 'B. Colson Ii', 'T. Tucker']",2,ALIAGA PETKIM SPOR,"[42, 44, 68, 69, 70]",42|44|68|69|70,Unknownx5,"['2:42', '2:44', '2:68', '2:69', '2:70']","['Y. Sonsirma', 'T. Sav', 'Y. Franke', 'S. Whittaker Jr', 'U. Utomi']",0,0,0,0,,,0,0,0,0,,,91,77,91,77
635.1,650.0,4,03:39:00,4,02:50:00,1,FENERBAHÇE BEKO,"[76, 77, 78, 93, 96]",76|77|78|93|96,Unknownx5,"['1:76', '1:77', '1:78', '1:93', '1:96']","['M. Mahmutoglu', 'J. Birsen', 'M. Eksioglu', 'B. Colson Ii', 'T. Tucker']",2,ALIAGA PETKIM SPOR,"[42, 65, 66, 68, 69]",42|65|66|68|69,Unknownx5,"['2:42', '2:65', '2:66', '2:68', '2:69']","['Y. Sonsirma', 'R. Blumbergs', 'J. Floyd', 'Y. Franke', 'S. Whittaker Jr']",3,2,0,2,66.66666666666667,0.0,2,0,2,-2,0.0,66.66666666666667,91,77,91,79
