start_action,end_action,start_period,start_clock,end_period,end_clock,teamA_no,teamA_name,lineupA_players,lineupA_uid,lineupA_pos_mix,lineupA_tokens,lineupA_names,teamB_no,teamB_name,lineupB_players,lineupB_uid,lineupB_pos_mix,lineupB_tokens,lineupB_names,poss_A,pts_A_for,pts_A_against,net_A,ORtg_A,DRtg_A,poss_B,pts_B_for,pts_B_against,net_B,ORtg_B,DRtg_B,score_start_A,score_start_B,score_end_A,score_end_B
1.0,62.0,1,10:00:00,1,04:55:00,1,MERSIN SPOR,"[5, 8, 9, 10, 55]",5|8|9|10|55,Unknownx5,"['1:5', '1:8', '1:9', '1:10', '1:55']","['J. Cobbs', 'L. Apaydin', 'J. White', 'R. March Jr', 'A. Olaseni']",2,TOFAS,"[66, 88, 89, 91, 93]",66|88|89|91|93,Unknownx5,"['2:66', '2:88', '2:89', '2:91', '2:93']","['Y. Saybir', 'M. Blazevic', 'A. Perez', 'M. Lewis Iii', 'J. Thomasson Jr']",14,12,7,5,85.71428571428571,53.84615384615385,13,7,12,-5,53.84615384615385,85.71428571428571,0,0,7,12
62.1,83.0,1,04:55:00,1,03:16:00,1,MERSIN SPOR,"[4, 5, 6, 9, 55]",4|5|6|9|55,Unknownx5,"['1:4', '1:5', '1:6', '1:9', '1:55']","['E. Tirpanci', 'J. Cobbs', 'F. Cruz Saldivar', 'J. White', 'A. Olaseni']",2,TOFAS,"[66, 88, 89, 91, 93]",66|88|89|91|93,Unknownx5,"['2:66', '2:88', '2:89', '2:91', '2:93']","['Y. Saybir', 'M. Blazevic', 'A. Perez', 'M. Lewis Iii', 'J. Thomasson Jr']",4,2,4,-2,50.0,133.33333333333334,3,4,2,2,133.33333333333334,50.0,7,12,13,14
83.1,93.0,1,03:16:00,1,02:25:00,1,MERSIN SPOR,"[4, 5, 6, 9, 55]",4|5|6|9|55,Unknownx5,"['1:4', '1:5', '1:6', '1:9', '1:55']","['E. Tirpanci', 'J. Cobbs', 'F. Cruz Saldivar', 'J. White', 'A. Olaseni']",2,TOFAS,"[66, 88, 89, 90, 93]",66|88|89|90|93,Unknownx5,"['2:66', '2:88', '2:89', '2:90', '2:93']","['Y. Saybir', 'M. Blazevic', 'A. Perez', 'H. Besson', 'J. Thomasson Jr']",2,0,2,-2,0.0,100.0,2,2,0,2,100.0,0.0,13,14,13,16
93.1,95.0,1,02:25:00,1,02:25:00,1,MERSIN SPOR,"[4, 6, 9, 55, 56]",4|6|9|55|56,Unknownx5,"['1:4', '1:6', '1:9', '1:55', '1:56']","['E. Tirpanci', 'F. Cruz Saldivar', 'J. White', 'A. Olaseni', 'A. Cowan']",2,TOFAS,"[66, 88, 89, 90, 93]",66|88|89|90|93,Unknownx5,"['2:66', '2:88', '2:89', '2:90', '2:93']","['Y. Saybir', 'M. Blazevic', 'A. Perez', 'H. Besson', 'J. Thomasson Jr']",0,0,0,0,,,0,0,0,0,,,13,16,13,16
95.1,114.0,1,02:25:00,1,00:50:90,1,MERSIN SPOR,"[4, 6, 9, 55, 56]",4|6|9|55|56,Unknownx5,"['1:4', '1:6', '1:9', '1:55', '1:56']","['E. Tirpanci', 'F. Cruz Saldivar', 'J. White', 'A. Olaseni', 'A. Cowan']",2,TOFAS,"[55, 88, 89, 90, 92]",55|88|89|90|92,Unknownx5,"['2:55', '2:88', '2:89', '2:90', '2:92']","['T. Geçim', 'M. Blazevic', 'A. Perez', 'H. Besson', 'S. Whaley']",3,3,2,1,100.0,66.66666666666667,3,2,3,-1,66.66666666666667,100.0,13,16,16,20
114.1,116.0,1,00:50:90,1,00:50:90,1,MERSIN SPOR,"[4, 6, 7, 9, 56]",4|6|7|9|56,Unknownx5,"['1:4', '1:6', '1:7', '1:9', '1:56']","['E. Tirpanci', 'F. Cruz Saldivar', 'B. Bentil', 'J. White', 'A. Cowan']",2,TOFAS,"[55, 88, 89, 90, 92]",55|88|89|90|92,Unknownx5,"['2:55', '2:88', '2:89', '2:90', '2:92']","['T. Geçim', 'M. Blazevic', 'A. Perez', 'H. Besson', 'S. Whaley']",0,0,0,0,,,0,0,0,0,,,16,20,16,20
116.1,167.0,1,00:50:90,2,08:41:00,1,MERSIN SPOR,"[4, 6, 7, 9, 56]",4|6|7|9|56,Unknownx5,"['1:4', '1:6', '1:7', '1:9', '1:56']","['E. Tirpanci', 'F. Cruz Saldivar', 'B. Bentil', 'J. White', 'A. Cowan']",2,TOFAS,"[55, 67, 90, 92, 94]",55|67|90|92|94,Unknownx5,"['2:55', '2:67', '2:90', '2:92', '2:94']","['T. Geçim', 'Ö. Cengiz', 'H. Besson', 'S. Whaley', 'W. Kidd Jr']",7,2,5,-3,28.571428571428573,71.42857142857143,7,5,2,3,71.42857142857143,28.571428571428573,16,20,22,21
167.1,201.0,2,08:41:00,2,06:16:00,1,MERSIN SPOR,"[4, 6, 7, 55, 56]",4|6|7|55|56,Unknownx5,"['1:4', '1:6', '1:7', '1:55', '1:56']","['E. Tirpanci', 'F. Cruz Saldivar', 'B. Bentil', 'A. Olaseni', 'A. Cowan']",2,TOFAS,"[55, 67, 90, 92, 94]",55|67|90|92|94,Unknownx5,"['2:55', '2:67', '2:90', '2:92', '2:94']","['T. Geçim', 'Ö. Cengiz', 'H. Besson', 'S. Whaley', 'W. Kidd Jr']",7,4,7,-3,57.142857142857146,100.0,7,7,4,3,100.0,57.142857142857146,22,21,27,27
201.1,203.0,2,06:16:00,2,06:16:00,1,MERSIN SPOR,"[4, 5, 6, 7, 55]",4|5|6|7|55,Unknownx5,"['1:4', '1:5', '1:6', '1:7', '1:55']","['E. Tirpanci', 'J. Cobbs', 'F. Cruz Saldivar', 'B. Bentil', 'A. Olaseni']",2,TOFAS,"[55, 67, 90, 92, 94]",55|67|90|92|94,Unknownx5,"['2:55', '2:67', '2:90', '2:92', '2:94']","['T. Geçim', 'Ö. Cengiz', 'H. Besson', 'S. Whaley', 'W. Kidd Jr']",0,0,0,0,,,0,0,0,0,,,27,27,27,27
203.1,229.0,2,06:16:00,2,04:34:00,1,MERSIN SPOR,"[4, 5, 6, 7, 55]",4|5|6|7|55,Unknownx5,"['1:4', '1:5', '1:6', '1:7', '1:55']","['E. Tirpanci', 'J. Cobbs', 'F. Cruz Saldivar', 'B. Bentil', 'A. Olaseni']",2,TOFAS,"[67, 90, 91, 92, 94]",67|90|91|92|94,Unknownx5,"['2:67', '2:90', '2:91', '2:92', '2:94']","['Ö. Cengiz', 'H. Besson', 'M. Lewis Iii', 'S. Whaley', 'W. Kidd Jr']",2,2,0,2,100.0,0.0,1,0,2,-2,0.0,100.0,27,27,27,31
229.1,233.0,2,04:34:00,2,04:34:00,1,MERSIN SPOR,"[4, 5, 9, 55, 56]",4|5|9|55|56,Unknownx5,"['1:4', '1:5', '1:9', '1:55', '1:56']","['E. Tirpanci', 'J. Cobbs', 'J. White', 'A. Olaseni', 'A. Cowan']",2,TOFAS,"[67, 90, 91, 92, 94]",67|90|91|92|94,Unknownx5,"['2:67', '2:90', '2:91', '2:92', '2:94']","['Ö. Cengiz', 'H. Besson', 'M. Lewis Iii', 'S. Whaley', 'W. Kidd Jr']",0,0,0,0,,,0,0,0,0,,,27,31,27,31
233.1,249.0,2,04:34:00,2,03:59:00,1,MERSIN SPOR,"[4, 5, 9, 55, 56]",4|5|9|55|56,Unknownx5,"['1:4', '1:5', '1:9', '1:55', '1:56']","['E. Tirpanci', 'J. Cobbs', 'J. White', 'A. Olaseni', 'A. Cowan']",2,TOFAS,"[66, 88, 89, 90, 91]",66|88|89|90|91,Unknownx5,"['2:66', '2:88', '2:89', '2:90', '2:91']","['Y. Saybir', 'M. Blazevic', 'A. Perez', 'H. Besson', 'M. Lewis Iii']",2,3,1,2,150.0,50.0,2,1,3,-2,50.0,150.0,27,31,31,31
249.1,268.0,2,03:59:00,2,02:49:00,1,MERSIN SPOR,"[4, 5, 9, 55, 56]",4|5|9|55|56,Unknownx5,"['1:4', '1:5', '1:9', '1:55', '1:56']","['E. Tirpanci', 'J. Cobbs', 'J. White', 'A. Olaseni', 'A. Cowan']",2,TOFAS,"[66, 88, 89, 91, 93]",66|88|89|91|93,Unknownx5,"['2:66', '2:88', '2:89', '2:91', '2:93']","['Y. Saybir', 'M. Blazevic', 'A. Perez', 'M. Lewis Iii', 'J. Thomasson Jr']",3,0,0,0,0.0,0.0,3,0,0,0,0.0,0.0,31,31,34,31
268.1,282.0,2,02:49:00,2,01:46:00,1,MERSIN SPOR,"[3, 5, 9, 55, 56]",3|5|9|55|56,Unknownx5,"['1:3', '1:5', '1:9', '1:55', '1:56']","['K. Özmizrak', 'J. Cobbs', 'J. White', 'A. Olaseni', 'A. Cowan']",2,TOFAS,"[66, 88, 89, 91, 93]",66|88|89|91|93,Unknownx5,"['2:66', '2:88', '2:89', '2:91', '2:93']","['Y. Saybir', 'M. Blazevic', 'A. Perez', 'M. Lewis Iii', 'J. Thomasson Jr']",2,5,2,3,250.0,200.0,1,2,5,-3,200.0,250.0,34,31,39,33
282.1,285.0,2,01:46:00,2,01:46:00,1,MERSIN SPOR,"[3, 5, 7, 9, 56]",3|5|7|9|56,Unknownx5,"['1:3', '1:5', '1:7', '1:9', '1:56']","['K. Özmizrak', 'J. Cobbs', 'B. Bentil', 'J. White', 'A. Cowan']",2,TOFAS,"[66, 88, 89, 91, 93]",66|88|89|91|93,Unknownx5,"['2:66', '2:88', '2:89', '2:91', '2:93']","['Y. Saybir', 'M. Blazevic', 'A. Perez', 'M. Lewis Iii', 'J. Thomasson Jr']",0,0,0,0,,,0,0,0,0,,,39,33,39,33
285.1,296.0,2,01:46:00,2,01:25:00,1,MERSIN SPOR,"[3, 5, 7, 9, 56]",3|5|7|9|56,Unknownx5,"['1:3', '1:5', '1:7', '1:9', '1:56']","['K. Özmizrak', 'J. Cobbs', 'B. Bentil', 'J. White', 'A. Cowan']",2,TOFAS,"[55, 66, 88, 89, 93]",55|66|88|89|93,Unknownx5,"['2:55', '2:66', '2:88', '2:89', '2:93']","['T. Geçim', 'Y. Saybir', 'M. Blazevic', 'A. Perez', 'J. Thomasson Jr']",1,1,1,0,100.0,100.0,1,1,1,0,100.0,100.0,39,33,41,35
296.1,318.0,2,01:25:00,2,00:30:80,1,MERSIN SPOR,"[3, 5, 7, 9, 10]",3|5|7|9|10,Unknownx5,"['1:3', '1:5', '1:7', '1:9', '1:10']","['K. Özmizrak', 'J. Cobbs', 'B. Bentil', 'J. White', 'R. March Jr']",2,TOFAS,"[55, 66, 88, 89, 93]",55|66|88|89|93,Unknownx5,"['2:55', '2:66', '2:88', '2:89', '2:93']","['T. Geçim', 'Y. Saybir', 'M. Blazevic', 'A. Perez', 'J. Thomasson Jr']",3,0,1,-1,0.0,25.0,4,1,0,1,25.0,0.0,41,35,42,37
