team_no,team_name,start_action,end_action,players_on_court,lineup_size,lineup_uid,players_on_court_tokens,players_on_court_names,lineup_uid_pair,lineup_pos_mix,start_period,start_clock,end_period,end_clock,score_start_for,score_start_against,score_end_for,score_end_against
1,MERSIN SPOR,495.1,504.0,"[3, 7, 9, 10, 56]",5,3|7|9|10|56,"['1:3', '1:7', '1:9', '1:10', '1:56']","['K. Özmizrak', 'B. Bentil', 'J. White', 'R. March Jr', 'A. Cowan']",1:3|1:7|1:9|1:10|1:56,Unknownx5,3,00:26:60,4,10:00:00,61,59,61,59
1,MERSIN SPOR,504.1,538.0,"[4, 9, 10, 55, 56]",5,4|9|10|55|56,"['1:4', '1:9', '1:10', '1:55', '1:56']","['E. Tirpanci', 'J. White', 'R. March Jr', 'A. Olaseni', 'A. Cowan']",1:4|1:9|1:10|1:55|1:56,Unknownx5,4,10:00:00,4,07:45:00,61,59,66,63
1,MERSIN SPOR,538.1,597.0,"[4, 5, 6, 9, 55]",5,4|5|6|9|55,"['1:4', '1:5', '1:6', '1:9', '1:55']","['E. Tirpanci', 'J. Cobbs', 'F. Cruz Saldivar', 'J. White', 'A. Olaseni']",1:4|1:5|1:6|1:9|1:55,Unknownx5,4,07:45:00,4,05:05:00,66,63,69,68
1,MERSIN SPOR,597.1,677.0,"[4, 5, 9, 55, 56]",5,4|5|9|55|56,"['1:4', '1:5', '1:9', '1:55', '1:56']","['E. Tirpanci', 'J. Cobbs', 'J. White', 'A. Olaseni', 'A. Cowan']",1:4|1:5|1:9|1:55|1:56,Unknownx5,4,05:05:00,4,00:27:20,69,68,81,76
1,MERSIN SPOR,677.1,690.0,"[3, 5, 9, 55, 56]",5,3|5|9|55|56,"['1:3', '1:5', '1:9', '1:55', '1:56']","['K. Özmizrak', 'J. Cobbs', 'J. White', 'A. Olaseni', 'A. Cowan']",1:3|1:5|1:9|1:55|1:56,Unknownx5,4,00:27:20,4,00:24:40,81,76,82,76
1,MERSIN SPOR,690.1,718.0,"[4, 5, 9, 10, 56]",5,4|5|9|10|56,"['1:4', '1:5', '1:9', '1:10', '1:56']","['E. Tirpanci', 'J. Cobbs', 'J. White', 'R. March Jr', 'A. Cowan']",1:4|1:5|1:9|1:10|1:56,Unknownx5,4,00:24:40,4,00:00:00,82,76,84,80
2,TOFAS,1.0,83.0,"[66, 88, 89, 91, 93]",5,66|88|89|91|93,"['2:66', '2:88', '2:89', '2:91', '2:93']","['Y. Saybir', 'M. Blazevic', 'A. Perez', 'M. Lewis Iii', 'J. Thomasson Jr']",2:66|2:88|2:89|2:91|2:93,Unknownx5,1,10:00:00,1,03:16:00,0,0,14,13
2,TOFAS,83.1,95.0,"[66, 88, 89, 90, 93]",5,66|88|89|90|93,"['2:66', '2:88', '2:89', '2:90', '2:93']","['Y. Saybir', 'M. Blazevic', 'A. Perez', 'H. Besson', 'J. Thomasson Jr']",2:66|2:88|2:89|2:90|2:93,Unknownx5,1,03:16:00,1,02:25:00,14,13,16,13
2,TOFAS,95.1,116.0,"[55, 88, 89, 90, 92]",5,55|88|89|90|92,"['2:55', '2:88', '2:89', '2:90', '2:92']","['T. Geçim', 'M. Blazevic', 'A. Perez', 'H. Besson', 'S. Whaley']",2:55|2:88|2:89|2:90|2:92,Unknownx5,1,02:25:00,1,00:50:90,16,13,20,16
2,TOFAS,116.1,203.0,"[55, 67, 90, 92, 94]",5,55|67|90|92|94,"['2:55', '2:67', '2:90', '2:92', '2:94']","['T. Geçim', 'Ö. Cengiz', 'H. Besson', 'S. Whaley', 'W. Kidd Jr']",2:55|2:67|2:90|2:92|2:94,Unknownx5,1,00:50:90,2,06:16:00,20,16,27,27
2,TOFAS,203.1,233.0,"[67, 90, 91, 92, 94]",5,67|90|91|92|94,"['2:67', '2:90', '2:91', '2:92', '2:94']","['Ö. Cengiz', 'H. Besson', 'M. Lewis Iii', 'S. Whaley', 'W. Kidd Jr']",2:67|2:90|2:91|2:92|2:94,Unknownx5,2,06:16:00,2,04:34:00,27,27,31,27
2,TOFAS,233.1,249.0,"[66, 88, 89, 90, 91]",5,66|88|89|90|91,"['2:66', '2:88', '2:89', '2:90', '2:91']","['Y. Saybir', 'M. Blazevic', 'A. Perez', 'H. Besson', 'M. Lewis Iii']",2:66|2:88|2:89|2:90|2:91,Unknownx5,2,04:34:00,2,03:59:00,31,27,31,31
2,TOFAS,249.1,285.0,"[66, 88, 89, 91, 93]",5,66|88|89|91|93,"['2:66', '2:88', '2:89', '2:91', '2:93']","['Y. Saybir', 'M. Blazevic', 'A. Perez', 'M. Lewis Iii', 'J. Thomasson Jr']",2:66|2:88|2:89|2:91|2:93,Unknownx5,2,03:59:00,2,01:46:00,31,31,33,39
2,TOFAS,285.1,320.0,"[55, 66, 88, 89, 93]",5,55|66|88|89|93,"['2:55', '2:66', '2:88', '2:89', '2:93']","['T. Geçim', 'Y. Saybir', 'M. Blazevic', 'A. Perez', 'J. Thomasson Jr']",2:55|2:66|2:88|2:89|2:93,Unknownx5,2,01:46:00,2,00:30:80,33,39,37,42
2,TOFAS,320.1,339.0,"[55, 66, 88, 91, 93]",5,55|66|88|91|93,"['2:55', '2:66', '2:88', '2:91', '2:93']","['T. Geçim', 'Y. Saybir', 'M. Blazevic', 'M. Lewis Iii', 'J. Thomasson Jr']",2:55|2:66|2:88|2:91|2:93,Unknownx5,2,00:30:80,3,10:00:00,37,42,37,42
2,TOFAS,339.1,376.0,"[66, 88, 89, 91, 93]",5,66|88|89|91|93,"['2:66', '2:88', '2:89', '2:91', '2:93']","['Y. Saybir', 'M. Blazevic', 'A. Perez', 'M. Lewis Iii', 'J. Thomasson Jr']",2:66|2:88|2:89|2:91|2:93,Unknownx5,3,10:00:00,3,06:25:00,37,42,46,50
2,TOFAS,376.1,445.0,"[66, 88, 89, 90, 93]",5,66|88|89|90|93,"['2:66', '2:88', '2:89', '2:90', '2:93']","['Y. Saybir', 'M. Blazevic', 'A. Perez', 'H. Besson', 'J. Thomasson Jr']",2:66|2:88|2:89|2:90|2:93,Unknownx5,3,06:25:00,3,02:33:00,46,50,54,56
2,TOFAS,445.1,468.0,"[55, 88, 89, 90, 92]",5,55|88|89|90|92,"['2:55', '2:88', '2:89', '2:90', '2:92']","['T. Geçim', 'M. Blazevic', 'A. Perez', 'H. Besson', 'S. Whaley']",2:55|2:88|2:89|2:90|2:92,Unknownx5,3,02:33:00,3,01:27:00,54,56,54,59
2,TOFAS,468.1,536.0,"[55, 67, 90, 92, 94]",5,55|67|90|92|94,"['2:55', '2:67', '2:90', '2:92', '2:94']","['T. Geçim', 'Ö. Cengiz', 'H. Besson', 'S. Whaley', 'W. Kidd Jr']",2:55|2:67|2:90|2:92|2:94,Unknownx5,3,01:27:00,4,07:45:00,54,59,63,66
2,TOFAS,536.1,562.0,"[55, 66, 67, 90, 92]",5,55|66|67|90|92,"['2:55', '2:66', '2:67', '2:90', '2:92']","['T. Geçim', 'Y. Saybir', 'Ö. Cengiz', 'H. Besson', 'S. Whaley']",2:55|2:66|2:67|2:90|2:92,Unknownx5,4,07:45:00,4,06:28:00,63,66,65,67
2,TOFAS,562.1,577.0,"[55, 66, 89, 90, 92]",5,55|66|89|90|92,"['2:55', '2:66', '2:89', '2:90', '2:92']","['T. Geçim', 'Y. Saybir', 'A. Perez', 'H. Besson', 'S. Whaley']",2:55|2:66|2:89|2:90|2:92,Unknownx5,4,06:28:00,4,05:54:00,65,67,65,69
2,TOFAS,577.1,692.0,"[55, 66, 88, 89, 90]",5,55|66|88|89|90,"['2:55', '2:66', '2:88', '2:89', '2:90']","['T. Geçim', 'Y. Saybir', 'M. Blazevic', 'A. Perez', 'H. Besson']",2:55|2:66|2:88|2:89|2:90,Unknownx5,4,05:54:00,4,00:24:40,65,69,76,82
2,TOFAS,692.1,718.0,"[66, 89, 90, 91, 92]",5,66|89|90|91|92,"['2:66', '2:89', '2:90', '2:91', '2:92']","['Y. Saybir', 'A. Perez', 'H. Besson', 'M. Lewis Iii', 'S. Whaley']",2:66|2:89|2:90|2:91|2:92,Unknownx5,4,00:24:40,4,00:00:00,76,82,80,84
