team_no,team_name,team_code,player_no,name,firstName,familyName,shirtNumber,starter,captain,active,position_raw,position_group,sMinutes,sFieldGoalsMade,sFieldGoalsAttempted,sFieldGoalsPercentage,sThreePointersMade,sThreePointersAttempted,sThreePointersPercentage,sTwoPointersMade,sTwoPointersAttempted,sTwoPointersPercentage,sFreeThrowsMade,sFreeThrowsAttempted,sFreeThrowsPercentage,sReboundsDefensive,sReboundsOffensive,sReboundsTotal,sAssists,sTurnovers,sSteals,sBlocks,sBlocksReceived,sFoulsPersonal,sFoulsOn,sPoints,sPointsSecondChance,sPointsFastBreak,sPlusMinusPoints,sPointsInThePaint,scoreboardName,pair_token
1,ANADOLU EFES,EFS,89,E. Osmani,Ercan,Osmani,24,1,,0,,,13:42,4,5,80,1,1,100,3,4,75,2,2,100,3,0,3,4,4,0,0,0,2,1,11,0,0,25,6,E. Osmani,1:89
1,ANADOLU EFES,EFS,80,E. Yilmaz,Erkan,Yilmaz,33,1,,1,,,21:50,3,5,60,1,3,33,2,2,100,3,3,100,6,1,7,2,1,3,1,0,1,3,10,2,2,-4,4,E. Yilmaz,1:80
2,YUKATEL MERKEZEFENDI BELEDIYESI BASKET,YMB,3,E. Tanisan,Emre,Tanisan,0,1,,0,,,20:02,5,9,55,1,3,33,4,6,66,2,2,100,2,1,3,0,1,3,0,0,3,3,13,2,2,-26,8,E. Tanisan,2:3
2,YUKATEL MERKEZEFENDI BELEDIYESI BASKET,YMB,11,S. Griffin,Samuel Gevaris,Griffin,1,1,,1,,,19:03,1,11,9,1,2,50,0,9,0,0,0,0,1,1,2,3,0,0,0,2,1,1,3,0,0,-14,0,S. Griffin,2:11
2,YUKATEL MERKEZEFENDI BELEDIYESI BASKET,YMB,21,K. Smith Jr,Kenneth Jerome,Smith Jr,4,1,,0,,,31:16,2,4,50,2,4,50,0,0,0,4,5,80,2,0,2,7,3,1,0,0,3,5,10,0,2,-17,0,K. Smith Jr,2:21
2,YUKATEL MERKEZEFENDI BELEDIYESI BASKET,YMB,8,H. Vanwijn,Hans,Vanwijn,10,0,,0,,,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H. Vanwijn,2:8
2,YUKATEL MERKEZEFENDI BELEDIYESI BASKET,YMB,7,Ö. Ilyasoglu,Ömer Can,Ilyasoglu,13,0,,0,,,9:22,3,7,42,2,5,40,1,2,50,0,0,0,0,0,0,1,0,0,0,0,1,0,8,0,5,-2,2,Ö. Ilyasoglu,2:7
2,YUKATEL MERKEZEFENDI BELEDIYESI BASKET,YMB,9,R. Badzim,Roko,Badzim,18,0,,0,,,21:48,2,6,33,2,5,40,0,1,0,0,0,0,3,1,4,2,1,0,0,1,1,2,6,0,0,-7,0,R. Badzim,2:9
2,YUKATEL MERKEZEFENDI BELEDIYESI BASKET,YMB,12,M. Cazalon,Malcolm Jean Ahmed,Cazalon,21,1,,1,,,34:41,4,12,33,3,9,33,1,3,33,0,0,0,4,0,4,3,3,3,0,0,1,2,11,0,0,-15,2,M. Cazalon,2:12
2,YUKATEL MERKEZEFENDI BELEDIYESI BASKET,YMB,10,J. Roberts,Joshua Artee,Roberts,23,0,,0,,,12:48,1,2,50,0,0,0,1,2,50,0,0,0,1,1,2,0,1,1,0,0,1,0,2,2,0,-13,2,J. Roberts,2:10
2,YUKATEL MERKEZEFENDI BELEDIYESI BASKET,YMB,13,J. Hawkins,Javontae Aaron,Hawkins,31,0,1.0,1,,,24:06,5,9,55,2,4,50,3,5,60,1,2,50,2,0,2,0,0,2,0,0,3,3,13,2,2,9,4,J. Hawkins,2:13
2,YUKATEL MERKEZEFENDI BELEDIYESI BASKET,YMB,5,M. Agva,Mahir,Agva,46,1,,1,,,22:32,3,6,50,0,0,0,3,6,50,0,0,0,2,1,3,2,3,0,0,0,4,0,6,0,2,-9,4,M. Agva,2:5
2,YUKATEL MERKEZEFENDI BELEDIYESI BASKET,YMB,4,E. Paltaci,Erbey Kemal,Paltaci,77,0,,1,,,4:22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,E. Paltaci,2:4
2,YUKATEL MERKEZEFENDI BELEDIYESI BASKET,YMB,6,M. Tor,Murat Kagan,Tor,99,0,,0,,,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M. Tor,2:6
