gt,clock,s1,s2,lead,tno,period,periodType,pno,player,success,actionType,actionNumber,previousAction,qualifier,subType,scoring,shirtNumber,firstName,familyName,internationalFirstName,internationalFamilyName,firstNameInitial,familyNameInitial,internationalFirstNameInitial,internationalFamilyNameInitial,scoreboardName,team_name,team_code,player_name_from_roster,player_shirt,player_pos_raw,player_pos_group,x,y,r,ev_code,ev_result,ev_text,assist_pno,assist_tno,assist_player,block_pno,block_tno,block_player,assist_pos_group,block_pos_group,points,possession_id,possession_owner_tno,possession_end_reason,pts_1,cum_1,pts_2,cum_2
10:00,10:00:00,0,0,0,0,1,REGULAR,0,,1,game,1,,[],start,0,,,,,,,,,,,,,,,,,,,,OTHER,,game start,,,,,,,,,0,0,,,0,0,0,0
10:00,10:00:00,0,0,0,0,1,REGULAR,0,,1,period,2,,[],start,0,,,,,,,,,,,,,,,,,,,,OTHER,,period start,,,,,,,,,0,0,,,0,0,0,0
10:00,10:00:00,0,0,0,0,1,REGULAR,0,,1,jumpball,4,,[],startperiod,0,,,,,,,,,,,,,,,,,,,,JUMP,,jump ball,,,,,,,,,0,0,,,0,0,0,0
09:59,09:59:00,0,0,0,1,1,REGULAR,73,B. DESSERT,1,jumpball,5,4,[],won,0,13,Brice,Dessert,Brice,Dessert,B,D,B,D,B. Dessert,ANADOLU EFES,EFS,B. Dessert,13,,,,,,JUMP,,jump ball,,,,,,,,,0,0,,,0,0,0,0
09:59,09:59:00,0,0,0,2,1,REGULAR,3,E. TANISAN,1,jumpball,6,4,[],lost,0,0,Emre,Tanisan,Emre,Tanisan,E,T,E,T,E. Tanisan,YUKATEL MERKEZEFENDI BELEDIYESI BASKET,YMB,E. Tanisan,0,,,,,,JUMP,,jump ball,,,,,,,,,0,0,,,0,0,0,0
09:45,09:45:00,3,0,3,1,1,REGULAR,88,I. CORDINIER,1,3pt,7,,[],jumpshot,1,10,Isaia,Cordinier,Isaia,Cordinier,I,C,I,C,I. Cordinier,ANADOLU EFES,EFS,I. Cordinier,10,,,22.959999084473,90.51000213623,1.0,P3,made,ANADOLU EFES I. CORDINIER 3Pt made,89.0,1.0,E. OSMANI,,,,,,3,1,1.0,score,3,3,0,0
09:45,09:45:00,3,0,3,1,1,REGULAR,89,E. OSMANI,1,assist,8,7,[],,0,24,Ercan,Osmani,Ercan,Osmani,E,O,E,O,E. Osmani,ANADOLU EFES,EFS,E. Osmani,24,,,,,,ASS,,ANADOLU EFES E. OSMANI assist,,,,,,,,,0,2,2.0,,0,3,0,0
09:18,09:18:00,3,3,0,2,1,REGULAR,3,E. TANISAN,1,3pt,9,,[],jumpshot,1,0,Emre,Tanisan,Emre,Tanisan,E,T,E,T,E. Tanisan,YUKATEL MERKEZEFENDI BELEDIYESI BASKET,YMB,E. Tanisan,0,,,69.449996948242,35.709999084473,1.0,P3,made,YUKATEL MERKEZEFENDI BELEDIYESI BASKET E. TANISAN 3Pt made,5.0,2.0,M. AGVA,,,,,,3,2,2.0,score,0,3,3,3
09:18,09:18:00,3,3,0,2,1,REGULAR,5,M. AGVA,1,assist,10,9,[],,0,46,Mahir,Agva,Mahir,Agva,M,A,M,A,M. Agva,YUKATEL MERKEZEFENDI BELEDIYESI BASKET,YMB,M. Agva,46,,,,,,ASS,,YUKATEL MERKEZEFENDI BELEDIYESI BASKET M. AGVA assist,,,,,,,,,0,3,1.0,,0,3,0,3
08:58,08:58:00,3,3,0,2,1,REGULAR,5,M. AGVA,1,foul,14,,"['shooting', '2freethrow']",personal,0,46,Mahir,Agva,Mahir,Agva,M,A,M,A,M. Agva,YUKATEL MERKEZEFENDI BELEDIYESI BASKET,YMB,M. Agva,46,,,,,,FOUL,,YUKATEL MERKEZEFENDI BELEDIYESI BASKET M. AGVA foul personal,,,,,,,,,0,3,1.0,,0,3,0,3
08:58,08:58:00,3,3,0,1,1,REGULAR,73,B. DESSERT,1,foulon,15,14,[],,0,13,Brice,Dessert,Brice,Dessert,B,D,B,D,B. Dessert,ANADOLU EFES,EFS,B. Dessert,13,,,,,,OTHER,,ANADOLU EFES foulon,,,,,,,,,0,3,1.0,,0,3,0,3
08:58,08:58:00,4,3,1,1,1,REGULAR,73,B. DESSERT,1,freethrow,16,,[],1of2,1,13,Brice,Dessert,Brice,Dessert,B,D,B,D,B. Dessert,ANADOLU EFES,EFS,B. Dessert,13,,,,,,FT,made,ANADOLU EFES B. DESSERT FT 1of2 made,,,,,,,,,1,3,1.0,made_ft,1,4,0,3
08:58,08:58:00,4,3,1,1,1,REGULAR,80,E. YILMAZ,1,assist,17,16,[],,0,33,Erkan,Yilmaz,Erkan,Yilmaz,E,Y,E,Y,E. Yilmaz,ANADOLU EFES,EFS,E. Yilmaz,33,,,,,,ASS,,ANADOLU EFES E. YILMAZ assist,,,,,,,,,0,4,2.0,,0,4,0,3
08:58,08:58:00,5,3,2,1,1,REGULAR,73,B. DESSERT,1,freethrow,18,,[],2of2,1,13,Brice,Dessert,Brice,Dessert,B,D,B,D,B. Dessert,ANADOLU EFES,EFS,B. Dessert,13,,,,,,FT,made,ANADOLU EFES B. DESSERT FT 2of2 made,,,,,,,,,1,4,2.0,made_ft_last,1,5,0,3
08:42,08:42:00,5,5,0,2,1,REGULAR,5,M. AGVA,1,2pt,20,,[],jumpshot,1,46,Mahir,Agva,Mahir,Agva,M,A,M,A,M. Agva,YUKATEL MERKEZEFENDI BELEDIYESI BASKET,YMB,M. Agva,46,,,72.889999389648,52.659999847412,1.0,P2,made,YUKATEL MERKEZEFENDI BELEDIYESI BASKET M. AGVA 2Pt made,11.0,2.0,S. GRIFFIN,,,,,,2,5,1.0,score,0,5,2,5
08:42,08:42:00,5,5,0,2,1,REGULAR,11,S. GRIFFIN,1,assist,21,20,[],,0,1,Samuel Gevaris,Griffin,Samuel Gevaris,Griffin,S,G,S,G,S. Griffin,YUKATEL MERKEZEFENDI BELEDIYESI BASKET,YMB,S. Griffin,1,,,,,,ASS,,YUKATEL MERKEZEFENDI BELEDIYESI BASKET S. GRIFFIN assist,,,,,,,,,0,6,2.0,,0,5,0,5
