possession_id,period,start_action,end_action,owner_tno,end_reason,pts_owner,pts_against,owner_team_name,net_pts
0,1,1,6,,,0,0,,0
1,1,7,7,1.0,def_reb,0,0,TOFAS,0
2,1,8,8,2.0,def_reb,0,0,TÜRK TELEKOM ,0
3,1,9,9,1.0,def_reb,0,0,TOFAS,0
4,1,10,10,2.0,def_reb,0,0,TÜRK TELEKOM ,0
5,1,11,11,1.0,def_reb,0,0,TOFAS,0
6,1,12,12,2.0,def_reb,0,0,TÜRK TELEKOM ,0
7,1,13,13,1.0,score,2,2,TOFAS,0
8,1,14,17,2.0,score,2,2,TÜRK TELEKOM ,0
9,1,18,18,1.0,def_reb,0,0,TOFAS,0
10,1,19,19,2.0,def_reb,0,0,TÜRK TELEKOM ,0
11,1,20,20,1.0,score,2,0,TOFAS,2
12,1,21,22,2.0,def_reb,0,0,TÜRK TELEKOM ,0
13,1,24,24,1.0,def_reb,0,0,TOFAS,0
14,1,25,28,2.0,def_reb,0,0,TÜRK TELEKOM ,0
15,1,29,29,1.0,def_reb,0,0,TOFAS,0
16,1,37,40,2.0,def_reb,0,0,TÜRK TELEKOM ,0
17,1,41,41,1.0,def_reb,0,0,TOFAS,0
18,1,42,42,2.0,score,3,3,TÜRK TELEKOM ,0
19,1,43,44,1.0,score,2,2,TOFAS,0
20,1,45,46,2.0,score,2,2,TÜRK TELEKOM ,0
21,1,47,48,1.0,def_reb,0,0,TOFAS,0
22,1,49,49,2.0,def_reb,0,0,TÜRK TELEKOM ,0
23,1,50,50,1.0,score,2,0,TOFAS,2
24,1,51,52,2.0,def_reb,0,0,TÜRK TELEKOM ,0
25,1,53,53,1.0,def_reb,0,0,TOFAS,0
26,1,54,54,2.0,score,2,2,TÜRK TELEKOM ,0
27,1,57,64,1.0,turnover,0,0,TOFAS,0
28,1,67,71,2.0,def_reb,0,0,TÜRK TELEKOM ,0
29,1,72,72,1.0,def_reb,0,0,TOFAS,0
30,1,73,73,2.0,made_ft_last,1,1,TÜRK TELEKOM ,0
31,1,74,78,1.0,def_reb,0,0,TOFAS,0
32,1,79,79,2.0,def_reb,0,0,TÜRK TELEKOM ,0
33,1,80,80,1.0,turnover,0,0,TOFAS,0
34,1,81,82,2.0,turnover,0,0,TÜRK TELEKOM ,0
35,1,83,84,1.0,score,2,0,TOFAS,2
36,1,85,86,2.0,turnover,0,0,TÜRK TELEKOM ,0
37,1,87,88,1.0,score,2,0,TOFAS,2
38,1,89,98,2.0,made_ft,1,0,TÜRK TELEKOM ,1
39,1,99,100,1.0,def_reb,0,0,TOFAS,0
40,1,102,102,2.0,def_reb,0,0,TÜRK TELEKOM ,0
41,1,105,111,1.0,def_reb,0,0,TOFAS,0
42,1,112,112,2.0,def_reb,0,0,TÜRK TELEKOM ,0
43,1,113,113,1.0,def_reb,0,0,TOFAS,0
44,1,115,115,2.0,def_reb,0,0,TÜRK TELEKOM ,0
45,1,119,125,1.0,def_reb,0,0,TOFAS,0
46,1,126,126,2.0,def_reb,0,0,TÜRK TELEKOM ,0
47,1,127,132,1.0,def_reb,0,0,TOFAS,0
48,1,133,133,2.0,def_reb,0,0,TÜRK TELEKOM ,0
49,1,138,142,1.0,made_ft,1,1,TOFAS,0
50,1,143,143,2.0,made_ft_last,1,0,TÜRK TELEKOM ,1
51,1,145,145,1.0,score,2,0,TOFAS,2
52,1,146,147,2.0,def_reb,0,0,TÜRK TELEKOM ,0
53,1,148,148,1.0,def_reb,0,0,TOFAS,0
54,1,149,149,2.0,score,2,2,TÜRK TELEKOM ,0
55,1,150,151,1.0,score,2,2,TOFAS,0
56,1,152,152,2.0,score,2,2,TÜRK TELEKOM ,0
57,1,153,154,1.0,def_reb,0,0,TOFAS,0
58,1,156,156,2.0,def_reb,0,0,TÜRK TELEKOM ,0
59,1,158,164,1.0,score,3,3,TOFAS,0
60,1,165,168,2.0,score,2,2,TÜRK TELEKOM ,0
61,1,170,177,1.0,def_reb,0,0,TOFAS,0
62,2,178,178,2.0,def_reb,0,0,TÜRK TELEKOM ,0
63,2,180,180,1.0,offensive_foul,0,0,TOFAS,0
64,2,181,181,2.0,turnover,0,0,TÜRK TELEKOM ,0
65,2,182,188,1.0,made_ft,1,1,TOFAS,0
66,2,189,190,2.0,made_ft_last,1,0,TÜRK TELEKOM ,1
67,2,194,197,1.0,turnover,0,0,TOFAS,0
68,2,198,199,2.0,score,2,0,TÜRK TELEKOM ,2
69,2,200,206,1.0,score,2,0,TOFAS,2
70,2,207,208,2.0,def_reb,0,0,TÜRK TELEKOM ,0
71,2,209,209,1.0,def_reb,0,0,TOFAS,0
72,2,210,210,2.0,score,2,2,TÜRK TELEKOM ,0
73,2,211,214,1.0,score,2,2,TOFAS,0
74,2,215,215,2.0,def_reb,0,0,TÜRK TELEKOM ,0
75,2,216,216,1.0,def_reb,0,0,TOFAS,0
76,2,220,230,2.0,turnover,0,0,TÜRK TELEKOM ,0
77,2,235,243,1.0,offensive_foul,0,0,TOFAS,0
78,2,244,244,2.0,turnover,0,0,TÜRK TELEKOM ,0
79,2,245,247,1.0,score,2,2,TOFAS,0
80,2,248,249,2.0,def_reb,0,0,TÜRK TELEKOM ,0
81,2,250,250,1.0,def_reb,0,0,TOFAS,0
82,2,251,251,2.0,score,2,0,TÜRK TELEKOM ,2
83,2,253,261,1.0,def_reb,0,0,TOFAS,0
84,2,262,262,2.0,def_reb,0,0,TÜRK TELEKOM ,0
85,2,263,263,1.0,def_reb,0,0,TOFAS,0
86,2,264,264,2.0,def_reb,0,0,TÜRK TELEKOM ,0
87,2,265,265,1.0,score,2,0,TOFAS,2
88,2,266,267,2.0,score,3,0,TÜRK TELEKOM ,3
89,2,268,271,1.0,score,2,0,TOFAS,2
90,2,272,273,2.0,turnover,0,0,TÜRK TELEKOM ,0
91,2,275,276,1.0,score,2,0,TOFAS,2
92,2,277,282,2.0,score,2,0,TÜRK TELEKOM ,2
93,2,283,284,1.0,score,3,0,TOFAS,3
94,2,285,286,2.0,score,2,0,TÜRK TELEKOM ,2
95,2,287,295,1.0,turnover,0,0,TOFAS,0
96,2,296,300,2.0,def_reb,0,0,TÜRK TELEKOM ,0
97,2,301,301,1.0,def_reb,0,0,TOFAS,0
98,2,302,302,2.0,made_ft_last,1,0,TÜRK TELEKOM ,1
99,2,311,313,1.0,made_ft,1,0,TOFAS,1
100,2,314,314,2.0,made_ft_last,1,1,TÜRK TELEKOM ,0
101,2,316,316,1.0,def_reb,0,0,TOFAS,0
102,2,317,317,2.0,def_reb,0,0,TÜRK TELEKOM ,0
103,2,318,321,1.0,def_reb,0,0,TOFAS,0
104,2,323,323,2.0,def_reb,0,0,TÜRK TELEKOM ,0
105,2,326,329,1.0,score,2,2,TOFAS,0
106,2,330,331,2.0,score,2,2,TÜRK TELEKOM ,0
107,2,332,334,1.0,turnover,0,0,TOFAS,0
108,2,336,336,2.0,score,2,2,TÜRK TELEKOM ,0
109,2,337,338,1.0,def_reb,0,0,TOFAS,0
110,2,339,339,2.0,def_reb,0,0,TÜRK TELEKOM ,0
111,2,340,340,1.0,score,2,0,TOFAS,2
112,2,341,342,2.0,turnover,0,0,TÜRK TELEKOM ,0
113,2,343,344,1.0,score,3,0,TOFAS,3
114,2,345,346,2.0,def_reb,0,0,TÜRK TELEKOM ,0
115,2,347,347,1.0,def_reb,0,0,TOFAS,0
116,2,350,368,2.0,made_ft,1,1,TÜRK TELEKOM ,0
117,3,369,369,1.0,def_reb,0,0,TOFAS,0
118,3,371,371,2.0,def_reb,0,0,TÜRK TELEKOM ,0
119,3,375,379,1.0,turnover,0,0,TOFAS,0
120,3,381,381,2.0,def_reb,0,0,TÜRK TELEKOM ,0
121,3,382,382,1.0,def_reb,0,0,TOFAS,0
122,3,383,383,2.0,score,3,0,TÜRK TELEKOM ,3
123,3,384,385,1.0,def_reb,0,0,TOFAS,0
124,3,386,386,2.0,def_reb,0,0,TÜRK TELEKOM ,0
125,3,387,387,1.0,score,2,2,TOFAS,0
126,3,388,388,2.0,score,2,2,TÜRK TELEKOM ,0
127,3,389,390,1.0,def_reb,0,0,TOFAS,0
128,3,392,392,2.0,def_reb,0,0,TÜRK TELEKOM ,0
129,3,393,395,1.0,score,3,3,TOFAS,0
130,3,396,397,2.0,score,2,2,TÜRK TELEKOM ,0
131,3,398,399,1.0,score,3,3,TOFAS,0
132,3,401,401,2.0,turnover,0,0,TÜRK TELEKOM ,0
133,3,402,406,1.0,def_reb,0,0,TOFAS,0
134,3,407,407,2.0,def_reb,0,0,TÜRK TELEKOM ,0
135,3,408,408,1.0,turnover,0,0,TOFAS,0
136,3,409,410,2.0,score,3,0,TÜRK TELEKOM ,3
137,3,412,415,1.0,def_reb,0,0,TOFAS,0
138,3,416,416,2.0,def_reb,0,0,TÜRK TELEKOM ,0
139,3,418,418,1.0,turnover,0,0,TOFAS,0
140,3,419,422,2.0,def_reb,0,0,TÜRK TELEKOM ,0
141,3,423,423,1.0,def_reb,0,0,TOFAS,0
142,3,424,424,2.0,turnover,0,0,TÜRK TELEKOM ,0
143,3,425,426,1.0,score,2,0,TOFAS,2
144,3,427,436,2.0,def_reb,0,0,TÜRK TELEKOM ,0
145,3,437,437,1.0,def_reb,0,0,TOFAS,0
146,3,438,440,2.0,score,2,2,TÜRK TELEKOM ,0
147,3,441,441,1.0,def_reb,0,0,TOFAS,0
148,3,443,443,2.0,def_reb,0,0,TÜRK TELEKOM ,0
149,3,445,448,1.0,def_reb,0,0,TOFAS,0
150,3,449,449,2.0,def_reb,0,0,TÜRK TELEKOM ,0
151,3,450,450,1.0,def_reb,0,0,TOFAS,0
152,3,451,451,2.0,def_reb,0,0,TÜRK TELEKOM ,0
153,3,452,452,1.0,score,3,0,TOFAS,3
154,3,454,463,2.0,score,2,0,TÜRK TELEKOM ,2
155,3,464,465,1.0,score,2,0,TOFAS,2
156,3,466,467,2.0,def_reb,0,0,TÜRK TELEKOM ,0
157,3,468,468,1.0,def_reb,0,0,TOFAS,0
158,3,469,469,2.0,score,2,2,TÜRK TELEKOM ,0
159,3,470,471,1.0,def_reb,0,0,TOFAS,0
160,3,472,472,2.0,def_reb,0,0,TÜRK TELEKOM ,0
161,3,473,473,1.0,turnover,0,0,TOFAS,0
162,3,474,487,2.0,made_ft,1,0,TÜRK TELEKOM ,1
163,3,488,488,1.0,made_ft_last,1,1,TOFAS,0
164,3,491,491,2.0,offensive_foul,0,0,TÜRK TELEKOM ,0
165,3,492,492,1.0,turnover,0,0,TOFAS,0
166,3,493,495,2.0,turnover,0,0,TÜRK TELEKOM ,0
167,3,496,500,1.0,made_ft,1,1,TOFAS,0
168,3,501,501,2.0,def_reb,0,0,TÜRK TELEKOM ,0
169,3,503,503,1.0,def_reb,0,0,TOFAS,0
170,3,505,509,2.0,turnover,0,0,TÜRK TELEKOM ,0
171,3,510,515,1.0,score,2,2,TOFAS,0
172,3,516,520,2.0,def_reb,0,0,TÜRK TELEKOM ,0
173,3,521,521,1.0,score,2,2,TOFAS,0
174,3,523,527,2.0,def_reb,0,0,TÜRK TELEKOM ,0
175,4,528,528,1.0,def_reb,0,0,TOFAS,0
176,4,529,529,2.0,score,2,2,TÜRK TELEKOM ,0
177,4,530,531,1.0,def_reb,0,0,TOFAS,0
178,4,532,532,2.0,def_reb,0,0,TÜRK TELEKOM ,0
179,4,534,541,1.0,score,2,0,TOFAS,2
180,4,543,548,2.0,def_reb,0,0,TÜRK TELEKOM ,0
181,4,549,549,1.0,def_reb,0,0,TOFAS,0
182,4,550,550,2.0,def_reb,0,0,TÜRK TELEKOM ,0
183,4,551,551,1.0,def_reb,0,0,TOFAS,0
184,4,552,552,2.0,score,2,0,TÜRK TELEKOM ,2
185,4,553,554,1.0,def_reb,0,0,TOFAS,0
186,4,555,555,2.0,def_reb,0,0,TÜRK TELEKOM ,0
187,4,557,557,1.0,turnover,0,0,TOFAS,0
188,4,558,563,2.0,score,2,2,TÜRK TELEKOM ,0
189,4,564,566,1.0,def_reb,0,0,TOFAS,0
190,4,569,570,2.0,turnover,0,0,TÜRK TELEKOM ,0
191,4,571,572,1.0,made_ft,1,1,TOFAS,0
192,4,573,577,2.0,def_reb,0,0,TÜRK TELEKOM ,0
193,4,578,578,1.0,turnover,0,0,TOFAS,0
194,4,579,580,2.0,score,2,0,TÜRK TELEKOM ,2
195,4,581,582,1.0,def_reb,0,0,TOFAS,0
196,4,583,583,2.0,def_reb,0,0,TÜRK TELEKOM ,0
197,4,584,584,1.0,score,3,3,TOFAS,0
198,4,586,597,2.0,score,3,3,TÜRK TELEKOM ,0
199,4,598,598,1.0,score,3,3,TOFAS,0
200,4,599,599,2.0,turnover,0,0,TÜRK TELEKOM ,0
201,4,600,607,1.0,def_reb,0,0,TOFAS,0
202,4,608,608,2.0,def_reb,0,0,TÜRK TELEKOM ,0
203,4,609,609,1.0,def_reb,0,0,TOFAS,0
204,4,611,611,2.0,def_reb,0,0,TÜRK TELEKOM ,0
205,4,612,612,1.0,turnover,0,0,TOFAS,0
206,4,613,614,2.0,score,2,0,TÜRK TELEKOM ,2
207,4,615,627,1.0,made_ft,1,0,TOFAS,1
208,4,628,629,2.0,made_ft_last,1,1,TÜRK TELEKOM ,0
209,4,631,631,1.0,score,2,2,TOFAS,0
210,4,632,635,2.0,score,2,2,TÜRK TELEKOM ,0
211,4,636,636,1.0,score,3,3,TOFAS,0
212,4,637,639,2.0,turnover,0,0,TÜRK TELEKOM ,0
213,4,640,643,1.0,def_reb,0,0,TOFAS,0
214,4,644,644,2.0,def_reb,0,0,TÜRK TELEKOM ,0
215,4,645,645,1.0,def_reb,0,0,TOFAS,0
216,4,646,646,2.0,def_reb,0,0,TÜRK TELEKOM ,0
217,4,648,651,1.0,def_reb,0,0,TOFAS,0
218,4,652,652,2.0,def_reb,0,0,TÜRK TELEKOM ,0
219,4,656,656,1.0,def_reb,0,0,TOFAS,0
220,4,657,657,2.0,def_reb,0,0,TÜRK TELEKOM ,0
221,4,658,658,1.0,turnover,0,0,TOFAS,0
222,4,659,661,2.0,score,2,2,TÜRK TELEKOM ,0
223,4,662,667,1.0,def_reb,0,0,TOFAS,0
224,4,668,668,2.0,def_reb,0,0,TÜRK TELEKOM ,0
225,4,670,676,1.0,made_ft,1,0,TOFAS,1
226,4,677,677,2.0,made_ft_last,1,1,TÜRK TELEKOM ,0
227,4,678,680,1.0,def_reb,0,0,TOFAS,0
228,4,681,681,2.0,def_reb,0,0,TÜRK TELEKOM ,0
229,4,683,687,1.0,made_ft,1,0,TOFAS,1
