start_action,end_action,start_period,start_clock,end_period,end_clock,teamA_no,teamA_name,lineupA_players,lineupA_uid,lineupA_pos_mix,lineupA_tokens,lineupA_names,teamB_no,teamB_name,lineupB_players,lineupB_uid,lineupB_pos_mix,lineupB_tokens,lineupB_names,poss_A,pts_A_for,pts_A_against,net_A,ORtg_A,DRtg_A,poss_B,pts_B_for,pts_B_against,net_B,ORtg_B,DRtg_B,score_start_A,score_start_B,score_end_A,score_end_B
1.0,58.0,1,10:00:00,1,05:20:00,1,TOFAS,"[66, 88, 89, 91, 93]",66|88|89|91|93,Unknownx5,"['1:66', '1:88', '1:89', '1:91', '1:93']","['Y. Saybir', 'M. Blazevic', 'A. Perez', 'M. Lewis Iii', 'J. Thomasson Jr']",2,TÜRK TELEKOM ,"[5, 6, 74, 76, 77]",5|6|74|76|77,Unknownx5,"['2:5', '2:6', '2:74', '2:76', '2:77']","['D. Özdemiroglu', 'E. Kosut', 'J. Usher', 'M. Simonovic', 'J. Smith']",13,8,9,-1,61.53846153846154,69.23076923076923,13,9,8,1,69.23076923076923,61.53846153846154,0,0,13,4
58.1,69.0,1,05:20:00,1,04:55:00,1,TOFAS,"[66, 88, 89, 91, 93]",66|88|89|91|93,Unknownx5,"['1:66', '1:88', '1:89', '1:91', '1:93']","['Y. Saybir', 'M. Blazevic', 'A. Perez', 'M. Lewis Iii', 'J. Thomasson Jr']",2,TÜRK TELEKOM ,"[5, 7, 74, 77, 78]",5|7|74|77|78,Unknownx5,"['2:5', '2:7', '2:74', '2:77', '2:78']","['D. Özdemiroglu', 'B. Durmaz', 'J. Usher', 'J. Smith', 'K. Bankston']",0,0,0,0,,,0,0,0,0,,,13,4,13,4
69.1,94.0,1,04:55:00,1,03:22:00,1,TOFAS,"[66, 88, 89, 91, 93]",66|88|89|91|93,Unknownx5,"['1:66', '1:88', '1:89', '1:91', '1:93']","['Y. Saybir', 'M. Blazevic', 'A. Perez', 'M. Lewis Iii', 'J. Thomasson Jr']",2,TÜRK TELEKOM ,"[7, 74, 75, 77, 78]",7|74|75|77|78,Unknownx5,"['2:7', '2:74', '2:75', '2:77', '2:78']","['B. Durmaz', 'J. Usher', 'K. Allman', 'J. Smith', 'K. Bankston']",5,4,1,3,80.0,25.0,4,1,4,-3,25.0,80.0,13,4,18,4
94.1,107.0,1,03:22:00,1,03:07:00,1,TOFAS,"[66, 67, 88, 90, 93]",66|67|88|90|93,Unknownx5,"['1:66', '1:67', '1:88', '1:90', '1:93']","['Y. Saybir', 'Ö. Cengiz', 'M. Blazevic', 'H. Besson', 'J. Thomasson Jr']",2,TÜRK TELEKOM ,"[7, 74, 75, 77, 78]",7|74|75|77|78,Unknownx5,"['2:7', '2:74', '2:75', '2:77', '2:78']","['B. Durmaz', 'J. Usher', 'K. Allman', 'J. Smith', 'K. Bankston']",1,0,0,0,0.0,0.0,1,0,0,0,0.0,0.0,18,4,18,5
107.1,110.0,1,03:07:00,1,03:07:00,1,TOFAS,"[55, 66, 67, 88, 90]",55|66|67|88|90,Unknownx5,"['1:55', '1:66', '1:67', '1:88', '1:90']","['T. Geçim', 'Y. Saybir', 'Ö. Cengiz', 'M. Blazevic', 'H. Besson']",2,TÜRK TELEKOM ,"[7, 74, 75, 77, 78]",7|74|75|77|78,Unknownx5,"['2:7', '2:74', '2:75', '2:77', '2:78']","['B. Durmaz', 'J. Usher', 'K. Allman', 'J. Smith', 'K. Bankston']",0,0,0,0,,,0,0,0,0,,,18,5,18,5
110.1,127.0,1,03:07:00,1,02:36:00,1,TOFAS,"[55, 66, 67, 88, 90]",55|66|67|88|90,Unknownx5,"['1:55', '1:66', '1:67', '1:88', '1:90']","['T. Geçim', 'Y. Saybir', 'Ö. Cengiz', 'M. Blazevic', 'H. Besson']",2,TÜRK TELEKOM ,"[7, 8, 75, 77, 78]",7|8|75|77|78,Unknownx5,"['2:7', '2:8', '2:75', '2:77', '2:78']","['B. Durmaz', 'Y. Gültekin', 'K. Allman', 'J. Smith', 'K. Bankston']",2,0,0,0,0.0,0.0,3,0,0,0,0.0,0.0,18,5,18,5
127.1,140.0,1,02:36:00,1,02:19:00,1,TOFAS,"[55, 66, 67, 90, 94]",55|66|67|90|94,Unknownx5,"['1:55', '1:66', '1:67', '1:90', '1:94']","['T. Geçim', 'Y. Saybir', 'Ö. Cengiz', 'H. Besson', 'W. Kidd Jr']",2,TÜRK TELEKOM ,"[7, 8, 75, 77, 78]",7|8|75|77|78,Unknownx5,"['2:7', '2:8', '2:75', '2:77', '2:78']","['B. Durmaz', 'Y. Gültekin', 'K. Allman', 'J. Smith', 'K. Bankston']",0,0,0,0,,0.0,1,0,0,0,0.0,,18,5,18,5
140.1,171.0,1,02:19:00,2,10:00:00,1,TOFAS,"[55, 67, 90, 92, 94]",55|67|90|92|94,Unknownx5,"['1:55', '1:67', '1:90', '1:92', '1:94']","['T. Geçim', 'Ö. Cengiz', 'H. Besson', 'S. Whaley', 'W. Kidd Jr']",2,TÜRK TELEKOM ,"[7, 8, 75, 77, 78]",7|8|75|77|78,Unknownx5,"['2:7', '2:8', '2:75', '2:77', '2:78']","['B. Durmaz', 'Y. Gültekin', 'K. Allman', 'J. Smith', 'K. Bankston']",5,7,7,0,140.0,116.66666666666667,6,7,7,0,116.66666666666667,140.0,18,5,26,12
171.1,222.0,2,10:00:00,2,07:45:00,1,TOFAS,"[55, 67, 90, 92, 94]",55|67|90|92|94,Unknownx5,"['1:55', '1:67', '1:90', '1:92', '1:94']","['T. Geçim', 'Ö. Cengiz', 'H. Besson', 'S. Whaley', 'W. Kidd Jr']",2,TÜRK TELEKOM ,"[5, 7, 74, 75, 78]",5|7|74|75|78,Unknownx5,"['2:5', '2:7', '2:74', '2:75', '2:78']","['D. Özdemiroglu', 'B. Durmaz', 'J. Usher', 'K. Allman', 'K. Bankston']",7,5,5,0,71.42857142857143,71.42857142857143,7,5,5,0,71.42857142857143,71.42857142857143,26,12,30,18
222.1,226.0,2,07:45:00,2,07:45:00,1,TOFAS,"[55, 89, 92, 93, 94]",55|89|92|93|94,Unknownx5,"['1:55', '1:89', '1:92', '1:93', '1:94']","['T. Geçim', 'A. Perez', 'S. Whaley', 'J. Thomasson Jr', 'W. Kidd Jr']",2,TÜRK TELEKOM ,"[5, 7, 74, 75, 78]",5|7|74|75|78,Unknownx5,"['2:5', '2:7', '2:74', '2:75', '2:78']","['D. Özdemiroglu', 'B. Durmaz', 'J. Usher', 'K. Allman', 'K. Bankston']",0,0,0,0,,,0,0,0,0,,,30,18,30,18
226.1,237.0,2,07:45:00,2,07:12:00,1,TOFAS,"[55, 89, 92, 93, 94]",55|89|92|93|94,Unknownx5,"['1:55', '1:89', '1:92', '1:93', '1:94']","['T. Geçim', 'A. Perez', 'S. Whaley', 'J. Thomasson Jr', 'W. Kidd Jr']",2,TÜRK TELEKOM ,"[3, 5, 7, 75, 78]",3|5|7|75|78,Unknownx5,"['2:3', '2:5', '2:7', '2:75', '2:78']","['A. Kahraman', 'D. Özdemiroglu', 'B. Durmaz', 'K. Allman', 'K. Bankston']",0,0,0,0,,,0,0,0,0,,,30,18,30,18
237.1,239.0,2,07:12:00,2,07:12:00,1,TOFAS,"[55, 89, 92, 93, 94]",55|89|92|93|94,Unknownx5,"['1:55', '1:89', '1:92', '1:93', '1:94']","['T. Geçim', 'A. Perez', 'S. Whaley', 'J. Thomasson Jr', 'W. Kidd Jr']",2,TÜRK TELEKOM ,"[3, 5, 75, 76, 78]",3|5|75|76|78,Unknownx5,"['2:3', '2:5', '2:75', '2:76', '2:78']","['A. Kahraman', 'D. Özdemiroglu', 'K. Allman', 'M. Simonovic', 'K. Bankston']",0,0,0,0,,,0,0,0,0,,,30,18,30,18
239.1,256.0,2,07:12:00,2,06:27:00,1,TOFAS,"[55, 88, 89, 92, 93]",55|88|89|92|93,Unknownx5,"['1:55', '1:88', '1:89', '1:92', '1:93']","['T. Geçim', 'M. Blazevic', 'A. Perez', 'S. Whaley', 'J. Thomasson Jr']",2,TÜRK TELEKOM ,"[3, 5, 75, 76, 78]",3|5|75|76|78,Unknownx5,"['2:3', '2:5', '2:75', '2:76', '2:78']","['A. Kahraman', 'D. Özdemiroglu', 'K. Allman', 'M. Simonovic', 'K. Bankston']",2,2,2,0,100.0,66.66666666666667,3,2,2,0,66.66666666666667,100.0,30,18,30,22
256.1,279.0,2,06:27:00,2,04:47:00,1,TOFAS,"[66, 88, 89, 91, 93]",66|88|89|91|93,Unknownx5,"['1:66', '1:88', '1:89', '1:91', '1:93']","['Y. Saybir', 'M. Blazevic', 'A. Perez', 'M. Lewis Iii', 'J. Thomasson Jr']",2,TÜRK TELEKOM ,"[3, 5, 75, 76, 78]",3|5|75|76|78,Unknownx5,"['2:3', '2:5', '2:75', '2:76', '2:78']","['A. Kahraman', 'D. Özdemiroglu', 'K. Allman', 'M. Simonovic', 'K. Bankston']",4,6,3,3,150.0,75.0,4,3,6,-3,75.0,150.0,30,22,36,25
279.1,292.0,2,04:47:00,2,03:27:00,1,TOFAS,"[66, 88, 89, 91, 93]",66|88|89|91|93,Unknownx5,"['1:66', '1:88', '1:89', '1:91', '1:93']","['Y. Saybir', 'M. Blazevic', 'A. Perez', 'M. Lewis Iii', 'J. Thomasson Jr']",2,TÜRK TELEKOM ,"[3, 75, 76, 77, 78]",3|75|76|77|78,Unknownx5,"['2:3', '2:75', '2:76', '2:77', '2:78']","['A. Kahraman', 'K. Allman', 'M. Simonovic', 'J. Smith', 'K. Bankston']",1,3,2,1,300.0,200.0,1,2,3,-1,200.0,300.0,36,25,39,29
292.1,326.0,2,03:27:00,2,02:52:00,1,TOFAS,"[66, 88, 89, 91, 93]",66|88|89|91|93,Unknownx5,"['1:66', '1:88', '1:89', '1:91', '1:93']","['Y. Saybir', 'M. Blazevic', 'A. Perez', 'M. Lewis Iii', 'J. Thomasson Jr']",2,TÜRK TELEKOM ,"[3, 74, 75, 76, 77]",3|74|75|76|77,Unknownx5,"['2:3', '2:74', '2:75', '2:76', '2:77']","['A. Kahraman', 'J. Usher', 'K. Allman', 'M. Simonovic', 'J. Smith']",4,1,2,-1,25.0,40.0,5,2,1,1,40.0,25.0,39,29,41,30
326.1,353.0,2,02:52:00,3,10:00:00,1,TOFAS,"[66, 89, 91, 92, 93]",66|89|91|92|93,Unknownx5,"['1:66', '1:89', '1:91', '1:92', '1:93']","['Y. Saybir', 'A. Perez', 'M. Lewis Iii', 'S. Whaley', 'J. Thomasson Jr']",2,TÜRK TELEKOM ,"[3, 74, 75, 76, 77]",3|74|75|76|77,Unknownx5,"['2:3', '2:74', '2:75', '2:76', '2:77']","['A. Kahraman', 'J. Usher', 'K. Allman', 'M. Simonovic', 'J. Smith']",5,5,4,1,100.0,80.0,5,4,5,-1,80.0,100.0,41,30,50,32
353.1,355.0,3,10:00:00,3,10:00:00,1,TOFAS,"[66, 88, 89, 91, 93]",66|88|89|91|93,Unknownx5,"['1:66', '1:88', '1:89', '1:91', '1:93']","['Y. Saybir', 'M. Blazevic', 'A. Perez', 'M. Lewis Iii', 'J. Thomasson Jr']",2,TÜRK TELEKOM ,"[3, 74, 75, 76, 77]",3|74|75|76|77,Unknownx5,"['2:3', '2:74', '2:75', '2:76', '2:77']","['A. Kahraman', 'J. Usher', 'K. Allman', 'M. Simonovic', 'J. Smith']",0,0,0,0,,,0,0,0,0,,,50,32,50,32
355.1,419.0,3,10:00:00,3,05:14:00,1,TOFAS,"[66, 88, 89, 91, 93]",66|88|89|91|93,Unknownx5,"['1:66', '1:88', '1:89', '1:91', '1:93']","['Y. Saybir', 'M. Blazevic', 'A. Perez', 'M. Lewis Iii', 'J. Thomasson Jr']",2,TÜRK TELEKOM ,"[5, 7, 74, 77, 78]",5|7|74|77|78,Unknownx5,"['2:5', '2:7', '2:74', '2:77', '2:78']","['D. Özdemiroglu', 'B. Durmaz', 'J. Usher', 'J. Smith', 'K. Bankston']",12,8,10,-2,66.66666666666667,90.9090909090909,11,10,8,2,90.9090909090909,66.66666666666667,50,32,55,46
419.1,433.0,3,05:14:00,3,04:27:00,1,TOFAS,"[66, 88, 89, 91, 93]",66|88|89|91|93,Unknownx5,"['1:66', '1:88', '1:89', '1:91', '1:93']","['Y. Saybir', 'M. Blazevic', 'A. Perez', 'M. Lewis Iii', 'J. Thomasson Jr']",2,TÜRK TELEKOM ,"[5, 7, 74, 76, 77]",5|7|74|76|77,Unknownx5,"['2:5', '2:7', '2:74', '2:76', '2:77']","['D. Özdemiroglu', 'B. Durmaz', 'J. Usher', 'M. Simonovic', 'J. Smith']",2,2,0,2,100.0,0.0,1,0,2,-2,0.0,100.0,55,46,57,46
433.1,445.0,3,04:27:00,3,03:43:00,1,TOFAS,"[55, 66, 88, 89, 93]",55|66|88|89|93,Unknownx5,"['1:55', '1:66', '1:88', '1:89', '1:93']","['T. Geçim', 'Y. Saybir', 'M. Blazevic', 'A. Perez', 'J. Thomasson Jr']",2,TÜRK TELEKOM ,"[5, 7, 74, 76, 77]",5|7|74|76|77,Unknownx5,"['2:5', '2:7', '2:74', '2:76', '2:77']","['D. Özdemiroglu', 'B. Durmaz', 'J. Usher', 'M. Simonovic', 'J. Smith']",2,0,2,-2,0.0,100.0,2,2,0,2,100.0,0.0,57,46,59,46
445.1,458.0,3,03:43:00,3,03:03:00,1,TOFAS,"[55, 66, 88, 89, 93]",55|66|88|89|93,Unknownx5,"['1:55', '1:66', '1:88', '1:89', '1:93']","['T. Geçim', 'Y. Saybir', 'M. Blazevic', 'A. Perez', 'J. Thomasson Jr']",2,TÜRK TELEKOM ,"[5, 7, 74, 77, 78]",5|7|74|77|78,Unknownx5,"['2:5', '2:7', '2:74', '2:77', '2:78']","['D. Özdemiroglu', 'B. Durmaz', 'J. Usher', 'J. Smith', 'K. Bankston']",2,3,0,3,150.0,0.0,2,0,3,-3,0.0,150.0,59,46,62,46
458.1,460.0,3,03:03:00,3,03:03:00,1,TOFAS,"[55, 66, 88, 89, 90]",55|66|88|89|90,Unknownx5,"['1:55', '1:66', '1:88', '1:89', '1:90']","['T. Geçim', 'Y. Saybir', 'M. Blazevic', 'A. Perez', 'H. Besson']",2,TÜRK TELEKOM ,"[5, 7, 74, 77, 78]",5|7|74|77|78,Unknownx5,"['2:5', '2:7', '2:74', '2:77', '2:78']","['D. Özdemiroglu', 'B. Durmaz', 'J. Usher', 'J. Smith', 'K. Bankston']",0,0,0,0,,,0,0,0,0,,,62,46,62,46
