gt,clock,s1,s2,lead,tno,period,periodType,pno,player,success,actionType,actionNumber,previousAction,qualifier,subType,scoring,shirtNumber,firstName,familyName,internationalFirstName,internationalFamilyName,firstNameInitial,familyNameInitial,internationalFirstNameInitial,internationalFamilyNameInitial,scoreboardName,team_name,team_code,player_name_from_roster,player_shirt,player_pos_raw,player_pos_group,x,y,r,ev_code,ev_result,ev_text,assist_pno,assist_tno,assist_player,block_pno,block_tno,block_player,assist_pos_group,block_pos_group,points,possession_id,possession_owner_tno,possession_end_reason,pts_1,cum_1,pts_2,cum_2
10:00,10:00:00,0,0,0,0,1,REGULAR,0,,1,game,1,,[],start,0,,,,,,,,,,,,,,,,,,,,OTHER,,game start,,,,,,,,,0,0,,,0,0,0,0
10:00,10:00:00,0,0,0,0,1,REGULAR,0,,1,period,2,,[],start,0,,,,,,,,,,,,,,,,,,,,OTHER,,period start,,,,,,,,,0,0,,,0,0,0,0
10:00,10:00:00,0,0,0,0,1,REGULAR,0,,1,jumpball,4,,[],startperiod,0,,,,,,,,,,,,,,,,,,,,JUMP,,jump ball,,,,,,,,,0,0,,,0,0,0,0
09:59,09:59:00,0,0,0,1,1,REGULAR,88,M. BLAZEVIC,1,jumpball,5,4,[],won,0,22,Marek,Blazevic,Marek,Blazevic,M,B,M,B,M. Blazevic,TOFAS,TOF,M. Blazevic,22,,,,,,JUMP,,jump ball,,,,,,,,,0,0,,,0,0,0,0
09:59,09:59:00,0,0,0,2,1,REGULAR,6,E. KOSUT,1,jumpball,6,4,[],lost,0,5,Emircan,Kosut,Emircan,Kosut,E,K,E,K,E. Kosut,TÜRK TELEKOM ,TTK,E. Kosut,5,,,,,,JUMP,,jump ball,,,,,,,,,0,0,,,0,0,0,0
09:46,09:46:00,0,0,0,1,1,REGULAR,93,J. THOMASSON JR,0,3pt,7,,[],jumpshot,1,32,Joseph Elliotte,Thomasson Jr,Joseph Elliotte,Thomasson Jr,J,T,J,T,J. Thomasson Jr,TOFAS,TOF,J. Thomasson Jr,32,,,19.690000534058,8.0200004577637,0.0,P3,missed,TOFAS J. THOMASSON JR 3Pt missed,,,,,,,,,0,1,1.0,def_reb,0,0,0,0
09:43,09:43:00,0,0,0,2,1,REGULAR,74,J. USHER,1,rebound,8,7,[],defensive,0,8,Jordan Emanuel ,Usher,Jordan Emanuel ,Usher,J,U,J,U,J. Usher,TÜRK TELEKOM ,TTK,J. Usher,8,,,,,,REB,,TÜRK TELEKOM  rebound defensive,,,,,,,,,0,2,2.0,def_reb,0,0,0,0
09:32,09:32:00,0,0,0,2,1,REGULAR,74,J. USHER,0,2pt,9,,['pointsinthepaint'],turnaroundjumpshot,1,8,Jordan Emanuel ,Usher,Jordan Emanuel ,Usher,J,U,J,U,J. Usher,TÜRK TELEKOM ,TTK,J. Usher,8,,,89.110000610352,52.939998626709,0.0,P2,missed,TÜRK TELEKOM  J. USHER 2Pt missed,,,,,,,,,0,3,1.0,def_reb,0,0,0,0
09:29,09:29:00,0,0,0,1,1,REGULAR,91,M. LEWIS III,1,rebound,10,9,[],defensive,0,21,Maxwell Robert ,Lewis Iii,Maxwell Robert ,Lewis Iii,M,L,M,L,M. Lewis Iii,TOFAS,TOF,M. Lewis Iii,21,,,,,,REB,,TOFAS rebound defensive,,,,,,,,,0,4,2.0,def_reb,0,0,0,0
09:17,09:17:00,0,0,0,1,1,REGULAR,88,M. BLAZEVIC,0,2pt,11,,['pointsinthepaint'],turnaroundjumpshot,1,22,Marek,Blazevic,Marek,Blazevic,M,B,M,B,M. Blazevic,TOFAS,TOF,M. Blazevic,22,,,8.1400003433228,42.200000762939,0.0,P2,missed,TOFAS M. BLAZEVIC 2Pt missed,,,,,,,,,0,5,1.0,def_reb,0,0,0,0
09:13,09:13:00,0,0,0,2,1,REGULAR,5,D. ÖZDEMIROGLU,1,rebound,12,11,[],defensive,0,18,Dogus,Özdemiroglu,Dogus,Özdemiroglu,D,Ö,D,Ö,D. Özdemiroglu,TÜRK TELEKOM ,TTK,D. Özdemiroglu,18,,,,,,REB,,TÜRK TELEKOM  rebound defensive,,,,,,,,,0,6,2.0,def_reb,0,0,0,0
09:10,09:10:00,0,2,-2,2,1,REGULAR,76,M. SIMONOVIC,1,2pt,13,,"['pointsinthepaint', 'fastbreak']",layup,1,11,Marko,Simonovic,Marko,Simonovic,M,S,M,S,M. Simonovic,TÜRK TELEKOM ,TTK,M. Simonovic,11,,,90.669998168945,55.200000762939,1.0,P2,made,TÜRK TELEKOM  M. SIMONOVIC 2Pt made,5.0,2.0,D. ÖZDEMIROGLU,,,,,,2,7,1.0,score,0,0,2,2
09:10,09:10:00,0,2,-2,2,1,REGULAR,5,D. ÖZDEMIROGLU,1,assist,14,13,[],,0,18,Dogus,Özdemiroglu,Dogus,Özdemiroglu,D,Ö,D,Ö,D. Özdemiroglu,TÜRK TELEKOM ,TTK,D. Özdemiroglu,18,,,,,,ASS,,TÜRK TELEKOM  D. ÖZDEMIROGLU assist,,,,,,,,,0,8,2.0,,0,0,0,2
08:43,08:43:00,0,2,-2,1,1,REGULAR,89,A. PEREZ,0,2pt,15,,['pointsinthepaint'],drivinglayup,1,2,Alex Daniel,Perez,Alex Daniel,Perez,A,P,A,P,A. Perez,TOFAS,TOF,A. Perez,2,,,7.0500001907349,37.400001525879,0.0,P2,missed,TOFAS A. PEREZ 2Pt missed,,,,,,,,,0,8,2.0,,0,0,0,2
08:41,08:41:00,0,2,-2,1,1,REGULAR,88,M. BLAZEVIC,1,rebound,16,15,[],offensive,0,22,Marek,Blazevic,Marek,Blazevic,M,B,M,B,M. Blazevic,TOFAS,TOF,M. Blazevic,22,,,,,,REB,,TOFAS rebound offensive,,,,,,,,,0,8,2.0,,0,0,0,2
08:40,08:40:00,2,2,0,1,1,REGULAR,88,M. BLAZEVIC,1,2pt,17,,"['2ndchance', 'pointsinthepaint']",jumpshot,1,22,Marek,Blazevic,Marek,Blazevic,M,B,M,B,M. Blazevic,TOFAS,TOF,M. Blazevic,22,,,9.5500001907349,54.349998474121,1.0,P2,made,TOFAS M. BLAZEVIC 2Pt made,,,,,,,,,2,8,2.0,score,2,2,0,2
