gt,clock,s1,s2,lead,tno,period,periodType,pno,player,success,actionType,actionNumber,previousAction,qualifier,subType,scoring,shirtNumber,firstName,familyName,internationalFirstName,internationalFamilyName,firstNameInitial,familyNameInitial,internationalFirstNameInitial,internationalFamilyNameInitial,scoreboardName,team_name,team_code,player_name_from_roster,player_shirt,player_pos_raw,player_pos_group,x,y,r,ev_code,ev_result,ev_text,assist_pno,assist_tno,assist_player,block_pno,block_tno,block_player,assist_pos_group,block_pos_group,points,possession_id,possession_owner_tno,possession_end_reason,pts_1,cum_1,pts_2,cum_2
10:00,10:00:00,0,0,0,0,1,REGULAR,0,,1,game,1,,[],start,0,,,,,,,,,,,,,,,,,,,,OTHER,,game start,,,,,,,,,0,0,,,0,0,0,0
10:00,10:00:00,0,0,0,0,1,REGULAR,0,,1,period,2,,[],start,0,,,,,,,,,,,,,,,,,,,,OTHER,,period start,,,,,,,,,0,0,,,0,0,0,0
10:00,10:00:00,0,0,0,0,1,REGULAR,0,,1,jumpball,4,,[],startperiod,0,,,,,,,,,,,,,,,,,,,,JUMP,,jump ball,,,,,,,,,0,0,,,0,0,0,0
09:59,09:59:00,0,0,0,2,1,REGULAR,73,B. DESSERT,1,jumpball,5,4,[],won,0,13,Brice ,Dessert,Brice ,Dessert,B,D,B,D,B. Dessert,ANADOLU EFES,EFS,B. Dessert,13,,,,,,JUMP,,jump ball,,,,,,,,,0,0,,,0,0,0,0
09:59,09:59:00,0,0,0,1,1,REGULAR,127,L. NNOKO,1,jumpball,6,4,[],lost,0,35,Landry,Nnoko,Landry,Nnoko,L,N,L,N,L. Nnoko,BURSASPOR BASKETBOL,SPR,L. Nnoko,35,,,,,,JUMP,,jump ball,,,,,,,,,0,0,,,0,0,0,0
09:41,09:41:00,0,2,-2,2,1,REGULAR,89,E. OSMANI,1,2pt,7,,['pointsinthepaint'],jumpshot,1,24,Ercan,Osmani,Ercan,Osmani,E,O,E,O,E. Osmani,ANADOLU EFES,EFS,E. Osmani,24,,,88.48999786377,50.959999084473,1.0,P2,made,ANADOLU EFES E. OSMANI 2Pt made,,,,,,,,,2,1,2.0,score,0,0,2,2
09:31,09:31:00,0,2,-2,1,1,REGULAR,127,L. NNOKO,1,foul,9,,[],offensive,0,35,Landry,Nnoko,Landry,Nnoko,L,N,L,N,L. Nnoko,BURSASPOR BASKETBOL,SPR,L. Nnoko,35,,,,,,RFOUL,,BURSASPOR BASKETBOL L. NNOKO foul offensive,,,,,,,,,0,2,1.0,offensive_foul,0,0,0,2
09:31,09:31:00,0,2,-2,1,1,REGULAR,127,L. NNOKO,1,turnover,10,9,[],offensive,0,35,Landry,Nnoko,Landry,Nnoko,L,N,L,N,L. Nnoko,BURSASPOR BASKETBOL,SPR,L. Nnoko,35,,,,,,TO,,BURSASPOR BASKETBOL L. NNOKO turnover offensive,,,,,,,,,0,3,2.0,turnover,0,0,0,2
09:31,09:31:00,0,2,-2,2,1,REGULAR,80,E. YILMAZ,1,foulon,11,9,[],,0,33,Erkan,Yilmaz,Erkan,Yilmaz,E,Y,E,Y,E. Yilmaz,ANADOLU EFES,EFS,E. Yilmaz,33,,,,,,OTHER,,ANADOLU EFES foulon,,,,,,,,,0,4,1.0,,0,0,0,2
09:08,09:08:00,0,4,-4,2,1,REGULAR,88,I. CORDINIER,1,2pt,13,,"['fromturnover', 'pointsinthepaint']",drivinglayup,1,10,Isaia,Cordinier,Isaia,Cordinier,I,C,I,C,I. Cordinier,ANADOLU EFES,EFS,I. Cordinier,10,,,90.830001831055,40.790000915527,1.0,P2,made,ANADOLU EFES I. CORDINIER 2Pt made,,,,,,,,,2,4,1.0,score,0,0,2,4
08:53,08:53:00,0,4,-4,1,1,REGULAR,133,B. CHILDRESS,1,turnover,14,,[],badpass,0,0,Brandon Reginald,Childress,Brandon Reginald,Childress,B,C,B,C,B. Childress,BURSASPOR BASKETBOL,SPR,B. Childress,0,,,,,,TO,,BURSASPOR BASKETBOL B. CHILDRESS turnover badpass,,,,,,,,,0,5,2.0,turnover,0,0,0,4
08:53,08:53:00,0,4,-4,2,1,REGULAR,80,E. YILMAZ,1,steal,15,14,[],,0,33,Erkan,Yilmaz,Erkan,Yilmaz,E,Y,E,Y,E. Yilmaz,ANADOLU EFES,EFS,E. Yilmaz,33,,,,,,ST,,ANADOLU EFES E. YILMAZ steal,,,,,,,,,0,6,1.0,,0,0,0,4
08:47,08:47:00,0,7,-7,2,1,REGULAR,87,N. WEILER-BABB,1,3pt,16,,"['fromturnover', 'fastbreak']",jumpshot,1,8,Nick,Weiler-Babb,Nick,Weiler-Babb,N,W,N,W,N. Weiler-Babb,ANADOLU EFES,EFS,N. Weiler-Babb,8,,,79.440002441406,11.130000114441,1.0,P3,made,ANADOLU EFES N. WEILER-BABB 3Pt made,80.0,2.0,E. YILMAZ,,,,,,3,6,1.0,score,0,0,3,7
08:47,08:47:00,0,7,-7,2,1,REGULAR,80,E. YILMAZ,1,assist,18,16,[],,0,33,Erkan,Yilmaz,Erkan,Yilmaz,E,Y,E,Y,E. Yilmaz,ANADOLU EFES,EFS,E. Yilmaz,33,,,,,,ASS,,ANADOLU EFES E. YILMAZ assist,,,,,,,,,0,7,2.0,,0,0,0,7
08:43,08:43:00,0,7,-7,1,1,REGULAR,0,,1,timeout,21,,[],full,0,,,,,,,,,,,BURSASPOR BASKETBOL,SPR,,,,,,,,TIMEOUT,,BURSASPOR BASKETBOL timeout,,,,,,,,,0,7,2.0,,0,0,0,7
08:22,08:22:00,0,7,-7,1,1,REGULAR,135,A. KONONTSUK,1,turnover,24,,[],ballhandling,0,34,Artur,Konontsuk,Artur,Konontsuk,A,K,A,K,A. Konontsuk,BURSASPOR BASKETBOL,SPR,A. Konontsuk,34,,,,,,TO,,BURSASPOR BASKETBOL A. KONONTSUK turnover ballhandling,,,,,,,,,0,7,2.0,turnover,0,0,0,7
