possession_id,period,start_action,end_action,owner_tno,end_reason,pts_owner,pts_against,owner_team_name,net_pts
0,1,1,6,,,0,0,,0
1,1,7,7,2.0,score,2,0,ANADOLU EFES,2
2,1,9,9,1.0,offensive_foul,0,0,BURSASPOR BASKETBOL,0
3,1,10,10,2.0,turnover,0,0,ANADOLU EFES,0
4,1,11,13,1.0,score,2,2,BURSASPOR BASKETBOL,0
5,1,14,14,2.0,turnover,0,0,ANADOLU EFES,0
6,1,15,16,1.0,score,3,3,BURSASPOR BASKETBOL,0
7,1,18,24,2.0,turnover,0,0,ANADOLU EFES,0
8,1,27,27,1.0,score,2,2,BURSASPOR BASKETBOL,0
9,1,28,34,2.0,score,2,0,ANADOLU EFES,2
10,1,38,40,1.0,made_ft,1,0,BURSASPOR BASKETBOL,1
11,1,41,42,2.0,made_ft_last,1,1,ANADOLU EFES,0
12,1,44,44,1.0,turnover,0,0,BURSASPOR BASKETBOL,0
13,1,45,46,2.0,score,3,3,ANADOLU EFES,0
14,1,47,48,1.0,turnover,0,0,BURSASPOR BASKETBOL,0
15,1,49,50,2.0,turnover,0,0,ANADOLU EFES,0
16,1,51,56,1.0,def_reb,0,0,BURSASPOR BASKETBOL,0
17,1,57,57,2.0,def_reb,0,0,ANADOLU EFES,0
18,1,58,58,1.0,def_reb,0,0,BURSASPOR BASKETBOL,0
19,1,59,59,2.0,def_reb,0,0,ANADOLU EFES,0
20,1,60,60,1.0,score,2,2,BURSASPOR BASKETBOL,0
21,1,61,72,2.0,def_reb,0,0,ANADOLU EFES,0
22,1,73,73,1.0,def_reb,0,0,BURSASPOR BASKETBOL,0
23,1,75,79,2.0,turnover,0,0,ANADOLU EFES,0
24,1,80,84,1.0,turnover,0,0,BURSASPOR BASKETBOL,0
25,1,87,87,2.0,turnover,0,0,ANADOLU EFES,0
26,1,89,89,1.0,score,2,0,BURSASPOR BASKETBOL,2
27,1,90,90,2.0,def_reb,0,0,ANADOLU EFES,0
28,1,91,91,1.0,def_reb,0,0,BURSASPOR BASKETBOL,0
29,1,93,98,2.0,turnover,0,0,ANADOLU EFES,0
30,1,100,100,1.0,turnover,0,0,BURSASPOR BASKETBOL,0
31,1,101,104,2.0,def_reb,0,0,ANADOLU EFES,0
32,1,105,105,1.0,def_reb,0,0,BURSASPOR BASKETBOL,0
33,1,107,109,2.0,made_ft,1,0,ANADOLU EFES,1
34,1,110,110,1.0,made_ft_last,1,1,BURSASPOR BASKETBOL,0
35,1,111,123,2.0,def_reb,0,0,ANADOLU EFES,0
36,1,124,124,1.0,def_reb,0,0,BURSASPOR BASKETBOL,0
37,1,125,125,2.0,made_ft_last,1,1,ANADOLU EFES,0
38,1,126,129,1.0,score,2,2,BURSASPOR BASKETBOL,0
39,1,130,131,2.0,score,3,3,ANADOLU EFES,0
40,1,133,133,1.0,score,3,3,BURSASPOR BASKETBOL,0
41,1,134,139,2.0,score,2,2,ANADOLU EFES,0
42,1,140,144,1.0,made_ft,1,1,BURSASPOR BASKETBOL,0
43,1,145,145,2.0,made_ft_last,1,0,ANADOLU EFES,1
44,1,147,147,1.0,def_reb,0,0,BURSASPOR BASKETBOL,0
45,1,148,148,2.0,def_reb,0,0,ANADOLU EFES,0
46,1,150,150,1.0,offensive_foul,0,0,BURSASPOR BASKETBOL,0
47,1,151,151,2.0,turnover,0,0,ANADOLU EFES,0
48,1,152,156,1.0,score,2,0,BURSASPOR BASKETBOL,2
49,1,157,157,2.0,def_reb,0,0,ANADOLU EFES,0
50,1,158,158,1.0,def_reb,0,0,BURSASPOR BASKETBOL,0
51,1,159,159,2.0,def_reb,0,0,ANADOLU EFES,0
52,1,161,161,1.0,def_reb,0,0,BURSASPOR BASKETBOL,0
53,1,162,169,2.0,score,2,0,ANADOLU EFES,2
54,1,173,180,1.0,def_reb,0,0,BURSASPOR BASKETBOL,0
55,2,181,181,2.0,def_reb,0,0,ANADOLU EFES,0
56,2,182,182,1.0,score,3,3,BURSASPOR BASKETBOL,0
57,2,183,193,2.0,def_reb,0,0,ANADOLU EFES,0
58,2,194,194,1.0,def_reb,0,0,BURSASPOR BASKETBOL,0
59,2,195,195,2.0,made_ft_last,1,1,ANADOLU EFES,0
60,2,196,198,1.0,def_reb,0,0,BURSASPOR BASKETBOL,0
61,2,199,199,2.0,def_reb,0,0,ANADOLU EFES,0
62,2,200,200,1.0,def_reb,0,0,BURSASPOR BASKETBOL,0
63,2,201,201,2.0,def_reb,0,0,ANADOLU EFES,0
64,2,202,202,1.0,def_reb,0,0,BURSASPOR BASKETBOL,0
65,2,203,203,2.0,def_reb,0,0,ANADOLU EFES,0
66,2,204,204,1.0,score,2,0,BURSASPOR BASKETBOL,2
67,2,205,206,2.0,def_reb,0,0,ANADOLU EFES,0
68,2,207,207,1.0,def_reb,0,0,BURSASPOR BASKETBOL,0
69,2,208,208,2.0,score,2,2,ANADOLU EFES,0
70,2,210,215,1.0,score,2,2,BURSASPOR BASKETBOL,0
71,2,216,217,2.0,def_reb,0,0,ANADOLU EFES,0
72,2,219,219,1.0,def_reb,0,0,BURSASPOR BASKETBOL,0
73,2,222,222,2.0,turnover,0,0,ANADOLU EFES,0
74,2,224,224,1.0,def_reb,0,0,BURSASPOR BASKETBOL,0
75,2,225,225,2.0,def_reb,0,0,ANADOLU EFES,0
76,2,227,230,1.0,def_reb,0,0,BURSASPOR BASKETBOL,0
77,2,231,231,2.0,def_reb,0,0,ANADOLU EFES,0
78,2,232,232,1.0,score,3,0,BURSASPOR BASKETBOL,3
79,2,233,243,2.0,def_reb,0,0,ANADOLU EFES,0
80,2,244,244,1.0,def_reb,0,0,BURSASPOR BASKETBOL,0
81,2,245,245,2.0,made_ft_last,1,0,ANADOLU EFES,1
82,2,246,248,1.0,turnover,0,0,BURSASPOR BASKETBOL,0
83,2,249,250,2.0,turnover,0,0,ANADOLU EFES,0
84,2,251,253,1.0,turnover,0,0,BURSASPOR BASKETBOL,0
85,2,255,255,2.0,score,3,0,ANADOLU EFES,3
86,2,257,263,1.0,score,3,0,BURSASPOR BASKETBOL,3
87,2,264,269,2.0,def_reb,0,0,ANADOLU EFES,0
88,2,270,270,1.0,def_reb,0,0,BURSASPOR BASKETBOL,0
89,2,271,273,2.0,score,2,2,ANADOLU EFES,0
90,2,274,274,1.0,score,3,3,BURSASPOR BASKETBOL,0
91,2,276,280,2.0,def_reb,0,0,ANADOLU EFES,0
92,2,281,281,1.0,def_reb,0,0,BURSASPOR BASKETBOL,0
93,2,282,282,2.0,def_reb,0,0,ANADOLU EFES,0
94,2,284,284,1.0,def_reb,0,0,BURSASPOR BASKETBOL,0
95,2,290,290,2.0,offensive_foul,0,0,ANADOLU EFES,0
96,2,291,291,1.0,turnover,0,0,BURSASPOR BASKETBOL,0
97,2,292,300,2.0,def_reb,0,0,ANADOLU EFES,0
98,2,301,301,1.0,def_reb,0,0,BURSASPOR BASKETBOL,0
99,2,302,302,2.0,turnover,0,0,ANADOLU EFES,0
100,2,303,304,1.0,score,2,2,BURSASPOR BASKETBOL,0
101,2,305,312,2.0,score,3,3,ANADOLU EFES,0
102,2,313,314,1.0,score,2,2,BURSASPOR BASKETBOL,0
103,2,315,316,2.0,def_reb,0,0,ANADOLU EFES,0
104,2,317,317,1.0,def_reb,0,0,BURSASPOR BASKETBOL,0
105,2,318,318,2.0,score,2,0,ANADOLU EFES,2
106,2,319,319,1.0,score,3,0,BURSASPOR BASKETBOL,3
107,2,320,321,2.0,def_reb,0,0,ANADOLU EFES,0
108,2,323,323,1.0,def_reb,0,0,BURSASPOR BASKETBOL,0
109,2,326,335,2.0,score,3,3,ANADOLU EFES,0
110,2,336,340,1.0,def_reb,0,0,BURSASPOR BASKETBOL,0
111,2,342,342,2.0,def_reb,0,0,ANADOLU EFES,0
112,2,346,357,1.0,score,2,2,BURSASPOR BASKETBOL,0
113,3,358,359,2.0,def_reb,0,0,ANADOLU EFES,0
114,3,361,361,1.0,def_reb,0,0,BURSASPOR BASKETBOL,0
115,3,363,363,2.0,def_reb,0,0,ANADOLU EFES,0
116,3,364,364,1.0,def_reb,0,0,BURSASPOR BASKETBOL,0
117,3,366,368,2.0,made_ft,1,1,ANADOLU EFES,0
118,3,369,370,1.0,made_ft_last,1,0,BURSASPOR BASKETBOL,1
119,3,372,372,2.0,def_reb,0,0,ANADOLU EFES,0
120,3,374,374,1.0,def_reb,0,0,BURSASPOR BASKETBOL,0
121,3,376,378,2.0,score,3,3,ANADOLU EFES,0
122,3,379,379,1.0,score,2,2,BURSASPOR BASKETBOL,0
123,3,380,387,2.0,def_reb,0,0,ANADOLU EFES,0
124,3,388,388,1.0,def_reb,0,0,BURSASPOR BASKETBOL,0
125,3,390,394,2.0,turnover,0,0,ANADOLU EFES,0
126,3,398,398,1.0,def_reb,0,0,BURSASPOR BASKETBOL,0
127,3,400,400,2.0,def_reb,0,0,ANADOLU EFES,0
128,3,402,402,1.0,score,2,0,BURSASPOR BASKETBOL,2
129,3,403,410,2.0,score,3,0,ANADOLU EFES,3
130,3,412,415,1.0,score,2,0,BURSASPOR BASKETBOL,2
